Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IP2.bam
YGR146C-A	0
YGL194C	61
YGL138C	0
YGR091W	43
YGR200C	189
YGR191W	174
YGR270C-A	0
YGL227W	39
YGR081C	48
YGL243W	33
YGL194C-A	7
YGR148C	3982
YGL136C	32
YGR276C	67
YGL129C	94
tR(UCU)G2	0
YGR053C	26
YGR069W	1
YGL224C	55
YGL193C	0
YGL020C	162
YGL177W	4
YGL189C	5391
YGR122W	45
YGL003C	51
YGR210C	136
tG(GCC)G1	0
YGR079W	37
YGL115W	240
YGL105W	828
YGR026W	245
YGR087C	9
YGR278W	26
YGR042W	31
YGR043C	8
YGL165C	2
YGR110W	8
YGR089W	62
YGL158W	2
YGR262C	92
YGL200C	463
YGL117W	23
YGL186C	85
YGR010W	33
YGR198W	125
YGR137W	15
YGL058W	126
YGL226W	23
YGL055W	1108
YGL184C	6
YGL024W	2
tV(AAC)G3	1
YGL151W	57
YGR101W	68
YGL230C	2
YGR103W	490
YGR096W	17
YGR112W	40
tI(AAU)G	1
YGL013C	64
YGL076C	3860
YGR067C	1
YGR094W	1032
YGL226C-A	102
YGR045C	0
YGR175C	695
YGL008C	5497
YGR115C	5
YGR108W	156
YGR218W	313
YGR205W	77
YGL073W	41
YGL009C	722
YGL095C	93
YGL137W	571
YGL214W	0
YGR105W	159
YGR001C	264
tK(UUU)G1	0
YGL217C	1
YGL173C	552
YGL086W	49
YGR223C	52
tS(AGA)G	4
YGR077C	28
YGL052W	2
YGR285C	1703
YGL080W	53
YGL207W	273
YGR261C	228
YGR226C	0
YGL140C	202
YGL078C	168
YGL199C	26
YGR164W	4
YGR150C	44
YGL006W-A	0
YGR196C	52
YGL197W	64
YGR136W	98
YGR153W	7
YGL159W	62
YGR286C	59
YGL254W	32
tH(GUG)G1	4
YGR023W	6
snR48	16
YGL063W	21
YGL154C	37
YGL035C	63
YGR009C	77
YGR034W	4825
YGL064C	29
YGR118W	4210
YGR277C	95
YGR232W	204
YGR227W	33
YGL142C	62
YGL143C	59
YGR222W	55
YGL045W	31
YGL253W	1594
YGR257C	84
YGL131C	52
YGR064W	18
YGR263C	36
YGL049C	101
YGR296C-B	1
YGL202W	564
YGL258W-A	1
YGR133W	22
YGR109C	8
YGR037C	445
YGL077C	246
YGR111W	117
YGR016W	18
YGR245C	195
YGR287C	15
YGL244W	86
YGL057C	34
YGL187C	182
YGR180C	1546
YGR116W	347
YGL181W	91
YGR202C	46
YGL127C	23
YGR203W	32
YGL150C	113
YGR134W	48
YGR095C	104
YGR214W	3181
YGR269W	4
YGR176W	0
YGL263W	54
YGR057C	52
YGL074C	0
YGR007W	229
YGR241C	58
YGR127W	32
YGL219C	49
YGL061C	53
YGR083C	164
YGL038C	83
YGL047W	42
YGR244C	245
YGR289C	15
YGL089C	407
YGL180W	18
YGR146C	23
YGL149W	1
YGL242C	173
YGR106C	998
YGR004W	47
YGR209C	600
YGR052W	17
YGR158C	105
YGR003W	35
YGR219W	5
YGL247W	27
YGR170W	52
YGR246C	39
YGL183C	0
YGR160W	61
YGR204C-A	8
YGR039W	2
YGL059W	21
YGL123W	11784
YGL099W	167
YGR102C	50
YGL233W	74
YGL072C	13
YGL056C	39
YGR104C	33
YGR240C	1485
YGR243W	9
YGR275W	72
YGL088W	0
YGR020C	610
YGR100W	65
YGR231C	213
YGR215W	44
YGR018C	9
YGL152C	5
YGL212W	17
YGL066W	24
YGL060W	58
YGL185C	39
YGR145W	183
YGL011C	457
YGR147C	134
YGR036C	40
YGL122C	124
YGL261C	0
YGL041C	4
YGR099W	40
YGR046W	71
YGL188C-A	4
YGR216C	69
tG(UCC)G	0
YGR047C	42
YGR238C	23
YGR282C	1118
YGL132W	0
tA(AGC)G	0
YGR169C	25
YGR063C	148
YGR256W	13
YGL036W	32
YGR192C	21469
YGL191W	204
YGR051C	0
YGR013W	52
YGR123C	373
YGL209W	32
YGL163C	47
YGR296C-A	1
YGL178W	30
YGL092W	166
YGR132C	403
YGL208W	26
tL(GAG)G	1
YGR059W	2
YGR114C	0
YGR128C	179
YGL246C	119
YGL190C	108
YGR033C	199
YGL112C	198
YGL001C	279
YGR168C	68
YGL093W	36
YGR120C	44
YGR027C	4287
YGL259W	4
YGR294W	1
YGR124W	740
YGL103W	8931
YGL062W	167
YGR049W	19
snR39	37
YGR076C	40
YGL161C	154
YGR062C	47
tV(AAC)G1	2
YGL237C	19
YGR024C	128
YGR184C	150
YGR292W	2
YGR151C	0
YGL034C	0
YGL067W	118
YGR072W	32
YGL229C	24
YGR055W	95
YGL044C	74
YGL054C	211
YGL119W	89
YGR068W-A	0
YGR206W	19
YGR121W-A	3
YGL130W	81
YGL042C	3
YGR090W	216
YGR221C	21
YGR143W	126
tR(UCU)G1	2
YGL218W	0
YGL198W	242
YGL083W	30
tC(GCA)G	0
YGR071C	37
YGR259C	9
YGR058W	13
YGL195W	911
YGL192W	2
YGL206C	696
YGR060W	495
YGL257C	117
YGL236C	49
YGR138C	182
YGR015C	19
YGL023C	26
YGL144C	35
YGL071W	14
tK(CUU)G3	0
YGR080W	75
YGL116W	47
YGR035C	20
YGL201C	114
YGR212W	10
YGR154C	21
YGL241W	40
YGL262W	0
YGR247W	82
YGR199W	77
YGL260W	0
YGR179C	41
YGR011W	3
YGL111W	213
snR39B	149
YGR073C	10
YGR155W	1237
YGL114W	77
YGL255W	105
YGR066C	4
YGR233C	87
YGR092W	55
YGL041W-A	56
YGR171C	31
tW(CCA)G2	1
YGL171W	114
YGL029W	42
YGR040W	39
YGR220C	112
YGR268C	38
YGL147C	5200
tK(CUU)G1	2
YGR144W	4
YGR178C	292
YGR113W	39
YGL203C	115
YGL048C	495
YGR207C	139
YGR258C	42
YGL091C	74
YGR093W	77
YGR119C	135
YGR213C	8
YGR061C	867
YGL182C	1
YGR139W	0
YGR121C	3
YGL043W	167
YGR280C	60
YGL085W	39
YGL031C	4892
YGR117C	95
YGR254W	3301
YGR235C	114
YGL124C	65
YGR236C	0
YGL164C	36
YGR293C	0
tL(CAA)G1	1
YGR264C	660
YGL234W	549
YGL109W	1
YGL238W	249
YGL041C-B	0
YGR056W	44
YGR201C	56
YGR239C	20
YGR169C-A	18
YGR185C	759
YGR189C	166
YGR022C	1
YGR290W	0
YGL205W	5
tK(CUU)G2	1
YGL221C	342
YGL108C	20
YGL069C	23
YGL135W	3767
YGR253C	525
YGL053W	40
YGL101W	195
YGR271C-A	85
YGR267C	381
YGR234W	863
YGL251C	23
YGL141W	61
YGL245W	1106
YGL007W	0
YGL005C	72
YGL215W	38
YGR173W	211
YGL249W	4
YGR161W-C	13
YGR229C	192
YGR070W	25
YGR135W	662
YGL014C-A	1
YGR225W	2
YGL258W	1
tT(UGU)G1	0
YGL139W	90
YGL172W	146
YGR088W	32
YGL126W	158
YGR140W	45
YGR129W	28
YGL027C	187
tL(CAA)G2	1
YGL231C	245
YGL019W	259
tR(UCU)G3	0
YGR017W	184
YGR107W	0
YGL039W	113
tL(CAA)G3	3
YGL123C-A	396
YGL002W	64
YGR044C	170
YGR193C	145
YGL033W	0
YGR165W	104
YGL030W	3772
YGL128C	3
YGL063C-A	1
YGL007C-A	4
YGL175C	6
YGL223C	39
YGR190C	2
YGL004C	39
YGL148W	788
YGR281W	158
tH(GUG)G2	21
tF(GAA)G	4
YGR078C	20
YGL133W	51
tV(AAC)G2	2
YGR295C	221
YGR048W	100
YGR065C	51
YGL051W	19
YGL220W	49
YGR019W	105
YGL010W	24
YGL090W	7
YGR054W	111
YGR174W-A	0
YGL032C	1
tE(UUC)G2	5
YGL179C	48
tE(UUC)G3	0
YGR002C	49
YGL134W	37
YGL235W	2
YGL006W	174
YGR028W	71
YGR283C	47
YGR249W	11
snR82	11168
snR7-L	6
YGL232W	286
YGL157W	210
YGL118C	0
YGR012W	57
YGR242W	0
YGR014W	72
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	248
YGR038C-B	172
YGR161C-D	164
YGR161W-A	0
YGR109W-B	13
YGR161W-B	57
YLL050C	1246
YLL032C	43
YLR466W	33
YLR054C	6
YLR437C	65
YLR217W	13
YLL056C	8
YLR128W	26
YLR279W	4
YLR075W	17941
YLR052W	80
YLR159C-A	2
YLR025W	72
YLR049C	60
YLR308W	1
YLR032W	58
ETS2-2	5
YLR251W	13
YLR321C	20
YLR327C	9
YLR154C-H	5
YLR247C	80
YLR167W	13196
YLR220W	131
YLR455W	81
YLR282C	5
YLR094C	27
YLR272C	53
YLR264C-A	3
YLR338W	1
YLR181C	55
YLR458W	2
YLR180W	1193
YLR250W	346
YLR222C-A	6
YLR424W	26
YLR253W	67
YLR390W-A	39
YLR233C	19
YLR347W-A	2
YLR117C	48
YLR110C	4116
YLR072W	55
YLR069C	74
YLR403W	59
YLR008C	139
YLR231C	84
YLR264W	309
YLR164W	7
YLR079W	106
YLR103C	31
YLR170C	56
YLR228C	57
YLL036C	111
YLR467C-A	0
YLR198C	10
snR61	5
YLR411W	4
YLR056W	680
YLR429W	367
YLL060C	19
YLR310C	111
YLR342W	2405
YLR017W	284
tL(UAG)L2	0
YLR304C	902
YLL052C	13
YLR027C	810
YLR214W	295
ITS2-2	915
YLL062C	13
YLR378C	126
YLR023C	42
YLR425W	29
YLR073C	31
YLL008W	211
YLL063C	20
YLR449W	362
YLL046C	0
YLR089C	81
RDN18-1	0
YLR020C	131
YLR190W	94
YLR045C	49
YLR285W	250
YLR322W	0
YLR276C	310
YLR346C	6
YLR156W	3
YLR135W	22
YLR261C	1
YLL066C	38
YLR077W	67
YLR144C	54
YLR414C	269
YLR030W	6
YLR301W	628
YLR252W	4
YLR427W	86
YLR200W	105
YLR150W	2599
YLL021W	92
YLR078C	87
YLR153C	559
YLR404W	44
YLR014C	29
YLL005C	1
tQ(UUG)L	1
YLR262C	26
YLR296W	0
YLR234W	14
YLR096W	110
YLR271W	9
YLR033W	77
YLR278C	41
YLL055W	18
YLR266C	54
YLL030C	0
YLR323C	45
YLR007W	77
YLR406C-A	0
YLL015W	124
YLR343W	5
YLR269C	0
tN(GUU)L	0
YLR210W	32
YLR058C	338
YLR145W	12
YLR080W	14
YLR443W	58
YLR325C	2253
YLL006W	31
YLR074C	229
RDN5-5	123
YLR311C	0
YLR191W	45
YLR235C	1
YLR364C-A	0
ITS2-1	888
YLR288C	21
YLL001W	99
YLR409C	206
YLR099C	76
YLR131C	15
YLR362W	43
YLR256W	132
YLR068W	45
YLR101C	18
YLR341W	2
YLL054C	22
YLR186W	292
YLR143W	80
YLR368W	59
YLR393W	15
YLR176C	7
YLR126C	11
YLR099W-A	32
YLR423C	18
YLR357W	70
YLR197W	1229
ETS1-1	11248
YLR187W	36
RDN5-2	123
YLL034C	173
YLL023C	44
YLR065C	123
YLL031C	105
YLR419W	78
YLR149C-A	8
YLR294C	30
YLR405W	114
YLR157C-C	3
YLR463C	2
YLR026C	46
YLR267W	1
YLR093C	199
YLR085C	73
YLR246W	37
YLR433C	102
YLR227C	39
YLR012C	1
YLR111W	1
YLR152C	35
YLR370C	120
YLL026W	821
YLR289W	14
YLL066W-B	0
YLR114C	105
YLR213C	28
YLR146C	97
YLR445W	0
RDN18-2	0
YLR169W	4
YLR202C	13
YLL053C	20
YLR333C	1960
YLR082C	24
YLR193C	60
YLL043W	192
YLR337C	14
YLL066W-A	1
YLR039C	42
YLR457C	15
YLR377C	1
YLR104W	43
YLR319C	43
YLR184W	0
YLR317W	6
YLL003W	34
YLR004C	4
YLR407W	53
YLR336C	99
YLR430W	85
YLR436C	55
YLR347C	211
YLR324W	67
tV(AAC)L	0
YLR460C	38
YLR113W	262
YLR046C	6
YLR125W	5
YLR196W	233
YLR363W-A	65
YLL061W	45
YLR119W	19
snR57	32
YLL020C	2
YLR163C	103
YLL014W	157
YLR129W	254
tD(GUC)L2	0
YLR173W	18
YLR090W	89
YLR286W-A	3
snR55	244
YLR259C	1027
YLR219W	62
YLR401C	104
YLL058W	43
YLR177W	74
YLR415C	0
YLR467W	62
YLR302C	0
YLR185W	2529
YLR060W	672
YLR313C	18
YLR303W	0
YLR154W-B	61
YLL029W	117
YLL047W	0
YLR285C-A	15
YLR001C	36
snR79	24
YLR465C	1
YLR015W	50
YLR432W	429
YLR081W	1
YLR166C	107
YLR383W	23
YLR035C	25
YLR044C	5942
YLR293C	289
YLR399W-A	2
YLR192C	268
YLR300W	742
YLR098C	29
YLR448W	1052
YLR381W	15
YLR280C	0
snR44	1214
YLR367W	952
YLR309C	49
YLR299W	36
YLR224W	93
YLR029C	12204
YLR373C	27
YLR092W	25
YLL018C-A	31
RDN25-2	0
YLR066W	142
RDN58-1	0
YLR146W-A	9
YLR175W	958
YLR402W	1
YLR158C	196
YLL051C	58
YLR314C	240
YLR438C-A	81
YLR209C	120
YLR019W	108
YLR123C	1
YLR353W	44
YLR361C	45
YLL033W	15
YLR389C	144
YLR438W	151
YLR290C	74
YLR270W	96
YLR194C	108
YLR006C	72
YLR223C	82
YLR195C	231
YLL016W	27
YLL067W-A	0
YLR398C	148
YLR418C	112
YLR010C	8
YLR307W	2
YLR356W	27
YLR431C	14
YLR109W	361
tI(UAU)L	59
YLR364W	16
YLR106C	618
YLR083C	267
YLR274W	96
YLR413W	276
YLR412C-A	3
YLR340W	1791
YLR055C	66
YLR254C	49
YLL017W	0
YLR121C	96
tA(AGC)L	0
YLL042C	12
YLR157W-D	0
YLR211C	9
YLR400W	1
YLR105C	91
YLR142W	8
YLR376C	6
YLR318W	5
YLR239C	75
YLR262C-A	393
tE(UUC)L	2
YLL037W	3
YLR452C	125
YLR372W	517
YLR154W-C	1065
ETS2-1	3
YLR363C	76
YLR207W	55
YLR312W-A	97
YLR188W	151
YLR011W	32
YLR159W	5
YLR328W	72
YLR171W	2
YLR241W	115
YLR245C	22
YLR360W	32
snR30	5712
YLR205C	4
RDN25-1	0
YLR161W	4
YLR287C	119
YLR366W	0
YLR410W	193
YLR230W	62
YLR097C	58
YLR397C	142
YLR120C	195
YLR335W	135
YLR399C	215
YLL044W	297
YLR453C	12
YLL057C	5
YLR388W	564
YLR249W	10611
YLR151C	14
YLR260W	59
YLL010C	19
YLR133W	65
YLR329W	2
snR6	257
YLL011W	161
YLR384C	294
YLR203C	107
YLR156C-A	2
YLR394W	12
YLR021W	69
YLR331C	0
YLR450W	126
YLR140W	1
YLR157W-E	2
YLR390W	11
YLR291C	285
RDN5-4	106
YLR408C	6
YLR240W	44
YLR018C	108
YLR344W	1407
YLR412W	82
YLR447C	1357
YLR361C-A	18
YLR112W	17
YLR435W	137
YLR084C	77
snR34	1048
YLR091W	27
YLR275W	58
YLR102C	29
YLR263W	5
YLR379W	4
tL(UAG)L1	1
YLR459W	34
YLR316C	61
YLR277C	85
tP(UGG)L	5
YLR229C	505
YLR120W-A	2
YLR048W	3116
YLL059C	6
YLR238W	43
YLR283W	52
YLR298C	40
YLR232W	1
YLR086W	51
YLR053C	1
YLL041C	54
YLR330W	200
YLR244C	346
YLR299C-A	1
YLL019W-A	0
YLR258W	98
YLR174W	4
YLR444C	1
YLR315W	7
YLR374C	6
YLR154W-F	21
tR(ACG)L	0
YLR172C	146
YLR273C	9
tK(UUU)L	1
YLL012W	47
YLR022C	252
YLR382C	37
YLR041W	1
YLR466C-A	1
YLR268W	92
YLR420W	812
ITS1-1	476
YLR137W	29
YLR087C	75
YLL049W	46
tL(CAA)L	3
RDN37-1	0
YLR426W	63
YLL035W	52
YLL009C	28
YLR036C	48
YLR118C	199
ETS1-2	11536
YLR406C	751
ITS1-2	500
YLR136C	5
YLR385C	5
YLR281C	1
YLR138W	155
YLL019C	16
YLR284C	29
YLR295C	62
YLR307C-A	0
YLR349W	9
YLR248W	234
YLL006W-A	0
YLR127C	37
YLR002C	153
YLR168C	32
YLR342W-A	32
YLR031W	4
RDN5-3	136
YLR189C	63
YLR358C	2
YLR134W	64
YLR051C	132
YLR466C-B	1
YLR215C	31
YLR206W	41
tI(AAU)L2	1
YLR201C	61
YLL018C	428
YLL025W	0
YLR392C	31
YLR063W	19
tA(UGC)L	0
YLR124W	0
YLR350W	89
YLR312C	5
YLR204W	56
YLL007C	29
YLR141W	25
tD(GUC)L1	0
YLL038C	39
YLR257W	536
YLR108C	25
YLR163W-A	0
YLR416C	0
YLR375W	117
YLR287C-A	2074
YLR154W-E	61
YLR155C	177
tS(AGA)L	0
YLR003C	205
YLR221C	235
YLR355C	1447
YLR464W	5
YLR446W	4
YLR237W	44
YLR441C	5593
YLR178C	70
YLR028C	439
YLR043C	679
YLR218C	19
YLR243W	157
YLR148W	62
YLR162W-A	3
YLR462W	3
RDN37-2	0
YLR095C	47
YLR199C	43
YLR154W-A	126
YLR154C	63
YLL064C	1
YLR461W	0
tL(UAA)L	0
YLR265C	51
YLR428C	7
YLR242C	56
YLR351C	416
YLR306W	31
YLR130C	171
YLL028W	85
YLR183C	64
tR(CCG)L	0
YLR042C	18
YLR396C	58
YLR122C	1
YLR326W	18
YLR024C	44
YLR442C	45
YLR380W	48
YLR061W	2703
YLR386W	35
YLR387C	137
YLR422W	105
YLR354C	601
YLR434C	1
YLL039C	381
YLR149C	22
YLR208W	663
RDN5-6	130
YLR115W	46
YLR005W	74
YLR147C	39
YLR076C	581
YLR162W	9
YLR451W	51
YLR212C	41
YLR454W	177
YLR437C-A	2
YLR064W	58
YLR132C	28
YLR182W	50
YLR038C	75
YLR107W	77
YLR139C	7
YLR305C	161
YLR339C	20
YLR062C	129
YLR334C	0
YLL002W	31
YLR070C	18
YLR157C	161
YLR226W	41
YLL048C	375
YLL024C	4537
YLR009W	291
YLR057W	38
YLR348C	129
YLR439W	4
YLR236C	0
YLR345W	75
YLR050C	70
YLR332W	26
YLR369W	42
YLL065W	0
tX(XXX)L	0
RDN5-1	117
YLR417W	44
YLR179C	908
YLR013W	0
YLR116W	20
YLR371W	84
YLR222C	214
YLR365W	3
YLR440C	66
YLR059C	137
YLR165C	25
YLR421C	192
YLL027W	97
YLR292C	177
YLR034C	118
YLR016C	60
YLR255C	3
YLR297W	59
YLR225C	158
YLR047C	12
YLL022C	55
tI(AAU)L1	0
YLR395C	85
YLL067C	35
YLR359W	671
YLR456W	13
YLR067C	60
RDN58-2	0
YLR040C	81
YLL013C	38
YLR320W	48
YLL045C	6122
YLR352W	27
YLR160C	174
YLR071C	109
YLR286C	282
YLR037C	0
YLL004W	38
YLR100W	340
YLR088W	129
YLR216C	860
YLL040C	259
YLR154C-G	0
YLR410W-B	55
YLR410W-A	0
YLR157C-A	0
YLR256W-A	110
YLR035C-A	117
YLR227W-A	0
YLR157C-B	233
YLR227W-B	219
YPL071C	19
YPL208W	98
YPL102C	2
YPL217C	198
YPL197C	11
YPR139C	128
YPR169W	175
YPL257W	8
snR41	1026
YPL009C	98
YPL183C	132
YPR065W	24
YPR099C	8
YPR032W	57
tM(CAU)P	1
YPR194C	6
YPL084W	96
YPR101W	53
YPL179W	97
YPL224C	68
tG(GCC)P2	1
snR17b	15232
YPR204W	24
YPR103W	288
YPR155C	59
YPL250W-A	493
YPL244C	89
YPR141C	21
YPL275W	1
YPR156C	163
YPL240C	565
YPR188C	92
YPL111W	183
YPR119W	84
YPL192C	1
YPL059W	192
YPL218W	1117
tI(AAU)P1	1
YPL264C	11
YPL198W	1865
YPL006W	112
YPR161C	94
YPL145C	165
YPL092W	75
YPR181C	237
YPR171W	20
YPR122W	40
YPL091W	262
YPL137C	112
YPL014W	37
YPL164C	21
YPL163C	40
YPR069C	886
YPL038W-A	3
YPR072W	172
YPR067W	53
YPL175W	82
YPL088W	51
YPL125W	111
YPL090C	7990
YPR120C	33
YPR198W	59
YPR053C	4
YPR106W	36
YPL250C	13
YPL051W	28
YPR013C	23
YPL121C	0
YPR068C	27
YPR160W-A	0
YPR202W	8
YPL270W	100
YPL248C	8
YPR058W	185
YPL004C	342
YPR110C	810
YPL042C	85
YPR149W	462
YPL172C	41
YPR009W	122
YPL039W	35
YPR051W	59
YPR134W	26
YPR118W	419
YPR019W	80
YPL213W	45
YPR121W	18
YPL054W	1
YPL123C	29
YPL144W	30
YPR036W-A	117
YPL140C	35
snR70	2076
YPL202C	48
YPL114W	8
tI(AAU)P2	0
YPL045W	62
YPL267W	16
YPL133C	41
tA(AGC)P	0
YPL263C	165
YPL097W	36
YPR130C	6
YPR177C	2
YPR124W	383
YPR157W	78
YPR004C	197
YPR080W	26214
YPL162C	33
YPL200W	0
YPR057W	45
YPR100W	35
YPR033C	572
YPR174C	21
YPR151C	0
YPR180W	62
YPL210C	120
tC(GCA)P1	1
YPL155C	36
YPL225W	483
YPL081W	539
YPL266W	260
YPR002W	17
YPL127C	143
YPR108W	254
YPR172W	85
tF(GAA)P2	0
YPR200C	2
YPL058C	270
YPL073C	0
YPR197C	4
YPR088C	393
YPL254W	82
YPR010C-A	15
YPL223C	5
YPR056W	77
YPR006C	53
YPR129W	178
YPR199C	45
YPL062W	4
YPR113W	410
YPL166W	17
YPR020W	145
YPL160W	1242
YPL147W	20
YPL107W	33
YPL169C	90
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	32
YPL087W	198
YPR115W	92
YPL184C	111
YPR111W	21
YPR203W	2
YPR189W	137
YPR034W	61
YPL189W	6
YPL246C	138
YPL020C	49
YPL255W	29
YPL196W	63
YPR135W	45
YPR044C	96
YPL061W	656
YPL238C	50
YPL052W	74
YPR112C	150
YPL186C	7
YPR148C	181
YPL276W	0
YPL280W	0
YPR143W	110
YPL261C	0
YPL034W	16
YPL116W	41
YPL131W	7220
YPR017C	33
YPL012W	313
YPL017C	5
YPL010W	361
YPR173C	103
YPL233W	32
YPR024W	133
YPL152W-A	0
YPL187W	1133
YPR191W	164
YPR170C	15
YPR123C	22
YPR142C	12
YPL063W	90
YPR007C	2
YPR084W	22
YPL149W	92
YPL089C	45
YPR166C	58
YPR167C	20
YPL231W	2018
YPR025C	47
YPL098C	110
YPR147C	90
YPL129W	251
YPR153W	14
YPR164W	53
YPL026C	49
YPR001W	6
YPL282C	0
YPR178W	36
YPR061C	35
YPL180W	45
YPL142C	90
YPL019C	1038
YPL258C	15
YPL022W	90
YPL279C	40
YPL044C	6
YPR193C	2
YPL001W	77
YPR083W	36
YPR195C	1
YPL057C	98
YPL211W	416
YPL041C	37
YPR003C	28
YPL181W	55
YPR168W	11
YPL185W	1
YPL040C	27
YPL070W	40
YPR159W	277
YPL002C	48
snR51	56
YPL227C	134
YPL067C	67
YPL236C	39
YPL151C	47
YPL234C	688
YPL015C	90
YPR035W	1290
YPR037C	96
YPR184W	32
YPL135W	184
YPL215W	61
YPL112C	97
tK(UUU)P	4
YPR146C	16
YPR087W	12
tW(CCA)P	4
YPL154C	723
YPL136W	0
YPR094W	37
YPR074C	1071
YPL056C	2
YPL189C-A	34
YPR082C	39
YPR133C	146
YPL047W	44
YPL077C	13
YPR016W-A	1
YPL272C	2
YPR050C	11
YPR108W-A	2
YPR070W	72
YPL176C	112
YPL220W	3660
YPL065W	24
YPL074W	59
YPL032C	86
YPL167C	34
tN(GUU)P	0
YPR185W	20
YPR160C-A	1
YPL038W	44
YPR145W	728
YPL165C	11
YPL193W	44
YPL003W	56
YPL178W	102
YPL013C	63
YPR012W	1
YPR042C	54
YPL103C	53
YPR028W	778
YPR039W	1
YPR089W	70
YPL075W	55
YPR196W	17
YPR077C	0
YPL024W	40
YPR008W	66
YPR071W	33
YPL182C	1
tC(GCA)P2	1
YPR062W	389
YPL277C	3
YPR125W	76
YPR131C	101
YPL221W	250
YPR073C	204
YPL262W	303
snR45	4148
YPR036W	1480
YPL031C	111
YPL237W	1206
YPL053C	184
YPR109W	73
YPR159C-A	0
YPL122C	109
YPL085W	133
YPR104C	49
YPR186C	43
YPR201W	4
YPL138C	40
YPR030W	12
YPR190C	103
YPL043W	151
YPL108W	23
YPL105C	94
YPL168W	27
YPR018W	29
YPR132W	3545
YPL222C-A	19
YPR137W	87
YPL219W	30
tS(UGA)P	3
YPL029W	49
YPL113C	8
YPL190C	73
YPL241C	66
YPL281C	1
YPL023C	239
YPR043W	2308
YPR116W	13
YPL252C	25
YPR047W	33
YPL119C-A	6
YPL194W	16
YPL157W	59
YPL177C	91
YPR165W	957
YPL037C	2407
YPR093C	25
tG(GCC)P1	1
YPR066W	32
YPL247C	19
YPL101W	192
YPL064C	38
YPL256C	55
YPL099C	46
YPR023C	81
YPL093W	593
YPL134C	39
YPL153C	22
YPL222W	26
YPR075C	88
YPL118W	195
YPL239W	206
YPR136C	3
YPL033C	0
YPR045C	148
YPR038W	2
YPR011C	50
YPL100W	43
YPL076W	12
YPL027W	1
YPL271W	104
YPL128C	53
YPL139C	44
YPL005W	12
YPL148C	24
YPL080C	1
YPL265W	167
snR59	3
YPR052C	111
YPR145C-A	6
YPL096W	44
YPR078C	0
YPL104W	50
YPR074W-A	0
YPL283W-B	0
YPR162C	45
YPL030W	97
YPL069C	35
YPL188W	58
YPL201C	4
YPL207W	154
YPR021C	19
YPL253C	17
YPR040W	18
YPL143W	3125
YPL132W	66
YPL171C	1
YPL126W	235
YPR063C	126
YPR187W	372
YPL007C	43
YPL209C	13
YPR182W	48
YPL242C	126
YPL205C	1
YPL278C	1
YPR086W	257
YPR117W	69
YPL096C-A	15
YPR092W	2
YPL086C	161
YPR005C	6
YPR046W	29
tK(CUU)P	0
YPL269W	13
YPL135C-A	9
YPR105C	91
YPL158C	45
tE(UUC)P	1
YPL094C	304
YPR176C	59
YPL191C	19
YPR204C-A	0
YPR163C	739
YPL229W	4
YPR160W	51
YPL049C	123
YPL066W	20
YPL183W-A	49
YPL235W	249
YPL141C	35
tF(GAA)P1	3
YPR144C	75
YPL249C-A	3962
YPR128C	105
YPR054W	5
YPL156C	26
YPL173W	63
YPR098C	111
YPL260W	113
YPL251W	0
YPL016W	45
YPR095C	43
YPR079W	45
YPR010C	876
YPL046C	14
YPL021W	0
YPL268W	47
YPL283C	64
YPL206C	79
YPR055W	50
YPR138C	86
YPL243W	207
YPR127W	108
YPL095C	131
YPR027C	2
YPL232W	137
YPL124W	24
YPR041W	663
YPL083C	79
YPL048W	258
YPL120W	24
YPL117C	367
YPR126C	0
YPR091C	108
YPR059C	7
YPL214C	52
YPL203W	57
YPL273W	439
YPR081C	39
YPL011C	78
YPR097W	115
YPL274W	158
YPR158W	74
YPL050C	265
YPR114W	39
YPL110C	64
YPL161C	58
YPR022C	40
tT(UGU)P	0
YPR175W	56
YPL068C	0
YPL055C	16
YPL079W	4212
YPL150W	33
YPR192W	4
YPL226W	663
YPL115C	49
YPL283W-A	0
YPL170W	54
YPL245W	112
YPR140W	39
YPR048W	72
YPR102C	4166
YPL036W	18
YPR015C	2
YPR133W-A	63
YPL146C	130
YPR107C	69
YPL035C	3
YPL082C	203
YPR064W	1
YPL216W	28
YPL152W	57
YPL230W	4
YPL159C	48
YPR183W	180
YPL204W	117
YPL109C	36
YPL249C	29
YPR154W	16
YPR026W	25
YPR076W	4
YPR170W-B	66
YPR016C	637
YPL060W	28
YPR029C	129
YPR002C-A	3
YPL106C	1271
YPR085C	27
YPL008W	35
YPR152C	25
YPL212C	164
YPL119C	7
YPL078C	317
YPL195W	178
YPL025C	2
YPR060C	134
YPL199C	192
YPL228W	67
YPL018W	14
YPL259C	134
YPR150W	3
YPL072W	20
YPL130W	1
YPR179C	48
YPR096C	1
YPL028W	947
YPL174C	30
YPR031W	33
YPL257W-A	0
YPR158W-A	0
YPL257W-B	240
YPR158C-D	213
YPR137C-A	0
YPR137C-B	190
YPR158W-B	166
YPL060C-A	24
YPR158C-C	0
YMR172W	32
YMR027W	320
YML089C	0
YMR290C	348
YMR139W	63
YMR191W	132
YMR244C-A	30
YMR091C	168
YMR173W-A	9
YMR180C	34
YML020W	36
YML088W	61
