Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IP3.bam
YML020W	11
YML088W	14
YML077W	15
YML125C	154
YMR318C	190
YMR115W	16
YMR266W	38
YML057W	17
YML055W	23
YMR105C	11
YMR268C	7
YML133W-B	0
YML090W	0
YML101C	9
YMR012W	305
tY(GUA)M2	0
YMR202W	240
YMR083W	415
snR76	7
YMR017W	2
YML085C	229
YML013W	7
YMR224C	6
YMR059W	3
YMR072W	84
YMR304W	18
YML087C	3
YMR195W	5
YMR240C	9
YMR308C	122
YML001W	123
YML114C	12
YMR319C	24
YML075C	20
YMR075W	8
YML129C	6
YML073C	417
YMR149W	50
YMR233W	12
YMR048W	7
YML030W	5
YMR118C	0
YMR260C	217
YMR135W-A	0
tM(CAU)M	0
YML056C	627
YML064C	10
YML132W	16
YML113W	11
YML058W-A	2
YMR136W	8
YML091C	24
YMR199W	19
YMR286W	4
YMR025W	3
YMR112C	5
YML127W	32
YML005W	6
YMR160W	11
YMR046W-A	0
YMR096W	1
YML133C	21
YMR246W	152
YMR052C-A	0
YMR120C	24
YMR052W	4
YML100W-A	1
YML049C	29
YMR065W	13
YMR098C	12
YMR302C	16
YMR075C-A	1
YML060W	16
YMR080C	40
YMR156C	2
YMR294W	5
YMR167W	11
YMR242W-A	0
YMR079W	164
YMR275C	27
YMR100W	12
YMR030W-A	1
YMR161W	14
YMR183C	54
YML021C	31
YML074C	96
YMR157C	12
YMR110C	24
YMR097C	16
YMR111C	5
YML011C	0
YMR064W	6
YML082W	21
YMR300C	50
YMR262W	8
YMR031C	22
YMR016C	7
YMR066W	8
YMR007W	0
YMR201C	4
YMR232W	8
YMR200W	31
YMR297W	171
YML026C	476
YML023C	14
YMR143W	490
YMR073C	12
YML069W	41
YML050W	12
YML099W-A	0
YMR211W	11
tF(GAA)M	0
YMR283C	9
snR74	2
RNA170	0
YML078W	94
YMR142C	1003
YMR203W	112
YMR077C	9
YMR245W	2
YMR284W	11
YMR089C	16
YMR134W	1
YMR290W-A	0
YMR095C	0
snR83	1904
snR73	0
tH(GUG)M	0
YMR099C	213
YMR132C	8
YML115C	22
snR11	3287
YMR086W	15
YMR044W	13
YMR222C	30
YMR272W-A	2
YMR321C	27
YML131W	29
YML038C	24
YML122C	0
YMR036C	15
YML012W	131
YML100W	14
YMR312W	14
YML112W	11
YML099C	15
YML123C	60
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	14
YMR236W	26
YML034C-A	0
YMR204C	4
YMR011W	30
YML008C	124
YMR109W	41
YMR004W	17
YMR158C-A	0
YMR216C	40
YMR159C	3
YMR307C-A	5
YMR272C	87
YMR106C	4
YML092C	77
tV(AAC)M2	0
YML104C	7
YML058W	29
tW(CCA)M	0
YMR148W	1
YMR168C	5
YML063W	2946
YMR008C	18
YMR294W-A	3
YMR177W	16
YMR213W	3
YMR192W	12
YMR326C	0
YMR014W	12
YMR020W	10
snR86	9374
YMR208W	43
YML098W	6
YMR133W	0
YML028W	920
YMR285C	11
YMR040W	3
YMR094W	1
YMR189W	34
YML128C	10
YML022W	150
YMR299C	15
YMR227C	6
YMR119W	18
YMR255W	11
YMR024W	26
YML054C	2
YMR317W	0
YMR084W	4
YMR274C	6
YMR215W	73
YMR277W	21
YMR033W	63
YML094C-A	0
YML041C	13
YMR305C	69
YMR315W-A	0
YMR237W	68
YML095C	2
YMR018W	1
YMR163C	8
YML027W	6
ZOD1	0
tD(GUC)M	0
YMR162C	19
YMR158W	7
YMR210W	12
YMR316C-A	0
YMR241W	93
YMR205C	528
YMR235C	220
YMR047C	41
YMR259C	27
YMR175W-A	0
YMR281W	10
YMR261C	29
YMR026C	14
YML010W	58
YMR150C	8
YMR067C	13
YMR179W	14
YMR126C	19
YML032C	21
YML018C	31
YML081W	34
YMR003W	8
YMR221C	27
YMR257C	8
YML068W	3
YMR117C	7
YMR060C	21
YMR144W	6
YMR068W	3
YML097C	13
YMR182C	1
YMR295C	79
YMR181C	0
YML080W	17
YMR194C-B	0
YMR140W	17
YMR058W	96
YMR076C	14
YMR239C	22
tG(GCC)M	0
YMR242C	939
YMR306C-A	0
YMR193C-A	1
YMR114C	5
YMR009W	22
YMR088C	25
YMR253C	2
YMR103C	1
YMR254C	0
YMR303C	418
YMR316W	15
YML017W	37
YMR104C	11
YMR309C	154
YML133W-A	0
YMR155W	9
YMR313C	6
YMR028W	4
snR72	0
YMR154C	3
tY(GUA)M1	0
snR75	4
YML096W	22
YML016C	12
YML006C	10
YMR178W	43
YML109W	8
YML015C	17
YMR197C	28
YML014W	19
YML106W	259
YML025C	17
tS(AGA)M	0
YMR172C-A	0
YMR193W	11
YML052W	69
YML079W	45
YML101C-A	1
YML047C	10
YMR174C	0
YMR218C	16
YMR315W	94
YMR001C	48
tV(AAC)M1	0
tE(UUC)M	0
YML121W	25
YMR085W	2
YMR105W-A	0
YMR122C	1
snR78	0
YMR217W	352
tA(AGC)M2	0
YMR298W	53
YMR057C	0
YML042W	2
YMR320W	1
YMR287C	12
YMR289W	23
YML048W	104
YMR250W	12
YMR230W-A	2
YMR124W	9
YMR311C	19
snR77	10
YMR322C	2
YML119W	22
YML043C	16
YML046W	22
YML004C	104
YMR071C	51
YMR229C	231
YMR063W	2
YMR301C	16
YMR276W	113
YMR002W	105
YML081C-A	17
YML019W	49
YMR176W	21
YMR158W-B	0
YML108W	3
YMR198W	16
YML094W	24
YMR006C	21
YML003W	6
YML057C-A	0
YML009C-A	1
tQ(CUG)M	0
YML093W	26
YMR116C	5489
YMR196W	13
YML053C	19
YMR151W	0
YML009C	9
YMR070W	7
YMR219W	15
YML037C	1
YMR280C	2
YMR170C	7
YMR123W	25
YML012C-A	0
YMR019W	17
YMR206W	0
YMR165C	9
YMR010W	50
YMR184W	6
YML126C	256
YMR244W	1
YMR279C	1
YMR316C-B	1
YMR107W	0
YML054C-A	0
YMR043W	24
tA(AGC)M1	0
YMR270C	24
YMR175W	2
YML009W-B	0
YMR035W	12
YMR108W	294
YML002W	5
YML111W	29
YMR278W	16
YMR185W	10
YMR304C-A	8
YML084W	0
YMR258C	28
YMR023C	4
YMR291W	22
YMR041C	5
YMR029C	30
YMR092C	59
YMR138W	3
YMR122W-A	89
YMR053C	5
YMR220W	61
YMR087W	6
YML031W	20
YML118W	0
YML120C	10
YMR078C	17
tL(CAA)M	0
YMR042W	4
YMR251W	1
YMR223W	16
YML007C-A	0
YMR256C	9
YMR214W	35
tP(UGG)M	0
YMR055C	4
YML117W	37
YMR271C	4
snR24	4
YMR226C	185
YML110C	136
YML047W-A	0
YML007W	34
YMR190C	15
YMR225C	11
YMR264W	24
YMR037C	14
YML024W	688
YML083C	0
YMR182W-A	0
YMR030W	2
YMR187C	6
YMR238W	20
YML061C	20
YMR130W	21
YMR005W	38
YMR054W	26
YMR209C	25
YML102W	17
YMR194W	204
YMR252C	3
YMR164C	3
YMR074C	43
YML065W	15
YMR243C	109
snR85	56
YMR145C	64
YML071C	17
YMR015C	36
YML070W	63
YMR125W	83
YMR325W	0
YMR141W-A	0
YML072C	80
YML105C	78
YMR119W-A	1
YMR069W	7
YMR293C	8
YML124C	97
YMR090W	3
YML029W	12
YMR171C	17
YMR102C	30
YMR188C	12
YMR269W	6
YMR128W	52
YMR039C	15
YMR230W	288
YMR267W	26
YMR247C	46
YMR152W	27
YMR251W-A	55
YMR146C	179
YMR228W	27
YMR032W	11
YMR013C-A	0
YMR001C-A	1
YMR031W-A	0
YMR153W	27
YMR056C	1
YMR282C	15
YMR234W	16
YMR323W	2
YMR062C	57
YMR247W-A	0
YMR038C	156
YMR049C	51
YMR272W-B	0
YMR147W	1
YML067C	35
tK(CUU)M	0
tR(UCU)M1	0
YML107C	10
snR54	6
YMR231W	18
YMR081C	0
YML051W	31
YMR314W	117
YMR113W	20
YML031C-A	0
YMR263W	13
YML034W	16
YMR131C	219
YMR310C	8
YMR034C	3
YML103C	47
YMR306W	2
YMR169C	5
YMR186W	1859
YML059C	8
YML086C	66
YMR013C	8
YMR127C	15
YMR153C-A	0
YMR212C	55
YMR296C	33
YMR101C	0
YMR166C	7
YMR061W	40
YMR288W	18
YMR265C	14
YML116W	3
YML130C	45
YMR273C	6
YMR292W	17
YMR137C	4
YMR013W-A	0
YML076C	4
YMR082C	0
tR(UCU)M2	0
YMR022W	30
YML062C	7
YMR086C-A	0
YML035C	47
YMR173W	2
YMR194C-A	0
YMR093W	46
YML036W	10
YMR307W	397
YML116W-A	3
YMR021C	1
YMR135C	10
YMR121C	130
YMR129W	34
YML066C	0
YMR045C	111
YMR050C	77
YML045W	105
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	95
YBR225W	7
YBR182C-A	0
YBL055C	35
YBR293W	9
YBR223W-A	0
YBR115C	12
YBR031W	1994
YBL108C-A	0
YBR116C	1
YBR241C	7
YBR182C	0
YBR134W	0
YBL037W	12
YBR019C	0
YBR022W	9
YBR121C-A	0
YBR119W	9
YBL022C	60
snR161	23
YBR243C	22
YBR234C	146
YBR179C	8
YBR247C	36
YBR124W	0
YBL086C	4
YBL065W	0
YBR227C	14
YBR218C	179
YBR244W	36
YBR160W	25
YBL080C	3
YBR083W	13
YBR294W	1
tI(AAU)B	0
YBR091C	5
YBR284W	1
YBR158W	103
YBR111W-A	8
YBL071C	1
YBR126W-B	1
YBR229C	17
YBR042C	22
YBR150C	4
YBR298C	4
YBR143C	384
YBR014C	27
tS(AGA)B	0
YBR259W	9
YBR060C	33
YBR180W	0
YBL034C	14
YBR212W	7
YBR071W	5
YBL074C	4
YBL107C	10
YBR097W	15
YBR136W	17
YBR039W	113
YBL089W	5
YBL067C	56
YBR270C	3
YBR087W	54
YBR121C	398
YBR026C	46
YBR197C	6
YBR027C	0
YBR177C	42
YBR176W	16
YBR230W-A	5
YBR090C	0
YBL071C-B	0
YBR064W	0
YBR044C	9
YBL068W	79
YBR216C	13
YBR271W	30
YBR084W	120
YBR065C	6
YBR245C	31
YBR085W	11
YBR059C	44
YBR068C	84
YBR285W	0
YBR041W	21
YBR252W	48
YBL082C	13
YBL002W	101
YBL098W	28
YBR117C	5
YBR214W	11
YBR169C	18
YBR207W	27
YBR155W	23
YBL106C	3
YBR237W	11
YBR193C	9
YBR149W	70
YBR013C	5
YBL063W	11
YBL029C-A	10
YBR147W	0
YBR246W	22
YBR002C	28
YBR023C	27
YBL088C	15
YBL064C	34
YBL007C	76
tL(UAA)B2	0
YBL093C	21
YBL091C	174
YBR142W	32
YBR047W	3
YBR238C	14
YBR067C	60
YBR010W	463
YBL054W	9
YBR209W	0
YBL060W	5
YBR089W	2
YBR025C	611
YBR040W	17
YBR230C	17
YBL027W	1401
YBL100C	2
YBR261C	33
YBR034C	93
YBR101C	89
YBL010C	8
YBR053C	30
YBL059C-A	7
YBR255C-A	8
YBL042C	69
YBL039C	301
YBR217W	2
YBR200W-A	0
YBL003C	208
YBR069C	74
YBR056W-A	1
YBR009C	266
YBL038W	26
YBR056C-B	1
YBR081C	32
YBR007C	4
YBR146W	40
YBR171W	36
YBL028C	37
YBR135W	18
YBR264C	9
YBR043C	18
YBL059W	1
YBR131W	4
YBR233W-A	2
YBR092C	116
YBR126C	59
YBR057C	15
YBR086C	64
YBR174C	0
snR56	9
YBR281C	19
YBL103C	6
tG(GCC)B	0
YBR159W	99
YBR118W	13950
YBL004W	82
YBR163W	9
YBL013W	1
YBL112C	1
YBR231C	11
YBL066C	2
YBR008C	10
YBL015W	11
YBR038W	17
YBL018C	14
YBR253W	14
YBL068W-A	0
YBR058C	24
YBL084C	11
YBR224W	0
YBR077C	17
YBL087C	394
YBR098W	5
YBR239C	4
YBR168W	5
YBL046W	4
YBR003W	18
YBR215W	2
LSR1	18757
YBL025W	2
YBR105C	13
YBR200W	37
YBR190W	0
YBR248C	58
YBR145W	24
YBL047C	48
YBR099C	2
YBL014C	18
YBR062C	15
YBL092W	1052
YBR240C	1
YBR251W	23
YBR199W	38
YBR128C	3
YBR139W	14
YBL070C	0
YBR054W	13
YBL039W-B	1
YBR072W	18
YBR111C	91
YBL001C	22
YBR110W	10
YBL111C	9
YBL036C	29
tR(UCU)B	0
YBL094C	0
YBR033W	0
YBL073W	0
YBR096W	31
YBL053W	1
YBR030W	24
YBL076C	555
YBR256C	60
YBR162W-A	14
YBL077W	0
YBR156C	4
YBL012C	0
YBL008W-A	0
YBR297W	4
YBR189W	1486
YBL096C	0
YBR011C	777
YBL041W	139
YBL081W	1
YBR089C-A	24
YBR103C-A	0
YBR296C	1
YBL040C	51
YBR165W	14
YBL026W	30
YBR082C	145
YBR280C	11
YBR061C	25
YBL016W	33
YBR175W	19
YBR029C	20
YBL057C	21
YBR298C-A	0
YBR192W	14
tQ(UUG)B	0
YBR302C	31
YBR254C	3
YBR204C	24
YBR220C	27
YBR222C	23
YBR290W	14
YBR162C	165
YBR167C	9
YBL033C	23
YBR228W	9
YBR263W	236
YBR250W	2
YBR272C	29
YBR120C	7
YBR084C-A	975
YBL062W	0
YBR301W	0
YBR076W	0
YBR210W	8
YBR106W	249
YBR005W	17
YBR153W	10
YBR132C	2
YBR166C	40
YBR221W-A	0
YBR131C-A	0
YBR161W	5
YBR109C	130
YBR255W	1
YBR205W	47
YBR296C-A	0
YBL043W	4
YBR130C	47
YBR206W	2
YBR122C	14
YBR295W	5
YBR004C	18
YBR202W	27
YBR001C	7
YBL113C	3
YBR288C	32
YBR282W	8
YBL072C	1660
YBR103W	12
YBR107C	1
YBL024W	115
YBR012C	2
YBR188C	9
YBL075C	4
YBR102C	18
YBR006W	2
YBL051C	28
YBR196C	1068
YBL031W	5
YBR141W-A	0
YBL006W-A	1
YBL100W-C	0
YBR236C	30
YBR276C	34
YBR036C	32
YBR045C	1
YBR291C	12
YBR137W	26
YBR079C	137
YBR017C	50
YBL044W	1
YBL023C	22
YBR127C	570
YBR152W	2
YBR035C	137
YBR289W	15
YBL017C	41
YBR157C	11
YBL104C	18
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	9
YBR233W	8
YBR262C	7
YBR020W	1
YBR085C-A	3
YBR123C	13
YBR221C	259
YBL029W	4
YBL045C	54
YBR191W-A	42
YBR154C	97
YBR278W	5
YBR273C	37
YBR032W	1
YBR048W	371
YBR104W	32
YBL079W	56
YBR265W	75
YBR249C	343
YBR203W	5
YBR184W	3
YBR170C	27
YBR173C	24
YBR133C	33
YBR275C	17
YBL108W	0
YBL113W-A	0
YBL085W	15
YBL052C	14
YBL009W	21
YBR283C	121
YBR094W	20
YBR258C	4
YBR201W	10
YBR070C	10
tE(UUC)B	0
YBR198C	15
YBL056W	82
YBL099W	325
YBR257W	17
YBR126W-A	0
YBR242W	22
YBL008W	18
YBR181C	1337
tC(GCA)B	0
YBR052C	53
YBR093C	12
YBR049C	32
YBR056W	41
YBL030C	159
tT(AGU)B	0
YBR141C	12
YBR226C	1
YBL005W	7
YBR151W	39
YBR144C	0
YBR178W	0
YBR138C	6
YBL090W	28
YBL105C	28
YBL102W	30
YBL011W	27
YBR095C	12
YBR196C-B	3
YBL048W	2
YBR066C	7
YBR292C	0
YBR018C	0
YBR194W	6
YBR076C-A	0
YBR108W	2
YBR046C	16
YBR235W	11
YBR274W	21
YBL006C	25
YBR186W	1
YBR277C	0
YBR185C	19
YBL078C	4
YBR037C	16
YBR015C	36
YBR016W	8
YBL107W-A	0
YBL071W-A	2
YBR269C	21
YBR266C	2
YBR055C	17
YBR088C	139
tV(UAC)B	0
YBL019W	6
YBR112C	12
YBR164C	44
YBR148W	0
YBL020W	22
YBR208C	54
tD(GUC)B	0
YBR172C	20
YBL097W	7
YBR050C	0
YBR183W	6
YBR213W	6
YBR113W	0
YBL091C-A	8
YBR196C-A	0
YBR286W	250
YBR268W	14
YBR058C-A	25
YBR287W	22
YBL083C	0
YBL061C	12
YBR267W	38
YBR114W	9
YBL032W	88
YBR219C	0
tF(GAA)B	0
YBR299W	0
YBR191W	842
YBR125C	29
YBL069W	13
YBR223C	6
YBR074W	18
YBR201C-A	0
YBR187W	73
YBL021C	4
YBL049W	0
YBL035C	13
YBL095W	9
YBR073W	25
YBR109W-A	0
YBR260C	18
YBR279W	22
YBR211C	9
YBR078W	390
YBR063C	10
YBR028C	27
YBL039C-A	0
YBR129C	26
YBL050W	59
YBR051W	0
YBR080C	46
YBL058W	76
YBL101C	9
YBR140C	48
YBR021W	4
YBR232C	0
YBR024W	13
YBL005W-B	105
YBL100W-A	0
YBR012W-B	60
YBR012W-A	0
YBL005W-A	0
YBL100W-B	20
YNR017W	87
YNL105W	0
YNR069C	1
YNL306W	26
YNL288W	18
YNL191W	26
YNL150W	1
YNL097C	14
tN(GUU)N1	0
YNL137C	45
YNL331C	5
YNL030W	297
YNL297C	29
YNL102W	27
YNR026C	22
YNL152W	10
YNL140C	0
YNL099C	18
YNL182C	51
YNL180C	22
YNR001C	47
YNL091W	28
YNL157W	14
YNL315C	25
YNL221C	18
YNR052C	35
YNL061W	64
YNL284C	19
YNR040W	10
YNL246W	22
YNL097W-A	0
YNL121C	31
snR191	665
YNL043C	0
YNR055C	23
YNL039W	7
YNR036C	24
YNL304W	7
YNL119W	27
YNL034W	0
YNL187W	4
YNL310C	17
YNL277W	3
YNL126W	13
tL(UAA)N	0
YNL210W	0
YNR041C	20
YNL193W	11
YNL301C	376
YNL263C	47
YNL059C	30
YNL028W	1
YNL044W	37
YNL026W	31
YNL067W	334
YNL205C	0
YNL104C	248
YNL169C	39
YNL268W	28
YNL162W	258
YNL257C	27
YNL229C	34
YNL042W-B	0
YNL248C	68
YNR045W	8
YNR051C	35
YNL190W	9
YNL194C	0
YNL080C	44
YNR005C	0
YNR064C	1
YNL145W	0
YNR068C	1
YNL323W	24
YNL003C	16
YNL199C	19
YNL048W	14
YNL072W	14
YNL224C	15
YNL067W-A	0
YNR032W	20
YNL206C	30
YNR062C	2
YNL203C	0
YNL273W	13
tI(AAU)N1	0
YNL213C	7
YNL055C	171
YNL170W	6
YNR013C	16
YNL269W	0
YNR020C	4
YNL041C	15
YNL234W	11
YNL165W	9
YNL116W	10
YNL008C	11
YNL309W	3
YNR015W	33
YNR075W	2
YNL025C	8
YNL058C	15
YNL313C	40
YNL122C	3
YNL094W	14
YNL001W	39
YNL317W	16
YNL035C	27
YNL007C	203
YNL162W-A	0
YNR039C	6
YNL103W-A	0
tL(CAA)N	0
YNL052W	41
YNL120C	1
YNL002C	100
YNL311C	7
YNR007C	6
YNL291C	26
YNL195C	0
YNL087W	30
tF(GAA)N	1
YNL217W	37
YNL029C	6
YNR028W	22
YNL009W	1
YNL024C-A	7
YNL334C	5
YNL319W	0
YNL295W	17
tN(GUU)N2	0
YNL192W	51
YNL149C	28
YNL071W	130
YNL089C	0
YNL308C	24
YNL239W	56
YNL275W	6
YNR071C	1
YNL226W	0
YNL040W	41
YNL117W	0
YNL050C	14
YNL086W	2
YNL017C	2
YNR070W	0
YNR067C	22
YNL305C	7
YNL015W	20
YNL146C-A	0
YNL063W	9
YNL294C	12
YNR046W	29
YNL167C	10
YNL280C	22
YNR002C	0
YNL036W	14
YNL075W	52
YNR058W	2
YNL054W	7
YNR006W	18
YNR042W	0
YNL261W	19
YNL188W	13
YNL146W	0
YNL228W	0
YNL211C	1
YNR021W	103
YNL201C	40
YNR033W	21
YNR034W	5
YNL272C	19
YNL245C	9
YNR074C	19
YNL123W	62
YNR016C	460
YNL223W	6
YNR032C-A	3
YNL133C	2
YNL178W	2508
YNL065W	45
YNR043W	85
YNL021W	11
YNL124W	15
YNL312W	65
YNL143C	0
YNL251C	17
snR40	8
YNL299W	7
snR19	8034
YNR049C	8
YNL163C	34
YNR073C	1
YNL127W	21
YNL118C	29
tT(AGU)N2	0
YNL189W	136
YNL290W	49
YNR025C	0
YNL250W	11
YNL314W	4
YNL227C	15
YNL218W	3
YNL004W	19
YNR023W	13
YNL092W	1
YNL324W	0
YNL233W	12
YNL155W	69
YNL020C	9
YNL076W	7
YNL200C	16
YNL177C	25
YNL077W	10
YNL293W	25
YNL098C	87
YNR004W	3
YNL049C	41
YNR019W	13
YNL031C	432
YNL019C	3
YNL214W	3
YNL006W	29
YNR030W	22
YNL038W	21
YNL090W	27
YNL151C	34
YNL254C	7
YNR008W	4
YNR038W	23
YNR003W-A	1
YNL307C	129
YNL131W	115
YNL265C	24
YNL175C	110
YNL042W	5
YNL022C	30
YNL056W	16
YNL011C	8
YNL329C	11
YNL074C	13
YNL093W	0
YNR047W	20
YNL183C	13
YNL057W	1
YNL238W	36
YNL154C	93
YNL267W	18
tP(UGG)N2	0
YNL014W	2
NME1	1106
YNL078W	41
YNL209W	3016
YNL253W	16
YNL173C	31
YNL066W	91
YNL321W	6
YNR054C	26
YNR072W	0
YNR076W	1
YNR031C	19
YNL110C	44
YNL232W	24
YNL262W	48
YNL142W	8
YNL129W	15
YNR014W	4
YNL005C	36
YNL174W	3
YNL335W	1
YNL240C	15
YNL318C	0
YNL256W	37
YNL012W	5
YNR029C	18
YNL130C-A	0
YNL107W	8
YNR065C	10
YNL332W	0
YNL023C	26
YNR056C	3
YNL186W	26
YNL153C	10
YNL130C	42
YNL088W	41
YNL216W	28
YNL276C	1
YNL108C	44
YNL252C	26
YNL181W	27
YNL197C	7
YNL064C	421
YNL202W	2
YNL283C	15
YNL147W	38
YNL286W	4
YNL337W	0
YNL322C	29
YNL158W	7
YNL168C	34
YNL259C	4
YNR022C	15
YNR077C	0
YNL068C	14
tI(AAU)N2	0
YNL037C	80
YNL085W	102
YNL051W	24
YNL148C	3
YNR075C-A	0
YNL255C	346
YNL070W	15
tD(GUC)N	1
tT(AGU)N1	0
YNL271C	25
YNL198C	0
YNR018W	70
YNL327W	27
YNL236W	24
YNR001W-A	0
YNL053W	18
YNL281W	84
YNL279W	12
YNL156C	52
YNL260C	7
YNL222W	12
YNL235C	0
YNR059W	7
YNR044W	18
YNL225C	12
YNL215W	2
YNL326C	10
YNL100W	10
YNR009W	15
YNR066C	4
YNL339W-A	1
snR66	7
YNL266W	0
YNL292W	40
YNL242W	8
YNR057C	4
tG(UCC)N	0
YNL067W-B	0
YNL166C	17
YNL111C	32
YNL069C	1182
YNL277W-A	0
YNL128W	0
YNL300W	4
YNL179C	1
YNR050C	139
snR49	133
YNL138W	161
YNR048W	13
YNL302C	757
YNL045W	37
YNL125C	9
YNL207W	30
YNR011C	14
YNL241C	109
YNL112W	271
YNL249C	9
YNL270C	0
YNL115C	8
YNL073W	31
YNL082W	8
YNL097C-B	2
YNR034W-A	2
YNL296W	0
YNL138W-A	5
YNL196C	1
YNL109W	0
YNL101W	26
YNR012W	26
YNL114C	0
YNL237W	0
YNL084C	88
YNL289W	17
YNL171C	0
YNL208W	173
YNL010W	235
YNL134C	76
YNR053C	104
tP(AGG)N	0
YNL231C	70
YNL230C	6
YNL339W-B	0
YNL258C	24
YNL328C	2
YNL081C	7
YNR037C	16
YNR063W	3
YNL339C	13
YNR060W	5
YNL287W	113
YNL095C	3
YNL096C	372
YNL282W	4
YNL047C	8
YNL139C	24
tP(UGG)N1	0
YNL298W	12
YNL113W	51
YNR003C	39
YNL316C	14
YNL016W	184
YNL330C	43
YNR010W	3
YNL172W	12
YNL132W	60
YNR027W	31
YNL083W	8
YNL013C	0
YNL164C	3
YNL274C	8
YNL176C	7
YNR061C	24
YNL303W	0
YNR035C	88
YNL160W	16
YNR024W	9
YNL024C	6
YNL018C	1
YNL033W	1
YNL141W	166
YNL320W	12
YNL204C	0
YNL106C	15
YNL338W	0
YNL161W	19
YNL247W	108
YNL285W	0
YNL062C	54
YNL325C	11
YNL046W	11
YNL032W	8
YNL135C	265
YNL212W	22
YNL243W	60
YNL103W	13
YNL144W-A	0
YNL333W	1
YNL027W	4
YNL278W	5
YNL144C	9
YNL159C	13
YNL220W	101
YNL184C	0
YNL336W	21
YNL264C	35
YNL136W	5
YNL185C	4
YNL219C	27
YNL079C	194
YNL244C	105
YNL054W-B	66
YNL284C-B	81
YNL284C-A	0
YNL054W-A	0
YJL160C	0
YJL204C	10
YJR105W	443
YJR129C	17
YJL139C	6
YJL062W-A	6
YJL110C	13
YJR088C	42
YJL213W	2
YJR046W	36
YJL020C	13
YJL187C	19
YJR131W	13
YJL133W	15
YJL086C	0
YJR053W	3
YJR044C	15
YJR100C	16
YJR012C	2
YJR067C	6
YJR146W	2
YJR140W-A	0
YJR130C	11
YJR069C	32
tV(AAC)J	0
YJR120W	0
YJL186W	18
YJL008C	157
YJL061W	16
YJR085C	16
YJR040W	10
YJL189W	139
YJR039W	10
YJL202C	0
YJL009W	0
YJR005W	31
YJL006C	16
YJR150C	2
YJR098C	3
YJL103C	0
YJL156C	13
YJL185C	4
YJL135W	0
YJR138W	17
YJL108C	0
YJR037W	0
YJR079W	0
YJR049C	26
YJR008W	8
YJR023C	0
YJR002W	39
YJR145C	1772
YJR048W	14
YJR009C	3017
YJL222W-A	0
YJL173C	15
YJR014W	77
YJR135W-A	16
YJR045C	616
YJL176C	16
YJL193W	11
YJR128W	0
YJL159W	60
YJL030W	12
YJL047C	12
YJL194W	25
YJL195C	0
YJR108W	1
YJL199C	1
YJL216C	4
YJL011C	12
YJR060W	7
YJR119C	4
YJR092W	25
YJL051W	7
YJR071W	0
YJR115W	2
YJL010C	28
YJL084C	16
YJR030C	16
YJL119C	1
YJL221C	1
YJR140C	14
YJR161C	14
YJL136C	464
tR(ACG)J	0
YJL146W	15
YJL060W	34
tW(CCA)J	0
YJL117W	54
YJL149W	3
YJR063W	21
YJL067W	0
YJL164C	11
YJL223C	0
YJL079C	17
snR3	93
YJL156W-A	0
YJL106W	1
YJL171C	43
YJL058C	5
tL(UAG)J	0
YJL132W	4
YJL172W	43
YJR114W	2
YJL093C	20
YJL163C	4
YJR153W	0
YJL179W	20
YJR080C	54
YJL037W	0
YJL104W	18
YJL050W	84
YJL002C	110
YJR084W	5
YJL220W	0
YJR034W	10
YJR019C	9
YJR093C	8
YJL201W	15
YJL161W	2
YJR021C	3
YJL070C	12
snR128	56
YJL029C	16
YJR010W	13
YJR151W-A	0
tD(GUC)J3	1
YJR144W	36
YJL073W	8
YJL022W	0
YJR038C	0
snR37	6234
YJR094W-A	446
YJL052W	305
YJR139C	423
YJR158W	0
YJL089W	1
YJL077W-B	1
YJL016W	20
YJL127W-A	0
YJR007W	147
tA(AGC)J	0
YJR096W	30
YJL032W	0
YJR065C	134
YJL019W	10
YJR082C	6
YJL181W	4
YJR095W	0
YJR086W	7
YJL077C	0
tR(UCU)J2	0
YJR006W	38
YJR072C	73
YJL118W	0
YJL184W	5
YJR133W	21
YJR025C	17
YJR018W	4
YJL095W	13
YJR147W	4
YJL043W	0
YJL107C	2
YJL012C	132
YJR121W	431
YJL145W	49
YJL153C	2
YJL088W	3
YJR064W	263
YJL137C	7
YJL074C	18
YJL111W	127
YJL158C	139
YJR016C	689
YJR099W	19
YJL208C	35
YJL048C	6
YJL197W	30
YJR074W	15
YJL127C-B	2
tD(GUC)J4	0
YJL020W-A	0
YJL078C	8
YJL165C	19
YJR117W	29
YJR057W	20
YJR160C	0
YJL134W	11
YJL219W	2
YJL081C	67
YJL054W	21
YJR137C	41
tK(CUU)J	0
YJL038C	0
YJR056C	13
YJL072C	8
YJR152W	5
YJL142C	0
YJL192C	69
YJR001W	53
YJR110W	7
YJL190C	630
YJL182C	0
YJL099W	12
YJL090C	6
YJL055W	44
YJL085W	9
YJR109C	173
YJL167W	166
tM(CAU)J3	0
YJL127C	3
YJR004C	171
YJL036W	15
YJL150W	0
YJL168C	15
YJR036C	4
YJL162C	8
YJR106W	2
YJR043C	21
YJR066W	23
YJL001W	116
YJR061W	1
YJL212C	22
YJL024C	21
YJR125C	25
YJR051W	18
YJR112W-A	8
YJR050W	9
YJR011C	5
