Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IN3.bam
YMR091C	83
YMR173W-A	11
YMR180C	12
YML020W	31
YML088W	57
YML077W	29
YML125C	286
YMR318C	678
YMR115W	39
YMR266W	366
YML057W	30
YML055W	40
YMR105C	16
YMR268C	14
YML133W-B	0
YML090W	0
YML101C	10
YMR012W	1495
tY(GUA)M2	0
YMR202W	451
YMR083W	456
snR76	2
YMR017W	1
YML085C	238
YML013W	22
YMR224C	17
YMR059W	11
YMR072W	77
YMR304W	116
YML087C	13
YMR195W	4
YMR240C	35
YMR308C	972
YML001W	277
YML114C	10
YMR319C	80
YML075C	199
YMR075W	25
YML129C	5
YML073C	171
YMR149W	56
YMR233W	29
YMR048W	17
YML030W	32
YMR118C	3
YMR260C	570
YMR135W-A	2
tM(CAU)M	0
YML056C	1278
YML064C	40
YML132W	66
YML113W	13
YML058W-A	6
YMR136W	1
YML091C	36
YMR199W	30
YMR286W	13
YMR025W	9
YMR112C	12
YML127W	180
YML005W	39
YMR160W	20
YMR046W-A	0
YMR096W	26
YML133C	35
YMR246W	525
YMR052C-A	3
YMR120C	345
YMR052W	4
YML100W-A	0
YML049C	163
YMR065W	10
YMR098C	81
YMR302C	80
YMR075C-A	1
YML060W	23
YMR080C	231
YMR156C	6
YMR294W	28
YMR167W	63
YMR242W-A	0
YMR079W	122
YMR275C	33
YMR100W	129
YMR030W-A	2
YMR161W	65
YMR183C	92
YML021C	78
YML074C	69
YMR157C	34
YMR110C	143
YMR097C	46
YMR111C	20
YML011C	23
YMR064W	40
YML082W	16
YMR300C	81
YMR262W	26
YMR031C	196
YMR016C	9
YMR066W	61
YMR007W	2
YMR201C	17
YMR232W	7
YMR200W	125
YMR297W	768
YML026C	2253
YML023C	17
YMR143W	1090
YMR073C	28
YML069W	395
YML050W	9
YML099W-A	0
YMR211W	68
tF(GAA)M	0
YMR283C	26
snR74	4
RNA170	0
YML078W	28
YMR142C	1492
YMR203W	77
YMR077C	23
YMR245W	0
YMR284W	58
YMR089C	110
YMR134W	10
YMR290W-A	2
YMR095C	1
snR83	4309
snR73	3
tH(GUG)M	0
YMR099C	377
YMR132C	24
YML115C	107
snR11	6537
YMR086W	50
YMR044W	74
YMR222C	1
YMR272W-A	0
YMR321C	41
YML131W	56
YML038C	99
YML122C	0
YMR036C	41
YML012W	424
YML100W	21
YMR312W	3
YML112W	6
YML099C	86
YML123C	592
tV(AAC)M3	0
YMR141C	1
YMR324C	0
YMR207C	143
YMR236W	47
YML034C-A	0
YMR204C	10
YMR011W	89
YML008C	186
YMR109W	161
YMR004W	31
YMR158C-A	0
YMR216C	230
YMR159C	3
YMR307C-A	11
YMR272C	125
YMR106C	19
YML092C	117
tV(AAC)M2	0
YML104C	92
YML058W	8
tW(CCA)M	1
YMR148W	5
YMR168C	45
YML063W	6618
YMR008C	41
YMR294W-A	9
YMR177W	84
YMR213W	12
YMR192W	27
YMR326C	0
YMR014W	94
YMR020W	49
snR86	14652
YMR208W	103
YML098W	24
YMR133W	0
YML028W	1013
YMR285C	50
YMR040W	7
YMR094W	20
YMR189W	77
YML128C	30
YML022W	383
YMR299C	41
YMR227C	21
YMR119W	103
YMR255W	21
YMR024W	40
YML054C	4
YMR317W	1
YMR084W	1
YMR274C	8
YMR215W	83
YMR277W	17
YMR033W	123
YML094C-A	1
YML041C	36
YMR305C	60
YMR315W-A	0
YMR237W	158
YML095C	9
YMR018W	1
YMR163C	19
YML027W	1
ZOD1	0
tD(GUC)M	0
YMR162C	137
YMR158W	20
YMR210W	69
YMR316C-A	2
YMR241W	435
YMR205C	964
YMR235C	385
YMR047C	107
YMR259C	133
YMR175W-A	0
YMR281W	24
YMR261C	97
YMR026C	49
YML010W	718
YMR150C	59
YMR067C	6
YMR179W	30
YMR126C	34
YML032C	56
YML018C	144
YML081W	187
YMR003W	24
YMR221C	75
YMR257C	31
YML068W	32
YMR117C	9
YMR060C	38
YMR144W	26
YMR068W	14
YML097C	67
YMR182C	0
YMR295C	331
YMR181C	1
YML080W	102
YMR194C-B	4
YMR140W	23
YMR058W	141
YMR076C	104
YMR239C	132
tG(GCC)M	0
YMR242C	1335
YMR306C-A	0
YMR193C-A	1
YMR114C	10
YMR009W	20
YMR088C	149
YMR253C	12
YMR103C	9
YMR254C	0
YMR303C	514
YMR316W	121
YML017W	246
YMR104C	51
YMR309C	888
YML133W-A	0
YMR155W	41
YMR313C	24
YMR028W	14
snR72	0
YMR154C	4
tY(GUA)M1	0
snR75	2
YML096W	103
YML016C	68
YML006C	36
YMR178W	128
YML109W	25
YML015C	43
YMR197C	18
YML014W	65
YML106W	876
YML025C	7
tS(AGA)M	0
YMR172C-A	0
YMR193W	29
YML052W	156
YML079W	83
YML101C-A	1
YML047C	2
YMR174C	0
YMR218C	160
YMR315W	113
YMR001C	212
tV(AAC)M1	0
tE(UUC)M	0
YML121W	87
YMR085W	0
YMR105W-A	0
YMR122C	0
snR78	2
YMR217W	805
tA(AGC)M2	0
YMR298W	53
YMR057C	0
YML042W	9
YMR320W	10
YMR287C	103
YMR289W	89
YML048W	248
YMR250W	29
YMR230W-A	4
YMR124W	28
YMR311C	55
snR77	7
YMR322C	0
YML119W	39
YML043C	59
YML046W	111
YML004C	319
YMR071C	142
YMR229C	2982
YMR063W	8
YMR301C	53
YMR276W	76
YMR002W	213
YML081C-A	17
YML019W	132
YMR176W	151
YMR158W-B	0
YML108W	23
YMR198W	37
YML094W	25
YMR006C	117
YML003W	12
YML057C-A	0
YML009C-A	3
tQ(CUG)M	1
YML093W	315
YMR116C	7708
YMR196W	50
YML053C	22
YMR151W	4
YML009C	17
YMR070W	12
YMR219W	107
YML037C	15
YMR280C	3
YMR170C	20
YMR123W	34
YML012C-A	1
YMR019W	75
YMR206W	0
YMR165C	20
YMR010W	65
YMR184W	44
YML126C	429
YMR244W	0
YMR279C	0
YMR316C-B	1
YMR107W	0
YML054C-A	0
YMR043W	19
tA(AGC)M1	0
YMR270C	73
YMR175W	0
YML009W-B	8
YMR035W	26
YMR108W	827
YML002W	41
YML111W	85
YMR278W	112
YMR185W	136
YMR304C-A	17
YML084W	0
YMR258C	83
YMR023C	26
YMR291W	32
YMR041C	26
YMR029C	146
YMR092C	372
YMR138W	27
YMR122W-A	45
YMR053C	16
YMR220W	122
YMR087W	13
YML031W	131
YML118W	6
YML120C	24
YMR078C	64
tL(CAA)M	0
YMR042W	8
YMR251W	1
YMR223W	43
YML007C-A	0
YMR256C	13
YMR214W	140
tP(UGG)M	1
YMR055C	1
YML117W	149
YMR271C	7
snR24	5
YMR226C	321
YML110C	228
YML047W-A	0
YML007W	152
YMR190C	55
YMR225C	8
YMR264W	105
YMR037C	6
YML024W	2474
YML083C	0
YMR182W-A	2
YMR030W	8
YMR187C	16
YMR238W	64
YML061C	123
YMR130W	46
YMR005W	79
YMR054W	267
YMR209C	117
YML102W	20
YMR194W	431
YMR252C	13
YMR164C	10
YMR074C	167
YML065W	113
YMR243C	368
snR85	127
YMR145C	251
YML071C	47
YMR015C	122
YML070W	354
YMR125W	545
YMR325W	0
YMR141W-A	0
YML072C	304
YML105C	138
YMR119W-A	8
YMR069W	5
YMR293C	40
YML124C	130
YMR090W	16
YML029W	63
YMR171C	51
YMR102C	125
YMR188C	48
YMR269W	11
YMR128W	506
YMR039C	70
YMR230W	1086
YMR267W	47
YMR247C	367
YMR152W	43
YMR251W-A	106
YMR146C	308
YMR228W	50
YMR032W	42
YMR013C-A	0
YMR001C-A	6
YMR031W-A	0
YMR153W	131
YMR056C	7
YMR282C	79
YMR234W	6
YMR323W	0
YMR062C	43
YMR247W-A	0
YMR038C	241
YMR049C	164
YMR272W-B	0
YMR147W	11
YML067C	121
tK(CUU)M	0
tR(UCU)M1	0
YML107C	24
snR54	11
YMR231W	97
YMR081C	1
YML051W	28
YMR314W	215
YMR113W	64
YML031C-A	0
YMR263W	48
YML034W	39
YMR131C	852
YMR310C	0
YMR034C	13
YML103C	387
YMR306W	21
YMR169C	17
YMR186W	9140
YML059C	116
YML086C	48
YMR013C	26
YMR127C	46
YMR153C-A	1
YMR212C	379
YMR296C	17
YMR101C	2
YMR166C	5
YMR061W	167
YMR288W	112
YMR265C	22
YML116W	48
YML130C	106
YMR273C	50
YMR292W	20
YMR137C	22
YMR013W-A	0
YML076C	31
YMR082C	0
tR(UCU)M2	0
YMR022W	31
YML062C	34
YMR086C-A	1
YML035C	96
YMR173W	16
YMR194C-A	2
YMR093W	144
YML036W	22
YMR307W	1762
YML116W-A	11
YMR021C	40
YMR135C	30
YMR121C	274
YMR129W	395
YML066C	0
YMR045C	338
YMR050C	219
YML045W	240
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	338
YBR225W	7
YBR182C-A	0
YBL055C	121
YBR293W	45
YBR223W-A	0
YBR115C	102
YBR031W	492
YBL108C-A	2
YBR116C	0
YBR241C	10
YBR182C	13
YBR134W	0
YBL037W	44
YBR019C	1
YBR022W	33
YBR121C-A	0
YBR119W	8
YBL022C	338
snR161	54
YBR243C	47
YBR234C	207
YBR179C	70
YBR247C	64
YBR124W	0
YBL086C	15
YBL065W	1
YBR227C	73
YBR218C	214
YBR244W	109
YBR160W	61
YBL080C	21
YBR083W	6
YBR294W	1
tI(AAU)B	0
YBR091C	12
YBR284W	13
YBR158W	164
YBR111W-A	19
YBL071C	0
YBR126W-B	7
YBR229C	280
YBR042C	141
YBR150C	42
YBR298C	16
YBR143C	824
YBR014C	63
tS(AGA)B	1
YBR259W	66
YBR060C	36
YBR180W	0
YBL034C	81
YBR212W	4
YBR071W	8
YBL074C	18
YBL107C	21
YBR097W	105
YBR136W	96
YBR039W	241
YBL089W	30
YBL067C	168
YBR270C	8
YBR087W	130
YBR121C	1979
YBR026C	84
YBR197C	6
YBR027C	3
YBR177C	189
YBR176W	42
YBR230W-A	13
YBR090C	0
YBL071C-B	0
YBR064W	0
YBR044C	44
YBL068W	85
YBR216C	107
YBR271W	90
YBR084W	1559
YBR065C	44
YBR245C	119
YBR085W	22
YBR059C	136
YBR068C	471
YBR285W	0
YBR041W	208
YBR252W	95
YBL082C	25
YBL002W	52
YBL098W	89
YBR117C	0
YBR214W	4
YBR169C	118
YBR207W	134
YBR155W	27
YBL106C	52
YBR237W	55
YBR193C	9
YBR149W	120
YBR013C	9
YBL063W	64
YBL029C-A	8
YBR147W	0
YBR246W	17
YBR002C	52
YBR023C	345
YBL088C	83
YBL064C	73
YBL007C	308
tL(UAA)B2	0
YBL093C	102
YBL091C	246
YBR142W	367
YBR047W	6
YBR238C	12
YBR067C	26
YBR010W	783
YBL054W	17
YBR209W	0
YBL060W	37
YBR089W	4
YBR025C	1501
YBR040W	0
YBR230C	1
YBL027W	2793
YBL100C	1
YBR261C	88
YBR034C	358
YBR101C	176
YBL010C	24
YBR053C	134
YBL059C-A	19
YBR255C-A	3
YBL042C	260
YBL039C	1284
YBR217W	15
YBR200W-A	0
YBL003C	369
YBR069C	635
YBR056W-A	6
YBR009C	577
YBL038W	65
YBR056C-B	0
YBR081C	145
YBR007C	6
YBR146W	59
YBR171W	97
YBL028C	90
YBR135W	20
YBR264C	17
YBR043C	119
YBL059W	4
YBR131W	5
YBR233W-A	10
YBR092C	241
YBR126C	73
YBR057C	29
YBR086C	126
YBR174C	0
snR56	18
YBR281C	164
YBL103C	11
tG(GCC)B	0
YBR159W	359
YBR118W	13670
YBL004W	1601
YBR163W	69
YBL013W	3
YBL112C	0
YBR231C	5
YBL066C	5
YBR008C	9
YBL015W	7
YBR038W	64
YBL018C	54
YBR253W	14
YBL068W-A	0
YBR058C	201
YBL084C	32
YBR224W	0
YBR077C	32
YBL087C	1675
YBR098W	18
YBR239C	2
YBR168W	27
YBL046W	35
YBR003W	64
YBR215W	18
LSR1	41408
YBL025W	11
YBR105C	7
YBR200W	62
YBR190W	0
YBR248C	183
YBR145W	32
YBL047C	331
YBR099C	4
YBL014C	201
YBR062C	25
YBL092W	2015
YBR240C	9
YBR251W	33
YBR199W	324
YBR128C	6
YBR139W	44
YBL070C	0
YBR054W	143
YBL039W-B	5
YBR072W	18
YBR111C	158
YBL001C	130
YBR110W	60
YBL111C	28
YBL036C	162
tR(UCU)B	0
YBL094C	0
YBR033W	5
YBL073W	0
YBR096W	131
YBL053W	1
YBR030W	58
YBL076C	3440
YBR256C	141
YBR162W-A	59
YBL077W	6
YBR156C	11
YBL012C	2
YBL008W-A	0
YBR297W	15
YBR189W	4171
YBL096C	0
YBR011C	625
YBL041W	253
YBL081W	4
YBR089C-A	24
YBR103C-A	0
YBR296C	8
YBL040C	202
YBR165W	44
YBL026W	41
YBR082C	119
YBR280C	16
YBR061C	57
YBL016W	41
YBR175W	72
YBR029C	51
YBL057C	73
YBR298C-A	0
YBR192W	61
tQ(UUG)B	0
YBR302C	85
YBR254C	52
YBR204C	41
YBR220C	115
YBR222C	104
YBR290W	38
YBR162C	187
YBR167C	13
YBL033C	66
YBR228W	4
YBR263W	622
YBR250W	1
YBR272C	42
YBR120C	17
YBR084C-A	1690
YBL062W	2
YBR301W	2
YBR076W	0
YBR210W	32
YBR106W	866
YBR005W	43
YBR153W	38
YBR132C	12
YBR166C	164
YBR221W-A	0
YBR131C-A	0
YBR161W	30
YBR109C	120
YBR255W	33
YBR205W	172
YBR296C-A	0
YBL043W	3
YBR130C	34
YBR206W	15
YBR122C	77
YBR295W	82
YBR004C	70
YBR202W	67
YBR001C	35
YBL113C	6
YBR288C	151
YBR282W	12
YBL072C	3133
YBR103W	72
YBR107C	11
YBL024W	402
YBR012C	4
YBR188C	20
YBL075C	31
YBR102C	49
YBR006W	26
YBL051C	22
YBR196C	3391
YBL031W	10
YBR141W-A	0
YBL006W-A	1
YBL100W-C	0
YBR236C	133
YBR276C	229
YBR036C	231
YBR045C	14
YBR291C	23
YBR137W	64
YBR079C	282
YBR017C	353
YBL044W	0
YBL023C	128
YBR127C	591
YBR152W	4
YBR035C	117
YBR289W	38
YBL017C	772
YBR157C	28
YBL104C	46
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	1
YBR195C	44
YBR233W	2
YBR262C	20
YBR020W	0
YBR085C-A	26
YBR123C	40
YBR221C	352
YBL029W	1
YBL045C	167
YBR191W-A	100
YBR154C	344
YBR278W	21
YBR273C	117
YBR032W	0
YBR048W	114
YBR104W	148
YBL079W	361
YBR265W	49
YBR249C	561
YBR203W	18
YBR184W	6
YBR170C	43
YBR173C	12
YBR133C	47
YBR275C	98
YBL108W	0
YBL113W-A	0
YBL085W	85
YBL052C	93
YBL009W	21
YBR283C	270
YBR094W	174
YBR258C	3
YBR201W	37
YBR070C	44
tE(UUC)B	1
YBR198C	14
YBL056W	431
YBL099W	220
YBR257W	25
YBR126W-A	0
YBR242W	43
YBL008W	64
YBR181C	4243
tC(GCA)B	0
YBR052C	56
YBR093C	75
YBR049C	219
YBR056W	167
YBL030C	40
tT(AGU)B	0
YBR141C	18
YBR226C	3
YBL005W	31
YBR151W	188
YBR144C	0
YBR178W	3
YBR138C	24
YBL090W	41
YBL105C	112
YBL102W	105
YBL011W	81
YBR095C	26
YBR196C-B	1
YBL048W	2
YBR066C	14
YBR292C	0
YBR018C	0
YBR194W	9
YBR076C-A	14
YBR108W	4
YBR046C	15
YBR235W	156
YBR274W	71
YBL006C	83
YBR186W	2
YBR277C	0
YBR185C	13
YBL078C	6
YBR037C	29
YBR015C	30
YBR016W	7
YBL107W-A	3
YBL071W-A	0
YBR269C	7
YBR266C	0
YBR055C	93
YBR088C	85
tV(UAC)B	0
YBL019W	24
YBR112C	30
YBR164C	145
YBR148W	8
YBL020W	130
YBR208C	426
tD(GUC)B	0
YBR172C	79
YBL097W	64
YBR050C	3
YBR183W	28
YBR213W	1
YBR113W	1
YBL091C-A	15
YBR196C-A	2
YBR286W	736
YBR268W	21
YBR058C-A	71
YBR287W	130
YBL083C	0
YBL061C	176
YBR267W	90
YBR114W	10
YBL032W	28
YBR219C	0
tF(GAA)B	0
YBR299W	3
YBR191W	2152
YBR125C	57
YBL069W	14
YBR223C	5
YBR074W	306
YBR201C-A	1
YBR187W	185
YBL021C	15
YBL049W	4
YBL035C	16
YBL095W	46
YBR073W	312
YBR109W-A	1
YBR260C	33
YBR279W	32
YBR211C	29
YBR078W	211
YBR063C	53
YBR028C	47
YBL039C-A	0
YBR129C	73
YBL050W	165
YBR051W	0
YBR080C	183
YBL058W	318
YBL101C	15
YBR140C	355
YBR021W	27
YBR232C	0
YBR024W	27
YBL005W-B	385
YBL100W-A	0
YBR012W-B	202
YBR012W-A	0
YBL005W-A	0
YBL100W-B	130
YNR017W	48
YNL105W	0
YNR069C	10
YNL306W	112
YNL288W	22
YNL191W	25
YNL150W	3
YNL097C	41
tN(GUU)N1	0
YNL137C	80
YNL331C	5
YNL030W	566
YNL297C	158
YNL102W	95
YNR026C	34
YNL152W	15
YNL140C	0
YNL099C	51
YNL182C	266
YNL180C	13
YNR001C	222
YNL091W	99
YNL157W	77
YNL315C	77
YNL221C	63
YNR052C	132
YNL061W	111
YNL284C	74
YNR040W	31
YNL246W	59
YNL097W-A	0
YNL121C	140
snR191	2353
YNL043C	7
YNR055C	145
YNL039W	24
YNR036C	56
YNL304W	12
YNL119W	109
YNL034W	1
YNL187W	14
YNL310C	10
YNL277W	6
YNL126W	126
tL(UAA)N	0
YNL210W	0
YNR041C	96
YNL193W	70
YNL301C	532
YNL263C	32
YNL059C	94
YNL028W	0
YNL044W	57
YNL026W	85
YNL067W	921
YNL205C	0
YNL104C	343
YNL169C	95
YNL268W	132
YNL162W	1117
YNL257C	128
YNL229C	95
YNL042W-B	0
YNL248C	333
YNR045W	29
YNR051C	194
YNL190W	7
YNL194C	0
YNL080C	34
YNR005C	0
YNR064C	2
YNL145W	0
YNR068C	2
YNL323W	170
YNL003C	44
YNL199C	68
YNL048W	158
YNL072W	6
YNL224C	81
YNL067W-A	0
YNR032W	69
YNL206C	142
YNR062C	3
YNL203C	0
YNL273W	89
tI(AAU)N1	0
YNL213C	17
YNL055C	95
YNL170W	15
YNR013C	15
YNL269W	0
YNR020C	33
YNL041C	126
YNL234W	27
YNL165W	17
YNL116W	9
YNL008C	75
YNL309W	3
YNR015W	47
YNR075W	12
YNL025C	10
YNL058C	8
YNL313C	214
YNL122C	3
YNL094W	39
YNL001W	130
YNL317W	10
YNL035C	88
YNL007C	198
YNL162W-A	0
YNR039C	10
YNL103W-A	0
tL(CAA)N	2
YNL052W	57
YNL120C	0
YNL002C	156
YNL311C	31
YNR007C	19
YNL291C	116
YNL195C	2
YNL087W	752
tF(GAA)N	0
YNL217W	185
YNL029C	69
YNR028W	49
YNL009W	4
YNL024C-A	27
YNL334C	3
YNL319W	2
YNL295W	18
tN(GUU)N2	0
YNL192W	286
YNL149C	163
YNL071W	144
YNL089C	4
YNL308C	189
YNL239W	45
YNL275W	59
YNR071C	2
YNL226W	0
YNL040W	111
YNL117W	1
YNL050C	26
YNL086W	10
YNL017C	0
YNR070W	10
YNR067C	187
YNL305C	35
YNL015W	7
YNL146C-A	0
YNL063W	15
YNL294C	111
YNR046W	9
YNL167C	11
YNL280C	70
YNR002C	0
YNL036W	10
YNL075W	191
YNR058W	11
YNL054W	34
YNR006W	29
YNR042W	2
YNL261W	54
YNL188W	45
YNL146W	0
YNL228W	0
YNL211C	3
YNR021W	382
YNL201C	245
YNR033W	133
YNR034W	20
YNL272C	122
YNL245C	2
YNR074C	42
YNL123W	316
YNR016C	1977
YNL223W	18
YNR032C-A	12
YNL133C	3
YNL178W	6664
YNL065W	378
YNR043W	87
YNL021W	87
YNL124W	29
YNL312W	137
YNL143C	1
YNL251C	4
snR40	14
YNL299W	87
snR19	11335
YNR049C	20
YNL163C	341
YNR073C	4
YNL127W	48
YNL118C	190
tT(AGU)N2	0
YNL189W	395
YNL290W	100
YNR025C	5
YNL250W	47
YNL314W	17
YNL227C	40
YNL218W	43
YNL004W	104
YNR023W	39
YNL092W	3
YNL324W	1
YNL233W	44
YNL155W	102
YNL020C	29
YNL076W	25
YNL200C	36
YNL177C	57
YNL077W	19
YNL293W	69
YNL098C	135
YNR004W	8
YNL049C	236
YNR019W	30
YNL031C	457
YNL019C	1
YNL214W	6
YNL006W	46
YNR030W	193
YNL038W	53
YNL090W	82
YNL151C	86
YNL254C	41
YNR008W	32
YNR038W	71
YNR003W-A	2
YNL307C	194
YNL131W	140
YNL265C	34
YNL175C	344
YNL042W	6
YNL022C	163
YNL056W	71
YNL011C	33
YNL329C	109
YNL074C	13
YNL093W	0
YNR047W	35
YNL183C	26
YNL057W	0
YNL238W	200
YNL154C	206
YNL267W	106
tP(UGG)N2	0
YNL014W	7
NME1	6331
YNL078W	48
YNL209W	3962
YNL253W	50
YNL173C	77
YNL066W	66
YNL321W	7
YNR054C	13
YNR072W	0
YNR076W	0
YNR031C	253
YNL110C	119
YNL232W	58
YNL262W	212
YNL142W	28
YNL129W	56
YNR014W	0
YNL005C	85
YNL174W	8
YNL335W	0
YNL240C	31
YNL318C	1
YNL256W	272
YNL012W	5
YNR029C	105
YNL130C-A	0
YNL107W	27
YNR065C	69
YNL332W	1
YNL023C	172
YNR056C	1
YNL186W	195
YNL153C	78
YNL130C	168
YNL088W	598
YNL216W	223
YNL276C	3
YNL108C	29
YNL252C	45
YNL181W	102
YNL197C	6
YNL064C	508
YNL202W	3
YNL283C	51
YNL147W	43
YNL286W	35
YNL337W	0
YNL322C	7
YNL158W	22
YNL168C	80
YNL259C	31
YNR022C	37
YNR077C	0
YNL068C	23
tI(AAU)N2	0
YNL037C	98
YNL085W	735
YNL051W	44
YNL148C	17
YNR075C-A	0
YNL255C	486
YNL070W	12
tD(GUC)N	0
tT(AGU)N1	0
YNL271C	190
YNL198C	0
YNR018W	30
YNL327W	53
YNL236W	41
YNR001W-A	0
YNL053W	14
YNL281W	60
YNL279W	2
YNL156C	100
YNL260C	8
YNL222W	22
YNL235C	0
YNR059W	17
YNR044W	1
YNL225C	35
YNL215W	16
YNL326C	18
YNL100W	56
YNR009W	0
YNR066C	16
YNL339W-A	0
snR66	6
YNL266W	1
YNL292W	93
YNL242W	27
YNR057C	14
tG(UCC)N	0
YNL067W-B	0
YNL166C	87
YNL111C	50
YNL069C	1723
YNL277W-A	0
YNL128W	2
YNL300W	1
YNL179C	0
YNR050C	466
snR49	403
YNL138W	116
YNR048W	14
YNL302C	2241
YNL045W	64
YNL125C	19
YNL207W	202
YNR011C	27
YNL241C	47
YNL112W	919
YNL249C	50
YNL270C	3
YNL115C	49
YNL073W	78
YNL082W	50
YNL097C-B	0
YNR034W-A	8
YNL296W	1
YNL138W-A	5
YNL196C	1
YNL109W	0
YNL101W	128
YNR012W	129
YNL114C	2
YNL237W	6
YNL084C	265
YNL289W	21
YNL171C	1
YNL208W	240
YNL010W	633
YNL134C	144
YNR053C	624
tP(AGG)N	0
YNL231C	225
YNL230C	4
YNL339W-B	0
YNL258C	195
YNL328C	8
YNL081C	18
YNR037C	32
YNR063W	23
YNL339C	61
YNR060W	10
YNL287W	831
YNL095C	26
YNL096C	65
YNL282W	17
YNL047C	22
YNL139C	303
tP(UGG)N1	0
YNL298W	12
YNL113W	98
YNR003C	122
YNL316C	8
YNL016W	272
YNL330C	157
YNR010W	6
YNL172W	148
YNL132W	169
YNR027W	52
YNL083W	33
YNL013C	0
YNL164C	38
YNL274C	13
YNL176C	15
YNR061C	102
YNL303W	1
YNR035C	231
YNL160W	7
YNR024W	29
YNL024C	24
YNL018C	1
YNL033W	2
YNL141W	295
YNL320W	19
YNL204C	5
YNL106C	27
YNL338W	0
YNL161W	45
YNL247W	331
YNL285W	0
YNL062C	191
YNL325C	49
YNL046W	30
YNL032W	65
YNL135C	249
YNL212W	155
YNL243W	234
YNL103W	39
YNL144W-A	0
YNL333W	6
YNL027W	22
YNL278W	15
YNL144C	24
YNL159C	4
YNL220W	367
YNL184C	0
YNL336W	54
YNL264C	43
YNL136W	16
YNL185C	5
YNL219C	109
YNL079C	676
YNL244C	198
YNL054W-B	197
YNL284C-B	347
YNL284C-A	0
YNL054W-A	0
YJL160C	1
YJL204C	44
YJR105W	1335
YJR129C	35
YJL139C	29
YJL062W-A	14
YJL110C	7
YJR088C	195
YJL213W	26
YJR046W	22
YJL020C	55
YJL187C	54
YJR131W	26
YJL133W	19
YJL086C	0
YJR053W	40
YJR044C	39
YJR100C	48
YJR012C	4
YJR067C	18
YJR146W	0
YJR140W-A	0
YJR130C	37
YJR069C	129
tV(AAC)J	0
YJR120W	0
YJL186W	321
YJL008C	436
YJL061W	203
YJR085C	100
YJR040W	19
YJL189W	281
YJR039W	44
YJL202C	1
YJL009W	1
YJR005W	126
YJL006C	25
YJR150C	0
YJR098C	37
YJL103C	3
YJL156C	87
YJL185C	4
YJL135W	0
YJR138W	101
YJL108C	11
YJR037W	0
YJR079W	0
YJR049C	74
YJR008W	21
YJR023C	4
YJR002W	269
YJR145C	3417
YJR048W	8
YJR009C	1336
YJL222W-A	0
YJL173C	28
YJR014W	105
YJR135W-A	6
YJR045C	332
YJL176C	40
YJL193W	41
YJR128W	0
YJL159W	27
YJL030W	27
YJL047C	39
YJL194W	35
YJL195C	1
YJR108W	2
YJL199C	3
YJL216C	9
YJL011C	45
YJR060W	29
YJR119C	6
YJR092W	65
YJL051W	21
YJR071W	0
YJR115W	0
YJL010C	188
YJL084C	6
YJR030C	62
YJL119C	3
YJL221C	6
YJR140C	174
YJR161C	34
YJL136C	803
tR(ACG)J	0
YJL146W	20
YJL060W	86
tW(CCA)J	0
YJL117W	314
YJL149W	3
YJR063W	23
YJL067W	0
YJL164C	52
YJL223C	0
YJL079C	5
snR3	422
YJL156W-A	0
YJL106W	14
YJL171C	265
YJL058C	20
tL(UAG)J	0
YJL132W	18
YJL172W	106
YJR114W	2
YJL093C	96
YJL163C	8
YJR153W	0
YJL179W	37
YJR080C	61
YJL037W	1
YJL104W	55
YJL050W	504
YJL002C	493
YJR084W	31
YJL220W	0
YJR034W	11
YJR019C	12
YJR093C	4
YJL201W	30
YJL161W	9
YJR021C	3
YJL070C	30
snR128	54
YJL029C	82
YJR010W	32
YJR151W-A	0
tD(GUC)J3	0
YJR144W	119
YJL073W	17
YJL022W	0
YJR038C	0
snR37	12542
YJR094W-A	1145
YJL052W	182
YJR139C	1175
YJR158W	0
YJL089W	3
YJL077W-B	0
YJL016W	36
YJL127W-A	1
YJR007W	44
tA(AGC)J	0
YJR096W	41
YJL032W	0
YJR065C	133
YJL019W	27
YJR082C	8
YJL181W	31
YJR095W	0
YJR086W	6
YJL077C	0
tR(UCU)J2	0
YJR006W	61
YJR072C	275
YJL118W	1
YJL184W	14
YJR133W	71
YJR025C	59
YJR018W	0
YJL095W	21
YJR147W	4
YJL043W	0
YJL107C	5
YJL012C	854
YJR121W	230
YJL145W	167
YJL153C	16
YJL088W	1
YJR064W	1058
YJL137C	13
YJL074C	198
YJL111W	522
YJL158C	37
YJR016C	1142
YJR099W	28
YJL208C	45
YJL048C	25
YJL197W	145
YJR074W	43
YJL127C-B	12
tD(GUC)J4	0
YJL020W-A	0
YJL078C	9
YJL165C	89
YJR117W	12
YJR057W	59
YJR160C	3
YJL134W	84
YJL219W	2
YJL081C	182
YJL054W	117
YJR137C	114
tK(CUU)J	0
YJL038C	3
YJR056C	25
YJL072C	28
YJR152W	2
YJL142C	0
YJL192C	118
YJR001W	298
YJR110W	72
YJL190C	1933
YJL182C	0
YJL099W	68
YJL090C	55
YJL055W	127
YJL085W	70
YJR109C	333
YJL167W	511
tM(CAU)J3	0
YJL127C	13
YJR004C	87
YJL036W	20
YJL150W	0
YJL168C	124
YJR036C	13
YJL162C	37
YJR106W	9
YJR043C	19
YJR066W	270
YJL001W	278
YJR061W	18
