Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IN2.bam
YGR191W	120
YGR270C-A	0
YGL227W	4
YGR081C	7
YGL243W	27
YGL194C-A	4
YGR148C	717
YGL136C	10
YGR276C	50
YGL129C	39
tR(UCU)G2	0
YGR053C	5
YGR069W	0
YGL224C	22
YGL193C	0
YGL020C	30
YGL177W	2
YGL189C	457
YGR122W	34
YGL003C	10
YGR210C	32
tG(GCC)G1	0
YGR079W	1
YGL115W	111
YGL105W	102
YGR026W	62
YGR087C	0
YGR278W	5
YGR042W	8
YGR043C	8
YGL165C	1
YGR110W	2
YGR089W	10
YGL158W	5
YGR262C	26
YGL200C	181
YGL117W	15
YGL186C	39
YGR010W	6
YGR198W	58
YGR137W	0
YGL058W	59
YGL226W	1
YGL055W	743
YGL184C	10
YGL024W	0
tV(AAC)G3	0
YGL151W	36
YGR101W	36
YGL230C	0
YGR103W	245
YGR096W	3
YGR112W	9
tI(AAU)G	0
YGL013C	45
YGL076C	1009
YGR067C	1
YGR094W	802
YGL226C-A	13
YGR045C	0
YGR175C	410
YGL008C	3046
YGR115C	0
YGR108W	85
YGR218W	222
YGR205W	28
YGL073W	5
YGL009C	2028
YGL095C	31
YGL137W	549
YGL214W	2
YGR105W	64
YGR001C	35
tK(UUU)G1	0
YGL217C	0
YGL173C	170
YGL086W	18
YGR223C	20
tS(AGA)G	0
YGR077C	12
YGL052W	1
YGR285C	350
YGL080W	13
YGL207W	80
YGR261C	127
YGR226C	0
YGL140C	104
YGL078C	26
YGL199C	10
YGR164W	0
YGR150C	44
YGL006W-A	0
YGR196C	2
YGL197W	5
YGR136W	19
YGR153W	1
YGL159W	34
YGR286C	67
YGL254W	9
tH(GUG)G1	0
YGR023W	1
snR48	4
YGL063W	4
YGL154C	6
YGL035C	17
YGR009C	5
YGR034W	1575
YGL064C	16
YGR118W	1518
YGR277C	30
YGR232W	55
YGR227W	7
YGL142C	40
YGL143C	21
YGR222W	20
YGL045W	7
YGL253W	2098
YGR257C	47
YGL131C	13
YGR064W	4
YGR263C	20
YGL049C	6
YGR296C-B	0
YGL202W	261
YGL258W-A	0
YGR133W	2
YGR109C	4
YGR037C	36
YGL077C	192
YGR111W	54
YGR016W	3
YGR245C	37
YGR287C	8
YGL244W	6
YGL057C	11
YGL187C	75
YGR180C	816
YGR116W	110
YGL181W	18
YGR202C	24
YGL127C	1
YGR203W	6
YGL150C	20
YGR134W	26
YGR095C	22
YGR214W	961
YGR269W	1
YGR176W	0
YGL263W	6
YGR057C	34
YGL074C	0
YGR007W	35
YGR241C	14
YGR127W	10
YGL219C	6
YGL061C	11
YGR083C	42
YGL038C	19
YGL047W	7
YGR244C	57
YGR289C	15
YGL089C	543
YGL180W	5
YGR146C	0
YGL149W	0
YGL242C	18
YGR106C	443
YGR004W	11
YGR209C	126
YGR052W	8
YGR158C	20
YGR003W	18
YGR219W	2
YGL247W	18
YGR170W	21
YGR246C	14
YGL183C	1
YGR160W	12
YGR204C-A	2
YGR039W	0
YGL059W	20
YGL123W	6707
YGL099W	26
YGR102C	2
YGL233W	42
YGL072C	2
YGL056C	6
YGR104C	21
YGR240C	1250
YGR243W	7
YGR275W	9
YGL088W	1
YGR020C	108
YGR100W	23
YGR231C	60
YGR215W	16
YGR018C	0
YGL152C	1
YGL212W	6
YGL066W	4
YGL060W	35
YGL185C	13
YGR145W	31
YGL011C	63
YGR147C	54
YGR036C	22
YGL122C	14
YGL261C	0
YGL041C	0
YGR099W	27
YGR046W	35
YGL188C-A	0
YGR216C	40
tG(UCC)G	0
YGR047C	21
YGR238C	3
YGR282C	368
YGL132W	0
tA(AGC)G	0
YGR169C	11
YGR063C	41
YGR256W	0
YGL036W	3
YGR192C	6629
YGL191W	64
YGR051C	2
YGR013W	3
YGR123C	177
YGL209W	5
YGL163C	13
YGR296C-A	0
YGL178W	9
YGL092W	57
YGR132C	193
YGL208W	2
tL(GAG)G	1
YGR059W	0
YGR114C	0
YGR128C	129
YGL246C	54
YGL190C	22
YGR033C	53
YGL112C	53
YGL001C	165
YGR168C	25
YGL093W	18
YGR120C	5
YGR027C	1744
YGL259W	2
YGR294W	0
YGR124W	907
YGL103W	4311
YGL062W	70
YGR049W	0
snR39	21
YGR076C	14
YGL161C	73
YGR062C	26
tV(AAC)G1	1
YGL237C	2
YGR024C	85
YGR184C	74
YGR292W	2
YGR151C	0
YGL034C	0
YGL067W	22
YGR072W	0
YGL229C	17
YGR055W	28
YGL044C	23
YGL054C	119
YGL119W	23
YGR068W-A	0
YGR206W	5
YGR121W-A	0
YGL130W	25
YGL042C	0
YGR090W	122
YGR221C	2
YGR143W	75
tR(UCU)G1	0
YGL218W	0
YGL198W	75
YGL083W	10
tC(GCA)G	0
YGR071C	32
YGR259C	4
YGR058W	5
YGL195W	736
YGL192W	0
YGL206C	458
YGR060W	86
YGL257C	65
YGL236C	19
YGR138C	60
YGR015C	7
YGL023C	3
YGL144C	16
YGL071W	0
tK(CUU)G3	0
YGR080W	23
YGL116W	6
YGR035C	2
YGL201C	23
YGR212W	4
YGR154C	12
YGL241W	37
YGL262W	0
YGR247W	37
YGR199W	60
YGL260W	0
YGR179C	3
YGR011W	1
YGL111W	32
snR39B	8
YGR073C	6
YGR155W	1075
YGL114W	35
YGL255W	155
YGR066C	0
YGR233C	13
YGR092W	20
YGL041W-A	15
YGR171C	21
tW(CCA)G2	1
YGL171W	19
YGL029W	5
YGR040W	2
YGR220C	18
YGR268C	1
YGL147C	3018
tK(CUU)G1	0
YGR144W	3
YGR178C	115
YGR113W	12
YGL203C	20
YGL048C	126
YGR207C	46
YGR258C	1
YGL091C	41
YGR093W	41
YGR119C	75
YGR213C	6
YGR061C	484
YGL182C	1
YGR139W	0
YGR121C	6
YGL043W	9
YGR280C	7
YGL085W	23
YGL031C	967
YGR117C	57
YGR254W	1249
YGR235C	55
YGL124C	19
YGR236C	0
YGL164C	2
YGR293C	0
tL(CAA)G1	0
YGR264C	746
YGL234W	272
YGL109W	0
YGL238W	196
YGL041C-B	1
YGR056W	6
YGR201C	34
YGR239C	4
YGR169C-A	0
YGR185C	210
YGR189C	38
YGR022C	0
YGR290W	1
YGL205W	0
tK(CUU)G2	0
YGL221C	163
YGL108C	8
YGL069C	6
YGL135W	1770
YGR253C	221
YGL053W	10
YGL101W	63
YGR271C-A	48
YGR267C	97
YGR234W	625
YGL251C	4
YGL141W	31
YGL245W	613
YGL007W	0
YGL005C	28
YGL215W	25
YGR173W	27
YGL249W	0
YGR161W-C	9
YGR229C	99
YGR070W	12
YGR135W	277
YGL014C-A	0
YGR225W	1
YGL258W	0
tT(UGU)G1	0
YGL139W	42
YGL172W	57
YGR088W	16
YGL126W	118
YGR140W	13
YGR129W	2
YGL027C	42
tL(CAA)G2	0
YGL231C	62
YGL019W	7
tR(UCU)G3	0
YGR017W	55
YGR107W	1
YGL039W	10
tL(CAA)G3	2
YGL123C-A	124
YGL002W	29
YGR044C	60
YGR193C	42
YGL033W	0
YGR165W	64
YGL030W	1153
YGL128C	1
YGL063C-A	0
YGL007C-A	0
YGL175C	0
YGL223C	32
YGR190C	3
YGL004C	6
YGL148W	433
YGR281W	101
tH(GUG)G2	18
tF(GAA)G	1
YGR078C	0
YGL133W	8
tV(AAC)G2	0
YGR295C	132
YGR048W	44
YGR065C	38
YGL051W	7
YGL220W	21
YGR019W	52
YGL010W	6
YGL090W	0
YGR054W	20
YGR174W-A	0
YGL032C	1
tE(UUC)G2	1
YGL179C	26
tE(UUC)G3	3
YGR002C	20
YGL134W	21
YGL235W	1
YGL006W	110
YGR028W	32
YGR283C	31
YGR249W	1
snR82	1522
snR7-L	3
YGL232W	48
YGL157W	30
YGL118C	0
YGR012W	21
YGR242W	0
YGR014W	19
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	57
YGR038C-B	28
YGR161C-D	27
YGR161W-A	0
YGR109W-B	2
YGR161W-B	28
YLL050C	339
YLL032C	10
YLR466W	16
YLR054C	3
YLR437C	7
YLR217W	1
YLL056C	5
YLR128W	4
YLR279W	1
YLR075W	5994
YLR052W	9
YLR159C-A	2
YLR025W	6
YLR049C	41
YLR308W	0
YLR032W	21
ETS2-2	25
YLR251W	5
YLR321C	4
YLR327C	10
YLR154C-H	1
YLR247C	45
YLR167W	6268
YLR220W	52
YLR455W	30
YLR282C	0
YLR094C	5
YLR272C	27
YLR264C-A	1
YLR338W	0
YLR181C	10
YLR458W	0
YLR180W	824
YLR250W	111
YLR222C-A	1
YLR424W	17
YLR253W	27
YLR390W-A	0
YLR233C	12
YLR347W-A	0
YLR117C	8
YLR110C	211
YLR072W	24
YLR069C	56
YLR403W	7
YLR008C	53
YLR231C	74
YLR264W	162
YLR164W	3
YLR079W	5
YLR103C	15
YLR170C	17
YLR228C	15
YLL036C	27
YLR467C-A	0
YLR198C	1
snR61	3
YLR411W	1
YLR056W	247
YLR429W	118
YLL060C	4
YLR310C	40
YLR342W	1065
YLR017W	164
tL(UAG)L2	0
YLR304C	540
YLL052C	5
YLR027C	428
YLR214W	169
ITS2-2	1881
YLL062C	2
YLR378C	26
YLR023C	8
YLR425W	6
YLR073C	0
YLL008W	32
YLL063C	3
YLR449W	15
YLL046C	0
YLR089C	42
RDN18-1	0
YLR020C	25
YLR190W	15
YLR045C	7
YLR285W	62
YLR322W	0
YLR276C	106
YLR346C	2
YLR156W	0
YLR135W	5
YLR261C	0
YLL066C	22
YLR077W	14
YLR144C	20
YLR414C	121
YLR030W	0
YLR301W	295
YLR252W	3
YLR427W	31
YLR200W	24
YLR150W	351
YLL021W	12
YLR078C	30
YLR153C	431
YLR404W	12
YLR014C	28
YLL005C	0
tQ(UUG)L	0
YLR262C	13
YLR296W	0
YLR234W	1
YLR096W	30
YLR271W	2
YLR033W	16
YLR278C	9
YLL055W	36
YLR266C	47
YLL030C	0
YLR323C	6
YLR007W	40
YLR406C-A	0
YLL015W	53
YLR343W	0
YLR269C	0
tN(GUU)L	0
YLR210W	10
YLR058C	84
YLR145W	6
YLR080W	4
YLR443W	42
YLR325C	405
YLL006W	9
YLR074C	14
RDN5-5	263
YLR311C	0
YLR191W	15
YLR235C	0
YLR364C-A	0
ITS2-1	1900
YLR288C	8
YLL001W	41
YLR409C	143
YLR099C	24
YLR131C	2
YLR362W	18
YLR256W	57
YLR068W	4
YLR101C	0
YLR341W	0
YLL054C	22
YLR186W	66
YLR143W	59
YLR368W	25
YLR393W	1
YLR176C	1
YLR126C	4
YLR099W-A	5
YLR423C	3
YLR357W	29
YLR197W	703
ETS1-1	5964
YLR187W	3
RDN5-2	242
YLL034C	34
YLL023C	7
YLR065C	41
YLL031C	53
YLR419W	39
YLR149C-A	0
YLR294C	5
YLR405W	32
YLR157C-C	2
YLR463C	0
YLR026C	6
YLR267W	1
YLR093C	85
YLR085C	35
YLR246W	24
YLR433C	67
YLR227C	16
YLR012C	0
YLR111W	2
YLR152C	18
YLR370C	3
YLL026W	383
YLR289W	5
YLL066W-B	0
YLR114C	14
YLR213C	2
YLR146C	64
YLR445W	0
RDN18-2	0
YLR169W	0
YLR202C	1
YLL053C	4
YLR333C	555
YLR082C	13
YLR193C	3
YLL043W	14
YLR337C	3
YLL066W-A	0
YLR039C	28
YLR457C	1
YLR377C	0
YLR104W	18
YLR319C	6
YLR184W	0
YLR317W	0
YLL003W	13
YLR004C	5
YLR407W	30
YLR336C	32
YLR430W	26
YLR436C	28
YLR347C	228
YLR324W	17
tV(AAC)L	0
YLR460C	12
YLR113W	145
YLR046C	3
YLR125W	0
YLR196W	54
YLR363W-A	15
YLL061W	2
YLR119W	2
snR57	49
YLL020C	1
YLR163C	41
YLL014W	63
YLR129W	112
tD(GUC)L2	0
YLR173W	8
YLR090W	35
YLR286W-A	1
snR55	14
YLR259C	243
YLR219W	12
YLR401C	22
YLL058W	13
YLR177W	30
YLR415C	0
YLR467W	26
YLR302C	2
YLR185W	279
YLR060W	402
YLR313C	13
YLR303W	218
YLR154W-B	46
YLL029W	43
YLL047W	0
YLR285C-A	1
YLR001C	11
snR79	1
YLR465C	1
YLR015W	5
YLR432W	402
YLR081W	0
YLR166C	90
YLR383W	10
YLR035C	6
YLR044C	2663
YLR293C	40
YLR399W-A	0
YLR192C	19
YLR300W	351
YLR098C	13
YLR448W	116
YLR381W	4
YLR280C	0
snR44	736
YLR367W	368
YLR309C	12
YLR299W	12
YLR224W	21
YLR029C	6967
YLR373C	6
YLR092W	4
YLL018C-A	1
RDN25-2	0
YLR066W	26
RDN58-1	0
YLR146W-A	0
YLR175W	124
YLR402W	0
YLR158C	9
YLL051C	25
YLR314C	106
YLR438C-A	15
YLR209C	43
YLR019W	30
YLR123C	0
YLR353W	10
YLR361C	19
YLL033W	8
YLR389C	95
YLR438W	4
YLR290C	31
YLR270W	25
YLR194C	12
YLR006C	16
YLR223C	24
YLR195C	110
YLL016W	10
YLL067W-A	0
YLR398C	35
YLR418C	29
YLR010C	7
YLR307W	0
YLR356W	1
YLR431C	2
YLR109W	30
tI(UAU)L	19
YLR364W	4
YLR106C	187
YLR083C	99
YLR274W	74
YLR413W	38
YLR412C-A	0
YLR340W	140
YLR055C	9
YLR254C	6
YLL017W	0
YLR121C	14
tA(AGC)L	0
YLL042C	3
YLR157W-D	0
YLR211C	3
YLR400W	0
YLR105C	27
YLR142W	1
YLR376C	4
YLR318W	4
YLR239C	20
YLR262C-A	81
tE(UUC)L	0
YLL037W	0
YLR452C	191
YLR372W	369
YLR154W-C	857
ETS2-1	16
YLR363C	14
YLR207W	15
YLR312W-A	58
YLR188W	54
YLR011W	7
YLR159W	0
YLR328W	18
YLR171W	2
YLR241W	46
YLR245C	0
YLR360W	26
snR30	33834
YLR205C	0
RDN25-1	0
YLR161W	0
YLR287C	53
YLR366W	0
YLR410W	72
YLR230W	6
YLR097C	18
YLR397C	101
YLR120C	63
YLR335W	56
YLR399C	103
YLL044W	33
YLR453C	6
YLL057C	1
YLR388W	51
YLR249W	19374
YLR151C	1
YLR260W	30
YLL010C	2
YLR133W	30
YLR329W	0
snR6	27
YLL011W	33
YLR384C	241
YLR203C	10
YLR156C-A	1
YLR394W	1
YLR021W	17
YLR331C	0
YLR450W	51
YLR140W	0
YLR157W-E	0
YLR390W	1
YLR291C	10
RDN5-4	263
YLR408C	0
YLR240W	13
YLR018C	36
YLR344W	220
YLR412W	11
YLR447C	889
YLR361C-A	4
YLR112W	8
YLR435W	35
YLR084C	45
snR34	1055
YLR091W	9
YLR275W	8
YLR102C	0
YLR263W	1
YLR379W	0
tL(UAG)L1	0
YLR459W	7
YLR316C	6
YLR277C	22
tP(UGG)L	1
YLR229C	136
YLR120W-A	1
YLR048W	686
YLL059C	1
YLR238W	12
YLR283W	24
YLR298C	13
YLR232W	1
YLR086W	17
YLR053C	0
YLL041C	30
YLR330W	48
YLR244C	74
YLR299C-A	0
YLL019W-A	0
YLR258W	68
YLR174W	6
YLR444C	0
YLR315W	0
YLR374C	1
YLR154W-F	3
tR(ACG)L	0
YLR172C	27
YLR273C	2
tK(UUU)L	0
YLL012W	22
YLR022C	56
YLR382C	2
YLR041W	0
YLR466C-A	0
YLR268W	31
YLR420W	244
ITS1-1	365
YLR137W	4
YLR087C	29
YLL049W	19
tL(CAA)L	1
RDN37-1	0
YLR426W	9
YLL035W	22
YLL009C	5
YLR036C	15
YLR118C	16
ETS1-2	5905
YLR406C	230
ITS1-2	337
YLR136C	1
YLR385C	4
YLR281C	0
YLR138W	29
YLL019C	1
YLR284C	8
YLR295C	14
YLR307C-A	0
YLR349W	2
YLR248W	104
YLL006W-A	0
YLR127C	6
YLR002C	76
YLR168C	13
YLR342W-A	14
YLR031W	2
RDN5-3	260
YLR189C	19
YLR358C	0
YLR134W	53
YLR051C	7
YLR466C-B	0
YLR215C	22
YLR206W	4
tI(AAU)L2	0
YLR201C	10
YLL018C	129
YLL025W	0
YLR392C	10
YLR063W	2
tA(UGC)L	0
YLR124W	0
YLR350W	18
YLR312C	1
YLR204W	12
YLL007C	10
YLR141W	12
tD(GUC)L1	1
YLL038C	14
YLR257W	132
YLR108C	11
YLR163W-A	1
YLR416C	0
YLR375W	31
YLR287C-A	372
YLR154W-E	25
YLR155C	15
tS(AGA)L	0
YLR003C	60
YLR221C	21
YLR355C	354
YLR464W	1
YLR446W	3
YLR237W	26
YLR441C	3413
YLR178C	24
YLR028C	315
YLR043C	136
YLR218C	1
YLR243W	73
YLR148W	48
YLR162W-A	8
YLR462W	3
RDN37-2	0
YLR095C	12
YLR199C	12
YLR154W-A	83
YLR154C	10
YLL064C	1
YLR461W	0
tL(UAA)L	0
YLR265C	24
YLR428C	1
YLR242C	18
YLR351C	136
YLR306W	18
YLR130C	134
YLL028W	27
YLR183C	44
tR(CCG)L	0
YLR042C	1
YLR396C	18
YLR122C	0
YLR326W	9
YLR024C	30
YLR442C	13
YLR380W	3
YLR061W	620
YLR386W	17
YLR387C	64
YLR422W	48
YLR354C	435
YLR434C	1
YLL039C	221
YLR149C	7
YLR208W	240
RDN5-6	291
YLR115W	3
YLR005W	7
YLR147C	5
YLR076C	95
YLR162W	15
YLR451W	11
YLR212C	18
YLR454W	62
YLR437C-A	1
YLR064W	6
YLR132C	5
YLR182W	17
YLR038C	26
YLR107W	55
YLR139C	3
YLR305C	89
YLR339C	6
YLR062C	12
YLR334C	0
YLL002W	15
YLR070C	3
YLR157C	10
YLR226W	6
YLL048C	143
YLL024C	1877
YLR009W	23
YLR057W	19
YLR348C	105
YLR439W	0
YLR236C	0
YLR345W	12
YLR050C	33
YLR332W	5
YLR369W	21
YLL065W	0
tX(XXX)L	1
RDN5-1	278
YLR417W	29
YLR179C	212
YLR013W	0
YLR116W	3
YLR371W	37
YLR222C	85
YLR365W	0
YLR440C	15
YLR059C	18
YLR165C	7
YLR421C	26
YLL027W	13
YLR292C	71
YLR034C	61
YLR016C	23
YLR255C	0
YLR297W	25
YLR225C	26
YLR047C	2
YLL022C	10
tI(AAU)L1	0
YLR395C	27
YLL067C	18
YLR359W	501
YLR456W	9
YLR067C	13
RDN58-2	0
YLR040C	3
YLL013C	16
YLR320W	11
YLL045C	1304
YLR352W	9
YLR160C	17
YLR071C	43
YLR286C	46
YLR037C	0
YLL004W	38
YLR100W	170
YLR088W	59
YLR216C	239
YLL040C	91
YLR154C-G	0
YLR410W-B	19
YLR410W-A	0
YLR157C-A	0
YLR256W-A	22
YLR035C-A	29
YLR227W-A	0
YLR157C-B	41
YLR227W-B	32
YPL071C	4
YPL208W	102
YPL102C	1
YPL217C	35
YPL197C	1
YPR139C	27
YPR169W	63
YPL257W	3
snR41	27
YPL009C	16
YPL183C	82
YPR065W	1
YPR099C	0
YPR032W	23
tM(CAU)P	0
YPR194C	3
YPL084W	60
YPR101W	17
YPL179W	39
YPL224C	57
tG(GCC)P2	0
snR17b	7166
YPR204W	13
YPR103W	149
YPR155C	31
YPL250W-A	32
YPL244C	59
YPR141C	6
YPL275W	0
YPR156C	65
YPL240C	399
YPR188C	24
YPL111W	67
YPR119W	31
YPL192C	2
YPL059W	42
YPL218W	334
tI(AAU)P1	0
YPL264C	6
YPL198W	518
YPL006W	97
YPR161C	37
YPL145C	219
YPL092W	48
YPR181C	84
YPR171W	1
YPR122W	30
YPL091W	130
YPL137C	61
YPL014W	4
YPL164C	11
YPL163C	6
YPR069C	351
YPL038W-A	1
YPR072W	52
YPR067W	5
YPL175W	37
YPL088W	8
YPL125W	94
YPL090C	2702
YPR120C	5
YPR198W	47
YPR053C	1
YPR106W	8
YPL250C	2
YPL051W	9
YPR013C	2
YPL121C	0
YPR068C	6
YPR160W-A	0
YPR202W	4
YPL270W	61
YPL248C	1
YPR058W	43
YPL004C	90
YPR110C	315
YPL042C	35
YPR149W	77
YPL172C	32
YPR009W	30
YPL039W	20
YPR051W	24
YPR134W	11
YPR118W	288
YPR019W	33
YPL213W	7
YPR121W	16
YPL054W	0
YPL123C	13
YPL144W	11
YPR036W-A	1
YPL140C	26
snR70	221
YPL202C	18
YPL114W	7
tI(AAU)P2	0
YPL045W	24
YPL267W	0
YPL133C	16
tA(AGC)P	0
YPL263C	63
YPL097W	16
YPR130C	1
YPR177C	1
YPR124W	128
YPR157W	41
YPR004C	52
YPR080W	16756
YPL162C	9
YPL200W	0
YPR057W	9
YPR100W	11
YPR033C	363
YPR174C	5
YPR151C	1
YPR180W	37
YPL210C	56
tC(GCA)P1	0
YPL155C	9
YPL225W	180
YPL081W	187
YPL266W	38
YPR002W	6
YPL127C	16
YPR108W	99
YPR172W	5
tF(GAA)P2	0
YPR200C	1
YPL058C	86
YPL073C	0
YPR197C	0
YPR088C	147
YPL254W	46
YPR010C-A	10
YPL223C	2
YPR056W	49
YPR006C	11
YPR129W	8
YPR199C	13
YPL062W	0
YPR113W	238
YPL166W	3
YPR020W	45
YPL160W	769
YPL147W	4
YPL107W	3
YPL169C	29
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	22
YPL087W	110
YPR115W	45
YPL184C	71
YPR111W	14
YPR203W	4
YPR189W	72
YPR034W	5
YPL189W	4
YPL246C	17
YPL020C	6
YPL255W	0
YPL196W	9
YPR135W	27
YPR044C	1
YPL061W	161
YPL238C	7
YPL052W	31
YPR112C	57
YPL186C	3
YPR148C	34
YPL276W	0
YPL280W	0
YPR143W	9
YPL261C	0
YPL034W	7
YPL116W	22
YPL131W	2690
YPR017C	4
YPL012W	124
YPL017C	0
YPL010W	136
YPR173C	15
YPL233W	11
YPR024W	66
YPL152W-A	1
YPL187W	367
YPR191W	67
YPR170C	3
YPR123C	1
YPR142C	0
YPL063W	22
YPR007C	3
YPR084W	2
YPL149W	63
YPL089C	6
YPR166C	10
YPR167C	6
YPL231W	2220
YPR025C	18
YPL098C	7
YPR147C	56
YPL129W	45
YPR153W	0
YPR164W	39
YPL026C	30
YPR001W	2
YPL282C	0
YPR178W	4
YPR061C	6
YPL180W	9
YPL142C	13
YPL019C	250
YPL258C	5
YPL022W	12
YPL279C	6
YPL044C	1
YPR193C	0
YPL001W	32
YPR083W	13
YPR195C	0
YPL057C	21
YPL211W	149
YPL041C	5
YPR003C	16
YPL181W	9
YPR168W	0
YPL185W	0
YPL040C	12
YPL070W	28
YPR159W	167
YPL002C	14
snR51	7
YPL227C	29
YPL067C	19
YPL236C	11
YPL151C	11
YPL234C	214
YPL015C	19
YPR035W	994
YPR037C	15
YPR184W	6
YPL135W	35
YPL215W	20
YPL112C	24
tK(UUU)P	0
YPR146C	19
YPR087W	0
tW(CCA)P	2
YPL154C	402
YPL136W	0
YPR094W	14
YPR074C	713
YPL056C	0
YPL189C-A	7
YPR082C	7
YPR133C	25
YPL047W	17
YPL077C	4
YPR016W-A	1
YPL272C	1
YPR050C	0
YPR108W-A	0
YPR070W	17
YPL176C	24
YPL220W	1551
YPL065W	8
YPL074W	17
YPL032C	21
YPL167C	13
tN(GUU)P	1
YPR185W	6
YPR160C-A	1
YPL038W	7
YPR145W	907
YPL165C	6
YPL193W	5
YPL003W	14
YPL178W	47
YPL013C	7
YPR012W	0
YPR042C	17
YPL103C	22
YPR028W	268
YPR039W	0
YPR089W	34
YPL075W	27
YPR196W	7
YPR077C	0
YPL024W	11
YPR008W	24
YPR071W	4
YPL182C	1
tC(GCA)P2	0
YPR062W	48
YPL277C	0
YPR125W	11
YPR131C	44
YPL221W	118
YPR073C	53
YPL262W	311
snR45	569
YPR036W	880
YPL031C	14
YPL237W	315
YPL053C	87
YPR109W	17
YPR159C-A	0
YPL122C	51
YPL085W	26
YPR104C	8
YPR186C	14
YPR201W	3
YPL138C	9
YPR030W	2
YPR190C	33
YPL043W	20
YPL108W	5
YPL105C	30
YPL168W	15
YPR018W	0
YPR132W	1382
YPL222C-A	8
YPR137W	19
YPL219W	13
tS(UGA)P	0
YPL029W	14
YPL113C	1
YPL190C	8
YPL241C	14
YPL281C	0
YPL023C	55
YPR043W	67
YPR116W	6
YPL252C	0
YPR047W	18
YPL119C-A	4
YPL194W	2
YPL157W	22
YPL177C	22
YPR165W	430
YPL037C	650
YPR093C	8
tG(GCC)P1	1
YPR066W	15
YPL247C	2
YPL101W	53
YPL064C	7
YPL256C	5
YPL099C	20
YPR023C	16
YPL093W	486
YPL134C	24
YPL153C	7
YPL222W	18
YPR075C	13
YPL118W	61
YPL239W	45
YPR136C	0
YPL033C	0
YPR045C	29
YPR038W	0
YPR011C	20
YPL100W	19
YPL076W	2
YPL027W	0
YPL271W	2
YPL128C	13
YPL139C	6
YPL005W	12
YPL148C	6
YPL080C	0
YPL265W	98
snR59	2
YPR052C	11
YPR145C-A	1
YPL096W	10
YPR078C	0
YPL104W	10
YPR074W-A	0
YPL283W-B	0
YPR162C	11
YPL030W	21
YPL069C	15
YPL188W	19
YPL201C	0
YPL207W	36
YPR021C	16
YPL253C	6
YPR040W	0
YPL143W	1036
YPL132W	22
YPL171C	3
YPL126W	121
YPR063C	14
YPR187W	63
YPL007C	26
YPL209C	2
YPR182W	7
YPL242C	44
YPL205C	0
YPL278C	0
YPR086W	33
YPR117W	30
YPL096C-A	0
YPR092W	0
YPL086C	102
YPR005C	1
YPR046W	12
tK(CUU)P	0
YPL269W	3
YPL135C-A	0
YPR105C	39
YPL158C	5
tE(UUC)P	0
YPL094C	131
YPR176C	44
YPL191C	4
YPR204C-A	0
YPR163C	389
YPL229W	0
YPR160W	68
YPL049C	17
YPL066W	4
YPL183W-A	10
YPL235W	85
YPL141C	6
tF(GAA)P1	0
YPR144C	27
YPL249C-A	518
YPR128C	43
YPR054W	1
YPL156C	6
YPL173W	19
YPR098C	20
YPL260W	20
YPL251W	0
YPL016W	6
YPR095C	4
YPR079W	9
YPR010C	500
YPL046C	3
YPL021W	0
YPL268W	15
YPL283C	21
YPL206C	40
YPR055W	38
YPR138C	96
YPL243W	162
YPR127W	21
YPL095C	56
YPR027C	1
YPL232W	32
YPL124W	2
YPR041W	351
YPL083C	13
YPL048W	144
YPL120W	7
YPL117C	222
YPR126C	0
YPR091C	22
YPR059C	1
YPL214C	49
YPL203W	24
YPL273W	287
YPR081C	9
YPL011C	22
YPR097W	73
YPL274W	81
YPR158W	35
YPL050C	125
YPR114W	4
YPL110C	16
YPL161C	31
YPR022C	19
tT(UGU)P	0
YPR175W	59
YPL068C	0
YPL055C	1
YPL079W	1662
YPL150W	17
YPR192W	3
YPL226W	475
YPL115C	19
YPL283W-A	0
YPL170W	18
YPL245W	99
YPR140W	10
YPR048W	39
YPR102C	1215
YPL036W	7
YPR015C	0
YPR133W-A	3
YPL146C	12
YPR107C	22
YPL035C	1
YPL082C	83
YPR064W	0
YPL216W	17
YPL152W	5
YPL230W	1
YPL159C	8
YPR183W	12
YPL204W	43
YPL109C	4
YPL249C	5
YPR154W	2
YPR026W	7
YPR076W	0
YPR170W-B	8
YPR016C	215
YPL060W	13
YPR029C	50
YPR002C-A	0
YPL106C	440
YPR085C	7
YPL008W	9
YPR152C	7
YPL212C	19
YPL119C	5
YPL078C	159
YPL195W	89
YPL025C	1
YPR060C	73
YPL199C	13
YPL228W	18
YPL018W	4
YPL259C	31
YPR150W	0
YPL072W	2
YPL130W	1
YPR179C	4
YPR096C	0
YPL028W	798
YPL174C	16
YPR031W	23
YPL257W-A	0
YPR158W-A	0
YPL257W-B	51
YPR158C-D	43
YPR137C-A	0
YPR137C-B	49
YPR158W-B	33
YPL060C-A	6
YPR158C-C	0
YMR172W	3
YMR027W	84
YML089C	0
YMR290C	88
YMR139W	31
YMR191W	40
YMR244C-A	3
YMR091C	11
YMR173W-A	14
YMR180C	9
YML020W	8
YML088W	7
YML077W	22
YML125C	264
YMR318C	351
YMR115W	10
YMR266W	115
YML057W	21
YML055W	37
YMR105C	29
YMR268C	6
YML133W-B	0
YML090W	0
