Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IP2.bam
YMR266W	145
YML057W	73
YML055W	45
YMR105C	21
YMR268C	23
YML133W-B	0
YML090W	0
YML101C	17
YMR012W	1046
tY(GUA)M2	0
YMR202W	232
YMR083W	640
snR76	29
YMR017W	0
YML085C	448
YML013W	52
YMR224C	27
YMR059W	8
YMR072W	207
YMR304W	107
YML087C	9
YMR195W	14
YMR240C	18
YMR308C	396
YML001W	270
YML114C	26
YMR319C	92
YML075C	124
YMR075W	35
YML129C	15
YML073C	1263
YMR149W	97
YMR233W	26
YMR048W	6
YML030W	22
YMR118C	1
YMR260C	615
YMR135W-A	2
tM(CAU)M	1
YML056C	1353
YML064C	34
YML132W	31
YML113W	22
YML058W-A	4
YMR136W	22
YML091C	76
YMR199W	62
YMR286W	18
YMR025W	8
YMR112C	14
YML127W	75
YML005W	25
YMR160W	26
YMR046W-A	0
YMR096W	13
YML133C	104
YMR246W	612
YMR052C-A	0
YMR120C	70
YMR052W	6
YML100W-A	0
YML049C	85
YMR065W	23
YMR098C	49
YMR302C	71
YMR075C-A	1
YML060W	32
YMR080C	177
YMR156C	12
YMR294W	12
YMR167W	38
YMR242W-A	0
YMR079W	253
YMR275C	86
YMR100W	76
YMR030W-A	4
YMR161W	49
YMR183C	167
YML021C	33
YML074C	225
YMR157C	43
YMR110C	51
YMR097C	34
YMR111C	11
YML011C	16
YMR064W	41
YML082W	50
YMR300C	139
YMR262W	30
YMR031C	89
YMR016C	22
YMR066W	23
YMR007W	1
YMR201C	18
YMR232W	26
YMR200W	78
YMR297W	330
YML026C	1793
YML023C	46
YMR143W	1516
YMR073C	24
YML069W	151
YML050W	9
YML099W-A	0
YMR211W	49
tF(GAA)M	0
YMR283C	24
snR74	16
RNA170	1
YML078W	202
YMR142C	3409
YMR203W	241
YMR077C	18
YMR245W	5
YMR284W	28
YMR089C	62
YMR134W	13
YMR290W-A	2
YMR095C	2
snR83	4943
snR73	12
tH(GUG)M	0
YMR099C	372
YMR132C	17
YML115C	66
snR11	8678
YMR086W	76
YMR044W	33
YMR222C	54
YMR272W-A	6
YMR321C	39
YML131W	48
YML038C	54
YML122C	1
YMR036C	31
YML012W	327
YML100W	42
YMR312W	26
YML112W	10
YML099C	43
YML123C	109
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	80
YMR236W	100
YML034C-A	1
YMR204C	10
YMR011W	92
YML008C	256
YMR109W	189
YMR004W	40
YMR158C-A	4
YMR216C	126
YMR159C	3
YMR307C-A	15
YMR272C	156
YMR106C	25
YML092C	153
tV(AAC)M2	0
YML104C	42
YML058W	93
tW(CCA)M	3
YMR148W	6
YMR168C	29
YML063W	8791
YMR008C	88
YMR294W-A	16
YMR177W	35
YMR213W	24
YMR192W	21
YMR326C	0
YMR014W	39
YMR020W	35
snR86	12051
YMR208W	82
YML098W	17
YMR133W	1
YML028W	1337
YMR285C	54
YMR040W	5
YMR094W	12
YMR189W	102
YML128C	25
YML022W	448
YMR299C	26
YMR227C	22
YMR119W	39
YMR255W	32
YMR024W	57
YML054C	5
YMR317W	9
YMR084W	3
YMR274C	15
YMR215W	136
YMR277W	90
YMR033W	94
YML094C-A	2
YML041C	38
YMR305C	169
YMR315W-A	1
YMR237W	170
YML095C	4
YMR018W	3
YMR163C	26
YML027W	6
ZOD1	0
tD(GUC)M	1
YMR162C	81
YMR158W	42
YMR210W	59
YMR316C-A	1
YMR241W	210
YMR205C	1631
YMR235C	464
YMR047C	147
YMR259C	144
YMR175W-A	0
YMR281W	12
YMR261C	135
YMR026C	39
YML010W	218
YMR150C	34
YMR067C	48
YMR179W	32
YMR126C	20
YML032C	63
YML018C	57
YML081W	125
YMR003W	18
YMR221C	45
YMR257C	40
YML068W	14
YMR117C	4
YMR060C	31
YMR144W	18
YMR068W	6
YML097C	31
YMR182C	5
YMR295C	232
YMR181C	7
YML080W	46
YMR194C-B	0
YMR140W	21
YMR058W	181
YMR076C	53
YMR239C	66
tG(GCC)M	0
YMR242C	3524
YMR306C-A	0
YMR193C-A	1
YMR114C	6
YMR009W	36
YMR088C	59
YMR253C	16
YMR103C	7
YMR254C	0
YMR303C	657
YMR316W	82
YML017W	117
YMR104C	29
YMR309C	576
YML133W-A	1
YMR155W	15
YMR313C	35
YMR028W	18
snR72	12
YMR154C	23
tY(GUA)M1	0
snR75	12
YML096W	48
YML016C	49
YML006C	51
YMR178W	108
YML109W	32
YML015C	35
YMR197C	44
YML014W	61
YML106W	866
YML025C	35
tS(AGA)M	0
YMR172C-A	1
YMR193W	14
YML052W	95
YML079W	109
YML101C-A	3
YML047C	14
YMR174C	3
YMR218C	71
YMR315W	143
YMR001C	126
tV(AAC)M1	1
tE(UUC)M	4
YML121W	52
YMR085W	12
YMR105W-A	0
YMR122C	0
snR78	7
YMR217W	851
tA(AGC)M2	0
YMR298W	86
YMR057C	0
YML042W	6
YMR320W	8
YMR287C	33
YMR289W	39
YML048W	215
YMR250W	39
YMR230W-A	9
YMR124W	52
YMR311C	43
snR77	55
YMR322C	1
YML119W	35
YML043C	41
YML046W	65
YML004C	169
YMR071C	62
YMR229C	1252
YMR063W	11
YMR301C	54
YMR276W	192
YMR002W	256
YML081C-A	49
YML019W	70
YMR176W	56
YMR158W-B	0
YML108W	22
YMR198W	36
YML094W	77
YMR006C	97
YML003W	4
YML057C-A	0
YML009C-A	12
tQ(CUG)M	0
YML093W	111
YMR116C	9028
YMR196W	31
YML053C	23
YMR151W	1
YML009C	19
YMR070W	24
YMR219W	90
YML037C	12
YMR280C	5
YMR170C	20
YMR123W	72
YML012C-A	1
YMR019W	52
YMR206W	3
YMR165C	53
YMR010W	84
YMR184W	46
YML126C	440
YMR244W	4
YMR279C	2
YMR316C-B	3
YMR107W	1
YML054C-A	0
YMR043W	77
tA(AGC)M1	0
YMR270C	54
YMR175W	2
YML009W-B	4
YMR035W	27
YMR108W	888
YML002W	15
YML111W	76
YMR278W	78
YMR185W	52
YMR304C-A	35
YML084W	2
YMR258C	61
YMR023C	10
YMR291W	48
YMR041C	13
YMR029C	45
YMR092C	187
YMR138W	12
YMR122W-A	216
YMR053C	12
YMR220W	123
YMR087W	14
YML031W	67
YML118W	2
YML120C	41
YMR078C	41
tL(CAA)M	1
YMR042W	13
YMR251W	4
YMR223W	35
YML007C-A	0
YMR256C	30
YMR214W	57
tP(UGG)M	3
YMR055C	12
YML117W	164
YMR271C	6
snR24	19
YMR226C	381
YML110C	290
YML047W-A	1
YML007W	100
YMR190C	61
YMR225C	32
YMR264W	56
YMR037C	35
YML024W	2120
YML083C	2
YMR182W-A	1
YMR030W	21
YMR187C	14
YMR238W	44
YML061C	66
YMR130W	73
YMR005W	87
YMR054W	115
YMR209C	39
YML102W	29
YMR194W	630
YMR252C	5
YMR164C	10
YMR074C	152
YML065W	55
YMR243C	218
snR85	485
YMR145C	167
YML071C	35
YMR015C	82
YML070W	149
YMR125W	235
YMR325W	0
YMR141W-A	0
YML072C	436
YML105C	118
YMR119W-A	4
YMR069W	13
YMR293C	22
YML124C	317
YMR090W	18
YML029W	49
YMR171C	71
YMR102C	95
YMR188C	38
YMR269W	8
YMR128W	206
YMR039C	51
YMR230W	908
YMR267W	65
YMR247C	189
YMR152W	69
YMR251W-A	149
YMR146C	400
YMR228W	16
YMR032W	59
YMR013C-A	0
YMR001C-A	5
YMR031W-A	3
YMR153W	70
YMR056C	4
YMR282C	40
YMR234W	40
YMR323W	1
YMR062C	105
YMR247W-A	0
YMR038C	269
YMR049C	197
YMR272W-B	0
YMR147W	12
YML067C	55
tK(CUU)M	0
tR(UCU)M1	0
YML107C	15
snR54	10
YMR231W	63
YMR081C	1
YML051W	61
YMR314W	291
YMR113W	37
YML031C-A	1
YMR263W	29
YML034W	65
YMR131C	424
YMR310C	33
YMR034C	5
YML103C	249
YMR306W	10
YMR169C	5
YMR186W	3846
YML059C	80
YML086C	132
YMR013C	17
YMR127C	23
YMR153C-A	5
YMR212C	171
YMR296C	62
YMR101C	2
YMR166C	19
YMR061W	80
YMR288W	52
YMR265C	32
YML116W	26
YML130C	94
YMR273C	30
YMR292W	48
YMR137C	13
YMR013W-A	0
YML076C	45
YMR082C	1
tR(UCU)M2	0
YMR022W	66
YML062C	29
YMR086C-A	5
YML035C	151
YMR173W	6
YMR194C-A	1
YMR093W	135
YML036W	41
YMR307W	915
YML116W-A	8
YMR021C	32
YMR135C	29
YMR121C	309
YMR129W	129
YML066C	1
YMR045C	578
YMR050C	491
YML045W	526
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	591
YBR225W	29
YBR182C-A	0
YBL055C	58
YBR293W	27
YBR223W-A	0
YBR115C	129
YBR031W	3063
YBL108C-A	0
YBR116C	0
YBR241C	11
YBR182C	10
YBR134W	0
YBL037W	35
YBR019C	6
YBR022W	18
YBR121C-A	0
YBR119W	20
YBL022C	193
snR161	205
YBR243C	34
YBR234C	275
YBR179C	41
YBR247C	77
YBR124W	0
YBL086C	21
YBL065W	0
YBR227C	36
YBR218C	643
YBR244W	44
YBR160W	45
YBL080C	12
YBR083W	55
YBR294W	2
tI(AAU)B	0
YBR091C	17
YBR284W	8
YBR158W	306
YBR111W-A	24
YBL071C	2
YBR126W-B	5
YBR229C	81
YBR042C	40
YBR150C	37
YBR298C	13
YBR143C	704
YBR014C	23
tS(AGA)B	12
YBR259W	27
YBR060C	87
YBR180W	0
YBL034C	75
YBR212W	30
YBR071W	19
YBL074C	18
YBL107C	13
YBR097W	72
YBR136W	100
YBR039W	241
YBL089W	11
YBL067C	129
YBR270C	6
YBR087W	100
YBR121C	1194
YBR026C	64
YBR197C	27
YBR027C	4
YBR177C	101
YBR176W	27
YBR230W-A	12
YBR090C	1
YBL071C-B	0
YBR064W	0
YBR044C	23
YBL068W	165
YBR216C	41
YBR271W	82
YBR084W	405
YBR065C	24
YBR245C	138
YBR085W	28
YBR059C	133
YBR068C	294
YBR285W	2
YBR041W	70
YBR252W	151
YBL082C	40
YBL002W	237
YBL098W	47
YBR117C	2
YBR214W	23
YBR169C	52
YBR207W	41
YBR155W	70
YBL106C	34
YBR237W	32
YBR193C	25
YBR149W	140
YBR013C	13
YBL063W	38
YBL029C-A	20
YBR147W	3
YBR246W	64
YBR002C	58
YBR023C	160
YBL088C	130
YBL064C	64
YBL007C	230
tL(UAA)B2	0
YBL093C	62
YBL091C	299
YBR142W	140
YBR047W	2
YBR238C	99
YBR067C	107
YBR010W	935
YBL054W	45
YBR209W	0
YBL060W	23
YBR089W	10
YBR025C	1011
YBR040W	13
YBR230C	24
YBL027W	4670
YBL100C	5
YBR261C	115
YBR034C	231
YBR101C	191
YBL010C	17
YBR053C	62
YBL059C-A	14
YBR255C-A	13
YBL042C	190
YBL039C	692
YBR217W	8
YBR200W-A	0
YBL003C	743
YBR069C	262
YBR056W-A	16
YBR009C	600
YBL038W	52
YBR056C-B	1
YBR081C	95
YBR007C	27
YBR146W	157
YBR171W	57
YBL028C	69
YBR135W	63
YBR264C	26
YBR043C	55
YBL059W	13
YBR131W	23
YBR233W-A	7
YBR092C	284
YBR126C	123
YBR057C	38
YBR086C	222
YBR174C	0
snR56	22
YBR281C	86
YBL103C	24
tG(GCC)B	1
YBR159W	125
YBR118W	16242
YBL004W	722
YBR163W	50
YBL013W	7
YBL112C	3
YBR231C	16
YBL066C	33
YBR008C	31
YBL015W	31
YBR038W	83
YBL018C	36
YBR253W	28
YBL068W-A	0
YBR058C	111
YBL084C	31
YBR224W	2
YBR077C	41
YBL087C	1634
YBR098W	16
YBR239C	13
YBR168W	12
YBL046W	16
YBR003W	60
YBR215W	13
LSR1	30870
YBL025W	17
YBR105C	26
YBR200W	75
YBR190W	0
YBR248C	133
YBR145W	26
YBL047C	247
YBR099C	5
YBL014C	95
YBR062C	42
YBL092W	3529
YBR240C	3
YBR251W	24
YBR199W	65
YBR128C	5
YBR139W	42
YBL070C	1
YBR054W	51
YBL039W-B	4
YBR072W	25
YBR111C	224
YBL001C	69
YBR110W	30
YBL111C	50
YBL036C	87
tR(UCU)B	0
YBL094C	2
YBR033W	4
YBL073W	1
YBR096W	59
YBL053W	1
YBR030W	60
YBL076C	1875
YBR256C	167
YBR162W-A	67
YBL077W	5
YBR156C	18
YBL012C	2
YBL008W-A	0
YBR297W	8
YBR189W	5424
YBL096C	3
YBR011C	1238
YBL041W	286
YBL081W	4
YBR089C-A	45
YBR103C-A	0
YBR296C	8
YBL040C	96
YBR165W	40
YBL026W	60
YBR082C	287
YBR280C	29
YBR061C	67
YBL016W	61
YBR175W	52
YBR029C	33
YBL057C	53
YBR298C-A	0
YBR192W	31
tQ(UUG)B	2
YBR302C	35
YBR254C	27
YBR204C	35
YBR220C	41
YBR222C	73
YBR290W	29
YBR162C	460
YBR167C	13
YBL033C	43
YBR228W	16
YBR263W	488
YBR250W	5
YBR272C	42
YBR120C	19
YBR084C-A	3012
YBL062W	5
YBR301W	1
YBR076W	1
YBR210W	26
YBR106W	511
YBR005W	38
YBR153W	52
YBR132C	28
YBR166C	85
YBR221W-A	0
YBR131C-A	0
YBR161W	22
YBR109C	345
YBR255W	31
YBR205W	74
YBR296C-A	0
YBL043W	4
YBR130C	81
YBR206W	4
YBR122C	75
YBR295W	47
YBR004C	37
YBR202W	127
YBR001C	56
YBL113C	27
YBR288C	91
YBR282W	18
YBL072C	5040
YBR103W	33
YBR107C	8
YBL024W	270
YBR012C	3
YBR188C	20
YBL075C	20
YBR102C	60
YBR006W	18
YBL051C	64
YBR196C	2229
YBL031W	19
YBR141W-A	0
YBL006W-A	7
YBL100W-C	0
YBR236C	56
YBR276C	111
YBR036C	78
YBR045C	19
YBR291C	11
YBR137W	40
YBR079C	455
YBR017C	187
YBL044W	0
YBL023C	55
YBR127C	1423
YBR152W	4
YBR035C	254
YBR289W	44
YBL017C	291
YBR157C	17
YBL104C	68
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	36
YBR233W	19
YBR262C	22
YBR020W	8
YBR085C-A	12
YBR123C	42
YBR221C	531
YBL029W	15
YBL045C	113
YBR191W-A	155
YBR154C	232
YBR278W	12
YBR273C	63
YBR032W	4
YBR048W	1235
YBR104W	85
YBL079W	323
YBR265W	118
YBR249C	543
YBR203W	10
YBR184W	13
YBR170C	68
YBR173C	48
YBR133C	112
YBR275C	97
YBL108W	0
YBL113W-A	1
YBL085W	58
YBL052C	55
YBL009W	42
YBR283C	220
YBR094W	80
YBR258C	18
YBR201W	22
YBR070C	25
tE(UUC)B	2
YBR198C	67
YBL056W	215
YBL099W	542
YBR257W	23
YBR126W-A	3
YBR242W	57
YBL008W	67
YBR181C	4684
tC(GCA)B	0
YBR052C	137
YBR093C	18
YBR049C	78
YBR056W	73
YBL030C	190
tT(AGU)B	0
YBR141C	34
YBR226C	1
YBL005W	45
YBR151W	111
YBR144C	0
YBR178W	1
YBR138C	26
YBL090W	49
YBL105C	162
YBL102W	80
YBL011W	78
YBR095C	24
YBR196C-B	5
YBL048W	3
YBR066C	17
YBR292C	1
YBR018C	2
YBR194W	10
YBR076C-A	19
YBR108W	21
YBR046C	15
YBR235W	55
YBR274W	48
YBL006C	74
YBR186W	1
YBR277C	1
YBR185C	24
YBL078C	12
YBR037C	30
YBR015C	56
YBR016W	21
YBL107W-A	1
YBL071W-A	4
YBR269C	31
YBR266C	9
YBR055C	68
YBR088C	179
tV(UAC)B	1
YBL019W	13
YBR112C	79
YBR164C	168
YBR148W	5
YBL020W	65
YBR208C	329
tD(GUC)B	1
YBR172C	65
YBL097W	29
YBR050C	2
YBR183W	14
YBR213W	10
YBR113W	2
YBL091C-A	29
YBR196C-A	0
YBR286W	415
YBR268W	31
YBR058C-A	60
YBR287W	76
YBL083C	2
YBL061C	55
YBR267W	91
YBR114W	25
YBL032W	177
YBR219C	0
tF(GAA)B	0
YBR299W	2
YBR191W	3294
YBR125C	40
YBL069W	35
YBR223C	9
YBR074W	98
YBR201C-A	1
YBR187W	173
YBL021C	21
YBL049W	0
YBL035C	51
YBL095W	32
YBR073W	106
YBR109W-A	1
YBR260C	39
YBR279W	52
YBR211C	21
YBR078W	693
YBR063C	31
YBR028C	47
YBL039C-A	0
YBR129C	44
YBL050W	139
YBR051W	0
YBR080C	152
YBL058W	126
YBL101C	28
YBR140C	373
YBR021W	32
YBR232C	0
YBR024W	27
YBL005W-B	604
YBL100W-A	0
YBR012W-B	440
YBR012W-A	0
YBL005W-A	0
YBL100W-B	110
YNR017W	149
YNL105W	0
YNR069C	11
YNL306W	76
YNL288W	56
YNL191W	38
YNL150W	6
YNL097C	28
tN(GUU)N1	0
YNL137C	102
YNL331C	5
YNL030W	780
YNL297C	155
YNL102W	117
YNR026C	42
YNL152W	34
YNL140C	1
YNL099C	70
YNL182C	148
YNL180C	75
YNR001C	103
YNL091W	118
YNL157W	74
YNL315C	90
YNL221C	77
YNR052C	96
YNL061W	213
YNL284C	59
YNR040W	24
YNL246W	53
YNL097W-A	2
YNL121C	107
snR191	1727
YNL043C	5
YNR055C	72
YNL039W	25
YNR036C	92
YNL304W	12
YNL119W	80
YNL034W	4
YNL187W	18
YNL310C	29
YNL277W	12
YNL126W	49
tL(UAA)N	0
YNL210W	3
YNR041C	55
YNL193W	36
YNL301C	927
YNL263C	73
YNL059C	88
YNL028W	3
YNL044W	89
YNL026W	50
YNL067W	1086
YNL205C	1
YNL104C	357
YNL169C	74
YNL268W	133
YNL162W	1022
YNL257C	84
YNL229C	91
YNL042W-B	2
YNL248C	217
YNR045W	22
YNR051C	123
YNL190W	86
YNL194C	1
YNL080C	83
YNR005C	0
YNR064C	1
YNL145W	0
YNR068C	4
YNL323W	53
YNL003C	38
YNL199C	51
YNL048W	37
YNL072W	21
YNL224C	37
YNL067W-A	0
YNR032W	37
YNL206C	72
YNR062C	1
YNL203C	0
YNL273W	45
tI(AAU)N1	0
YNL213C	19
YNL055C	279
YNL170W	8
YNR013C	51
YNL269W	0
YNR020C	14
YNL041C	73
YNL234W	37
YNL165W	27
YNL116W	25
YNL008C	27
YNL309W	9
YNR015W	106
YNR075W	18
YNL025C	15
YNL058C	19
YNL313C	145
YNL122C	16
YNL094W	60
YNL001W	70
YNL317W	26
YNL035C	63
YNL007C	377
YNL162W-A	4
YNR039C	22
YNL103W-A	0
tL(CAA)N	4
YNL052W	88
YNL120C	3
YNL002C	209
YNL311C	34
YNR007C	7
YNL291C	56
YNL195C	4
YNL087W	202
tF(GAA)N	0
YNL217W	79
YNL029C	9
YNR028W	68
YNL009W	4
YNL024C-A	32
YNL334C	1
YNL319W	3
YNL295W	30
tN(GUU)N2	0
YNL192W	337
YNL149C	107
YNL071W	264
YNL089C	6
YNL308C	108
YNL239W	107
YNL275W	28
YNR071C	3
YNL226W	0
YNL040W	108
YNL117W	0
YNL050C	37
YNL086W	10
YNL017C	0
YNR070W	3
YNR067C	184
YNL305C	16
YNL015W	29
YNL146C-A	0
YNL063W	32
YNL294C	46
YNR046W	82
YNL167C	12
YNL280C	48
YNR002C	2
YNL036W	21
YNL075W	117
YNR058W	8
YNL054W	32
YNR006W	29
YNR042W	2
YNL261W	49
YNL188W	29
YNL146W	4
YNL228W	2
YNL211C	8
YNR021W	161
YNL201C	132
YNR033W	78
YNR034W	8
YNL272C	60
YNL245C	19
YNR074C	53
YNL123W	216
YNR016C	2432
YNL223W	16
YNR032C-A	17
YNL133C	3
YNL178W	7029
YNL065W	148
YNR043W	213
YNL021W	70
YNL124W	49
YNL312W	114
YNL143C	1
YNL251C	51
snR40	77
YNL299W	43
snR19	13256
YNR049C	24
YNL163C	137
YNR073C	2
YNL127W	51
YNL118C	106
tT(AGU)N2	0
YNL189W	312
YNL290W	95
YNR025C	9
YNL250W	47
YNL314W	16
YNL227C	23
YNL218W	13
YNL004W	56
YNR023W	32
YNL092W	2
YNL324W	1
YNL233W	53
YNL155W	299
YNL020C	29
YNL076W	20
YNL200C	19
YNL177C	57
YNL077W	43
YNL293W	54
YNL098C	160
YNR004W	11
YNL049C	139
YNR019W	65
YNL031C	1018
YNL019C	0
YNL214W	11
YNL006W	68
YNR030W	51
YNL038W	47
YNL090W	70
YNL151C	84
YNL254C	20
YNR008W	38
YNR038W	67
YNR003W-A	2
YNL307C	305
YNL131W	272
YNL265C	50
YNL175C	189
YNL042W	14
YNL022C	56
YNL056W	51
YNL011C	21
YNL329C	76
YNL074C	26
YNL093W	0
YNR047W	78
YNL183C	31
YNL057W	2
YNL238W	118
YNL154C	187
YNL267W	101
tP(UGG)N2	2
YNL014W	9
NME1	1512
YNL078W	82
YNL209W	5579
YNL253W	25
YNL173C	40
YNL066W	241
YNL321W	41
YNR054C	58
YNR072W	2
YNR076W	0
YNR031C	126
YNL110C	112
YNL232W	73
YNL262W	210
YNL142W	12
YNL129W	59
YNR014W	1
YNL005C	79
YNL174W	7
YNL335W	0
YNL240C	57
YNL318C	1
YNL256W	118
YNL012W	3
YNR029C	38
YNL130C-A	0
YNL107W	24
YNR065C	37
YNL332W	0
YNL023C	78
YNR056C	4
YNL186W	115
YNL153C	51
YNL130C	58
YNL088W	259
YNL216W	100
YNL276C	3
YNL108C	64
YNL252C	41
YNL181W	44
YNL197C	37
YNL064C	656
YNL202W	7
YNL283C	29
YNL147W	72
YNL286W	28
YNL337W	1
YNL322C	61
YNL158W	13
YNL168C	60
YNL259C	12
YNR022C	39
YNR077C	0
YNL068C	51
tI(AAU)N2	0
YNL037C	125
YNL085W	431
YNL051W	27
YNL148C	11
YNR075C-A	0
YNL255C	726
YNL070W	37
tD(GUC)N	0
tT(AGU)N1	0
YNL271C	236
YNL198C	1
YNR018W	169
YNL327W	186
YNL236W	85
YNR001W-A	0
YNL053W	25
YNL281W	204
YNL279W	39
YNL156C	80
YNL260C	17
YNL222W	17
YNL235C	1
YNR059W	26
YNR044W	52
YNL225C	24
YNL215W	20
YNL326C	12
YNL100W	39
YNR009W	16
YNR066C	22
YNL339W-A	0
snR66	109
YNL266W	3
YNL292W	53
YNL242W	49
YNR057C	10
tG(UCC)N	1
YNL067W-B	0
YNL166C	38
YNL111C	84
YNL069C	3671
YNL277W-A	0
YNL128W	4
YNL300W	0
YNL179C	9
YNR050C	193
snR49	704
YNL138W	245
YNR048W	16
YNL302C	3264
YNL045W	82
YNL125C	29
YNL207W	91
YNR011C	32
YNL241C	222
YNL112W	728
YNL249C	11
YNL270C	4
YNL115C	21
YNL073W	67
YNL082W	35
YNL097C-B	0
YNR034W-A	5
YNL296W	2
YNL138W-A	9
YNL196C	2
YNL109W	7
YNL101W	77
YNR012W	67
YNL114C	11
YNL237W	2
YNL084C	116
YNL289W	32
YNL171C	1
YNL208W	327
YNL010W	720
YNL134C	120
YNR053C	262
tP(AGG)N	0
YNL231C	135
YNL230C	10
YNL339W-B	4
YNL258C	86
YNL328C	3
YNL081C	36
YNR037C	31
YNR063W	12
YNL339C	146
YNR060W	2
YNL287W	342
YNL095C	15
YNL096C	1002
YNL282W	23
YNL047C	38
YNL139C	155
tP(UGG)N1	0
YNL298W	31
YNL113W	134
YNR003C	90
YNL316C	38
YNL016W	451
YNL330C	92
YNR010W	11
YNL172W	89
YNL132W	332
YNR027W	63
YNL083W	33
YNL013C	0
YNL164C	25
YNL274C	15
YNL176C	22
YNR061C	54
YNL303W	4
YNR035C	149
YNL160W	44
YNR024W	31
YNL024C	15
YNL018C	9
YNL033W	2
YNL141W	345
YNL320W	43
YNL204C	2
YNL106C	50
YNL338W	0
YNL161W	63
YNL247W	305
YNL285W	1
YNL062C	127
YNL325C	25
YNL046W	24
YNL032W	48
YNL135C	707
YNL212W	79
YNL243W	177
YNL103W	43
YNL144W-A	0
YNL333W	8
YNL027W	34
YNL278W	31
YNL144C	27
YNL159C	19
YNL220W	230
YNL184C	0
YNL336W	28
YNL264C	96
YNL136W	18
YNL185C	23
YNL219C	66
YNL079C	394
YNL244C	362
YNL054W-B	446
YNL284C-B	573
YNL284C-A	0
YNL054W-A	0
YJL160C	0
YJL204C	43
YJR105W	818
YJR129C	22
YJL139C	17
YJL062W-A	28
YJL110C	21
YJR088C	89
YJL213W	14
YJR046W	90
YJL020C	105
YJL187C	44
YJR131W	35
YJL133W	24
YJL086C	0
YJR053W	17
YJR044C	23
YJR100C	38
YJR012C	16
YJR067C	13
YJR146W	2
YJR140W-A	0
YJR130C	34
YJR069C	90
tV(AAC)J	0
YJR120W	4
YJL186W	70
YJL008C	434
YJL061W	98
YJR085C	96
YJR040W	39
YJL189W	752
YJR039W	29
YJL202C	0
YJL009W	7
YJR005W	79
YJL006C	16
YJR150C	1
YJR098C	14
YJL103C	4
YJL156C	42
YJL185C	3
YJL135W	0
YJR138W	66
YJL108C	6
YJR037W	0
YJR079W	2
YJR049C	71
YJR008W	12
YJR023C	5
YJR002W	150
YJR145C	5965
YJR048W	51
YJR009C	5246
YJL222W-A	0
YJL173C	44
YJR014W	136
YJR135W-A	24
YJR045C	1193
YJL176C	45
YJL193W	7
YJR128W	0
YJL159W	143
YJL030W	22
YJL047C	40
YJL194W	57
YJL195C	6
YJR108W	1
YJL199C	5
YJL216C	9
YJL011C	39
YJR060W	17
YJR119C	7
YJR092W	151
YJL051W	26
YJR071W	5
YJR115W	1
YJL010C	93
YJL084C	46
YJR030C	44
YJL119C	2
YJL221C	5
YJR140C	87
YJR161C	23
YJL136C	1504
tR(ACG)J	1
YJL146W	17
YJL060W	45
tW(CCA)J	6
YJL117W	95
YJL149W	21
YJR063W	78
YJL067W	0
YJL164C	33
YJL223C	0
YJL079C	24
snR3	1215
YJL156W-A	0
YJL106W	9
YJL171C	110
YJL058C	10
tL(UAG)J	0
YJL132W	16
YJL172W	65
YJR114W	7
YJL093C	44
YJL163C	8
YJR153W	2
YJL179W	74
YJR080C	72
YJL037W	0
YJL104W	54
YJL050W	268
YJL002C	171
YJR084W	28
YJL220W	0
YJR034W	7
YJR019C	13
YJR093C	23
YJL201W	38
YJL161W	2
YJR021C	9
YJL070C	40
snR128	1584
YJL029C	49
YJR010W	22
YJR151W-A	0
tD(GUC)J3	0
YJR144W	119
YJL073W	21
YJL022W	0
YJR038C	3
snR37	14325
YJR094W-A	1251
YJL052W	463
YJR139C	660
YJR158W	1
YJL089W	1
YJL077W-B	3
YJL016W	35
YJL127W-A	1
YJR007W	333
tA(AGC)J	0
YJR096W	46
YJL032W	2
YJR065C	291
YJL019W	26
YJR082C	15
YJL181W	29
YJR095W	1
YJR086W	29
YJL077C	2
tR(UCU)J2	2
YJR006W	56
YJR072C	124
YJL118W	3
YJL184W	26
YJR133W	65
YJR025C	57
YJR018W	7
YJL095W	62
YJR147W	13
YJL043W	2
YJL107C	9
YJL012C	272
YJR121W	760
YJL145W	118
YJL153C	4
YJL088W	8
YJR064W	582
YJL137C	24
YJL074C	76
YJL111W	315
YJL158C	242
YJR016C	1726
YJR099W	45
YJL208C	64
YJL048C	34
YJL197W	114
YJR074W	49
YJL127C-B	13
tD(GUC)J4	1
YJL020W-A	4
YJL078C	33
YJL165C	89
YJR117W	37
YJR057W	46
YJR160C	9
YJL134W	35
YJL219W	2
YJL081C	191
YJL054W	89
YJR137C	125
tK(CUU)J	0
YJL038C	1
YJR056C	30
YJL072C	26
YJR152W	15
YJL142C	1
YJL192C	132
YJR001W	136
YJR110W	37
YJL190C	2186
YJL182C	0
YJL099W	35
YJL090C	27
YJL055W	107
YJL085W	23
YJR109C	521
YJL167W	253
tM(CAU)J3	0
YJL127C	16
YJR004C	716
YJL036W	38
YJL150W	1
YJL168C	59
YJR036C	6
YJL162C	26
YJR106W	20
YJR043C	42
YJR066W	192
YJL001W	278
YJR061W	14
YJL212C	106
YJL024C	48
YJR125C	40
YJR051W	52
YJR112W-A	18
YJR050W	17
YJR011C	17
YJR136C	21
