Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IN3.bam
YGR200C	152
YGR191W	277
YGR270C-A	0
YGL227W	9
YGR081C	6
YGL243W	9
YGL194C-A	5
YGR148C	272
YGL136C	10
YGR276C	28
YGL129C	40
tR(UCU)G2	0
YGR053C	1
YGR069W	0
YGL224C	34
YGL193C	0
YGL020C	33
YGL177W	2
YGL189C	1357
YGR122W	13
YGL003C	26
YGR210C	77
tG(GCC)G1	1
YGR079W	8
YGL115W	108
YGL105W	158
YGR026W	76
YGR087C	5
YGR278W	9
YGR042W	4
YGR043C	6
YGL165C	2
YGR110W	14
YGR089W	25
YGL158W	1
YGR262C	19
YGL200C	264
YGL117W	118
YGL186C	112
YGR010W	10
YGR198W	77
YGR137W	6
YGL058W	38
YGL226W	2
YGL055W	484
YGL184C	14
YGL024W	0
tV(AAC)G3	1
YGL151W	50
YGR101W	27
YGL230C	0
YGR103W	145
YGR096W	6
YGR112W	15
tI(AAU)G	1
YGL013C	62
YGL076C	1097
YGR067C	1
YGR094W	1220
YGL226C-A	13
YGR045C	0
YGR175C	440
YGL008C	5764
YGR115C	2
YGR108W	42
YGR218W	338
YGR205W	23
YGL073W	21
YGL009C	2085
YGL095C	42
YGL137W	614
YGL214W	3
YGR105W	28
YGR001C	35
tK(UUU)G1	0
YGL217C	1
YGL173C	428
YGL086W	8
YGR223C	23
tS(AGA)G	2
YGR077C	29
YGL052W	1
YGR285C	590
YGL080W	4
YGL207W	270
YGR261C	164
YGR226C	0
YGL140C	249
YGL078C	59
YGL199C	17
YGR164W	1
YGR150C	35
YGL006W-A	0
YGR196C	15
YGL197W	42
YGR136W	19
YGR153W	1
YGL159W	23
YGR286C	33
YGL254W	8
tH(GUG)G1	2
YGR023W	1
snR48	5
YGL063W	15
YGL154C	25
YGL035C	19
YGR009C	24
YGR034W	2094
YGL064C	12
YGR118W	1031
YGR277C	32
YGR232W	62
YGR227W	25
YGL142C	62
YGL143C	25
YGR222W	9
YGL045W	11
YGL253W	1250
YGR257C	35
YGL131C	42
YGR064W	4
YGR263C	22
YGL049C	27
YGR296C-B	0
YGL202W	848
YGL258W-A	0
YGR133W	5
YGR109C	8
YGR037C	48
YGL077C	361
YGR111W	56
YGR016W	3
YGR245C	109
YGR287C	12
YGL244W	34
YGL057C	12
YGL187C	37
YGR180C	571
YGR116W	148
YGL181W	38
YGR202C	17
YGL127C	1
YGR203W	9
YGL150C	97
YGR134W	71
YGR095C	21
YGR214W	837
YGR269W	1
YGR176W	0
YGL263W	13
YGR057C	13
YGL074C	0
YGR007W	50
YGR241C	19
YGR127W	12
YGL219C	12
YGL061C	5
YGR083C	34
YGL038C	33
YGL047W	16
YGR244C	174
YGR289C	13
YGL089C	285
YGL180W	10
YGR146C	1
YGL149W	0
YGL242C	32
YGR106C	416
YGR004W	15
YGR209C	138
YGR052W	2
YGR158C	23
YGR003W	29
YGR219W	1
YGL247W	5
YGR170W	28
YGR246C	22
YGL183C	0
YGR160W	12
YGR204C-A	0
YGR039W	0
YGL059W	43
YGL123W	5535
YGL099W	33
YGR102C	6
YGL233W	33
YGL072C	8
YGL056C	11
YGR104C	5
YGR240C	1784
YGR243W	4
YGR275W	3
YGL088W	0
YGR020C	83
YGR100W	69
YGR231C	66
YGR215W	5
YGR018C	1
YGL152C	0
YGL212W	5
YGL066W	8
YGL060W	38
YGL185C	15
YGR145W	61
YGL011C	71
YGR147C	43
YGR036C	13
YGL122C	35
YGL261C	0
YGL041C	0
YGR099W	41
YGR046W	14
YGL188C-A	9
YGR216C	67
tG(UCC)G	10
YGR047C	31
YGR238C	9
YGR282C	982
YGL132W	1
tA(AGC)G	1
YGR169C	8
YGR063C	40
YGR256W	9
YGL036W	23
YGR192C	15911
YGL191W	31
YGR051C	0
YGR013W	15
YGR123C	131
YGL209W	6
YGL163C	30
YGR296C-A	1
YGL178W	7
YGL092W	185
YGR132C	86
YGL208W	10
tL(GAG)G	0
YGR059W	0
YGR114C	0
YGR128C	90
YGL246C	41
YGL190C	39
YGR033C	26
YGL112C	95
YGL001C	134
YGR168C	11
YGL093W	30
YGR120C	4
YGR027C	1660
YGL259W	3
YGR294W	1
YGR124W	1295
YGL103W	3401
YGL062W	192
YGR049W	1
snR39	27
YGR076C	5
YGL161C	74
YGR062C	16
tV(AAC)G1	1
YGL237C	0
YGR024C	61
YGR184C	220
YGR292W	9
YGR151C	0
YGL034C	0
YGL067W	72
YGR072W	5
YGL229C	15
YGR055W	94
YGL044C	15
YGL054C	49
YGL119W	28
YGR068W-A	0
YGR206W	4
YGR121W-A	1
YGL130W	35
YGL042C	2
YGR090W	185
YGR221C	8
YGR143W	99
tR(UCU)G1	0
YGL218W	1
YGL198W	149
YGL083W	22
tC(GCA)G	0
YGR071C	34
YGR259C	5
YGR058W	5
YGL195W	1355
YGL192W	3
YGL206C	973
YGR060W	328
YGL257C	112
YGL236C	47
YGR138C	78
YGR015C	1
YGL023C	6
YGL144C	20
YGL071W	12
tK(CUU)G3	0
YGR080W	16
YGL116W	27
YGR035C	1
YGL201C	91
YGR212W	4
YGR154C	5
YGL241W	50
YGL262W	0
YGR247W	27
YGR199W	79
YGL260W	0
YGR179C	3
YGR011W	1
YGL111W	34
snR39B	41
YGR073C	6
YGR155W	706
YGL114W	86
YGL255W	51
YGR066C	2
YGR233C	30
YGR092W	31
YGL041W-A	9
YGR171C	25
tW(CCA)G2	9
YGL171W	26
YGL029W	2
YGR040W	24
YGR220C	20
YGR268C	4
YGL147C	2550
tK(CUU)G1	0
YGR144W	9
YGR178C	216
YGR113W	11
YGL203C	71
YGL048C	225
YGR207C	24
YGR258C	19
YGL091C	42
YGR093W	16
YGR119C	72
YGR213C	4
YGR061C	795
YGL182C	0
YGR139W	0
YGR121C	16
YGL043W	29
YGR280C	8
YGL085W	1
YGL031C	686
YGR117C	44
YGR254W	1627
YGR235C	25
YGL124C	34
YGR236C	0
YGL164C	11
YGR293C	0
tL(CAA)G1	3
YGR264C	521
YGL234W	225
YGL109W	0
YGL238W	295
YGL041C-B	0
YGR056W	17
YGR201C	26
YGR239C	6
YGR169C-A	1
YGR185C	174
YGR189C	130
YGR022C	1
YGR290W	0
YGL205W	5
tK(CUU)G2	0
YGL221C	146
YGL108C	6
YGL069C	8
YGL135W	1420
YGR253C	90
YGL053W	8
YGL101W	38
YGR271C-A	2
YGR267C	59
YGR234W	288
YGL251C	13
YGL141W	40
YGL245W	708
YGL007W	0
YGL005C	22
YGL215W	19
YGR173W	47
YGL249W	2
YGR161W-C	5
YGR229C	90
YGR070W	19
YGR135W	147
YGL014C-A	0
YGR225W	1
YGL258W	0
tT(UGU)G1	1
YGL139W	77
YGL172W	55
YGR088W	38
YGL126W	112
YGR140W	23
YGR129W	8
YGL027C	167
tL(CAA)G2	1
YGL231C	26
YGL019W	124
tR(UCU)G3	0
YGR017W	19
YGR107W	0
YGL039W	28
tL(CAA)G3	3
YGL123C-A	110
YGL002W	41
YGR044C	48
YGR193C	41
YGL033W	0
YGR165W	42
YGL030W	1323
YGL128C	1
YGL063C-A	2
YGL007C-A	0
YGL175C	4
YGL223C	30
YGR190C	3
YGL004C	35
YGL148W	562
YGR281W	185
tH(GUG)G2	31
tF(GAA)G	3
YGR078C	0
YGL133W	26
tV(AAC)G2	0
YGR295C	166
YGR048W	21
YGR065C	141
YGL051W	5
YGL220W	36
YGR019W	80
YGL010W	7
YGL090W	1
YGR054W	40
YGR174W-A	0
YGL032C	1
tE(UUC)G2	7
YGL179C	7
tE(UUC)G3	10
YGR002C	17
YGL134W	16
YGL235W	2
YGL006W	86
YGR028W	24
YGR283C	10
YGR249W	0
snR82	3498
snR7-L	0
YGL232W	9
YGL157W	50
YGL118C	0
YGR012W	34
YGR242W	1
YGR014W	67
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	322
YGR038C-B	252
YGR161C-D	206
YGR161W-A	0
YGR109W-B	4
YGR161W-B	79
YLL050C	392
YLL032C	31
YLR466W	83
YLR054C	2
YLR437C	12
YLR217W	1
YLL056C	4
YLR128W	6
YLR279W	3
YLR075W	6996
YLR052W	2
YLR159C-A	1
YLR025W	14
YLR049C	37
YLR308W	0
YLR032W	32
ETS2-2	66
YLR251W	6
YLR321C	5
YLR327C	3
YLR154C-H	0
YLR247C	87
YLR167W	7041
YLR220W	64
YLR455W	14
YLR282C	0
YLR094C	4
YLR272C	60
YLR264C-A	5
YLR338W	0
YLR181C	18
YLR458W	0
YLR180W	852
YLR250W	123
YLR222C-A	1
YLR424W	14
YLR253W	36
YLR390W-A	20
YLR233C	10
YLR347W-A	0
YLR117C	24
YLR110C	920
YLR072W	42
YLR069C	73
YLR403W	24
YLR008C	27
YLR231C	56
YLR264W	305
YLR164W	6
YLR079W	7
YLR103C	20
YLR170C	7
YLR228C	25
YLL036C	39
YLR467C-A	0
YLR198C	0
snR61	16
YLR411W	1
YLR056W	363
YLR429W	153
YLL060C	2
YLR310C	132
YLR342W	3503
YLR017W	141
tL(UAG)L2	1
YLR304C	1011
YLL052C	1
YLR027C	709
YLR214W	309
ITS2-2	849
YLL062C	10
YLR378C	96
YLR023C	18
YLR425W	24
YLR073C	4
YLL008W	99
YLL063C	8
YLR449W	41
YLL046C	0
YLR089C	74
RDN18-1	0
YLR020C	51
YLR190W	24
YLR045C	29
YLR285W	60
YLR322W	0
YLR276C	57
YLR346C	1
YLR156W	0
YLR135W	5
YLR261C	1
YLL066C	63
YLR077W	35
YLR144C	70
YLR414C	91
YLR030W	0
YLR301W	218
YLR252W	3
YLR427W	38
YLR200W	4
YLR150W	853
YLL021W	60
YLR078C	25
YLR153C	551
YLR404W	9
YLR014C	24
YLL005C	0
tQ(UUG)L	2
YLR262C	2
YLR296W	0
YLR234W	12
YLR096W	61
YLR271W	1
YLR033W	24
YLR278C	25
YLL055W	18
YLR266C	62
YLL030C	0
YLR323C	5
YLR007W	47
YLR406C-A	0
YLL015W	136
YLR343W	9
YLR269C	1
tN(GUU)L	0
YLR210W	13
YLR058C	175
YLR145W	1
YLR080W	6
YLR443W	59
YLR325C	569
YLL006W	19
YLR074C	29
RDN5-5	128
YLR311C	0
YLR191W	7
YLR235C	0
YLR364C-A	0
ITS2-1	846
YLR288C	11
YLL001W	67
YLR409C	205
YLR099C	13
YLR131C	2
YLR362W	24
YLR256W	207
YLR068W	3
YLR101C	3
YLR341W	0
YLL054C	28
YLR186W	64
YLR143W	50
YLR368W	33
YLR393W	4
YLR176C	5
YLR126C	1
YLR099W-A	7
YLR423C	4
YLR357W	51
YLR197W	430
ETS1-1	4838
YLR187W	28
RDN5-2	132
YLL034C	86
YLL023C	8
YLR065C	33
YLL031C	124
YLR419W	42
YLR149C-A	2
YLR294C	4
YLR405W	22
YLR157C-C	1
YLR463C	1
YLR026C	4
YLR267W	5
YLR093C	43
YLR085C	27
YLR246W	17
YLR433C	39
YLR227C	15
YLR012C	0
YLR111W	0
YLR152C	30
YLR370C	7
YLL026W	262
YLR289W	5
YLL066W-B	0
YLR114C	49
YLR213C	4
YLR146C	57
YLR445W	0
RDN18-2	0
YLR169W	1
YLR202C	2
YLL053C	3
YLR333C	157
YLR082C	4
YLR193C	9
YLL043W	55
YLR337C	4
YLL066W-A	2
YLR039C	38
YLR457C	1
YLR377C	0
YLR104W	1
YLR319C	15
YLR184W	0
YLR317W	0
YLL003W	19
YLR004C	5
YLR407W	24
YLR336C	45
YLR430W	141
YLR436C	31
YLR347C	205
YLR324W	37
tV(AAC)L	0
YLR460C	15
YLR113W	171
YLR046C	18
YLR125W	2
YLR196W	81
YLR363W-A	6
YLL061W	49
YLR119W	2
snR57	54
YLL020C	0
YLR163C	50
YLL014W	66
YLR129W	165
tD(GUC)L2	2
YLR173W	15
YLR090W	66
YLR286W-A	2
snR55	55
YLR259C	397
YLR219W	24
YLR401C	49
YLL058W	21
YLR177W	22
YLR415C	0
YLR467W	165
YLR302C	0
YLR185W	305
YLR060W	435
YLR313C	9
YLR303W	23
YLR154W-B	128
YLL029W	72
YLL047W	0
YLR285C-A	6
YLR001C	37
snR79	9
YLR465C	1
YLR015W	9
YLR432W	801
YLR081W	1
YLR166C	57
YLR383W	19
YLR035C	9
YLR044C	3153
YLR293C	60
YLR399W-A	0
YLR192C	37
YLR300W	704
YLR098C	26
YLR448W	209
YLR381W	21
YLR280C	0
snR44	1165
YLR367W	337
YLR309C	16
YLR299W	21
YLR224W	45
YLR029C	5648
YLR373C	18
YLR092W	13
YLL018C-A	0
RDN25-2	0
YLR066W	33
RDN58-1	0
YLR146W-A	1
YLR175W	220
YLR402W	1
YLR158C	25
YLL051C	91
YLR314C	82
YLR438C-A	5
YLR209C	76
YLR019W	47
YLR123C	0
YLR353W	25
YLR361C	56
YLL033W	12
YLR389C	140
YLR438W	153
YLR290C	13
YLR270W	48
YLR194C	10
YLR006C	14
YLR223C	31
YLR195C	81
YLL016W	15
YLL067W-A	1
YLR398C	94
YLR418C	32
YLR010C	2
YLR307W	1
YLR356W	7
YLR431C	4
YLR109W	126
tI(UAU)L	56
YLR364W	8
YLR106C	615
YLR083C	227
YLR274W	73
YLR413W	177
YLR412C-A	0
YLR340W	445
YLR055C	52
YLR254C	6
YLL017W	0
YLR121C	26
tA(AGC)L	0
YLL042C	2
YLR157W-D	0
YLR211C	4
YLR400W	0
YLR105C	11
YLR142W	7
YLR376C	5
YLR318W	5
YLR239C	5
YLR262C-A	51
tE(UUC)L	8
YLL037W	2
YLR452C	236
YLR372W	393
YLR154W-C	2314
ETS2-1	76
YLR363C	26
YLR207W	61
YLR312W-A	11
YLR188W	144
YLR011W	2
YLR159W	2
YLR328W	39
YLR171W	3
YLR241W	119
YLR245C	3
YLR360W	17
snR30	25637
YLR205C	3
RDN25-1	0
YLR161W	0
YLR287C	38
YLR366W	0
YLR410W	153
YLR230W	8
YLR097C	32
YLR397C	96
YLR120C	75
YLR335W	90
YLR399C	82
YLL044W	55
YLR453C	11
YLL057C	3
YLR388W	89
YLR249W	17566
YLR151C	4
YLR260W	26
YLL010C	8
YLR133W	39
YLR329W	2
snR6	82
YLL011W	61
YLR384C	398
YLR203C	44
YLR156C-A	0
YLR394W	5
YLR021W	20
YLR331C	0
YLR450W	137
YLR140W	0
YLR157W-E	0
YLR390W	1
YLR291C	105
RDN5-4	130
YLR408C	2
YLR240W	31
YLR018C	41
YLR344W	278
YLR412W	25
YLR447C	579
YLR361C-A	2
YLR112W	13
YLR435W	19
YLR084C	121
snR34	2005
YLR091W	7
YLR275W	7
YLR102C	2
YLR263W	3
YLR379W	1
tL(UAG)L1	0
YLR459W	22
YLR316C	11
YLR277C	52
tP(UGG)L	6
YLR229C	143
YLR120W-A	1
YLR048W	1077
YLL059C	2
YLR238W	6
YLR283W	4
YLR298C	1
YLR232W	1
YLR086W	32
YLR053C	0
YLL041C	26
YLR330W	81
YLR244C	93
YLR299C-A	0
YLL019W-A	1
YLR258W	92
YLR174W	12
YLR444C	0
YLR315W	2
YLR374C	2
YLR154W-F	2
tR(ACG)L	2
YLR172C	49
YLR273C	6
tK(UUU)L	0
YLL012W	28
YLR022C	27
YLR382C	37
YLR041W	0
YLR466C-A	2
YLR268W	30
YLR420W	179
ITS1-1	442
YLR137W	4
YLR087C	161
YLL049W	54
tL(CAA)L	6
RDN37-1	0
YLR426W	24
YLL035W	42
YLL009C	7
YLR036C	6
YLR118C	40
ETS1-2	4916
YLR406C	57
ITS1-2	514
YLR136C	5
YLR385C	3
YLR281C	0
YLR138W	86
YLL019C	14
YLR284C	7
YLR295C	19
YLR307C-A	1
YLR349W	4
YLR248W	177
YLL006W-A	0
YLR127C	14
YLR002C	73
YLR168C	3
YLR342W-A	31
YLR031W	0
RDN5-3	118
YLR189C	69
YLR358C	1
YLR134W	59
YLR051C	12
YLR466C-B	1
YLR215C	8
YLR206W	37
tI(AAU)L2	0
YLR201C	22
YLL018C	310
YLL025W	1
YLR392C	15
YLR063W	9
tA(UGC)L	0
YLR124W	0
YLR350W	11
YLR312C	2
YLR204W	15
YLL007C	15
YLR141W	11
tD(GUC)L1	0
YLL038C	39
YLR257W	95
YLR108C	16
YLR163W-A	0
YLR416C	0
YLR375W	51
YLR287C-A	433
YLR154W-E	13
YLR155C	23
tS(AGA)L	1
YLR003C	8
YLR221C	14
YLR355C	910
YLR464W	11
YLR446W	1
YLR237W	96
YLR441C	2572
YLR178C	51
YLR028C	327
YLR043C	337
YLR218C	2
YLR243W	10
YLR148W	30
YLR162W-A	15
YLR462W	11
RDN37-2	0
YLR095C	45
YLR199C	6
YLR154W-A	199
YLR154C	19
YLL064C	1
YLR461W	1
tL(UAA)L	0
YLR265C	13
YLR428C	3
YLR242C	15
YLR351C	121
YLR306W	3
YLR130C	121
YLL028W	82
YLR183C	25
tR(CCG)L	0
YLR042C	1
YLR396C	62
YLR122C	0
YLR326W	1
YLR024C	87
YLR442C	31
YLR380W	8
YLR061W	921
YLR386W	48
YLR387C	55
YLR422W	163
YLR354C	404
YLR434C	0
YLL039C	307
YLR149C	14
YLR208W	176
RDN5-6	133
YLR115W	28
YLR005W	12
YLR147C	8
YLR076C	159
YLR162W	4
YLR451W	21
YLR212C	43
YLR454W	306
YLR437C-A	3
YLR064W	10
YLR132C	7
YLR182W	12
YLR038C	17
YLR107W	18
YLR139C	3
YLR305C	237
YLR339C	7
YLR062C	31
YLR334C	0
YLL002W	11
YLR070C	2
YLR157C	24
YLR226W	11
YLL048C	398
YLL024C	3393
YLR009W	22
YLR057W	43
YLR348C	72
YLR439W	2
YLR236C	0
YLR345W	20
YLR050C	59
YLR332W	13
YLR369W	26
YLL065W	0
tX(XXX)L	4
RDN5-1	134
YLR417W	40
YLR179C	492
YLR013W	0
YLR116W	3
YLR371W	83
YLR222C	136
YLR365W	0
YLR440C	42
YLR059C	31
YLR165C	3
YLR421C	20
YLL027W	17
YLR292C	23
YLR034C	123
YLR016C	13
YLR255C	0
YLR297W	4
YLR225C	32
YLR047C	20
YLL022C	31
tI(AAU)L1	0
YLR395C	12
YLL067C	55
YLR359W	319
YLR456W	4
YLR067C	29
RDN58-2	0
YLR040C	9
YLL013C	31
YLR320W	35
YLL045C	1714
YLR352W	13
YLR160C	25
YLR071C	101
YLR286C	149
YLR037C	0
YLL004W	17
YLR100W	170
YLR088W	104
YLR216C	196
YLL040C	368
YLR154C-G	0
YLR410W-B	76
YLR410W-A	0
YLR157C-A	0
YLR256W-A	94
YLR035C-A	142
YLR227W-A	0
YLR157C-B	254
YLR227W-B	298
YPL071C	3
YPL208W	96
YPL102C	1
YPL217C	87
YPL197C	0
YPR139C	26
YPR169W	32
YPL257W	1
snR41	257
YPL009C	43
YPL183C	117
YPR065W	4
YPR099C	0
YPR032W	53
tM(CAU)P	1
YPR194C	7
YPL084W	58
YPR101W	2
YPL179W	86
YPL224C	52
tG(GCC)P2	0
snR17b	4380
YPR204W	50
YPR103W	63
YPR155C	42
YPL250W-A	28
YPL244C	70
YPR141C	5
YPL275W	1
YPR156C	79
YPL240C	330
YPR188C	24
YPL111W	297
YPR119W	29
YPL192C	0
YPL059W	36
YPL218W	507
tI(AAU)P1	4
YPL264C	16
YPL198W	540
YPL006W	309
YPR161C	37
YPL145C	251
YPL092W	102
YPR181C	217
YPR171W	9
YPR122W	52
YPL091W	252
YPL137C	200
YPL014W	1
YPL164C	13
YPL163C	12
YPR069C	468
YPL038W-A	0
YPR072W	35
YPR067W	17
YPL175W	43
YPL088W	27
YPL125W	133
YPL090C	2264
YPR120C	6
YPR198W	71
YPR053C	2
YPR106W	17
YPL250C	9
YPL051W	2
YPR013C	5
YPL121C	0
YPR068C	6
YPR160W-A	0
YPR202W	22
YPL270W	87
YPL248C	4
YPR058W	206
YPL004C	125
YPR110C	197
YPL042C	27
YPR149W	108
YPL172C	15
YPR009W	24
YPL039W	13
YPR051W	7
YPR134W	8
YPR118W	213
YPR019W	105
YPL213W	6
YPR121W	14
YPL054W	1
YPL123C	6
YPL144W	18
YPR036W-A	5
YPL140C	26
snR70	763
YPL202C	19
YPL114W	1
tI(AAU)P2	0
YPL045W	20
YPL267W	6
YPL133C	21
tA(AGC)P	0
YPL263C	94
YPL097W	16
YPR130C	1
YPR177C	0
YPR124W	141
YPR157W	9
YPR004C	93
YPR080W	19478
YPL162C	15
YPL200W	0
YPR057W	11
YPR100W	6
YPR033C	402
YPR174C	6
YPR151C	0
YPR180W	21
YPL210C	38
tC(GCA)P1	1
YPL155C	30
YPL225W	78
YPL081W	270
YPL266W	53
YPR002W	8
YPL127C	22
YPR108W	106
YPR172W	16
tF(GAA)P2	0
YPR200C	7
YPL058C	209
YPL073C	0
YPR197C	1
YPR088C	158
YPL254W	31
YPR010C-A	1
YPL223C	1
YPR056W	15
YPR006C	8
YPR129W	17
YPR199C	16
YPL062W	0
YPR113W	334
YPL166W	2
YPR020W	10
YPL160W	901
YPL147W	3
YPL107W	8
YPL169C	31
YPR169W-A	0
YPR170W-A	0
YPR014C	0
YPR049C	28
YPL087W	71
YPR115W	94
YPL184C	93
YPR111W	17
YPR203W	5
YPR189W	120
YPR034W	34
YPL189W	8
YPL246C	51
YPL020C	7
YPL255W	0
YPL196W	10
YPR135W	37
YPR044C	11
YPL061W	398
YPL238C	2
YPL052W	12
YPR112C	90
YPL186C	1
YPR148C	46
YPL276W	0
YPL280W	1
YPR143W	4
YPL261C	0
YPL034W	9
YPL116W	35
YPL131W	3579
YPR017C	10
YPL012W	270
YPL017C	1
YPL010W	161
YPR173C	31
YPL233W	8
YPR024W	147
YPL152W-A	0
YPL187W	496
YPR191W	110
YPR170C	3
YPR123C	8
YPR142C	0
YPL063W	40
YPR007C	0
YPR084W	12
YPL149W	56
YPL089C	13
YPR166C	9
YPR167C	4
YPL231W	3376
YPR025C	7
YPL098C	27
YPR147C	41
YPL129W	21
YPR153W	4
YPR164W	77
YPL026C	17
YPR001W	5
YPL282C	0
YPR178W	12
YPR061C	5
YPL180W	14
YPL142C	17
YPL019C	270
YPL258C	14
YPL022W	66
YPL279C	18
YPL044C	5
YPR193C	0
YPL001W	20
YPR083W	5
YPR195C	1
YPL057C	18
YPL211W	81
YPL041C	10
YPR003C	25
YPL181W	9
YPR168W	11
YPL185W	0
YPL040C	37
YPL070W	17
YPR159W	488
YPL002C	18
snR51	22
YPL227C	34
YPL067C	34
YPL236C	17
YPL151C	15
YPL234C	285
YPL015C	44
YPR035W	491
YPR037C	13
YPR184W	43
YPL135W	61
YPL215W	22
YPL112C	28
tK(UUU)P	1
YPR146C	13
YPR087W	4
tW(CCA)P	8
YPL154C	766
YPL136W	2
YPR094W	3
YPR074C	1257
YPL056C	0
YPL189C-A	4
YPR082C	10
YPR133C	15
YPL047W	24
YPL077C	2
YPR016W-A	0
YPL272C	7
YPR050C	1
YPR108W-A	0
YPR070W	35
YPL176C	86
YPL220W	1338
YPL065W	4
YPL074W	23
YPL032C	40
YPL167C	43
tN(GUU)P	0
YPR185W	14
YPR160C-A	1
YPL038W	5
YPR145W	1111
YPL165C	0
YPL193W	6
YPL003W	13
YPL178W	28
YPL013C	4
YPR012W	0
YPR042C	29
YPL103C	22
YPR028W	266
YPR039W	0
YPR089W	38
YPL075W	27
YPR196W	5
YPR077C	0
YPL024W	14
YPR008W	14
YPR071W	4
YPL182C	0
tC(GCA)P2	0
YPR062W	66
YPL277C	6
YPR125W	28
YPR131C	17
YPL221W	238
YPR073C	25
YPL262W	412
snR45	2245
YPR036W	962
YPL031C	43
YPL237W	142
YPL053C	103
YPR109W	27
YPR159C-A	0
YPL122C	31
YPL085W	92
YPR104C	30
YPR186C	15
YPR201W	7
YPL138C	3
YPR030W	6
YPR190C	49
YPL043W	51
YPL108W	4
YPL105C	41
YPL168W	7
YPR018W	5
YPR132W	1616
YPL222C-A	10
YPR137W	30
YPL219W	26
tS(UGA)P	1
YPL029W	21
YPL113C	3
YPL190C	34
YPL241C	36
YPL281C	2
YPL023C	103
YPR043W	674
YPR116W	10
YPL252C	2
YPR047W	18
YPL119C-A	0
YPL194W	3
YPL157W	29
YPL177C	26
YPR165W	422
YPL037C	548
YPR093C	19
tG(GCC)P1	2
YPR066W	16
YPL247C	4
YPL101W	62
YPL064C	8
YPL256C	37
YPL099C	10
YPR023C	23
YPL093W	478
YPL134C	45
YPL153C	16
YPL222W	45
YPR075C	39
YPL118W	30
YPL239W	23
YPR136C	2
YPL033C	0
YPR045C	21
YPR038W	1
YPR011C	25
YPL100W	16
YPL076W	1
YPL027W	0
YPL271W	7
YPL128C	24
YPL139C	13
YPL005W	7
YPL148C	6
YPL080C	0
YPL265W	124
snR59	4
YPR052C	15
YPR145C-A	0
YPL096W	12
YPR078C	0
YPL104W	32
YPR074W-A	1
YPL283W-B	0
YPR162C	13
YPL030W	48
YPL069C	15
YPL188W	34
YPL201C	1
YPL207W	84
YPR021C	41
YPL253C	12
YPR040W	2
YPL143W	887
YPL132W	13
YPL171C	5
YPL126W	174
YPR063C	19
YPR187W	37
YPL007C	18
YPL209C	2
YPR182W	11
YPL242C	136
YPL205C	1
YPL278C	0
YPR086W	75
YPR117W	152
YPL096C-A	3
YPR092W	0
YPL086C	113
YPR005C	4
YPR046W	10
tK(CUU)P	0
YPL269W	4
YPL135C-A	4
YPR105C	55
YPL158C	15
tE(UUC)P	6
YPL094C	111
YPR176C	34
YPL191C	5
YPR204C-A	1
YPR163C	251
YPL229W	1
YPR160W	167
YPL049C	18
YPL066W	8
YPL183W-A	24
YPL235W	66
YPL141C	19
tF(GAA)P1	1
YPR144C	52
YPL249C-A	412
YPR128C	32
YPR054W	4
YPL156C	8
YPL173W	14
YPR098C	40
YPL260W	25
YPL251W	0
YPL016W	31
YPR095C	38
YPR079W	9
YPR010C	922
YPL046C	2
YPL021W	0
YPL268W	18
YPL283C	126
YPL206C	62
YPR055W	46
YPR138C	173
YPL243W	102
YPR127W	65
YPL095C	24
YPR027C	1
YPL232W	29
YPL124W	3
YPR041W	265
YPL083C	26
YPL048W	225
YPL120W	7
YPL117C	125
YPR126C	1
YPR091C	91
YPR059C	4
YPL214C	43
YPL203W	29
YPL273W	231
YPR081C	28
YPL011C	4
YPR097W	86
YPL274W	120
YPR158W	13
YPL050C	75
YPR114W	10
YPL110C	38
YPL161C	20
YPR022C	57
tT(UGU)P	0
YPR175W	56
YPL068C	0
YPL055C	3
YPL079W	1571
YPL150W	26
YPR192W	1
YPL226W	640
YPL115C	56
YPL283W-A	0
YPL170W	5
YPL245W	36
YPR140W	8
YPR048W	58
YPR102C	1303
YPL036W	30
YPR015C	2
YPR133W-A	16
YPL146C	16
YPR107C	7
YPL035C	0
YPL082C	210
YPR064W	0
YPL216W	20
YPL152W	11
YPL230W	2
YPL159C	6
YPR183W	64
YPL204W	62
YPL109C	15
YPL249C	16
YPR154W	1
YPR026W	20
YPR076W	2
YPR170W-B	15
YPR016C	284
YPL060W	6
YPR029C	93
YPR002C-A	0
YPL106C	549
YPR085C	11
YPL008W	12
YPR152C	9
YPL212C	63
YPL119C	9
YPL078C	74
YPL195W	99
YPL025C	2
YPR060C	26
YPL199C	16
YPL228W	21
YPL018W	7
YPL259C	28
YPR150W	0
YPL072W	4
YPL130W	4
YPR179C	9
YPR096C	0
YPL028W	719
YPL174C	10
YPR031W	16
YPL257W-A	0
YPR158W-A	0
YPL257W-B	273
YPR158C-D	265
YPR137C-A	0
YPR137C-B	244
YPR158W-B	211
YPL060C-A	9
YPR158C-C	0
YMR172W	14
YMR027W	119
YML089C	0
YMR290C	107
YMR139W	23
YMR191W	74
YMR244C-A	4
YMR091C	50
YMR173W-A	9
YMR180C	12
YML020W	8
YML088W	33
YML077W	5
YML125C	236
YMR318C	485
YMR115W	18
YMR266W	207
YML057W	31
YML055W	13
YMR105C	53
YMR268C	2
