Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IN1.bam
YGL138C	0
YGR091W	62
YGR200C	436
YGR191W	228
YGR270C-A	0
YGL227W	32
YGR081C	20
YGL243W	39
YGL194C-A	5
YGR148C	1558
YGL136C	25
YGR276C	180
YGL129C	72
tR(UCU)G2	0
YGR053C	14
YGR069W	0
YGL224C	44
YGL193C	0
YGL020C	89
YGL177W	1
YGL189C	617
YGR122W	55
YGL003C	31
YGR210C	29
tG(GCC)G1	0
YGR079W	6
YGL115W	209
YGL105W	213
YGR026W	129
YGR087C	0
YGR278W	32
YGR042W	16
YGR043C	10
YGL165C	4
YGR110W	3
YGR089W	61
YGL158W	8
YGR262C	35
YGL200C	288
YGL117W	19
YGL186C	108
YGR010W	16
YGR198W	138
YGR137W	11
YGL058W	61
YGL226W	6
YGL055W	1355
YGL184C	5
YGL024W	0
tV(AAC)G3	0
YGL151W	218
YGR101W	64
YGL230C	2
YGR103W	1248
YGR096W	5
YGR112W	29
tI(AAU)G	0
YGL013C	109
YGL076C	793
YGR067C	1
YGR094W	1433
YGL226C-A	22
YGR045C	0
YGR175C	805
YGL008C	3702
YGR115C	8
YGR108W	200
YGR218W	816
YGR205W	42
YGL073W	15
YGL009C	1847
YGL095C	139
YGL137W	1758
YGL214W	1
YGR105W	82
YGR001C	57
tK(UUU)G1	1
YGL217C	1
YGL173C	598
YGL086W	110
YGR223C	52
tS(AGA)G	1
YGR077C	9
YGL052W	1
YGR285C	611
YGL080W	9
YGL207W	566
YGR261C	322
YGR226C	0
YGL140C	389
YGL078C	340
YGL199C	10
YGR164W	1
YGR150C	107
YGL006W-A	0
YGR196C	107
YGL197W	32
YGR136W	28
YGR153W	8
YGL159W	80
YGR286C	72
YGL254W	18
tH(GUG)G1	0
YGR023W	8
snR48	3
YGL063W	5
YGL154C	16
YGL035C	12
YGR009C	106
YGR034W	2567
YGL064C	26
YGR118W	2156
YGR277C	99
YGR232W	57
YGR227W	20
YGL142C	62
YGL143C	43
YGR222W	41
YGL045W	19
YGL253W	2569
YGR257C	66
YGL131C	77
YGR064W	4
YGR263C	46
YGL049C	61
YGR296C-B	0
YGL202W	404
YGL258W-A	1
YGR133W	1
YGR109C	8
YGR037C	66
YGL077C	435
YGR111W	113
YGR016W	6
YGR245C	575
YGR287C	15
YGL244W	114
YGL057C	22
YGL187C	86
YGR180C	719
YGR116W	1007
YGL181W	28
YGR202C	42
YGL127C	6
YGR203W	1
YGL150C	145
YGR134W	140
YGR095C	40
YGR214W	1316
YGR269W	1
YGR176W	1
YGL263W	28
YGR057C	36
YGL074C	0
YGR007W	105
YGR241C	27
YGR127W	19
YGL219C	13
YGL061C	30
YGR083C	176
YGL038C	66
YGL047W	25
YGR244C	148
YGR289C	7
YGL089C	70
YGL180W	15
YGR146C	1
YGL149W	0
YGL242C	74
YGR106C	723
YGR004W	60
YGR209C	244
YGR052W	8
YGR158C	40
YGR003W	72
YGR219W	0
YGL247W	19
YGR170W	105
YGR246C	73
YGL183C	1
YGR160W	10
YGR204C-A	1
YGR039W	0
YGL059W	24
YGL123W	7004
YGL099W	98
YGR102C	5
YGL233W	76
YGL072C	8
YGL056C	18
YGR104C	26
YGR240C	2820
YGR243W	0
YGR275W	30
YGL088W	0
YGR020C	198
YGR100W	132
YGR231C	117
YGR215W	25
YGR018C	6
YGL152C	4
YGL212W	16
YGL066W	18
YGL060W	69
YGL185C	34
YGR145W	389
YGL011C	106
YGR147C	127
YGR036C	21
YGL122C	29
YGL261C	0
YGL041C	0
YGR099W	74
YGR046W	55
YGL188C-A	5
YGR216C	75
tG(UCC)G	2
YGR047C	163
YGR238C	13
YGR282C	563
YGL132W	0
tA(AGC)G	0
YGR169C	19
YGR063C	69
YGR256W	1
YGL036W	25
YGR192C	4553
YGL191W	99
YGR051C	0
YGR013W	30
YGR123C	359
YGL209W	7
YGL163C	28
YGR296C-A	0
YGL178W	8
YGL092W	173
YGR132C	262
YGL208W	14
tL(GAG)G	0
YGR059W	0
YGR114C	0
YGR128C	331
YGL246C	149
YGL190C	74
YGR033C	114
YGL112C	175
YGL001C	293
YGR168C	62
YGL093W	100
YGR120C	14
YGR027C	2483
YGL259W	4
YGR294W	1
YGR124W	1254
YGL103W	4983
YGL062W	132
YGR049W	0
snR39	10
YGR076C	19
YGL161C	165
YGR062C	25
tV(AAC)G1	1
YGL237C	3
YGR024C	122
YGR184C	300
YGR292W	2
YGR151C	1
YGL034C	0
YGL067W	14
YGR072W	52
YGL229C	35
YGR055W	33
YGL044C	73
YGL054C	158
YGL119W	84
YGR068W-A	0
YGR206W	16
YGR121W-A	4
YGL130W	138
YGL042C	2
YGR090W	435
YGR221C	4
YGR143W	173
tR(UCU)G1	0
YGL218W	1
YGL198W	85
YGL083W	13
tC(GCA)G	0
YGR071C	82
YGR259C	4
YGR058W	6
YGL195W	2851
YGL192W	1
YGL206C	2130
YGR060W	249
YGL257C	170
YGL236C	35
YGR138C	55
YGR015C	7
YGL023C	4
YGL144C	24
YGL071W	5
tK(CUU)G3	0
YGR080W	23
YGL116W	23
YGR035C	1
YGL201C	74
YGR212W	9
YGR154C	21
YGL241W	142
YGL262W	1
YGR247W	55
YGR199W	148
YGL260W	0
YGR179C	20
YGR011W	1
YGL111W	196
snR39B	4
YGR073C	5
YGR155W	1475
YGL114W	67
YGL255W	104
YGR066C	1
YGR233C	79
YGR092W	55
YGL041W-A	21
YGR171C	28
tW(CCA)G2	2
YGL171W	90
YGL029W	47
YGR040W	15
YGR220C	26
YGR268C	2
YGL147C	2891
tK(CUU)G1	0
YGR144W	2
YGR178C	510
YGR113W	33
YGL203C	99
YGL048C	491
YGR207C	106
YGR258C	46
YGL091C	88
YGR093W	95
YGR119C	214
YGR213C	0
YGR061C	1046
YGL182C	1
YGR139W	0
YGR121C	4
YGL043W	29
YGR280C	16
YGL085W	33
YGL031C	2049
YGR117C	121
YGR254W	906
YGR235C	70
YGL124C	51
YGR236C	0
YGL164C	42
YGR293C	0
tL(CAA)G1	0
YGR264C	1441
YGL234W	381
YGL109W	3
YGL238W	570
YGL041C-B	0
YGR056W	20
YGR201C	42
YGR239C	14
YGR169C-A	12
YGR185C	234
YGR189C	170
YGR022C	0
YGR290W	0
YGL205W	3
tK(CUU)G2	0
YGL221C	218
YGL108C	21
YGL069C	9
YGL135W	1220
YGR253C	393
YGL053W	18
YGL101W	98
YGR271C-A	99
YGR267C	162
YGR234W	1303
YGL251C	19
YGL141W	80
YGL245W	823
YGL007W	0
YGL005C	69
YGL215W	17
YGR173W	52
YGL249W	1
YGR161W-C	4
YGR229C	415
YGR070W	37
YGR135W	551
YGL014C-A	0
YGR225W	0
YGL258W	0
tT(UGU)G1	0
YGL139W	137
YGL172W	108
YGR088W	13
YGL126W	142
YGR140W	68
YGR129W	33
YGL027C	425
tL(CAA)G2	0
YGL231C	98
YGL019W	198
tR(UCU)G3	1
YGR017W	130
YGR107W	0
YGL039W	8
tL(CAA)G3	1
YGL123C-A	97
YGL002W	66
YGR044C	146
YGR193C	70
YGL033W	1
YGR165W	107
YGL030W	1425
YGL128C	2
YGL063C-A	0
YGL007C-A	3
YGL175C	15
YGL223C	55
YGR190C	3
YGL004C	41
YGL148W	453
YGR281W	256
tH(GUG)G2	8
tF(GAA)G	0
YGR078C	1
YGL133W	92
tV(AAC)G2	0
YGR295C	191
YGR048W	91
YGR065C	33
YGL051W	6
YGL220W	58
YGR019W	82
YGL010W	6
YGL090W	1
YGR054W	31
YGR174W-A	0
YGL032C	0
tE(UUC)G2	1
YGL179C	26
tE(UUC)G3	6
YGR002C	43
YGL134W	33
YGL235W	1
YGL006W	162
YGR028W	61
YGR283C	66
YGR249W	4
snR82	1632
snR7-L	1
YGL232W	131
YGL157W	72
YGL118C	0
YGR012W	34
YGR242W	0
YGR014W	30
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	397
YGR038C-B	200
YGR161C-D	179
YGR161W-A	0
YGR109W-B	2
YGR161W-B	90
YLL050C	573
YLL032C	41
YLR466W	28
YLR054C	2
YLR437C	9
YLR217W	2
YLL056C	6
YLR128W	5
YLR279W	0
YLR075W	8427
YLR052W	17
YLR159C-A	0
YLR025W	60
YLR049C	42
YLR308W	0
YLR032W	145
ETS2-2	1
YLR251W	3
YLR321C	10
YLR327C	8
YLR154C-H	1
YLR247C	276
YLR167W	7619
YLR220W	109
YLR455W	69
YLR282C	1
YLR094C	4
YLR272C	70
YLR264C-A	3
YLR338W	0
YLR181C	65
YLR458W	0
YLR180W	885
YLR250W	213
YLR222C-A	10
YLR424W	99
YLR253W	79
YLR390W-A	15
YLR233C	11
YLR347W-A	3
YLR117C	63
YLR110C	479
YLR072W	49
YLR069C	169
YLR403W	22
YLR008C	63
YLR231C	156
YLR264W	213
YLR164W	4
YLR079W	29
YLR103C	63
YLR170C	50
YLR228C	83
YLL036C	121
YLR467C-A	0
YLR198C	8
snR61	0
YLR411W	5
YLR056W	398
YLR429W	202
YLL060C	17
YLR310C	338
YLR342W	3626
YLR017W	255
tL(UAG)L2	1
YLR304C	1057
YLL052C	3
YLR027C	335
YLR214W	559
ITS2-2	2401
YLL062C	2
YLR378C	41
YLR023C	18
YLR425W	36
YLR073C	5
YLL008W	585
YLL063C	4
YLR449W	56
YLL046C	0
YLR089C	67
RDN18-1	0
YLR020C	169
YLR190W	32
YLR045C	93
YLR285W	130
YLR322W	0
YLR276C	445
YLR346C	6
YLR156W	2
YLR135W	23
YLR261C	0
YLL066C	29
YLR077W	52
YLR144C	36
YLR414C	138
YLR030W	4
YLR301W	444
YLR252W	10
YLR427W	119
YLR200W	42
YLR150W	407
YLL021W	136
YLR078C	68
YLR153C	752
YLR404W	17
YLR014C	75
YLL005C	2
tQ(UUG)L	0
YLR262C	42
YLR296W	0
YLR234W	10
YLR096W	79
YLR271W	24
YLR033W	106
YLR278C	31
YLL055W	36
YLR266C	79
YLL030C	0
YLR323C	30
YLR007W	47
YLR406C-A	0
YLL015W	302
YLR343W	7
YLR269C	0
tN(GUU)L	1
YLR210W	11
YLR058C	60
YLR145W	11
YLR080W	13
YLR443W	65
YLR325C	1248
YLL006W	26
YLR074C	86
RDN5-5	318
YLR311C	0
YLR191W	31
YLR235C	1
YLR364C-A	0
ITS2-1	2351
YLR288C	36
YLL001W	109
YLR409C	556
YLR099C	9
YLR131C	9
YLR362W	98
YLR256W	118
YLR068W	44
YLR101C	5
YLR341W	1
YLL054C	36
YLR186W	117
YLR143W	141
YLR368W	70
YLR393W	8
YLR176C	0
YLR126C	10
YLR099W-A	12
YLR423C	21
YLR357W	152
YLR197W	1949
ETS1-1	8198
YLR187W	12
RDN5-2	337
YLL034C	506
YLL023C	12
YLR065C	86
YLL031C	171
YLR419W	218
YLR149C-A	2
YLR294C	6
YLR405W	97
YLR157C-C	1
YLR463C	1
YLR026C	11
YLR267W	2
YLR093C	137
YLR085C	66
YLR246W	24
YLR433C	94
YLR227C	29
YLR012C	0
YLR111W	1
YLR152C	19
YLR370C	13
YLL026W	1105
YLR289W	25
YLL066W-B	0
YLR114C	156
YLR213C	15
YLR146C	86
YLR445W	0
RDN18-2	0
YLR169W	0
YLR202C	2
YLL053C	7
YLR333C	864
YLR082C	26
YLR193C	2
YLL043W	23
YLR337C	7
YLL066W-A	0
YLR039C	112
YLR457C	12
YLR377C	0
YLR104W	35
YLR319C	38
YLR184W	0
YLR317W	2
YLL003W	90
YLR004C	3
YLR407W	60
YLR336C	200
YLR430W	208
YLR436C	46
YLR347C	556
YLR324W	40
tV(AAC)L	0
YLR460C	23
YLR113W	350
YLR046C	15
YLR125W	5
YLR196W	486
YLR363W-A	31
YLL061W	36
YLR119W	6
snR57	28
YLL020C	1
YLR163C	144
YLL014W	112
YLR129W	702
tD(GUC)L2	0
YLR173W	17
YLR090W	119
YLR286W-A	2
snR55	46
YLR259C	324
YLR219W	57
YLR401C	57
YLL058W	13
YLR177W	31
YLR415C	0
YLR467W	56
YLR302C	0
YLR185W	351
YLR060W	760
YLR313C	30
YLR303W	0
YLR154W-B	56
YLL029W	51
YLL047W	1
YLR285C-A	6
YLR001C	49
snR79	0
YLR465C	1
YLR015W	93
YLR432W	289
YLR081W	0
YLR166C	288
YLR383W	92
YLR035C	12
YLR044C	1716
YLR293C	42
YLR399W-A	0
YLR192C	84
YLR300W	822
YLR098C	20
YLR448W	104
YLR381W	8
YLR280C	0
snR44	843
YLR367W	704
YLR309C	146
YLR299W	8
YLR224W	66
YLR029C	7090
YLR373C	23
YLR092W	6
YLL018C-A	2
RDN25-2	0
YLR066W	53
RDN58-1	0
YLR146W-A	8
YLR175W	670
YLR402W	0
YLR158C	77
YLL051C	44
YLR314C	500
YLR438C-A	33
YLR209C	71
YLR019W	67
YLR123C	1
YLR353W	33
YLR361C	41
YLL033W	12
YLR389C	217
YLR438W	14
YLR290C	38
YLR270W	38
YLR194C	15
YLR006C	17
YLR223C	150
YLR195C	354
YLL016W	12
YLL067W-A	0
YLR398C	244
YLR418C	115
YLR010C	6
YLR307W	2
YLR356W	1
YLR431C	10
YLR109W	55
tI(UAU)L	52
YLR364W	7
YLR106C	751
YLR083C	154
YLR274W	183
YLR413W	62
YLR412C-A	0
YLR340W	141
YLR055C	61
YLR254C	20
YLL017W	2
YLR121C	18
tA(AGC)L	0
YLL042C	9
YLR157W-D	3
YLR211C	7
YLR400W	0
YLR105C	90
YLR142W	8
YLR376C	6
YLR318W	15
YLR239C	28
YLR262C-A	160
tE(UUC)L	2
YLL037W	0
YLR452C	227
YLR372W	717
YLR154W-C	1481
ETS2-1	1
YLR363C	25
YLR207W	59
YLR312W-A	70
YLR188W	84
YLR011W	8
YLR159W	0
YLR328W	41
YLR171W	0
YLR241W	147
YLR245C	3
YLR360W	41
snR30	17340
YLR205C	2
RDN25-1	0
YLR161W	1
YLR287C	138
YLR366W	0
YLR410W	513
YLR230W	10
YLR097C	49
YLR397C	253
YLR120C	50
YLR335W	147
YLR399C	258
YLL044W	36
YLR453C	11
YLL057C	4
YLR388W	120
YLR249W	31102
YLR151C	10
YLR260W	79
YLL010C	1
YLR133W	52
YLR329W	2
snR6	86
YLL011W	244
YLR384C	1020
YLR203C	12
YLR156C-A	2
YLR394W	5
YLR021W	33
YLR331C	0
YLR450W	106
YLR140W	0
YLR157W-E	5
YLR390W	2
YLR291C	10
RDN5-4	327
YLR408C	2
YLR240W	21
YLR018C	104
YLR344W	244
YLR412W	30
YLR447C	1135
YLR361C-A	6
YLR112W	6
YLR435W	108
YLR084C	150
snR34	1710
YLR091W	17
YLR275W	28
YLR102C	3
YLR263W	4
YLR379W	0
tL(UAG)L1	4
YLR459W	11
YLR316C	41
YLR277C	36
tP(UGG)L	2
YLR229C	214
YLR120W-A	2
YLR048W	554
YLL059C	2
YLR238W	25
YLR283W	32
YLR298C	17
YLR232W	0
YLR086W	172
YLR053C	0
YLL041C	41
YLR330W	293
YLR244C	95
YLR299C-A	0
YLL019W-A	0
YLR258W	126
YLR174W	10
YLR444C	0
YLR315W	0
YLR374C	0
YLR154W-F	3
tR(ACG)L	0
YLR172C	22
YLR273C	16
tK(UUU)L	0
YLL012W	32
YLR022C	127
YLR382C	5
YLR041W	1
YLR466C-A	0
YLR268W	36
YLR420W	370
ITS1-1	331
YLR137W	5
YLR087C	129
YLL049W	25
tL(CAA)L	2
RDN37-1	0
YLR426W	10
YLL035W	53
YLL009C	10
YLR036C	27
YLR118C	30
ETS1-2	8167
YLR406C	497
ITS1-2	337
YLR136C	2
YLR385C	4
YLR281C	0
YLR138W	362
YLL019C	14
YLR284C	18
YLR295C	13
YLR307C-A	0
YLR349W	4
YLR248W	388
YLL006W-A	0
YLR127C	15
YLR002C	391
YLR168C	38
YLR342W-A	53
YLR031W	3
RDN5-3	334
YLR189C	128
YLR358C	1
YLR134W	45
YLR051C	81
YLR466C-B	0
YLR215C	38
YLR206W	23
tI(AAU)L2	0
YLR201C	23
YLL018C	144
YLL025W	0
YLR392C	28
YLR063W	9
tA(UGC)L	0
YLR124W	0
YLR350W	15
YLR312C	2
YLR204W	17
YLL007C	32
YLR141W	15
tD(GUC)L1	0
YLL038C	46
YLR257W	257
YLR108C	11
YLR163W-A	0
YLR416C	0
YLR375W	40
YLR287C-A	978
YLR154W-E	30
YLR155C	83
tS(AGA)L	0
YLR003C	112
YLR221C	169
YLR355C	215
YLR464W	6
YLR446W	4
YLR237W	38
YLR441C	4846
YLR178C	19
YLR028C	843
YLR043C	265
YLR218C	6
YLR243W	104
YLR148W	168
YLR162W-A	4
YLR462W	4
RDN37-2	0
YLR095C	62
YLR199C	6
YLR154W-A	148
YLR154C	28
YLL064C	0
YLR461W	0
tL(UAA)L	0
YLR265C	56
YLR428C	5
YLR242C	15
YLR351C	205
YLR306W	26
YLR130C	147
YLL028W	40
YLR183C	99
tR(CCG)L	0
YLR042C	2
YLR396C	32
YLR122C	1
YLR326W	16
YLR024C	137
YLR442C	112
YLR380W	6
YLR061W	682
YLR386W	49
YLR387C	140
YLR422W	225
YLR354C	401
YLR434C	1
YLL039C	321
YLR149C	10
YLR208W	511
RDN5-6	343
YLR115W	18
YLR005W	78
YLR147C	11
YLR076C	127
YLR162W	4
YLR451W	19
YLR212C	30
YLR454W	502
YLR437C-A	0
YLR064W	12
YLR132C	17
YLR182W	69
YLR038C	40
YLR107W	79
YLR139C	2
YLR305C	198
YLR339C	0
YLR062C	15
YLR334C	0
YLL002W	17
YLR070C	3
YLR157C	71
YLR226W	9
YLL048C	295
YLL024C	1903
YLR009W	97
YLR057W	103
YLR348C	113
YLR439W	0
YLR236C	0
YLR345W	43
YLR050C	36
YLR332W	20
YLR369W	61
YLL065W	0
tX(XXX)L	3
RDN5-1	342
YLR417W	42
YLR179C	226
YLR013W	1
YLR116W	3
YLR371W	136
YLR222C	290
YLR365W	0
YLR440C	103
YLR059C	31
YLR165C	19
YLR421C	119
YLL027W	8
YLR292C	118
YLR034C	94
YLR016C	31
YLR255C	0
YLR297W	23
YLR225C	94
YLR047C	4
YLL022C	43
tI(AAU)L1	0
YLR395C	21
YLL067C	25
YLR359W	1008
YLR456W	6
YLR067C	108
RDN58-2	0
YLR040C	15
YLL013C	38
YLR320W	58
YLL045C	1272
YLR352W	22
YLR160C	78
YLR071C	102
YLR286C	91
YLR037C	0
YLL004W	66
YLR100W	246
YLR088W	195
YLR216C	546
YLL040C	445
YLR154C-G	0
YLR410W-B	79
YLR410W-A	0
YLR157C-A	0
YLR256W-A	32
YLR035C-A	173
YLR227W-A	0
YLR157C-B	312
YLR227W-B	199
YPL071C	17
YPL208W	146
YPL102C	4
YPL217C	725
YPL197C	1
YPR139C	86
YPR169W	210
YPL257W	5
snR41	127
YPL009C	58
YPL183C	192
YPR065W	2
YPR099C	4
YPR032W	99
tM(CAU)P	0
YPR194C	6
YPL084W	82
YPR101W	38
YPL179W	65
YPL224C	90
tG(GCC)P2	0
snR17b	8312
YPR204W	30
YPR103W	267
YPR155C	71
YPL250W-A	56
YPL244C	92
YPR141C	40
YPL275W	1
YPR156C	59
YPL240C	872
YPR188C	62
YPL111W	140
YPR119W	109
YPL192C	1
YPL059W	71
YPL218W	345
tI(AAU)P1	0
YPL264C	13
YPL198W	376
YPL006W	147
YPR161C	172
YPL145C	472
YPL092W	87
YPR181C	101
YPR171W	7
YPR122W	54
YPL091W	377
YPL137C	170
YPL014W	2
YPL164C	17
YPL163C	10
YPR069C	438
YPL038W-A	1
YPR072W	201
YPR067W	21
YPL175W	63
YPL088W	26
YPL125W	218
YPL090C	4526
YPR120C	33
YPR198W	90
YPR053C	0
YPR106W	4
YPL250C	1
YPL051W	33
YPR013C	5
YPL121C	0
YPR068C	11
YPR160W-A	0
YPR202W	10
YPL270W	108
YPL248C	3
YPR058W	30
YPL004C	123
YPR110C	600
YPL042C	97
YPR149W	110
YPL172C	60
YPR009W	25
YPL039W	27
YPR051W	60
YPR134W	18
YPR118W	473
YPR019W	155
YPL213W	10
YPR121W	11
YPL054W	0
YPL123C	22
YPL144W	24
YPR036W-A	4
YPL140C	60
snR70	869
YPL202C	77
YPL114W	3
tI(AAU)P2	0
YPL045W	130
YPL267W	6
YPL133C	26
tA(AGC)P	0
YPL263C	558
YPL097W	39
YPR130C	4
YPR177C	1
YPR124W	384
YPR157W	42
YPR004C	122
YPR080W	14865
YPL162C	26
YPL200W	0
YPR057W	33
YPR100W	34
YPR033C	661
YPR174C	26
YPR151C	1
YPR180W	105
YPL210C	190
tC(GCA)P1	0
YPL155C	44
YPL225W	391
YPL081W	325
YPL266W	244
YPR002W	7
YPL127C	31
YPR108W	457
YPR172W	8
tF(GAA)P2	0
YPR200C	0
YPL058C	339
YPL073C	1
YPR197C	3
YPR088C	449
YPL254W	104
YPR010C-A	10
YPL223C	1
YPR056W	81
YPR006C	37
YPR129W	15
YPR199C	39
YPL062W	0
YPR113W	299
YPL166W	10
YPR020W	44
YPL160W	2461
YPL147W	15
YPL107W	26
YPL169C	91
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	98
YPL087W	141
YPR115W	159
YPL184C	158
YPR111W	13
YPR203W	3
YPR189W	342
YPR034W	16
YPL189W	1
YPL246C	19
YPL020C	31
YPL255W	5
YPL196W	49
YPR135W	102
YPR044C	2
YPL061W	143
YPL238C	13
YPL052W	42
YPR112C	594
YPL186C	5
YPR148C	302
YPL276W	0
YPL280W	1
YPR143W	116
YPL261C	0
YPL034W	15
YPL116W	35
YPL131W	2784
YPR017C	23
YPL012W	879
YPL017C	1
YPL010W	237
YPR173C	179
YPL233W	27
YPR024W	185
YPL152W-A	0
YPL187W	296
YPR191W	76
YPR170C	2
YPR123C	13
YPR142C	10
YPL063W	50
YPR007C	2
YPR084W	6
YPL149W	73
YPL089C	3
YPR166C	23
YPR167C	13
YPL231W	3770
YPR025C	72
YPL098C	5
YPR147C	65
YPL129W	141
YPR153W	4
YPR164W	131
YPL026C	87
YPR001W	2
YPL282C	0
YPR178W	40
YPR061C	6
YPL180W	17
YPL142C	17
YPL019C	2216
YPL258C	13
YPL022W	53
YPL279C	8
YPL044C	10
YPR193C	1
YPL001W	71
YPR083W	27
YPR195C	5
YPL057C	33
YPL211W	245
YPL041C	9
YPR003C	50
YPL181W	126
YPR168W	22
YPL185W	0
YPL040C	51
YPL070W	48
YPR159W	363
YPL002C	31
snR51	7
YPL227C	132
YPL067C	5
YPL236C	23
YPL151C	43
YPL234C	304
YPL015C	14
YPR035W	1689
YPR037C	56
YPR184W	21
YPL135W	85
YPL215W	48
YPL112C	43
tK(UUU)P	3
YPR146C	23
YPR087W	4
tW(CCA)P	0
YPL154C	584
YPL136W	1
YPR094W	25
YPR074C	513
YPL056C	0
YPL189C-A	18
YPR082C	18
YPR133C	107
YPL047W	26
YPL077C	15
YPR016W-A	0
YPL272C	3
YPR050C	7
YPR108W-A	0
YPR070W	73
YPL176C	106
YPL220W	1200
YPL065W	13
YPL074W	105
YPL032C	32
YPL167C	56
tN(GUU)P	0
YPR185W	13
YPR160C-A	4
YPL038W	20
YPR145W	1415
YPL165C	2
YPL193W	41
YPL003W	46
YPL178W	81
YPL013C	55
YPR012W	0
YPR042C	52
YPL103C	30
YPR028W	247
YPR039W	0
YPR089W	119
YPL075W	76
YPR196W	9
YPR077C	0
YPL024W	31
YPR008W	73
YPR071W	8
YPL182C	0
tC(GCA)P2	0
YPR062W	153
YPL277C	1
YPR125W	32
YPR131C	34
YPL221W	156
YPR073C	117
YPL262W	417
snR45	2092
YPR036W	1202
YPL031C	23
YPL237W	606
YPL053C	268
YPR109W	45
YPR159C-A	0
YPL122C	48
YPL085W	69
YPR104C	136
YPR186C	42
YPR201W	6
YPL138C	24
YPR030W	3
YPR190C	68
YPL043W	522
YPL108W	20
YPL105C	121
YPL168W	52
YPR018W	33
YPR132W	1988
YPL222C-A	4
YPR137W	180
YPL219W	19
tS(UGA)P	0
YPL029W	78
YPL113C	9
YPL190C	64
YPL241C	29
YPL281C	0
YPL023C	64
YPR043W	120
YPR116W	25
YPL252C	0
YPR047W	22
YPL119C-A	3
YPL194W	11
YPL157W	83
YPL177C	30
YPR165W	721
YPL037C	973
YPR093C	19
tG(GCC)P1	1
YPR066W	13
YPL247C	9
YPL101W	164
YPL064C	47
YPL256C	8
YPL099C	35
YPR023C	51
YPL093W	939
YPL134C	30
YPL153C	62
YPL222W	35
YPR075C	25
YPL118W	140
YPL239W	145
YPR136C	2
YPL033C	0
YPR045C	93
YPR038W	0
YPR011C	43
YPL100W	75
YPL076W	3
YPL027W	0
YPL271W	1
YPL128C	24
YPL139C	13
YPL005W	33
YPL148C	13
YPL080C	1
YPL265W	223
snR59	1
YPR052C	13
YPR145C-A	1
YPL096W	44
YPR078C	0
YPL104W	41
YPR074W-A	0
YPL283W-B	0
YPR162C	23
YPL030W	33
YPL069C	31
YPL188W	36
YPL201C	4
YPL207W	368
YPR021C	48
YPL253C	14
YPR040W	2
YPL143W	1358
YPL132W	51
YPL171C	3
YPL126W	472
YPR063C	12
YPR187W	128
YPL007C	79
YPL209C	11
YPR182W	14
YPL242C	278
YPL205C	2
YPL278C	2
YPR086W	212
YPR117W	164
YPL096C-A	3
YPR092W	1
YPL086C	382
YPR005C	4
YPR046W	25
tK(CUU)P	0
YPL269W	15
YPL135C-A	0
YPR105C	102
YPL158C	13
tE(UUC)P	5
YPL094C	237
YPR176C	66
YPL191C	22
YPR204C-A	0
YPR163C	1219
YPL229W	2
YPR160W	51
YPL049C	22
YPL066W	6
YPL183W-A	14
YPL235W	278
YPL141C	9
tF(GAA)P1	0
YPR144C	38
YPL249C-A	1057
YPR128C	43
YPR054W	1
YPL156C	7
YPL173W	52
YPR098C	52
YPL260W	47
YPL251W	0
YPL016W	24
YPR095C	65
YPR079W	26
YPR010C	1642
YPL046C	11
YPL021W	1
YPL268W	78
YPL283C	63
YPL206C	62
YPR055W	173
YPR138C	77
YPL243W	482
YPR127W	40
YPL095C	109
YPR027C	0
YPL232W	66
YPL124W	14
YPR041W	809
YPL083C	25
YPL048W	93
YPL120W	24
YPL117C	411
YPR126C	2
YPR091C	84
YPR059C	3
YPL214C	76
YPL203W	42
YPL273W	313
YPR081C	35
YPL011C	60
YPR097W	406
YPL274W	60
YPR158W	31
YPL050C	333
YPR114W	11
YPL110C	81
YPL161C	56
YPR022C	51
tT(UGU)P	0
YPR175W	92
YPL068C	0
YPL055C	3
YPL079W	1780
YPL150W	88
YPR192W	0
YPL226W	1085
YPL115C	65
YPL283W-A	0
YPL170W	55
YPL245W	144
YPR140W	14
YPR048W	129
YPR102C	2161
YPL036W	11
YPR015C	0
YPR133W-A	5
YPL146C	156
YPR107C	28
YPL035C	1
YPL082C	470
YPR064W	0
YPL216W	55
YPL152W	18
YPL230W	0
YPL159C	15
YPR183W	15
YPL204W	92
YPL109C	11
YPL249C	43
YPR154W	2
YPR026W	23
YPR076W	0
YPR170W-B	15
YPR016C	190
YPL060W	38
YPR029C	178
YPR002C-A	0
YPL106C	657
YPR085C	9
YPL008W	73
YPR152C	30
YPL212C	110
YPL119C	4
YPL078C	244
YPL195W	486
YPL025C	2
YPR060C	136
YPL199C	51
YPL228W	48
YPL018W	19
YPL259C	39
YPR150W	0
YPL072W	15
YPL130W	0
YPR179C	34
YPR096C	0
YPL028W	759
YPL174C	49
YPR031W	63
YPL257W-A	0
YPR158W-A	0
YPL257W-B	265
YPR158C-D	209
YPR137C-A	0
YPR137C-B	199
YPR158W-B	188
YPL060C-A	46
YPR158C-C	0
YMR172W	24
YMR027W	328
YML089C	0
YMR290C	378
YMR139W	61
YMR191W	80
YMR244C-A	8
YMR091C	96
YMR173W-A	1
YMR180C	17
YML020W	28
YML088W	86
YML077W	45
YML125C	277
YMR318C	678
YMR115W	52
