Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IN1.bam
tY(GUA)M2	3
YMR202W	492
YMR083W	408
snR76	17
YMR017W	0
YML085C	212
YML013W	13
YMR224C	6
YMR059W	0
YMR072W	55
YMR304W	27
YML087C	6
YMR195W	0
YMR240C	4
YMR308C	222
YML001W	100
YML114C	2
YMR319C	10
YML075C	31
YMR075W	4
YML129C	5
YML073C	145
YMR149W	10
YMR233W	11
YMR048W	2
YML030W	9
YMR118C	0
YMR260C	181
YMR135W-A	0
tM(CAU)M	0
YML056C	1139
YML064C	9
YML132W	32
YML113W	7
YML058W-A	1
YMR136W	0
YML091C	22
YMR199W	10
YMR286W	10
YMR025W	2
YMR112C	5
YML127W	73
YML005W	17
YMR160W	7
YMR046W-A	1
YMR096W	2
YML133C	11
YMR246W	175
YMR052C-A	1
YMR120C	54
YMR052W	3
YML100W-A	0
YML049C	40
YMR065W	5
YMR098C	21
YMR302C	31
YMR075C-A	0
YML060W	6
YMR080C	60
YMR156C	1
YMR294W	4
YMR167W	9
YMR242W-A	0
YMR079W	76
YMR275C	13
YMR100W	15
YMR030W-A	2
YMR161W	16
YMR183C	34
YML021C	25
YML074C	16
YMR157C	5
YMR110C	39
YMR097C	5
YMR111C	5
YML011C	3
YMR064W	5
YML082W	10
YMR300C	43
YMR262W	11
YMR031C	28
YMR016C	2
YMR066W	5
YMR007W	0
YMR201C	2
YMR232W	9
YMR200W	35
YMR297W	570
YML026C	794
YML023C	14
YMR143W	416
YMR073C	6
YML069W	27
YML050W	9
YML099W-A	0
YMR211W	14
tF(GAA)M	3
YMR283C	6
snR74	4
RNA170	0
YML078W	23
YMR142C	634
YMR203W	73
YMR077C	12
YMR245W	0
YMR284W	17
YMR089C	20
YMR134W	2
YMR290W-A	0
YMR095C	0
snR83	10183
snR73	26
tH(GUG)M	1
YMR099C	163
YMR132C	3
YML115C	26
snR11	9986
YMR086W	18
YMR044W	6
YMR222C	6
YMR272W-A	1
YMR321C	20
YML131W	30
YML038C	26
YML122C	0
YMR036C	6
YML012W	174
YML100W	17
YMR312W	0
YML112W	1
YML099C	17
YML123C	77
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	11
YMR236W	21
YML034C-A	0
YMR204C	3
YMR011W	36
YML008C	42
YMR109W	35
YMR004W	8
YMR158C-A	0
YMR216C	38
YMR159C	0
YMR307C-A	7
YMR272C	87
YMR106C	4
YML092C	72
tV(AAC)M2	0
YML104C	9
YML058W	6
tW(CCA)M	7
YMR148W	1
YMR168C	8
YML063W	2993
YMR008C	30
YMR294W-A	4
YMR177W	17
YMR213W	1
YMR192W	10
YMR326C	0
YMR014W	8
YMR020W	14
snR86	28386
YMR208W	16
YML098W	2
YMR133W	1
YML028W	604
YMR285C	16
YMR040W	4
YMR094W	1
YMR189W	31
YML128C	8
YML022W	363
YMR299C	16
YMR227C	0
YMR119W	24
YMR255W	11
YMR024W	25
YML054C	0
YMR317W	1
YMR084W	0
YMR274C	8
YMR215W	37
YMR277W	5
YMR033W	20
YML094C-A	0
YML041C	8
YMR305C	52
YMR315W-A	0
YMR237W	78
YML095C	5
YMR018W	0
YMR163C	6
YML027W	1
ZOD1	0
tD(GUC)M	0
YMR162C	16
YMR158W	13
YMR210W	19
YMR316C-A	1
YMR241W	145
YMR205C	996
YMR235C	72
YMR047C	42
YMR259C	35
YMR175W-A	0
YMR281W	8
YMR261C	50
YMR026C	18
YML010W	65
YMR150C	25
YMR067C	0
YMR179W	7
YMR126C	8
YML032C	9
YML018C	42
YML081W	25
YMR003W	5
YMR221C	44
YMR257C	2
YML068W	1
YMR117C	2
YMR060C	8
YMR144W	11
YMR068W	1
YML097C	7
YMR182C	0
YMR295C	105
YMR181C	0
YML080W	17
YMR194C-B	0
YMR140W	7
YMR058W	265
YMR076C	13
YMR239C	21
tG(GCC)M	0
YMR242C	528
YMR306C-A	0
YMR193C-A	1
YMR114C	1
YMR009W	3
YMR088C	36
YMR253C	9
YMR103C	1
YMR254C	0
YMR303C	604
YMR316W	18
YML017W	35
YMR104C	6
YMR309C	261
YML133W-A	0
YMR155W	19
YMR313C	4
YMR028W	11
snR72	1
YMR154C	0
tY(GUA)M1	1
snR75	11
YML096W	15
YML016C	12
YML006C	7
YMR178W	33
YML109W	6
YML015C	11
YMR197C	3
YML014W	12
YML106W	242
YML025C	8
tS(AGA)M	0
YMR172C-A	0
YMR193W	8
YML052W	67
YML079W	38
YML101C-A	0
YML047C	5
YMR174C	0
YMR218C	22
YMR315W	64
YMR001C	38
tV(AAC)M1	0
tE(UUC)M	5
YML121W	16
YMR085W	1
YMR105W-A	0
YMR122C	1
snR78	8
YMR217W	290
tA(AGC)M2	0
YMR298W	12
YMR057C	1
YML042W	4
YMR320W	3
YMR287C	11
YMR289W	9
YML048W	175
YMR250W	19
YMR230W-A	2
YMR124W	3
YMR311C	14
snR77	17
YMR322C	0
YML119W	11
YML043C	8
YML046W	27
YML004C	96
YMR071C	60
YMR229C	338
YMR063W	2
YMR301C	16
YMR276W	51
YMR002W	95
YML081C-A	12
YML019W	52
YMR176W	15
YMR158W-B	0
YML108W	17
YMR198W	2
YML094W	15
YMR006C	84
YML003W	3
YML057C-A	1
YML009C-A	2
tQ(CUG)M	13
YML093W	18
YMR116C	15754
YMR196W	13
YML053C	11
YMR151W	1
YML009C	8
YMR070W	2
YMR219W	10
YML037C	2
YMR280C	0
YMR170C	9
YMR123W	15
YML012C-A	0
YMR019W	10
YMR206W	0
YMR165C	8
YMR010W	24
YMR184W	22
YML126C	569
YMR244W	0
YMR279C	0
YMR316C-B	1
YMR107W	1
YML054C-A	0
YMR043W	12
tA(AGC)M1	0
YMR270C	17
YMR175W	2
YML009W-B	2
YMR035W	12
YMR108W	438
YML002W	3
YML111W	16
YMR278W	30
YMR185W	27
YMR304C-A	3
YML084W	0
YMR258C	21
YMR023C	5
YMR291W	13
YMR041C	11
YMR029C	31
YMR092C	153
YMR138W	3
YMR122W-A	21
YMR053C	0
YMR220W	25
YMR087W	5
YML031W	33
YML118W	1
YML120C	11
YMR078C	6
tL(CAA)M	1
YMR042W	3
YMR251W	0
YMR223W	14
YML007C-A	0
YMR256C	8
YMR214W	17
tP(UGG)M	3
YMR055C	4
YML117W	20
YMR271C	7
snR24	6
YMR226C	84
YML110C	85
YML047W-A	0
YML007W	11
YMR190C	5
YMR225C	6
YMR264W	38
YMR037C	1
YML024W	888
YML083C	0
YMR182W-A	0
YMR030W	0
YMR187C	6
YMR238W	13
YML061C	16
YMR130W	16
YMR005W	16
YMR054W	39
YMR209C	28
YML102W	12
YMR194W	174
YMR252C	6
YMR164C	0
YMR074C	56
YML065W	9
YMR243C	168
snR85	263
YMR145C	35
YML071C	5
YMR015C	41
YML070W	130
YMR125W	96
YMR325W	0
YMR141W-A	0
YML072C	79
YML105C	40
YMR119W-A	1
YMR069W	6
YMR293C	13
YML124C	66
YMR090W	10
YML029W	18
YMR171C	13
YMR102C	17
YMR188C	4
YMR269W	0
YMR128W	36
YMR039C	14
YMR230W	297
YMR267W	15
YMR247C	65
YMR152W	25
YMR251W-A	84
YMR146C	101
YMR228W	9
YMR032W	10
YMR013C-A	0
YMR001C-A	1
YMR031W-A	0
YMR153W	23
YMR056C	3
YMR282C	14
YMR234W	4
YMR323W	0
YMR062C	30
YMR247W-A	0
YMR038C	110
YMR049C	31
YMR272W-B	0
YMR147W	2
YML067C	41
tK(CUU)M	0
tR(UCU)M1	0
YML107C	5
snR54	6
YMR231W	25
YMR081C	1
YML051W	12
YMR314W	77
YMR113W	17
YML031C-A	0
YMR263W	17
YML034W	16
YMR131C	136
YMR310C	1
YMR034C	3
YML103C	64
YMR306W	7
YMR169C	6
YMR186W	3470
YML059C	25
YML086C	34
YMR013C	9
YMR127C	12
YMR153C-A	0
YMR212C	64
YMR296C	10
YMR101C	0
YMR166C	3
YMR061W	37
YMR288W	20
YMR265C	13
YML116W	13
YML130C	17
YMR273C	1
YMR292W	18
YMR137C	3
YMR013W-A	0
YML076C	5
YMR082C	0
tR(UCU)M2	1
YMR022W	11
YML062C	7
YMR086C-A	0
YML035C	39
YMR173W	8
YMR194C-A	1
YMR093W	70
YML036W	5
YMR307W	620
YML116W-A	0
YMR021C	8
YMR135C	1
YMR121C	159
YMR129W	57
YML066C	0
YMR045C	49
YMR050C	29
YML045W	40
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	52
YBR225W	3
YBR182C-A	0
YBL055C	35
YBR293W	19
YBR223W-A	1
YBR115C	26
YBR031W	1149
YBL108C-A	0
YBR116C	1
YBR241C	19
YBR182C	3
YBR134W	0
YBL037W	11
YBR019C	0
YBR022W	13
YBR121C-A	0
YBR119W	9
YBL022C	58
snR161	109
YBR243C	19
YBR234C	150
YBR179C	6
YBR247C	23
YBR124W	0
YBL086C	3
YBL065W	0
YBR227C	7
YBR218C	252
YBR244W	47
YBR160W	8
YBL080C	10
YBR083W	10
YBR294W	0
tI(AAU)B	0
YBR091C	8
YBR284W	1
YBR158W	51
YBR111W-A	6
YBL071C	0
YBR126W-B	7
YBR229C	39
YBR042C	32
YBR150C	11
YBR298C	6
YBR143C	215
YBR014C	28
tS(AGA)B	6
YBR259W	6
YBR060C	21
YBR180W	1
YBL034C	11
YBR212W	3
YBR071W	4
YBL074C	1
YBL107C	11
YBR097W	17
YBR136W	16
YBR039W	88
YBL089W	6
YBL067C	31
YBR270C	2
YBR087W	43
YBR121C	438
YBR026C	17
YBR197C	1
YBR027C	1
YBR177C	61
YBR176W	9
YBR230W-A	5
YBR090C	1
YBL071C-B	0
YBR064W	0
YBR044C	9
YBL068W	46
YBR216C	20
YBR271W	11
YBR084W	323
YBR065C	5
YBR245C	33
YBR085W	3
YBR059C	16
YBR068C	132
YBR285W	0
YBR041W	56
YBR252W	40
YBL082C	16
YBL002W	41
YBL098W	23
YBR117C	1
YBR214W	2
YBR169C	12
YBR207W	33
YBR155W	4
YBL106C	3
YBR237W	5
YBR193C	4
YBR149W	59
YBR013C	15
YBL063W	11
YBL029C-A	7
YBR147W	2
YBR246W	6
YBR002C	9
YBR023C	68
YBL088C	10
YBL064C	34
YBL007C	97
tL(UAA)B2	0
YBL093C	26
YBL091C	53
YBR142W	50
YBR047W	1
YBR238C	6
YBR067C	9
YBR010W	407
YBL054W	2
YBR209W	1
YBL060W	3
YBR089W	4
YBR025C	567
YBR040W	14
YBR230C	0
YBL027W	1081
YBL100C	1
YBR261C	26
YBR034C	174
YBR101C	70
YBL010C	2
YBR053C	38
YBL059C-A	7
YBR255C-A	1
YBL042C	128
YBL039C	380
YBR217W	8
YBR200W-A	0
YBL003C	313
YBR069C	189
YBR056W-A	0
YBR009C	343
YBL038W	18
YBR056C-B	0
YBR081C	22
YBR007C	2
YBR146W	20
YBR171W	33
YBL028C	36
YBR135W	11
YBR264C	7
YBR043C	8
YBL059W	3
YBR131W	2
YBR233W-A	2
YBR092C	195
YBR126C	53
YBR057C	6
YBR086C	51
YBR174C	0
snR56	12
YBR281C	33
YBL103C	3
tG(GCC)B	0
YBR159W	102
YBR118W	16442
YBL004W	182
YBR163W	12
YBL013W	3
YBL112C	1
YBR231C	4
YBL066C	3
YBR008C	7
YBL015W	5
YBR038W	21
YBL018C	13
YBR253W	21
YBL068W-A	0
YBR058C	45
YBL084C	5
YBR224W	0
YBR077C	19
YBL087C	675
YBR098W	5
YBR239C	1
YBR168W	8
YBL046W	2
YBR003W	19
YBR215W	3
LSR1	95062
YBL025W	3
YBR105C	3
YBR200W	19
YBR190W	0
YBR248C	40
YBR145W	22
YBL047C	68
YBR099C	2
YBL014C	16
YBR062C	14
YBL092W	795
YBR240C	3
YBR251W	5
YBR199W	63
YBR128C	0
YBR139W	25
YBL070C	0
YBR054W	19
YBL039W-B	3
YBR072W	12
YBR111C	62
YBL001C	42
YBR110W	15
YBL111C	11
YBL036C	37
tR(UCU)B	0
YBL094C	1
YBR033W	0
YBL073W	0
YBR096W	47
YBL053W	0
YBR030W	15
YBL076C	1342
YBR256C	73
YBR162W-A	39
YBL077W	1
YBR156C	2
YBL012C	2
YBL008W-A	0
YBR297W	8
YBR189W	1680
YBL096C	0
YBR011C	470
YBL041W	112
YBL081W	0
YBR089C-A	6
YBR103C-A	0
YBR296C	0
YBL040C	63
YBR165W	15
YBL026W	24
YBR082C	55
YBR280C	8
YBR061C	29
YBL016W	21
YBR175W	19
YBR029C	21
YBL057C	14
YBR298C-A	0
YBR192W	15
tQ(UUG)B	0
YBR302C	30
YBR254C	12
YBR204C	17
YBR220C	31
YBR222C	75
YBR290W	7
YBR162C	85
YBR167C	7
YBL033C	22
YBR228W	2
YBR263W	623
YBR250W	0
YBR272C	9
YBR120C	5
YBR084C-A	642
YBL062W	0
YBR301W	0
YBR076W	0
YBR210W	11
YBR106W	359
YBR005W	13
YBR153W	18
YBR132C	5
YBR166C	35
YBR221W-A	0
YBR131C-A	0
YBR161W	5
YBR109C	69
YBR255W	2
YBR205W	83
YBR296C-A	0
YBL043W	1
YBR130C	17
YBR206W	4
YBR122C	29
YBR295W	20
YBR004C	14
YBR202W	25
YBR001C	7
YBL113C	1
YBR288C	31
YBR282W	3
YBL072C	1167
YBR103W	4
YBR107C	5
YBL024W	91
YBR012C	1
YBR188C	3
YBL075C	4
YBR102C	9
YBR006W	11
YBL051C	7
YBR196C	3255
YBL031W	2
YBR141W-A	0
YBL006W-A	2
YBL100W-C	0
YBR236C	20
YBR276C	39
YBR036C	78
YBR045C	4
YBR291C	8
YBR137W	20
YBR079C	72
YBR017C	80
YBL044W	1
YBL023C	19
YBR127C	349
YBR152W	0
YBR035C	76
YBR289W	12
YBL017C	103
YBR157C	5
YBL104C	6
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	15
YBR233W	1
YBR262C	5
YBR020W	0
YBR085C-A	10
YBR123C	3
YBR221C	140
YBL029W	2
YBL045C	57
YBR191W-A	44
YBR154C	91
YBR278W	7
YBR273C	7
YBR032W	2
YBR048W	85
YBR104W	51
YBL079W	47
YBR265W	51
YBR249C	320
YBR203W	5
YBR184W	0
YBR170C	11
YBR173C	4
YBR133C	28
YBR275C	14
YBL108W	0
YBL113W-A	0
YBL085W	13
YBL052C	8
YBL009W	4
YBR283C	108
YBR094W	39
YBR258C	2
YBR201W	11
YBR070C	8
tE(UUC)B	7
YBR198C	14
YBL056W	87
YBL099W	225
YBR257W	15
YBR126W-A	0
YBR242W	10
YBL008W	13
YBR181C	1860
tC(GCA)B	0
YBR052C	46
YBR093C	9
YBR049C	16
YBR056W	51
YBL030C	25
tT(AGU)B	0
YBR141C	5
YBR226C	0
YBL005W	6
YBR151W	39
YBR144C	0
YBR178W	1
YBR138C	4
YBL090W	26
YBL105C	28
YBL102W	44
YBL011W	26
YBR095C	8
YBR196C-B	2
YBL048W	1
YBR066C	7
YBR292C	0
YBR018C	1
YBR194W	3
YBR076C-A	1
YBR108W	1
YBR046C	10
YBR235W	36
YBR274W	17
YBL006C	27
YBR186W	0
YBR277C	1
YBR185C	6
YBL078C	1
YBR037C	13
YBR015C	28
YBR016W	2
YBL107W-A	0
YBL071W-A	3
YBR269C	3
YBR266C	1
YBR055C	20
YBR088C	67
tV(UAC)B	0
YBL019W	2
YBR112C	9
YBR164C	42
YBR148W	3
YBL020W	46
YBR208C	87
tD(GUC)B	3
YBR172C	10
YBL097W	4
YBR050C	0
YBR183W	13
YBR213W	1
YBR113W	0
YBL091C-A	8
YBR196C-A	0
YBR286W	249
YBR268W	9
YBR058C-A	26
YBR287W	47
YBL083C	0
YBL061C	21
YBR267W	10
YBR114W	2
YBL032W	23
YBR219C	0
tF(GAA)B	3
YBR299W	0
YBR191W	1253
YBR125C	24
YBL069W	4
YBR223C	3
YBR074W	44
YBR201C-A	0
YBR187W	91
YBL021C	3
YBL049W	2
YBL035C	3
YBL095W	16
YBR073W	52
YBR109W-A	0
YBR260C	13
YBR279W	3
YBR211C	13
YBR078W	152
YBR063C	5
YBR028C	21
YBL039C-A	0
YBR129C	17
YBL050W	49
YBR051W	0
YBR080C	53
YBL058W	89
YBL101C	4
YBR140C	52
YBR021W	5
YBR232C	0
YBR024W	8
YBL005W-B	37
YBL100W-A	0
YBR012W-B	29
YBR012W-A	0
YBL005W-A	0
YBL100W-B	17
YNR017W	22
YNL105W	0
YNR069C	0
YNL306W	28
YNL288W	10
YNL191W	9
YNL150W	3
YNL097C	4
tN(GUU)N1	0
YNL137C	15
YNL331C	0
YNL030W	297
YNL297C	52
YNL102W	22
YNR026C	13
YNL152W	6
YNL140C	0
YNL099C	10
YNL182C	65
YNL180C	8
YNR001C	50
YNL091W	15
YNL157W	17
YNL315C	16
YNL221C	20
YNR052C	56
YNL061W	27
YNL284C	26
YNR040W	8
YNL246W	10
YNL097W-A	0
YNL121C	39
snR191	5667
YNL043C	0
YNR055C	35
YNL039W	4
YNR036C	57
YNL304W	5
YNL119W	24
YNL034W	1
YNL187W	3
YNL310C	7
YNL277W	6
YNL126W	16
tL(UAA)N	0
YNL210W	0
YNR041C	56
YNL193W	12
YNL301C	465
YNL263C	15
YNL059C	15
YNL028W	0
YNL044W	21
YNL026W	15
YNL067W	495
YNL205C	0
YNL104C	239
YNL169C	27
YNL268W	73
YNL162W	428
YNL257C	26
YNL229C	7
YNL042W-B	0
YNL248C	102
YNR045W	9
YNR051C	13
YNL190W	2
YNL194C	0
YNL080C	23
YNR005C	0
YNR064C	0
YNL145W	0
YNR068C	0
YNL323W	30
YNL003C	15
YNL199C	9
YNL048W	29
YNL072W	6
YNL224C	15
YNL067W-A	0
YNR032W	21
YNL206C	21
YNR062C	3
YNL203C	0
YNL273W	12
tI(AAU)N1	0
YNL213C	9
YNL055C	111
YNL170W	1
YNR013C	5
YNL269W	0
YNR020C	7
YNL041C	19
YNL234W	6
YNL165W	6
YNL116W	4
YNL008C	19
YNL309W	2
YNR015W	30
YNR075W	4
YNL025C	5
YNL058C	4
YNL313C	52
YNL122C	1
YNL094W	9
YNL001W	37
YNL317W	1
YNL035C	29
YNL007C	111
YNL162W-A	0
YNR039C	8
YNL103W-A	0
tL(CAA)N	0
YNL052W	40
YNL120C	0
YNL002C	25
YNL311C	18
YNR007C	2
YNL291C	22
YNL195C	0
YNL087W	53
tF(GAA)N	1
YNL217W	42
YNL029C	19
YNR028W	28
YNL009W	1
YNL024C-A	7
YNL334C	0
YNL319W	0
YNL295W	4
tN(GUU)N2	0
YNL192W	43
YNL149C	38
YNL071W	83
YNL089C	3
YNL308C	12
YNL239W	39
YNL275W	6
YNR071C	0
YNL226W	0
YNL040W	34
YNL117W	0
YNL050C	6
YNL086W	2
YNL017C	0
YNR070W	1
YNR067C	50
YNL305C	13
YNL015W	9
YNL146C-A	0
YNL063W	6
YNL294C	26
YNR046W	11
YNL167C	3
YNL280C	42
YNR002C	0
YNL036W	8
YNL075W	23
YNR058W	5
YNL054W	6
YNR006W	4
YNR042W	4
YNL261W	20
YNL188W	5
YNL146W	0
YNL228W	0
YNL211C	1
YNR021W	68
YNL201C	35
YNR033W	36
YNR034W	8
YNL272C	17
YNL245C	1
YNR074C	18
YNL123W	59
YNR016C	1045
YNL223W	0
YNR032C-A	9
YNL133C	1
YNL178W	3917
YNL065W	64
YNR043W	76
YNL021W	16
YNL124W	9
YNL312W	58
YNL143C	0
YNL251C	5
snR40	28
YNL299W	10
snR19	26094
YNR049C	7
YNL163C	35
YNR073C	0
YNL127W	7
YNL118C	41
tT(AGU)N2	0
YNL189W	117
YNL290W	38
YNR025C	1
YNL250W	6
YNL314W	6
YNL227C	1
YNL218W	5
YNL004W	16
YNR023W	9
YNL092W	3
YNL324W	0
YNL233W	8
YNL155W	47
YNL020C	5
YNL076W	2
YNL200C	6
YNL177C	15
YNL077W	5
YNL293W	9
YNL098C	40
YNR004W	7
YNL049C	62
YNR019W	26
YNL031C	224
YNL019C	0
YNL214W	4
YNL006W	18
YNR030W	36
YNL038W	19
YNL090W	22
YNL151C	5
YNL254C	1
YNR008W	5
YNR038W	24
YNR003W-A	0
YNL307C	61
YNL131W	83
YNL265C	20
YNL175C	51
YNL042W	4
YNL022C	14
YNL056W	20
YNL011C	18
YNL329C	9
YNL074C	2
YNL093W	0
YNR047W	11
YNL183C	1
YNL057W	0
YNL238W	49
YNL154C	49
YNL267W	13
tP(UGG)N2	4
YNL014W	6
NME1	11616
YNL078W	23
YNL209W	4696
YNL253W	12
YNL173C	13
YNL066W	66
YNL321W	6
YNR054C	6
YNR072W	0
YNR076W	0
YNR031C	25
YNL110C	15
YNL232W	17
YNL262W	31
YNL142W	9
YNL129W	17
YNR014W	0
YNL005C	26
YNL174W	1
YNL335W	1
YNL240C	20
YNL318C	0
YNL256W	42
YNL012W	3
YNR029C	3
YNL130C-A	0
YNL107W	6
YNR065C	1
YNL332W	0
YNL023C	26
YNR056C	2
YNL186W	24
YNL153C	19
YNL130C	63
YNL088W	56
YNL216W	52
YNL276C	2
YNL108C	11
YNL252C	11
YNL181W	13
YNL197C	4
YNL064C	97
YNL202W	1
YNL283C	10
YNL147W	18
YNL286W	6
YNL337W	0
YNL322C	2
YNL158W	4
YNL168C	35
YNL259C	15
YNR022C	11
YNR077C	0
YNL068C	5
tI(AAU)N2	0
YNL037C	60
YNL085W	119
YNL051W	12
YNL148C	2
YNR075C-A	0
YNL255C	287
YNL070W	2
tD(GUC)N	4
tT(AGU)N1	2
YNL271C	18
YNL198C	0
YNR018W	25
YNL327W	4
YNL236W	24
YNR001W-A	0
YNL053W	8
YNL281W	63
YNL279W	13
YNL156C	32
YNL260C	0
YNL222W	12
YNL235C	0
YNR059W	7
YNR044W	9
YNL225C	10
YNL215W	1
YNL326C	6
YNL100W	23
YNR009W	3
YNR066C	5
YNL339W-A	0
snR66	20
YNL266W	0
YNL292W	11
YNL242W	10
YNR057C	12
tG(UCC)N	2
YNL067W-B	0
YNL166C	10
YNL111C	21
YNL069C	1286
YNL277W-A	0
YNL128W	0
YNL300W	0
YNL179C	1
YNR050C	136
snR49	1354
YNL138W	55
YNR048W	4
YNL302C	895
YNL045W	55
YNL125C	7
YNL207W	19
YNR011C	4
YNL241C	112
YNL112W	423
YNL249C	13
YNL270C	3
YNL115C	8
YNL073W	30
YNL082W	8
YNL097C-B	1
YNR034W-A	4
YNL296W	0
YNL138W-A	3
YNL196C	0
YNL109W	0
YNL101W	17
YNR012W	28
YNL114C	2
YNL237W	2
YNL084C	55
YNL289W	7
YNL171C	0
YNL208W	139
YNL010W	236
YNL134C	87
YNR053C	119
tP(AGG)N	0
YNL231C	50
YNL230C	4
YNL339W-B	0
YNL258C	18
YNL328C	2
YNL081C	10
YNR037C	5
YNR063W	4
YNL339C	27
YNR060W	5
YNL287W	189
YNL095C	4
YNL096C	75
YNL282W	8
YNL047C	3
YNL139C	52
tP(UGG)N1	0
YNL298W	4
YNL113W	52
YNR003C	21
YNL316C	3
YNL016W	129
YNL330C	22
YNR010W	3
YNL172W	16
YNL132W	49
YNR027W	29
YNL083W	5
YNL013C	0
YNL164C	13
YNL274C	8
YNL176C	6
YNR061C	40
YNL303W	0
YNR035C	78
YNL160W	6
YNR024W	0
YNL024C	12
YNL018C	0
YNL033W	0
YNL141W	107
YNL320W	5
YNL204C	0
YNL106C	12
YNL338W	0
YNL161W	12
YNL247W	70
YNL285W	2
YNL062C	45
YNL325C	9
YNL046W	11
YNL032W	8
YNL135C	97
YNL212W	15
YNL243W	95
YNL103W	12
YNL144W-A	0
YNL333W	4
YNL027W	4
YNL278W	8
YNL144C	3
YNL159C	1
YNL220W	135
YNL184C	0
YNL336W	28
YNL264C	12
YNL136W	2
YNL185C	1
YNL219C	34
YNL079C	122
YNL244C	101
YNL054W-B	24
YNL284C-B	42
YNL284C-A	0
YNL054W-A	0
YJL160C	0
YJL204C	10
YJR105W	715
YJR129C	8
YJL139C	1
YJL062W-A	12
YJL110C	5
YJR088C	47
YJL213W	7
YJR046W	33
YJL020C	8
YJL187C	10
YJR131W	8
YJL133W	3
YJL086C	1
YJR053W	2
YJR044C	6
YJR100C	5
YJR012C	1
YJR067C	10
YJR146W	4
YJR140W-A	0
YJR130C	11
YJR069C	41
tV(AAC)J	0
YJR120W	0
YJL186W	80
YJL008C	122
YJL061W	25
YJR085C	41
YJR040W	14
YJL189W	299
YJR039W	4
YJL202C	0
YJL009W	2
YJR005W	45
YJL006C	15
YJR150C	0
YJR098C	2
YJL103C	0
YJL156C	5
YJL185C	2
YJL135W	0
YJR138W	12
YJL108C	3
YJR037W	0
YJR079W	0
YJR049C	22
YJR008W	4
YJR023C	0
YJR002W	15
YJR145C	1999
YJR048W	21
YJR009C	2119
YJL222W-A	0
YJL173C	7
YJR014W	12
YJR135W-A	4
YJR045C	292
YJL176C	11
YJL193W	11
YJR128W	0
YJL159W	12
YJL030W	4
YJL047C	8
YJL194W	13
YJL195C	0
YJR108W	0
YJL199C	2
YJL216C	4
YJL011C	20
YJR060W	2
YJR119C	1
YJR092W	13
YJL051W	7
YJR071W	0
YJR115W	0
YJL010C	14
YJL084C	3
YJR030C	23
YJL119C	1
YJL221C	3
YJR140C	21
YJR161C	13
YJL136C	555
tR(ACG)J	1
YJL146W	7
YJL060W	40
tW(CCA)J	11
YJL117W	68
YJL149W	1
YJR063W	12
YJL067W	2
YJL164C	5
YJL223C	0
YJL079C	6
snR3	1660
YJL156W-A	0
YJL106W	2
YJL171C	158
YJL058C	7
tL(UAG)J	0
YJL132W	2
YJL172W	79
YJR114W	1
YJL093C	25
YJL163C	2
YJR153W	0
YJL179W	14
YJR080C	9
YJL037W	0
YJL104W	23
YJL050W	66
YJL002C	107
YJR084W	7
YJL220W	0
YJR034W	8
YJR019C	3
YJR093C	4
YJL201W	8
YJL161W	0
YJR021C	0
YJL070C	5
snR128	221
YJL029C	17
YJR010W	23
YJR151W-A	0
tD(GUC)J3	8
YJR144W	24
YJL073W	4
YJL022W	0
YJR038C	0
snR37	15237
YJR094W-A	557
YJL052W	337
YJR139C	570
YJR158W	0
YJL089W	0
YJL077W-B	0
YJL016W	8
YJL127W-A	0
YJR007W	29
tA(AGC)J	0
YJR096W	15
YJL032W	0
YJR065C	97
YJL019W	1
YJR082C	1
YJL181W	11
YJR095W	0
YJR086W	6
YJL077C	0
tR(UCU)J2	0
YJR006W	11
YJR072C	78
YJL118W	0
YJL184W	6
YJR133W	11
YJR025C	10
YJR018W	0
YJL095W	6
YJR147W	4
YJL043W	1
YJL107C	1
YJL012C	106
YJR121W	146
YJL145W	34
YJL153C	3
YJL088W	1
YJR064W	460
YJL137C	7
YJL074C	11
YJL111W	83
YJL158C	41
YJR016C	1643
YJR099W	12
YJL208C	25
YJL048C	11
YJL197W	20
YJR074W	13
YJL127C-B	5
tD(GUC)J4	3
YJL020W-A	0
YJL078C	2
YJL165C	12
YJR117W	3
YJR057W	16
YJR160C	0
YJL134W	22
YJL219W	1
YJL081C	39
YJL054W	28
YJR137C	59
tK(CUU)J	1
YJL038C	0
YJR056C	8
YJL072C	9
YJR152W	3
YJL142C	0
YJL192C	47
YJR001W	123
YJR110W	9
YJL190C	645
YJL182C	0
YJL099W	14
YJL090C	11
YJL055W	24
YJL085W	12
YJR109C	226
YJL167W	183
tM(CAU)J3	0
YJL127C	2
YJR004C	191
YJL036W	5
YJL150W	0
YJL168C	17
YJR036C	1
YJL162C	7
YJR106W	3
YJR043C	6
YJR066W	39
YJL001W	96
YJR061W	5
YJL212C	41
YJL024C	4
YJR125C	11
YJR051W	25
YJR112W-A	8
YJR050W	5
YJR011C	2
YJR136C	12
YJL200C	63
YJL188C	0
YJL170C	1
YJL129C	12
YJR112W	0
YJR103W	59
YJL044C	28
YJL157C	72
YJR142W	16
YJL034W	322
YJL183W	68
YJR031C	30
