Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN1.bam
snR76	5
YMR017W	0
YML085C	70
YML013W	4
YMR224C	4
YMR059W	0
YMR072W	28
YMR304W	8
YML087C	0
YMR195W	4
YMR240C	3
YMR308C	71
YML001W	38
YML114C	2
YMR319C	8
YML075C	12
YMR075W	3
YML129C	1
YML073C	110
YMR149W	5
YMR233W	2
YMR048W	1
YML030W	10
YMR118C	0
YMR260C	86
YMR135W-A	0
tM(CAU)M	0
YML056C	432
YML064C	2
YML132W	7
YML113W	3
YML058W-A	0
YMR136W	1
YML091C	6
YMR199W	6
YMR286W	1
YMR025W	1
YMR112C	1
YML127W	21
YML005W	1
YMR160W	7
YMR046W-A	0
YMR096W	0
YML133C	2
YMR246W	82
YMR052C-A	0
YMR120C	17
YMR052W	1
YML100W-A	0
YML049C	6
YMR065W	2
YMR098C	6
YMR302C	10
YMR075C-A	1
YML060W	1
YMR080C	17
YMR156C	0
YMR294W	2
YMR167W	4
YMR242W-A	0
YMR079W	37
YMR275C	7
YMR100W	7
YMR030W-A	1
YMR161W	6
YMR183C	34
YML021C	5
YML074C	13
YMR157C	3
YMR110C	8
YMR097C	3
YMR111C	1
YML011C	3
YMR064W	3
YML082W	3
YMR300C	27
YMR262W	4
YMR031C	8
YMR016C	1
YMR066W	0
YMR007W	0
YMR201C	2
YMR232W	0
YMR200W	6
YMR297W	149
YML026C	427
YML023C	2
YMR143W	216
YMR073C	4
YML069W	29
YML050W	0
YML099W-A	0
YMR211W	5
tF(GAA)M	0
YMR283C	0
snR74	2
RNA170	0
YML078W	17
YMR142C	284
YMR203W	28
YMR077C	0
YMR245W	0
YMR284W	3
YMR089C	7
YMR134W	0
YMR290W-A	1
YMR095C	1
snR83	3291
snR73	7
tH(GUG)M	0
YMR099C	65
YMR132C	3
YML115C	10
snR11	4011
YMR086W	4
YMR044W	5
YMR222C	0
YMR272W-A	1
YMR321C	6
YML131W	13
YML038C	10
YML122C	0
YMR036C	1
YML012W	74
YML100W	1
YMR312W	0
YML112W	0
YML099C	3
YML123C	12
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	10
YMR236W	18
YML034C-A	0
YMR204C	0
YMR011W	21
YML008C	30
YMR109W	27
YMR004W	6
YMR158C-A	1
YMR216C	20
YMR159C	0
YMR307C-A	2
YMR272C	21
YMR106C	2
YML092C	42
tV(AAC)M2	0
YML104C	2
YML058W	16
tW(CCA)M	4
YMR148W	2
YMR168C	2
YML063W	1487
YMR008C	12
YMR294W-A	2
YMR177W	9
YMR213W	5
YMR192W	6
YMR326C	0
YMR014W	6
YMR020W	6
snR86	10720
YMR208W	7
YML098W	7
YMR133W	0
YML028W	173
YMR285C	2
YMR040W	1
YMR094W	1
YMR189W	12
YML128C	2
YML022W	148
YMR299C	11
YMR227C	0
YMR119W	7
YMR255W	10
YMR024W	4
YML054C	0
YMR317W	1
YMR084W	0
YMR274C	1
YMR215W	13
YMR277W	4
YMR033W	22
YML094C-A	0
YML041C	4
YMR305C	13
YMR315W-A	0
YMR237W	26
YML095C	1
YMR018W	0
YMR163C	5
YML027W	0
ZOD1	0
tD(GUC)M	2
YMR162C	4
YMR158W	6
YMR210W	10
YMR316C-A	0
YMR241W	61
YMR205C	309
YMR235C	45
YMR047C	17
YMR259C	10
YMR175W-A	0
YMR281W	4
YMR261C	25
YMR026C	7
YML010W	30
YMR150C	12
YMR067C	1
YMR179W	3
YMR126C	7
YML032C	4
YML018C	14
YML081W	7
YMR003W	2
YMR221C	4
YMR257C	5
YML068W	2
YMR117C	0
YMR060C	4
YMR144W	5
YMR068W	1
YML097C	4
YMR182C	1
YMR295C	45
YMR181C	0
YML080W	13
YMR194C-B	0
YMR140W	4
YMR058W	31
YMR076C	7
YMR239C	15
tG(GCC)M	0
YMR242C	337
YMR306C-A	0
YMR193C-A	0
YMR114C	0
YMR009W	3
YMR088C	14
YMR253C	3
YMR103C	1
YMR254C	0
YMR303C	170
YMR316W	10
YML017W	13
YMR104C	2
YMR309C	102
YML133W-A	0
YMR155W	9
YMR313C	5
YMR028W	1
snR72	0
YMR154C	0
tY(GUA)M1	0
snR75	3
YML096W	11
YML016C	5
YML006C	2
YMR178W	14
YML109W	2
YML015C	4
YMR197C	8
YML014W	6
YML106W	135
YML025C	2
tS(AGA)M	0
YMR172C-A	0
YMR193W	3
YML052W	20
YML079W	17
YML101C-A	0
YML047C	7
YMR174C	1
YMR218C	6
YMR315W	14
YMR001C	13
tV(AAC)M1	0
tE(UUC)M	5
YML121W	8
YMR085W	0
YMR105W-A	0
YMR122C	0
snR78	3
YMR217W	151
tA(AGC)M2	0
YMR298W	12
YMR057C	0
YML042W	1
YMR320W	0
YMR287C	3
YMR289W	5
YML048W	31
YMR250W	6
YMR230W-A	1
YMR124W	1
YMR311C	13
snR77	7
YMR322C	0
YML119W	8
YML043C	3
YML046W	17
YML004C	42
YMR071C	19
YMR229C	166
YMR063W	0
YMR301C	7
YMR276W	28
YMR002W	24
YML081C-A	5
YML019W	23
YMR176W	4
YMR158W-B	0
YML108W	9
YMR198W	4
YML094W	6
YMR006C	26
YML003W	0
YML057C-A	0
YML009C-A	0
tQ(CUG)M	2
YML093W	14
YMR116C	4667
YMR196W	4
YML053C	6
YMR151W	1
YML009C	3
YMR070W	0
YMR219W	4
YML037C	1
YMR280C	0
YMR170C	4
YMR123W	6
YML012C-A	0
YMR019W	3
YMR206W	0
YMR165C	2
YMR010W	9
YMR184W	10
YML126C	156
YMR244W	0
YMR279C	0
YMR316C-B	0
YMR107W	0
YML054C-A	0
YMR043W	5
tA(AGC)M1	0
YMR270C	5
YMR175W	0
YML009W-B	1
YMR035W	4
YMR108W	119
YML002W	0
YML111W	6
YMR278W	15
YMR185W	12
YMR304C-A	1
YML084W	0
YMR258C	9
YMR023C	2
YMR291W	2
YMR041C	5
YMR029C	17
YMR092C	58
YMR138W	2
YMR122W-A	11
YMR053C	0
YMR220W	15
YMR087W	0
YML031W	8
YML118W	0
YML120C	7
YMR078C	5
tL(CAA)M	1
YMR042W	2
YMR251W	0
YMR223W	3
YML007C-A	0
YMR256C	3
YMR214W	7
tP(UGG)M	5
YMR055C	2
YML117W	14
YMR271C	3
snR24	6
YMR226C	71
YML110C	36
YML047W-A	0
YML007W	6
YMR190C	2
YMR225C	0
YMR264W	8
YMR037C	0
YML024W	514
YML083C	0
YMR182W-A	0
YMR030W	0
YMR187C	0
YMR238W	8
YML061C	3
YMR130W	9
YMR005W	11
YMR054W	12
YMR209C	8
YML102W	6
YMR194W	75
YMR252C	0
YMR164C	3
YMR074C	25
YML065W	11
YMR243C	40
snR85	89
YMR145C	17
YML071C	4
YMR015C	13
YML070W	70
YMR125W	45
YMR325W	0
YMR141W-A	0
YML072C	37
YML105C	17
YMR119W-A	2
YMR069W	1
YMR293C	2
YML124C	27
YMR090W	2
YML029W	4
YMR171C	1
YMR102C	10
YMR188C	10
YMR269W	2
YMR128W	29
YMR039C	8
YMR230W	179
YMR267W	7
YMR247C	33
YMR152W	4
YMR251W-A	31
YMR146C	40
YMR228W	5
YMR032W	6
YMR013C-A	0
YMR001C-A	0
YMR031W-A	0
YMR153W	11
YMR056C	0
YMR282C	9
YMR234W	2
YMR323W	0
YMR062C	25
YMR247W-A	0
YMR038C	52
YMR049C	13
YMR272W-B	0
YMR147W	2
YML067C	14
tK(CUU)M	0
tR(UCU)M1	0
YML107C	0
snR54	2
YMR231W	7
YMR081C	0
YML051W	3
YMR314W	33
YMR113W	6
YML031C-A	0
YMR263W	8
YML034W	3
YMR131C	78
YMR310C	3
YMR034C	2
YML103C	30
YMR306W	0
YMR169C	4
YMR186W	1520
YML059C	7
YML086C	11
YMR013C	7
YMR127C	7
YMR153C-A	0
YMR212C	30
YMR296C	4
YMR101C	1
YMR166C	1
YMR061W	13
YMR288W	7
YMR265C	5
YML116W	2
YML130C	8
YMR273C	3
YMR292W	6
YMR137C	3
YMR013W-A	0
YML076C	1
YMR082C	0
tR(UCU)M2	0
YMR022W	12
YML062C	3
YMR086C-A	0
YML035C	12
YMR173W	5
YMR194C-A	0
YMR093W	18
YML036W	1
YMR307W	193
YML116W-A	0
YMR021C	5
YMR135C	2
YMR121C	75
YMR129W	19
YML066C	0
YMR045C	5
YMR050C	7
YML045W	19
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	17
YBR225W	0
YBR182C-A	0
YBL055C	15
YBR293W	2
YBR223W-A	0
YBR115C	16
YBR031W	380
YBL108C-A	0
YBR116C	0
YBR241C	2
YBR182C	4
YBR134W	0
YBL037W	5
YBR019C	0
YBR022W	6
YBR121C-A	0
YBR119W	1
YBL022C	17
snR161	41
YBR243C	6
YBR234C	30
YBR179C	5
YBR247C	13
YBR124W	0
YBL086C	4
YBL065W	0
YBR227C	5
YBR218C	103
YBR244W	11
YBR160W	5
YBL080C	1
YBR083W	1
YBR294W	0
tI(AAU)B	0
YBR091C	1
YBR284W	0
YBR158W	25
YBR111W-A	4
YBL071C	0
YBR126W-B	3
YBR229C	18
YBR042C	13
YBR150C	2
YBR298C	3
YBR143C	128
YBR014C	8
tS(AGA)B	3
YBR259W	4
YBR060C	6
YBR180W	2
YBL034C	9
YBR212W	1
YBR071W	2
YBL074C	0
YBL107C	3
YBR097W	10
YBR136W	5
YBR039W	46
YBL089W	3
YBL067C	21
YBR270C	1
YBR087W	23
YBR121C	187
YBR026C	15
YBR197C	0
YBR027C	0
YBR177C	27
YBR176W	7
YBR230W-A	1
YBR090C	1
YBL071C-B	0
YBR064W	0
YBR044C	4
YBL068W	19
YBR216C	10
YBR271W	13
YBR084W	116
YBR065C	6
YBR245C	19
YBR085W	3
YBR059C	9
YBR068C	46
YBR285W	0
YBR041W	15
YBR252W	21
YBL082C	8
YBL002W	26
YBL098W	9
YBR117C	1
YBR214W	1
YBR169C	4
YBR207W	5
YBR155W	3
YBL106C	2
YBR237W	1
YBR193C	1
YBR149W	20
YBR013C	7
YBL063W	5
YBL029C-A	1
YBR147W	0
YBR246W	3
YBR002C	8
YBR023C	32
YBL088C	2
YBL064C	8
YBL007C	36
tL(UAA)B2	0
YBL093C	9
YBL091C	36
YBR142W	27
YBR047W	0
YBR238C	3
YBR067C	10
YBR010W	215
YBL054W	2
YBR209W	0
YBL060W	5
YBR089W	1
YBR025C	262
YBR040W	3
YBR230C	0
YBL027W	565
YBL100C	0
YBR261C	12
YBR034C	49
YBR101C	25
YBL010C	4
YBR053C	16
YBL059C-A	8
YBR255C-A	0
YBL042C	47
YBL039C	189
YBR217W	2
YBR200W-A	0
YBL003C	144
YBR069C	56
YBR056W-A	1
YBR009C	140
YBL038W	6
YBR056C-B	0
YBR081C	7
YBR007C	1
YBR146W	13
YBR171W	11
YBL028C	19
YBR135W	6
YBR264C	5
YBR043C	3
YBL059W	1
YBR131W	0
YBR233W-A	2
YBR092C	50
YBR126C	26
YBR057C	8
YBR086C	13
YBR174C	0
snR56	4
YBR281C	17
YBL103C	2
tG(GCC)B	0
YBR159W	48
YBR118W	6092
YBL004W	62
YBR163W	3
YBL013W	2
YBL112C	0
YBR231C	2
YBL066C	1
YBR008C	5
YBL015W	2
YBR038W	9
YBL018C	8
YBR253W	10
YBL068W-A	0
YBR058C	17
YBL084C	4
YBR224W	0
YBR077C	7
YBL087C	380
YBR098W	3
YBR239C	0
YBR168W	1
YBL046W	3
YBR003W	7
YBR215W	0
LSR1	29603
YBL025W	1
YBR105C	2
YBR200W	3
YBR190W	0
YBR248C	27
YBR145W	8
YBL047C	38
YBR099C	0
YBL014C	9
YBR062C	10
YBL092W	332
YBR240C	0
YBR251W	7
YBR199W	20
YBR128C	0
YBR139W	3
YBL070C	0
YBR054W	5
YBL039W-B	2
YBR072W	5
YBR111C	27
YBL001C	21
YBR110W	5
YBL111C	3
YBL036C	10
tR(UCU)B	0
YBL094C	0
YBR033W	0
YBL073W	0
YBR096W	13
YBL053W	0
YBR030W	6
YBL076C	486
YBR256C	26
YBR162W-A	20
YBL077W	5
YBR156C	0
YBL012C	0
YBL008W-A	0
YBR297W	4
YBR189W	1108
YBL096C	0
YBR011C	220
YBL041W	45
YBL081W	0
YBR089C-A	4
YBR103C-A	0
YBR296C	0
YBL040C	21
YBR165W	4
YBL026W	6
YBR082C	33
YBR280C	0
YBR061C	6
YBL016W	9
YBR175W	8
YBR029C	6
YBL057C	8
YBR298C-A	0
YBR192W	3
tQ(UUG)B	1
YBR302C	12
YBR254C	9
YBR204C	9
YBR220C	12
YBR222C	22
YBR290W	5
YBR162C	33
YBR167C	1
YBL033C	8
YBR228W	0
YBR263W	143
YBR250W	0
YBR272C	6
YBR120C	1
YBR084C-A	297
YBL062W	0
YBR301W	0
YBR076W	0
YBR210W	8
YBR106W	144
YBR005W	7
YBR153W	3
YBR132C	1
YBR166C	14
YBR221W-A	0
YBR131C-A	0
YBR161W	4
YBR109C	36
YBR255W	1
YBR205W	16
YBR296C-A	0
YBL043W	0
YBR130C	3
YBR206W	0
YBR122C	14
YBR295W	7
YBR004C	2
YBR202W	9
YBR001C	1
YBL113C	0
YBR288C	10
YBR282W	4
YBL072C	595
YBR103W	8
YBR107C	1
YBL024W	29
YBR012C	2
YBR188C	4
YBL075C	2
YBR102C	6
YBR006W	2
YBL051C	8
YBR196C	879
YBL031W	3
YBR141W-A	0
YBL006W-A	0
YBL100W-C	0
YBR236C	16
YBR276C	19
YBR036C	20
YBR045C	0
YBR291C	3
YBR137W	9
YBR079C	52
YBR017C	21
YBL044W	0
YBL023C	8
YBR127C	159
YBR152W	1
YBR035C	32
YBR289W	5
YBL017C	41
YBR157C	2
YBL104C	7
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	1
YBR233W	1
YBR262C	4
YBR020W	2
YBR085C-A	4
YBR123C	3
YBR221C	54
YBL029W	1
YBL045C	22
YBR191W-A	22
YBR154C	43
YBR278W	6
YBR273C	10
YBR032W	0
YBR048W	73
YBR104W	18
YBL079W	8
YBR265W	15
YBR249C	130
YBR203W	3
YBR184W	1
YBR170C	6
YBR173C	4
YBR133C	11
YBR275C	7
YBL108W	1
YBL113W-A	0
YBL085W	2
YBL052C	1
YBL009W	5
YBR283C	63
YBR094W	18
YBR258C	0
YBR201W	2
YBR070C	3
tE(UUC)B	5
YBR198C	4
YBL056W	54
YBL099W	63
YBR257W	6
YBR126W-A	0
YBR242W	11
YBL008W	3
YBR181C	1201
tC(GCA)B	2
YBR052C	22
YBR093C	4
YBR049C	11
YBR056W	13
YBL030C	4
tT(AGU)B	0
YBR141C	1
YBR226C	0
YBL005W	1
YBR151W	17
YBR144C	0
YBR178W	1
YBR138C	4
YBL090W	12
YBL105C	2
YBL102W	19
YBL011W	6
YBR095C	5
YBR196C-B	0
YBL048W	1
YBR066C	4
YBR292C	0
YBR018C	0
YBR194W	0
YBR076C-A	0
YBR108W	0
YBR046C	5
YBR235W	15
YBR274W	9
YBL006C	17
YBR186W	0
YBR277C	0
YBR185C	2
YBL078C	0
YBR037C	5
YBR015C	12
YBR016W	1
YBL107W-A	0
YBL071W-A	1
YBR269C	2
YBR266C	2
YBR055C	4
YBR088C	17
tV(UAC)B	0
YBL019W	2
YBR112C	6
YBR164C	16
YBR148W	0
YBL020W	13
YBR208C	47
tD(GUC)B	1
YBR172C	10
YBL097W	3
YBR050C	1
YBR183W	1
YBR213W	0
YBR113W	0
YBL091C-A	1
YBR196C-A	0
YBR286W	62
YBR268W	3
YBR058C-A	13
YBR287W	7
YBL083C	0
YBL061C	17
YBR267W	7
YBR114W	1
YBL032W	5
YBR219C	0
tF(GAA)B	0
YBR299W	1
YBR191W	617
YBR125C	7
YBL069W	2
YBR223C	0
YBR074W	17
YBR201C-A	1
YBR187W	24
YBL021C	3
YBL049W	0
YBL035C	2
YBL095W	4
YBR073W	12
YBR109W-A	0
YBR260C	4
YBR279W	3
YBR211C	3
YBR078W	71
YBR063C	0
YBR028C	7
YBL039C-A	0
YBR129C	8
YBL050W	22
YBR051W	0
YBR080C	29
YBL058W	34
YBL101C	0
YBR140C	28
YBR021W	4
YBR232C	1
YBR024W	2
YBL005W-B	16
YBL100W-A	0
YBR012W-B	11
YBR012W-A	0
YBL005W-A	0
YBL100W-B	4
YNR017W	9
YNL105W	0
YNR069C	0
YNL306W	20
YNL288W	5
YNL191W	2
YNL150W	1
YNL097C	8
tN(GUU)N1	0
YNL137C	11
YNL331C	1
YNL030W	143
YNL297C	12
YNL102W	13
YNR026C	3
YNL152W	0
YNL140C	0
YNL099C	7
YNL182C	12
YNL180C	9
YNR001C	14
YNL091W	8
YNL157W	9
YNL315C	8
YNL221C	7
YNR052C	15
YNL061W	31
YNL284C	18
YNR040W	5
YNL246W	9
YNL097W-A	0
YNL121C	16
snR191	1771
YNL043C	0
YNR055C	16
YNL039W	4
YNR036C	31
YNL304W	0
YNL119W	11
YNL034W	1
YNL187W	0
YNL310C	6
YNL277W	6
YNL126W	6
tL(UAA)N	0
YNL210W	0
YNR041C	20
YNL193W	8
YNL301C	209
YNL263C	11
YNL059C	9
YNL028W	1
YNL044W	12
YNL026W	11
YNL067W	256
YNL205C	0
YNL104C	75
YNL169C	15
YNL268W	13
YNL162W	283
YNL257C	14
YNL229C	12
YNL042W-B	0
YNL248C	53
YNR045W	2
YNR051C	11
YNL190W	2
YNL194C	0
YNL080C	6
YNR005C	0
YNR064C	0
YNL145W	0
YNR068C	0
YNL323W	15
YNL003C	3
YNL199C	6
YNL048W	16
YNL072W	0
YNL224C	6
YNL067W-A	0
YNR032W	8
YNL206C	13
YNR062C	1
YNL203C	0
YNL273W	6
tI(AAU)N1	0
YNL213C	2
YNL055C	55
YNL170W	1
YNR013C	0
YNL269W	0
YNR020C	4
YNL041C	11
YNL234W	3
YNL165W	4
YNL116W	1
YNL008C	10
YNL309W	0
YNR015W	11
YNR075W	5
YNL025C	2
YNL058C	1
YNL313C	22
YNL122C	4
YNL094W	8
YNL001W	17
YNL317W	3
YNL035C	6
YNL007C	35
YNL162W-A	0
YNR039C	2
YNL103W-A	0
tL(CAA)N	0
YNL052W	19
YNL120C	0
YNL002C	18
YNL311C	2
YNR007C	1
YNL291C	12
YNL195C	3
YNL087W	22
tF(GAA)N	0
YNL217W	15
YNL029C	7
YNR028W	7
YNL009W	0
YNL024C-A	6
YNL334C	1
YNL319W	0
YNL295W	4
tN(GUU)N2	0
YNL192W	20
YNL149C	20
YNL071W	36
YNL089C	1
YNL308C	11
YNL239W	10
YNL275W	6
YNR071C	0
YNL226W	0
YNL040W	14
YNL117W	0
YNL050C	6
YNL086W	1
YNL017C	1
YNR070W	0
YNR067C	14
YNL305C	5
YNL015W	1
YNL146C-A	0
YNL063W	1
YNL294C	7
YNR046W	2
YNL167C	1
YNL280C	25
YNR002C	0
YNL036W	2
YNL075W	14
YNR058W	1
YNL054W	1
YNR006W	4
YNR042W	1
YNL261W	8
YNL188W	3
YNL146W	0
YNL228W	0
YNL211C	0
YNR021W	24
YNL201C	15
YNR033W	12
YNR034W	4
YNL272C	15
YNL245C	0
YNR074C	14
YNL123W	32
YNR016C	303
YNL223W	0
YNR032C-A	4
YNL133C	2
YNL178W	2087
YNL065W	16
YNR043W	25
YNL021W	10
YNL124W	10
YNL312W	16
YNL143C	0
YNL251C	3
snR40	11
YNL299W	7
snR19	8169
YNR049C	5
YNL163C	15
YNR073C	1
YNL127W	1
YNL118C	13
tT(AGU)N2	0
YNL189W	42
YNL290W	15
YNR025C	1
YNL250W	2
YNL314W	0
YNL227C	1
YNL218W	5
YNL004W	3
YNR023W	4
YNL092W	0
YNL324W	0
YNL233W	6
YNL155W	14
YNL020C	3
YNL076W	3
YNL200C	2
YNL177C	8
YNL077W	1
YNL293W	11
YNL098C	21
YNR004W	1
YNL049C	17
YNR019W	12
YNL031C	108
YNL019C	0
YNL214W	1
YNL006W	8
YNR030W	12
YNL038W	7
YNL090W	11
YNL151C	13
YNL254C	8
YNR008W	3
YNR038W	7
YNR003W-A	0
YNL307C	22
YNL131W	29
YNL265C	5
YNL175C	51
YNL042W	2
YNL022C	14
YNL056W	7
YNL011C	5
YNL329C	5
YNL074C	2
YNL093W	0
YNR047W	5
YNL183C	5
YNL057W	0
YNL238W	16
YNL154C	18
YNL267W	4
tP(UGG)N2	0
YNL014W	0
NME1	4152
YNL078W	8
YNL209W	1617
YNL253W	2
YNL173C	7
YNL066W	22
YNL321W	1
YNR054C	7
YNR072W	1
YNR076W	0
YNR031C	10
YNL110C	14
YNL232W	14
YNL262W	16
YNL142W	3
YNL129W	5
YNR014W	0
YNL005C	5
YNL174W	1
YNL335W	0
YNL240C	11
YNL318C	0
YNL256W	13
YNL012W	1
YNR029C	9
YNL130C-A	0
YNL107W	4
YNR065C	1
YNL332W	0
YNL023C	16
YNR056C	0
YNL186W	8
YNL153C	11
YNL130C	17
YNL088W	20
YNL216W	20
YNL276C	0
YNL108C	9
YNL252C	4
YNL181W	13
YNL197C	3
YNL064C	75
YNL202W	3
YNL283C	2
YNL147W	12
YNL286W	5
YNL337W	0
YNL322C	1
YNL158W	1
YNL168C	15
YNL259C	3
YNR022C	9
YNR077C	0
YNL068C	2
tI(AAU)N2	0
YNL037C	16
YNL085W	56
YNL051W	6
YNL148C	5
YNR075C-A	0
YNL255C	133
YNL070W	1
tD(GUC)N	0
tT(AGU)N1	0
YNL271C	10
YNL198C	0
YNR018W	10
YNL327W	18
YNL236W	11
YNR001W-A	0
YNL053W	4
YNL281W	27
YNL279W	4
YNL156C	8
YNL260C	0
YNL222W	7
YNL235C	0
YNR059W	6
YNR044W	8
YNL225C	5
YNL215W	4
YNL326C	5
YNL100W	11
YNR009W	2
YNR066C	1
YNL339W-A	0
snR66	11
YNL266W	0
YNL292W	8
YNL242W	1
YNR057C	3
tG(UCC)N	1
YNL067W-B	0
YNL166C	8
YNL111C	15
YNL069C	693
YNL277W-A	0
YNL128W	0
YNL300W	0
YNL179C	0
YNR050C	67
snR49	405
YNL138W	46
YNR048W	1
YNL302C	424
YNL045W	19
YNL125C	0
YNL207W	18
YNR011C	1
YNL241C	24
YNL112W	179
YNL249C	7
YNL270C	1
YNL115C	3
YNL073W	12
YNL082W	6
YNL097C-B	0
YNR034W-A	0
YNL296W	0
YNL138W-A	1
YNL196C	0
YNL109W	1
YNL101W	11
YNR012W	12
YNL114C	1
YNL237W	1
YNL084C	38
YNL289W	2
YNL171C	0
YNL208W	47
YNL010W	139
YNL134C	19
YNR053C	52
tP(AGG)N	1
YNL231C	37
YNL230C	0
YNL339W-B	0
YNL258C	12
YNL328C	0
YNL081C	4
YNR037C	6
YNR063W	3
YNL339C	13
YNR060W	0
YNL287W	72
YNL095C	4
YNL096C	46
YNL282W	0
YNL047C	3
YNL139C	20
tP(UGG)N1	0
YNL298W	2
YNL113W	17
YNR003C	14
YNL316C	4
YNL016W	39
YNL330C	17
YNR010W	2
YNL172W	3
YNL132W	39
YNR027W	9
YNL083W	3
YNL013C	0
YNL164C	4
YNL274C	0
YNL176C	1
YNR061C	7
YNL303W	0
YNR035C	21
YNL160W	0
YNR024W	5
YNL024C	2
YNL018C	1
YNL033W	1
YNL141W	44
YNL320W	4
YNL204C	1
YNL106C	4
YNL338W	0
YNL161W	5
YNL247W	37
YNL285W	0
YNL062C	19
YNL325C	2
YNL046W	6
YNL032W	12
YNL135C	57
YNL212W	6
YNL243W	29
YNL103W	9
YNL144W-A	0
YNL333W	0
YNL027W	3
YNL278W	3
YNL144C	1
YNL159C	6
YNL220W	52
YNL184C	0
YNL336W	6
YNL264C	5
YNL136W	4
YNL185C	0
YNL219C	7
YNL079C	91
YNL244C	51
YNL054W-B	14
YNL284C-B	25
YNL284C-A	0
YNL054W-A	0
YJL160C	0
YJL204C	6
YJR105W	291
YJR129C	6
YJL139C	2
YJL062W-A	7
YJL110C	0
YJR088C	24
YJL213W	1
YJR046W	11
YJL020C	7
YJL187C	3
YJR131W	6
YJL133W	1
YJL086C	0
YJR053W	4
YJR044C	8
YJR100C	6
YJR012C	3
YJR067C	3
YJR146W	0
YJR140W-A	0
YJR130C	8
YJR069C	16
tV(AAC)J	0
YJR120W	0
YJL186W	24
YJL008C	57
YJL061W	15
YJR085C	22
YJR040W	8
YJL189W	140
YJR039W	3
YJL202C	0
YJL009W	0
YJR005W	16
YJL006C	3
YJR150C	0
YJR098C	2
YJL103C	0
YJL156C	8
YJL185C	1
YJL135W	0
YJR138W	4
YJL108C	1
YJR037W	0
YJR079W	1
YJR049C	11
YJR008W	1
YJR023C	0
YJR002W	14
YJR145C	1045
YJR048W	5
YJR009C	757
YJL222W-A	0
YJL173C	3
YJR014W	12
YJR135W-A	3
YJR045C	100
YJL176C	12
YJL193W	5
YJR128W	0
YJL159W	6
YJL030W	2
YJL047C	2
YJL194W	10
YJL195C	0
YJR108W	0
YJL199C	2
YJL216C	1
YJL011C	10
YJR060W	0
YJR119C	0
YJR092W	4
YJL051W	8
YJR071W	1
YJR115W	0
YJL010C	18
YJL084C	1
YJR030C	6
YJL119C	0
YJL221C	1
YJR140C	10
YJR161C	2
YJL136C	202
tR(ACG)J	0
YJL146W	2
YJL060W	7
tW(CCA)J	10
YJL117W	23
YJL149W	0
YJR063W	14
YJL067W	0
YJL164C	6
YJL223C	0
YJL079C	1
snR3	442
YJL156W-A	0
YJL106W	0
YJL171C	36
YJL058C	6
tL(UAG)J	0
YJL132W	3
YJL172W	35
YJR114W	0
YJL093C	5
YJL163C	0
YJR153W	0
YJL179W	10
YJR080C	9
YJL037W	0
YJL104W	10
YJL050W	42
YJL002C	45
YJR084W	5
YJL220W	0
YJR034W	7
YJR019C	1
YJR093C	0
YJL201W	5
YJL161W	0
YJR021C	0
YJL070C	2
snR128	89
YJL029C	6
YJR010W	9
YJR151W-A	0
tD(GUC)J3	2
YJR144W	14
YJL073W	4
YJL022W	0
YJR038C	0
snR37	4871
YJR094W-A	222
YJL052W	88
YJR139C	234
YJR158W	0
YJL089W	0
YJL077W-B	0
YJL016W	2
YJL127W-A	0
YJR007W	12
tA(AGC)J	0
YJR096W	6
YJL032W	0
YJR065C	36
YJL019W	1
YJR082C	0
YJL181W	1
YJR095W	0
YJR086W	2
YJL077C	0
tR(UCU)J2	0
YJR006W	8
YJR072C	47
YJL118W	0
YJL184W	1
YJR133W	12
YJR025C	11
YJR018W	0
YJL095W	1
YJR147W	0
YJL043W	0
YJL107C	0
YJL012C	36
YJR121W	61
YJL145W	17
YJL153C	2
YJL088W	1
YJR064W	182
YJL137C	0
YJL074C	15
YJL111W	60
YJL158C	17
YJR016C	632
YJR099W	3
YJL208C	7
YJL048C	2
YJL197W	15
YJR074W	9
YJL127C-B	2
tD(GUC)J4	1
YJL020W-A	0
YJL078C	2
YJL165C	10
YJR117W	0
YJR057W	10
YJR160C	1
YJL134W	8
YJL219W	0
YJL081C	15
YJL054W	8
YJR137C	18
tK(CUU)J	0
YJL038C	0
YJR056C	1
YJL072C	1
YJR152W	0
YJL142C	0
YJL192C	22
YJR001W	35
YJR110W	3
YJL190C	388
YJL182C	0
YJL099W	3
YJL090C	0
YJL055W	22
YJL085W	6
YJR109C	69
YJL167W	79
tM(CAU)J3	1
YJL127C	0
YJR004C	74
YJL036W	4
YJL150W	0
YJL168C	11
YJR036C	1
YJL162C	3
YJR106W	2
YJR043C	5
YJR066W	8
YJL001W	39
YJR061W	0
YJL212C	11
YJL024C	5
YJR125C	7
YJR051W	11
YJR112W-A	2
YJR050W	3
YJR011C	3
YJR136C	5
YJL200C	17
YJL188C	1
YJL170C	0
YJL129C	3
YJR112W	0
YJR103W	15
YJL044C	8
YJL157C	63
YJR142W	8
YJL034W	82
YJL183W	34
YJR031C	15
YJL066C	2
YJR077C	24
YJL064W	0
YJL136W-A	0
YJR010C-A	3
