Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IP1.bam
YGR091W	24
YGR200C	113
YGR191W	118
YGR270C-A	0
YGL227W	7
YGR081C	68
YGL243W	32
YGL194C-A	4
YGR148C	1901
YGL136C	25
YGR276C	44
YGL129C	46
tR(UCU)G2	0
YGR053C	12
YGR069W	1
YGL224C	49
YGL193C	0
YGL020C	105
YGL177W	5
YGL189C	2926
YGR122W	23
YGL003C	26
YGR210C	60
tG(GCC)G1	0
YGR079W	27
YGL115W	152
YGL105W	417
YGR026W	163
YGR087C	1
YGR278W	19
YGR042W	23
YGR043C	4
YGL165C	1
YGR110W	6
YGR089W	37
YGL158W	2
YGR262C	53
YGL200C	277
YGL117W	15
YGL186C	46
YGR010W	16
YGR198W	76
YGR137W	9
YGL058W	73
YGL226W	11
YGL055W	568
YGL184C	6
YGL024W	0
tV(AAC)G3	0
YGL151W	54
YGR101W	48
YGL230C	0
YGR103W	234
YGR096W	5
YGR112W	15
tI(AAU)G	0
YGL013C	41
YGL076C	2459
YGR067C	2
YGR094W	544
YGL226C-A	76
YGR045C	0
YGR175C	466
YGL008C	3058
YGR115C	5
YGR108W	103
YGR218W	175
YGR205W	46
YGL073W	16
YGL009C	396
YGL095C	67
YGL137W	319
YGL214W	1
YGR105W	63
YGR001C	135
tK(UUU)G1	0
YGL217C	1
YGL173C	290
YGL086W	29
YGR223C	23
tS(AGA)G	0
YGR077C	31
YGL052W	1
YGR285C	878
YGL080W	35
YGL207W	166
YGR261C	132
YGR226C	0
YGL140C	114
YGL078C	163
YGL199C	17
YGR164W	0
YGR150C	39
YGL006W-A	0
YGR196C	20
YGL197W	34
YGR136W	37
YGR153W	4
YGL159W	31
YGR286C	35
YGL254W	17
tH(GUG)G1	0
YGR023W	6
snR48	8
YGL063W	9
YGL154C	30
YGL035C	34
YGR009C	43
YGR034W	2261
YGL064C	17
YGR118W	2051
YGR277C	52
YGR232W	105
YGR227W	20
YGL142C	42
YGL143C	42
YGR222W	35
YGL045W	13
YGL253W	828
YGR257C	47
YGL131C	22
YGR064W	10
YGR263C	21
YGL049C	66
YGR296C-B	0
YGL202W	284
YGL258W-A	1
YGR133W	12
YGR109C	10
YGR037C	242
YGL077C	127
YGR111W	85
YGR016W	6
YGR245C	111
YGR287C	6
YGL244W	49
YGL057C	23
YGL187C	96
YGR180C	925
YGR116W	181
YGL181W	39
YGR202C	32
YGL127C	4
YGR203W	13
YGL150C	41
YGR134W	45
YGR095C	75
YGR214W	2270
YGR269W	2
YGR176W	3
YGL263W	23
YGR057C	24
YGL074C	2
YGR007W	140
YGR241C	26
YGR127W	9
YGL219C	8
YGL061C	22
YGR083C	97
YGL038C	48
YGL047W	27
YGR244C	109
YGR289C	9
YGL089C	199
YGL180W	10
YGR146C	14
YGL149W	1
YGL242C	69
YGR106C	653
YGR004W	26
YGR209C	363
YGR052W	7
YGR158C	55
YGR003W	24
YGR219W	2
YGL247W	18
YGR170W	30
YGR246C	39
YGL183C	1
YGR160W	28
YGR204C-A	3
YGR039W	2
YGL059W	13
YGL123W	6617
YGL099W	108
YGR102C	6
YGL233W	49
YGL072C	7
YGL056C	31
YGR104C	26
YGR240C	894
YGR243W	1
YGR275W	34
YGL088W	0
YGR020C	292
YGR100W	45
YGR231C	119
YGR215W	23
YGR018C	4
YGL152C	0
YGL212W	13
YGL066W	19
YGL060W	36
YGL185C	28
YGR145W	129
YGL011C	300
YGR147C	54
YGR036C	15
YGL122C	49
YGL261C	2
YGL041C	0
YGR099W	21
YGR046W	35
YGL188C-A	1
YGR216C	26
tG(UCC)G	1
YGR047C	23
YGR238C	23
YGR282C	837
YGL132W	0
tA(AGC)G	0
YGR169C	19
YGR063C	55
YGR256W	2
YGL036W	25
YGR192C	17824
YGL191W	116
YGR051C	0
YGR013W	25
YGR123C	210
YGL209W	22
YGL163C	20
YGR296C-A	0
YGL178W	20
YGL092W	99
YGR132C	239
YGL208W	11
tL(GAG)G	0
YGR059W	0
YGR114C	0
YGR128C	80
YGL246C	54
YGL190C	53
YGR033C	78
YGL112C	106
YGL001C	195
YGR168C	37
YGL093W	29
YGR120C	30
YGR027C	1740
YGL259W	5
YGR294W	0
YGR124W	436
YGL103W	4769
YGL062W	92
YGR049W	18
snR39	31
YGR076C	23
YGL161C	100
YGR062C	24
tV(AAC)G1	0
YGL237C	7
YGR024C	64
YGR184C	130
YGR292W	0
YGR151C	1
YGL034C	0
YGL067W	29
YGR072W	19
YGL229C	8
YGR055W	72
YGL044C	46
YGL054C	135
YGL119W	50
YGR068W-A	1
YGR206W	22
YGR121W-A	1
YGL130W	36
YGL042C	2
YGR090W	124
YGR221C	7
YGR143W	70
tR(UCU)G1	0
YGL218W	1
YGL198W	112
YGL083W	9
tC(GCA)G	0
YGR071C	25
YGR259C	5
YGR058W	19
YGL195W	456
YGL192W	3
YGL206C	368
YGR060W	395
YGL257C	62
YGL236C	31
YGR138C	81
YGR015C	13
YGL023C	34
YGL144C	14
YGL071W	9
tK(CUU)G3	0
YGR080W	58
YGL116W	21
YGR035C	9
YGL201C	55
YGR212W	11
YGR154C	14
YGL241W	28
YGL262W	1
YGR247W	39
YGR199W	47
YGL260W	0
YGR179C	19
YGR011W	4
YGL111W	111
snR39B	61
YGR073C	8
YGR155W	729
YGL114W	33
YGL255W	33
YGR066C	1
YGR233C	46
YGR092W	36
YGL041W-A	35
YGR171C	26
tW(CCA)G2	0
YGL171W	59
YGL029W	21
YGR040W	15
YGR220C	62
YGR268C	23
YGL147C	2748
tK(CUU)G1	0
YGR144W	1
YGR178C	199
YGR113W	26
YGL203C	45
YGL048C	277
YGR207C	73
YGR258C	27
YGL091C	36
YGR093W	43
YGR119C	90
YGR213C	7
YGR061C	448
YGL182C	0
YGR139W	0
YGR121C	2
YGL043W	92
YGR280C	41
YGL085W	22
YGL031C	2075
YGR117C	74
YGR254W	1337
YGR235C	55
YGL124C	26
YGR236C	0
YGL164C	23
YGR293C	0
tL(CAA)G1	1
YGR264C	344
YGL234W	288
YGL109W	1
YGL238W	121
YGL041C-B	1
YGR056W	15
YGR201C	25
YGR239C	17
YGR169C-A	9
YGR185C	490
YGR189C	130
YGR022C	0
YGR290W	0
YGL205W	2
tK(CUU)G2	0
YGL221C	202
YGL108C	18
YGL069C	16
YGL135W	3512
YGR253C	316
YGL053W	26
YGL101W	73
YGR271C-A	26
YGR267C	204
YGR234W	437
YGL251C	18
YGL141W	28
YGL245W	643
YGL007W	0
YGL005C	46
YGL215W	43
YGR173W	80
YGL249W	2
YGR161W-C	3
YGR229C	117
YGR070W	16
YGR135W	344
YGL014C-A	0
YGR225W	0
YGL258W	3
tT(UGU)G1	0
YGL139W	55
YGL172W	79
YGR088W	14
YGL126W	83
YGR140W	23
YGR129W	14
YGL027C	92
tL(CAA)G2	3
YGL231C	167
YGL019W	132
tR(UCU)G3	0
YGR017W	106
YGR107W	1
YGL039W	76
tL(CAA)G3	2
YGL123C-A	216
YGL002W	39
YGR044C	102
YGR193C	116
YGL033W	0
YGR165W	74
YGL030W	1824
YGL128C	7
YGL063C-A	0
YGL007C-A	1
YGL175C	4
YGL223C	31
YGR190C	3
YGL004C	34
YGL148W	326
YGR281W	81
tH(GUG)G2	9
tF(GAA)G	0
YGR078C	108
YGL133W	33
tV(AAC)G2	0
YGR295C	88
YGR048W	53
YGR065C	25
YGL051W	8
YGL220W	27
YGR019W	38
YGL010W	7
YGL090W	6
YGR054W	66
YGR174W-A	2
YGL032C	0
tE(UUC)G2	3
YGL179C	18
tE(UUC)G3	1
YGR002C	27
YGL134W	19
YGL235W	2
YGL006W	91
YGR028W	29
YGR283C	39
YGR249W	5
snR82	4603
snR7-L	2
YGL232W	122
YGL157W	147
YGL118C	1
YGR012W	26
YGR242W	0
YGR014W	34
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	167
YGR038C-B	107
YGR161C-D	115
YGR161W-A	0
YGR109W-B	4
YGR161W-B	38
YLL050C	778
YLL032C	24
YLR466W	29
YLR054C	1
YLR437C	41
YLR217W	10
YLL056C	9
YLR128W	9
YLR279W	1
YLR075W	9510
YLR052W	43
YLR159C-A	94
YLR025W	48
YLR049C	48
YLR308W	0
YLR032W	28
ETS2-2	7
YLR251W	3
YLR321C	31
YLR327C	2
YLR154C-H	99
YLR247C	41
YLR167W	6135
YLR220W	76
YLR455W	62
YLR282C	0
YLR094C	29
YLR272C	21
YLR264C-A	4
YLR338W	6
YLR181C	44
YLR458W	0
YLR180W	665
YLR250W	153
YLR222C-A	4
YLR424W	20
YLR253W	36
YLR390W-A	24
YLR233C	14
YLR347W-A	0
YLR117C	31
YLR110C	2470
YLR072W	32
YLR069C	35
YLR403W	32
YLR008C	63
YLR231C	51
YLR264W	117
YLR164W	4
YLR079W	65
YLR103C	17
YLR170C	17
YLR228C	41
YLL036C	62
YLR467C-A	0
YLR198C	9
snR61	2
YLR411W	6
YLR056W	418
YLR429W	158
YLL060C	7
YLR310C	72
YLR342W	1435
YLR017W	182
tL(UAG)L2	0
YLR304C	361
YLL052C	14
YLR027C	493
YLR214W	173
ITS2-2	7519
YLL062C	5
YLR378C	148
YLR023C	36
YLR425W	6
YLR073C	19
YLL008W	109
YLL063C	11
YLR449W	227
YLL046C	0
YLR089C	65
RDN18-1	0
YLR020C	71
YLR190W	33
YLR045C	27
YLR285W	141
YLR322W	0
YLR276C	183
YLR346C	0
YLR156W	3
YLR135W	12
YLR261C	0
YLL066C	21
YLR077W	31
YLR144C	16
YLR414C	125
YLR030W	0
YLR301W	399
YLR252W	4
YLR427W	37
YLR200W	56
YLR150W	2404
YLL021W	78
YLR078C	50
YLR153C	282
YLR404W	34
YLR014C	23
YLL005C	0
tQ(UUG)L	0
YLR262C	19
YLR296W	0
YLR234W	11
YLR096W	46
YLR271W	9
YLR033W	33
YLR278C	30
YLL055W	15
YLR266C	33
YLL030C	0
YLR323C	24
YLR007W	32
YLR406C-A	1
YLL015W	54
YLR343W	4
YLR269C	0
tN(GUU)L	1
YLR210W	17
YLR058C	286
YLR145W	13
YLR080W	5
YLR443W	36
YLR325C	1039
YLL006W	18
YLR074C	105
RDN5-5	4677
YLR311C	0
YLR191W	12
YLR235C	0
YLR364C-A	0
ITS2-1	7582
YLR288C	12
YLL001W	54
YLR409C	127
YLR099C	27
YLR131C	13
YLR362W	16
YLR256W	55
YLR068W	18
YLR101C	9
YLR341W	0
YLL054C	15
YLR186W	182
YLR143W	39
YLR368W	41
YLR393W	9
YLR176C	2
YLR126C	21
YLR099W-A	19
YLR423C	20
YLR357W	37
YLR197W	617
ETS1-1	5673
YLR187W	20
RDN5-2	4668
YLL034C	95
YLL023C	23
YLR065C	73
YLL031C	63
YLR419W	40
YLR149C-A	9
YLR294C	29
YLR405W	56
YLR157C-C	107
YLR463C	0
YLR026C	40
YLR267W	5
YLR093C	116
YLR085C	50
YLR246W	18
YLR433C	55
YLR227C	7
YLR012C	0
YLR111W	1
YLR152C	23
YLR370C	88
YLL026W	362
YLR289W	11
YLL066W-B	0
YLR114C	57
YLR213C	13
YLR146C	67
YLR445W	0
RDN18-2	0
YLR169W	1
YLR202C	0
YLL053C	14
YLR333C	943
YLR082C	18
YLR193C	14
YLL043W	66
YLR337C	9
YLL066W-A	0
YLR039C	30
YLR457C	10
YLR377C	0
YLR104W	30
YLR319C	15
YLR184W	0
YLR317W	1
YLL003W	22
YLR004C	3
YLR407W	41
YLR336C	47
YLR430W	52
YLR436C	30
YLR347C	152
YLR324W	59
tV(AAC)L	0
YLR460C	16
YLR113W	168
YLR046C	2
YLR125W	0
YLR196W	142
YLR363W-A	33
YLL061W	16
YLR119W	18
snR57	24
YLL020C	2
YLR163C	68
YLL014W	70
YLR129W	125
tD(GUC)L2	0
YLR173W	8
YLR090W	48
YLR286W-A	3
snR55	103
YLR259C	481
YLR219W	34
YLR401C	56
YLL058W	17
YLR177W	32
YLR415C	0
YLR467W	53
YLR302C	0
YLR185W	327
YLR060W	431
YLR313C	9
YLR303W	0
YLR154W-B	283
YLL029W	53
YLL047W	0
YLR285C-A	11
YLR001C	29
snR79	12
YLR465C	0
YLR015W	24
YLR432W	232
YLR081W	0
YLR166C	57
YLR383W	19
YLR035C	13
YLR044C	5715
YLR293C	490
YLR399W-A	0
YLR192C	124
YLR300W	502
YLR098C	21
YLR448W	1866
YLR381W	4
YLR280C	0
snR44	397
YLR367W	501
YLR309C	32
YLR299W	14
YLR224W	63
YLR029C	6420
YLR373C	17
YLR092W	9
YLL018C-A	10
RDN25-2	0
YLR066W	79
RDN58-1	0
YLR146W-A	8
YLR175W	585
YLR402W	2
YLR158C	80
YLL051C	36
YLR314C	141
YLR438C-A	22
YLR209C	54
YLR019W	85
YLR123C	0
YLR353W	41
YLR361C	19
YLL033W	5
YLR389C	65
YLR438W	50
YLR290C	43
YLR270W	56
YLR194C	63
YLR006C	27
YLR223C	43
YLR195C	125
YLL016W	14
YLL067W-A	1
YLR398C	100
YLR418C	47
YLR010C	3
YLR307W	3
YLR356W	17
YLR431C	13
YLR109W	672
tI(UAU)L	15
YLR364W	6
YLR106C	314
YLR083C	178
YLR274W	33
YLR413W	126
YLR412C-A	0
YLR340W	629
YLR055C	29
YLR254C	29
YLL017W	2
YLR121C	48
tA(AGC)L	0
YLL042C	6
YLR157W-D	1
YLR211C	4
YLR400W	1
YLR105C	35
YLR142W	6
YLR376C	6
YLR318W	8
YLR239C	30
YLR262C-A	167
tE(UUC)L	0
YLL037W	4
YLR452C	72
YLR372W	339
YLR154W-C	7653
ETS2-1	6
YLR363C	29
YLR207W	37
YLR312W-A	54
YLR188W	49
YLR011W	12
YLR159W	0
YLR328W	64
YLR171W	0
YLR241W	67
YLR245C	12
YLR360W	23
snR30	2224
YLR205C	4
RDN25-1	0
YLR161W	1
YLR287C	70
YLR366W	0
YLR410W	120
YLR230W	33
YLR097C	38
YLR397C	68
YLR120C	67
YLR335W	75
YLR399C	110
YLL044W	182
YLR453C	10
YLL057C	2
YLR388W	276
YLR249W	5872
YLR151C	11
YLR260W	26
YLL010C	18
YLR133W	43
YLR329W	1
snR6	58
YLL011W	94
YLR384C	150
YLR203C	42
YLR156C-A	95
YLR394W	10
YLR021W	29
YLR331C	1
YLR450W	77
YLR140W	0
YLR157W-E	0
YLR390W	26
YLR291C	68
RDN5-4	4656
YLR408C	2
YLR240W	28
YLR018C	72
YLR344W	765
YLR412W	37
YLR447C	880
YLR361C-A	6
YLR112W	11
YLR435W	56
YLR084C	65
snR34	544
YLR091W	18
YLR275W	13
YLR102C	2
YLR263W	6
YLR379W	2
tL(UAG)L1	0
YLR459W	26
YLR316C	23
YLR277C	49
tP(UGG)L	2
YLR229C	349
YLR120W-A	2
YLR048W	2673
YLL059C	0
YLR238W	20
YLR283W	36
YLR298C	34
YLR232W	2
YLR086W	35
YLR053C	0
YLL041C	40
YLR330W	114
YLR244C	237
YLR299C-A	0
YLL019W-A	0
YLR258W	35
YLR174W	6
YLR444C	0
YLR315W	1
YLR374C	4
YLR154W-F	10
tR(ACG)L	0
YLR172C	205
YLR273C	14
tK(UUU)L	0
YLL012W	39
YLR022C	144
YLR382C	14
YLR041W	0
YLR466C-A	1
YLR268W	59
YLR420W	583
ITS1-1	440
YLR137W	12
YLR087C	57
YLL049W	22
tL(CAA)L	0
RDN37-1	0
YLR426W	22
YLL035W	46
YLL009C	25
YLR036C	31
YLR118C	75
ETS1-2	5530
YLR406C	383
ITS1-2	387
YLR136C	6
YLR385C	2
YLR281C	1
YLR138W	67
YLL019C	24
YLR284C	11
YLR295C	37
YLR307C-A	0
YLR349W	11
YLR248W	144
YLL006W-A	0
YLR127C	16
YLR002C	65
YLR168C	25
YLR342W-A	22
YLR031W	3
RDN5-3	4687
YLR189C	40
YLR358C	4
YLR134W	48
YLR051C	71
YLR466C-B	1
YLR215C	36
YLR206W	24
tI(AAU)L2	0
YLR201C	50
YLL018C	207
YLL025W	1
YLR392C	13
YLR063W	10
tA(UGC)L	0
YLR124W	0
YLR350W	70
YLR312C	1
YLR204W	29
YLL007C	13
YLR141W	6
tD(GUC)L1	0
YLL038C	24
YLR257W	242
YLR108C	7
YLR163W-A	1
YLR416C	0
YLR375W	61
YLR287C-A	883
YLR154W-E	815
YLR155C	100
tS(AGA)L	0
YLR003C	118
YLR221C	122
YLR355C	649
YLR464W	4
YLR446W	1
YLR237W	30
YLR441C	3379
YLR178C	31
YLR028C	254
YLR043C	368
YLR218C	10
YLR243W	80
YLR148W	41
YLR162W-A	9
YLR462W	4
RDN37-2	0
YLR095C	47
YLR199C	56
YLR154W-A	563
YLR154C	23
YLL064C	0
YLR461W	1
tL(UAA)L	0
YLR265C	35
YLR428C	4
YLR242C	29
YLR351C	193
YLR306W	25
YLR130C	86
YLL028W	26
YLR183C	36
tR(CCG)L	1
YLR042C	9
YLR396C	26
YLR122C	0
YLR326W	13
YLR024C	33
YLR442C	25
YLR380W	25
YLR061W	1297
YLR386W	26
YLR387C	78
YLR422W	87
YLR354C	818
YLR434C	1
YLL039C	209
YLR149C	7
YLR208W	385
RDN5-6	4802
YLR115W	28
YLR005W	54
YLR147C	21
YLR076C	277
YLR162W	19
YLR451W	25
YLR212C	41
YLR454W	91
YLR437C-A	3
YLR064W	43
YLR132C	16
YLR182W	40
YLR038C	43
YLR107W	24
YLR139C	0
YLR305C	104
YLR339C	11
YLR062C	64
YLR334C	0
YLL002W	22
YLR070C	9
YLR157C	89
YLR226W	26
YLL048C	179
YLL024C	2331
YLR009W	148
YLR057W	44
YLR348C	80
YLR439W	6
YLR236C	0
YLR345W	35
YLR050C	40
YLR332W	17
YLR369W	21
YLL065W	0
tX(XXX)L	1
RDN5-1	4790
YLR417W	21
YLR179C	467
YLR013W	1
YLR116W	13
YLR371W	44
YLR222C	97
YLR365W	1
YLR440C	39
YLR059C	16
YLR165C	12
YLR421C	103
YLL027W	32
YLR292C	116
YLR034C	62
YLR016C	41
YLR255C	0
YLR297W	19
YLR225C	82
YLR047C	6
YLL022C	42
tI(AAU)L1	0
YLR395C	33
YLL067C	24
YLR359W	373
YLR456W	17
YLR067C	25
RDN58-2	0
YLR040C	59
YLL013C	30
YLR320W	29
YLL045C	3972
YLR352W	14
YLR160C	103
YLR071C	72
YLR286C	210
YLR037C	1
YLL004W	24
YLR100W	219
YLR088W	73
YLR216C	569
YLL040C	136
YLR154C-G	0
YLR410W-B	29
YLR410W-A	0
YLR157C-A	0
YLR256W-A	60
YLR035C-A	74
YLR227W-A	0
YLR157C-B	143
YLR227W-B	146
YPL071C	13
YPL208W	56
YPL102C	3
YPL217C	122
YPL197C	7
YPR139C	67
YPR169W	87
YPL257W	9
snR41	357
YPL009C	66
YPL183C	79
YPR065W	16
YPR099C	1
YPR032W	40
tM(CAU)P	0
YPR194C	4
YPL084W	47
YPR101W	24
YPL179W	79
YPL224C	39
tG(GCC)P2	0
snR17b	7585
YPR204W	20
YPR103W	184
YPR155C	25
YPL250W-A	227
YPL244C	54
YPR141C	14
YPL275W	1
YPR156C	63
YPL240C	303
YPR188C	56
YPL111W	102
YPR119W	57
YPL192C	1
YPL059W	88
YPL218W	537
tI(AAU)P1	0
YPL264C	3
YPL198W	1262
YPL006W	51
YPR161C	41
YPL145C	118
YPL092W	52
YPR181C	98
YPR171W	13
YPR122W	16
YPL091W	145
YPL137C	56
YPL014W	24
YPL164C	7
YPL163C	19
YPR069C	605
YPL038W-A	0
YPR072W	98
YPR067W	25
YPL175W	32
YPL088W	19
YPL125W	64
YPL090C	3813
YPR120C	15
YPR198W	36
YPR053C	4
YPR106W	6
YPL250C	7
YPL051W	26
YPR013C	14
YPL121C	0
YPR068C	14
YPR160W-A	0
YPR202W	5
YPL270W	52
YPL248C	4
YPR058W	67
YPL004C	214
YPR110C	469
YPL042C	45
YPR149W	283
YPL172C	27
YPR009W	49
YPL039W	15
YPR051W	35
YPR134W	10
YPR118W	264
YPR019W	66
YPL213W	17
YPR121W	14
YPL054W	2
YPL123C	9
YPL144W	18
YPR036W-A	113
YPL140C	28
snR70	727
YPL202C	37
YPL114W	4
tI(AAU)P2	0
YPL045W	31
YPL267W	20
YPL133C	24
tA(AGC)P	0
YPL263C	93
YPL097W	26
YPR130C	10
YPR177C	1
YPR124W	199
YPR157W	33
YPR004C	92
YPR080W	18609
YPL162C	16
YPL200W	1
YPR057W	31
YPR100W	19
YPR033C	318
YPR174C	13
YPR151C	2
YPR180W	43
YPL210C	61
tC(GCA)P1	0
YPL155C	22
YPL225W	225
YPL081W	306
YPL266W	174
YPR002W	4
YPL127C	74
YPR108W	137
YPR172W	44
tF(GAA)P2	0
YPR200C	0
YPL058C	97
YPL073C	2
YPR197C	3
YPR088C	216
YPL254W	34
YPR010C-A	12
YPL223C	7
YPR056W	63
YPR006C	28
YPR129W	77
YPR199C	24
YPL062W	1
YPR113W	234
YPL166W	10
YPR020W	74
YPL160W	651
YPL147W	10
YPL107W	18
YPL169C	76
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	31
YPL087W	98
YPR115W	44
YPL184C	79
YPR111W	15
YPR203W	0
YPR189W	70
YPR034W	45
YPL189W	7
YPL246C	119
YPL020C	39
YPL255W	30
YPL196W	37
YPR135W	31
YPR044C	11
YPL061W	359
YPL238C	28
YPL052W	41
YPR112C	92
YPL186C	4
YPR148C	97
YPL276W	0
YPL280W	1
YPR143W	66
YPL261C	0
YPL034W	15
YPL116W	9
YPL131W	4667
YPR017C	16
YPL012W	167
YPL017C	5
YPL010W	195
YPR173C	79
YPL233W	13
YPR024W	70
YPL152W-A	0
YPL187W	668
YPR191W	92
YPR170C	6
YPR123C	9
YPR142C	6
YPL063W	130
YPR007C	0
YPR084W	22
YPL149W	53
YPL089C	26
YPR166C	31
YPR167C	14
YPL231W	1064
YPR025C	25
YPL098C	48
YPR147C	41
YPL129W	174
YPR153W	2
YPR164W	43
YPL026C	27
YPR001W	3
YPL282C	0
YPR178W	15
YPR061C	14
YPL180W	23
YPL142C	40
YPL019C	634
YPL258C	10
YPL022W	42
YPL279C	21
YPL044C	1
YPR193C	0
YPL001W	36
YPR083W	19
YPR195C	4
YPL057C	56
YPL211W	175
YPL041C	15
YPR003C	21
YPL181W	21
YPR168W	10
YPL185W	0
YPL040C	26
YPL070W	17
YPR159W	132
YPL002C	24
snR51	24
YPL227C	80
YPL067C	23
YPL236C	20
YPL151C	28
YPL234C	312
YPL015C	57
YPR035W	668
YPR037C	47
YPR184W	19
YPL135W	95
YPL215W	36
YPL112C	77
tK(UUU)P	0
YPR146C	8
YPR087W	3
tW(CCA)P	0
YPL154C	401
YPL136W	2
YPR094W	6
YPR074C	624
YPL056C	3
YPL189C-A	11
YPR082C	22
YPR133C	96
YPL047W	15
YPL077C	10
YPR016W-A	1
YPL272C	1
YPR050C	6
YPR108W-A	0
YPR070W	35
YPL176C	60
YPL220W	3506
YPL065W	22
YPL074W	35
YPL032C	67
YPL167C	20
tN(GUU)P	0
YPR185W	25
YPR160C-A	0
YPL038W	21
YPR145W	445
YPL165C	3
YPL193W	29
YPL003W	28
YPL178W	107
YPL013C	26
YPR012W	0
YPR042C	34
YPL103C	31
YPR028W	517
YPR039W	0
YPR089W	59
YPL075W	34
YPR196W	11
YPR077C	0
YPL024W	15
YPR008W	41
YPR071W	14
YPL182C	2
tC(GCA)P2	1
YPR062W	187
YPL277C	5
YPR125W	46
YPR131C	37
YPL221W	112
YPR073C	114
YPL262W	164
snR45	1558
YPR036W	910
YPL031C	83
YPL237W	655
YPL053C	96
YPR109W	48
YPR159C-A	0
YPL122C	62
YPL085W	90
YPR104C	30
YPR186C	26
YPR201W	2
YPL138C	15
YPR030W	6
YPR190C	67
YPL043W	74
YPL108W	5
YPL105C	67
YPL168W	16
YPR018W	10
YPR132W	1572
YPL222C-A	8
YPR137W	62
YPL219W	12
tS(UGA)P	0
YPL029W	24
YPL113C	1
YPL190C	47
YPL241C	45
YPL281C	0
YPL023C	108
YPR043W	311
YPR116W	11
YPL252C	45
YPR047W	24
YPL119C-A	2
YPL194W	19
YPL157W	32
YPL177C	63
YPR165W	512
YPL037C	1316
YPR093C	12
tG(GCC)P1	0
YPR066W	12
YPL247C	16
YPL101W	95
YPL064C	34
YPL256C	21
YPL099C	15
YPR023C	78
YPL093W	311
YPL134C	14
YPL153C	19
YPL222W	13
YPR075C	66
YPL118W	101
YPL239W	118
YPR136C	0
YPL033C	2
YPR045C	82
YPR038W	1
YPR011C	24
YPL100W	24
YPL076W	16
YPL027W	1
YPL271W	65
YPL128C	27
YPL139C	27
YPL005W	12
YPL148C	8
YPL080C	1
YPL265W	90
snR59	2
YPR052C	61
YPR145C-A	0
YPL096W	23
YPR078C	1
YPL104W	35
YPR074W-A	0
YPL283W-B	0
YPR162C	32
YPL030W	37
YPL069C	28
YPL188W	24
YPL201C	0
YPL207W	71
YPR021C	29
YPL253C	15
YPR040W	5
YPL143W	1495
YPL132W	28
YPL171C	4
YPL126W	166
YPR063C	125
YPR187W	158
YPL007C	38
YPL209C	7
YPR182W	13
YPL242C	75
YPL205C	0
YPL278C	2
YPR086W	125
YPR117W	47
YPL096C-A	7
YPR092W	0
YPL086C	94
YPR005C	2
YPR046W	11
tK(CUU)P	0
YPL269W	15
YPL135C-A	5
YPR105C	48
YPL158C	16
tE(UUC)P	0
YPL094C	171
YPR176C	42
YPL191C	13
YPR204C-A	0
YPR163C	402
YPL229W	4
YPR160W	22
YPL049C	69
YPL066W	32
YPL183W-A	30
YPL235W	116
YPL141C	28
tF(GAA)P1	1
YPR144C	59
YPL249C-A	1888
YPR128C	83
YPR054W	3
YPL156C	11
YPL173W	38
YPR098C	50
YPL260W	32
YPL251W	3
YPL016W	32
YPR095C	27
YPR079W	17
YPR010C	436
YPL046C	7
YPL021W	0
YPL268W	33
YPL283C	55
YPL206C	58
YPR055W	38
YPR138C	57
YPL243W	127
YPR127W	64
YPL095C	50
YPR027C	1
YPL232W	147
YPL124W	13
YPR041W	386
YPL083C	56
YPL048W	138
YPL120W	17
YPL117C	222
YPR126C	0
YPR091C	55
YPR059C	1
YPL214C	32
YPL203W	30
YPL273W	271
YPR081C	10
YPL011C	41
YPR097W	87
YPL274W	83
YPR158W	23
YPL050C	147
YPR114W	24
YPL110C	24
YPL161C	36
YPR022C	27
tT(UGU)P	0
YPR175W	38
YPL068C	3
YPL055C	21
YPL079W	1945
YPL150W	18
YPR192W	2
YPL226W	368
YPL115C	45
YPL283W-A	0
YPL170W	35
YPL245W	82
YPR140W	38
YPR048W	23
YPR102C	2095
YPL036W	7
YPR015C	3
YPR133W-A	25
YPL146C	78
YPR107C	41
YPL035C	1
YPL082C	119
YPR064W	1
YPL216W	13
YPL152W	21
YPL230W	1
YPL159C	25
YPR183W	99
YPL204W	61
YPL109C	23
YPL249C	17
YPR154W	9
YPR026W	8
YPR076W	0
YPR170W-B	38
YPR016C	406
YPL060W	11
YPR029C	72
YPR002C-A	1
YPL106C	999
YPR085C	13
YPL008W	15
YPR152C	19
YPL212C	115
YPL119C	8
YPL078C	207
YPL195W	91
YPL025C	0
YPR060C	96
YPL199C	123
YPL228W	31
YPL018W	11
YPL259C	65
YPR150W	1
YPL072W	9
YPL130W	0
YPR179C	20
YPR096C	0
YPL028W	564
YPL174C	17
YPR031W	28
YPL257W-A	0
YPR158W-A	0
YPL257W-B	143
YPR158C-D	139
YPR137C-A	0
YPR137C-B	138
YPR158W-B	136
YPL060C-A	15
YPR158C-C	0
YMR172W	17
YMR027W	155
YML089C	0
YMR290C	225
YMR139W	45
YMR191W	68
YMR244C-A	13
YMR091C	59
YMR173W-A	8
YMR180C	20
YML020W	18
YML088W	38
YML077W	32
YML125C	290
YMR318C	433
YMR115W	43
YMR266W	134
YML057W	46
YML055W	47
