Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IP3.bam
YML090W	0
YML101C	14
YMR012W	339
tY(GUA)M2	0
YMR202W	429
YMR083W	445
snR76	4
YMR017W	0
YML085C	205
YML013W	29
YMR224C	9
YMR059W	14
YMR072W	88
YMR304W	37
YML087C	2
YMR195W	17
YMR240C	14
YMR308C	136
YML001W	198
YML114C	18
YMR319C	54
YML075C	54
YMR075W	18
YML129C	15
YML073C	586
YMR149W	103
YMR233W	12
YMR048W	12
YML030W	17
YMR118C	0
YMR260C	485
YMR135W-A	1
tM(CAU)M	0
YML056C	516
YML064C	12
YML132W	52
YML113W	6
YML058W-A	1
YMR136W	1
YML091C	9
YMR199W	33
YMR286W	22
YMR025W	5
YMR112C	13
YML127W	45
YML005W	9
YMR160W	8
YMR046W-A	1
YMR096W	5
YML133C	9
YMR246W	182
YMR052C-A	0
YMR120C	47
YMR052W	10
YML100W-A	0
YML049C	32
YMR065W	8
YMR098C	26
YMR302C	32
YMR075C-A	0
YML060W	34
YMR080C	48
YMR156C	9
YMR294W	6
YMR167W	17
YMR242W-A	0
YMR079W	214
YMR275C	32
YMR100W	29
YMR030W-A	1
YMR161W	19
YMR183C	94
YML021C	37
YML074C	132
YMR157C	22
YMR110C	24
YMR097C	25
YMR111C	7
YML011C	6
YMR064W	16
YML082W	36
YMR300C	69
YMR262W	15
YMR031C	51
YMR016C	14
YMR066W	15
YMR007W	0
YMR201C	22
YMR232W	0
YMR200W	51
YMR297W	277
YML026C	1509
YML023C	21
YMR143W	1488
YMR073C	18
YML069W	74
YML050W	7
YML099W-A	0
YMR211W	23
tF(GAA)M	0
YMR283C	9
snR74	4
RNA170	0
YML078W	160
YMR142C	2597
YMR203W	116
YMR077C	11
YMR245W	0
YMR284W	21
YMR089C	30
YMR134W	12
YMR290W-A	0
YMR095C	0
snR83	616
snR73	3
tH(GUG)M	0
YMR099C	263
YMR132C	13
YML115C	55
snR11	1000
YMR086W	31
YMR044W	21
YMR222C	31
YMR272W-A	3
YMR321C	28
YML131W	29
YML038C	38
YML122C	1
YMR036C	27
YML012W	211
YML100W	13
YMR312W	21
YML112W	8
YML099C	21
YML123C	506
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	14
YMR236W	64
YML034C-A	1
YMR204C	7
YMR011W	43
YML008C	145
YMR109W	62
YMR004W	42
YMR158C-A	0
YMR216C	45
YMR159C	3
YMR307C-A	5
YMR272C	172
YMR106C	7
YML092C	122
tV(AAC)M2	0
YML104C	23
YML058W	25
tW(CCA)M	0
YMR148W	3
YMR168C	16
YML063W	5529
YMR008C	50
YMR294W-A	1
YMR177W	30
YMR213W	19
YMR192W	14
YMR326C	0
YMR014W	31
YMR020W	17
snR86	5102
YMR208W	34
YML098W	16
YMR133W	0
YML028W	1047
YMR285C	26
YMR040W	3
YMR094W	9
YMR189W	45
YML128C	10
YML022W	251
YMR299C	33
YMR227C	12
YMR119W	25
YMR255W	39
YMR024W	39
YML054C	1
YMR317W	1
YMR084W	2
YMR274C	13
YMR215W	86
YMR277W	33
YMR033W	77
YML094C-A	0
YML041C	26
YMR305C	55
YMR315W-A	0
YMR237W	89
YML095C	6
YMR018W	0
YMR163C	7
YML027W	7
ZOD1	0
tD(GUC)M	0
YMR162C	31
YMR158W	28
YMR210W	19
YMR316C-A	1
YMR241W	163
YMR205C	591
YMR235C	378
YMR047C	65
YMR259C	52
YMR175W-A	0
YMR281W	14
YMR261C	62
YMR026C	36
YML010W	124
YMR150C	28
YMR067C	13
YMR179W	14
YMR126C	25
YML032C	22
YML018C	62
YML081W	25
YMR003W	18
YMR221C	42
YMR257C	16
YML068W	15
YMR117C	5
YMR060C	23
YMR144W	13
YMR068W	5
YML097C	27
YMR182C	0
YMR295C	132
YMR181C	6
YML080W	29
YMR194C-B	2
YMR140W	24
YMR058W	86
YMR076C	20
YMR239C	46
tG(GCC)M	0
YMR242C	2741
YMR306C-A	2
YMR193C-A	0
YMR114C	9
YMR009W	31
YMR088C	34
YMR253C	12
YMR103C	4
YMR254C	0
YMR303C	460
YMR316W	56
YML017W	59
YMR104C	23
YMR309C	189
YML133W-A	0
YMR155W	15
YMR313C	24
YMR028W	11
snR72	1
YMR154C	3
tY(GUA)M1	0
snR75	8
YML096W	23
YML016C	16
YML006C	20
YMR178W	77
YML109W	13
YML015C	29
YMR197C	41
YML014W	34
YML106W	550
YML025C	28
tS(AGA)M	0
YMR172C-A	0
YMR193W	12
YML052W	113
YML079W	79
YML101C-A	1
YML047C	0
YMR174C	0
YMR218C	24
YMR315W	108
YMR001C	49
tV(AAC)M1	0
tE(UUC)M	0
YML121W	34
YMR085W	1
YMR105W-A	0
YMR122C	1
snR78	3
YMR217W	338
tA(AGC)M2	0
YMR298W	81
YMR057C	0
YML042W	4
YMR320W	4
YMR287C	14
YMR289W	15
YML048W	146
YMR250W	23
YMR230W-A	2
YMR124W	12
YMR311C	35
snR77	20
YMR322C	0
YML119W	20
YML043C	23
YML046W	37
YML004C	137
YMR071C	65
YMR229C	317
YMR063W	6
YMR301C	34
YMR276W	126
YMR002W	175
YML081C-A	28
YML019W	85
YMR176W	23
YMR158W-B	0
YML108W	18
YMR198W	11
YML094W	59
YMR006C	50
YML003W	7
YML057C-A	0
YML009C-A	4
tQ(CUG)M	0
YML093W	70
YMR116C	5294
YMR196W	13
YML053C	9
YMR151W	0
YML009C	23
YMR070W	10
YMR219W	28
YML037C	5
YMR280C	0
YMR170C	10
YMR123W	51
YML012C-A	1
YMR019W	9
YMR206W	1
YMR165C	19
YMR010W	70
YMR184W	41
YML126C	259
YMR244W	1
YMR279C	1
YMR316C-B	1
YMR107W	2
YML054C-A	0
YMR043W	28
tA(AGC)M1	0
YMR270C	24
YMR175W	0
YML009W-B	0
YMR035W	22
YMR108W	222
YML002W	0
YML111W	36
YMR278W	28
YMR185W	33
YMR304C-A	8
YML084W	0
YMR258C	39
YMR023C	8
YMR291W	31
YMR041C	11
YMR029C	29
YMR092C	86
YMR138W	13
YMR122W-A	281
YMR053C	7
YMR220W	76
YMR087W	8
YML031W	38
YML118W	5
YML120C	14
YMR078C	26
tL(CAA)M	0
YMR042W	16
YMR251W	0
YMR223W	36
YML007C-A	0
YMR256C	13
YMR214W	62
tP(UGG)M	1
YMR055C	5
YML117W	73
YMR271C	9
snR24	9
YMR226C	296
YML110C	157
YML047W-A	0
YML007W	61
YMR190C	23
YMR225C	14
YMR264W	68
YMR037C	13
YML024W	2052
YML083C	0
YMR182W-A	1
YMR030W	6
YMR187C	11
YMR238W	48
YML061C	35
YMR130W	29
YMR005W	44
YMR054W	48
YMR209C	33
YML102W	15
YMR194W	471
YMR252C	10
YMR164C	2
YMR074C	106
YML065W	27
YMR243C	238
snR85	168
YMR145C	135
YML071C	15
YMR015C	52
YML070W	80
YMR125W	106
YMR325W	0
YMR141W-A	0
YML072C	166
YML105C	84
YMR119W-A	3
YMR069W	3
YMR293C	6
YML124C	127
YMR090W	8
YML029W	17
YMR171C	26
YMR102C	31
YMR188C	17
YMR269W	10
YMR128W	76
YMR039C	32
YMR230W	719
YMR267W	40
YMR247C	57
YMR152W	27
YMR251W-A	114
YMR146C	412
YMR228W	16
YMR032W	28
YMR013C-A	0
YMR001C-A	1
YMR031W-A	0
YMR153W	27
YMR056C	3
YMR282C	16
YMR234W	13
YMR323W	0
YMR062C	43
YMR247W-A	0
YMR038C	221
YMR049C	134
YMR272W-B	0
YMR147W	5
YML067C	47
tK(CUU)M	0
tR(UCU)M1	0
YML107C	21
snR54	6
YMR231W	24
YMR081C	1
YML051W	22
YMR314W	203
YMR113W	21
YML031C-A	0
YMR263W	16
YML034W	24
YMR131C	250
YMR310C	8
YMR034C	9
YML103C	81
YMR306W	4
YMR169C	7
YMR186W	1610
YML059C	42
YML086C	97
YMR013C	10
YMR127C	24
YMR153C-A	0
YMR212C	74
YMR296C	55
YMR101C	0
YMR166C	16
YMR061W	49
YMR288W	22
YMR265C	27
YML116W	13
YML130C	75
YMR273C	13
YMR292W	55
YMR137C	6
YMR013W-A	0
YML076C	10
YMR082C	0
tR(UCU)M2	0
YMR022W	50
YML062C	15
YMR086C-A	0
YML035C	47
YMR173W	7
YMR194C-A	2
YMR093W	67
YML036W	23
YMR307W	709
YML116W-A	3
YMR021C	16
YMR135C	10
YMR121C	271
YMR129W	74
YML066C	1
YMR045C	82
YMR050C	75
YML045W	81
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	120
YBR225W	8
YBR182C-A	0
YBL055C	49
YBR293W	13
YBR223W-A	0
YBR115C	29
YBR031W	2080
YBL108C-A	0
YBR116C	0
YBR241C	10
YBR182C	5
YBR134W	3
YBL037W	19
YBR019C	2
YBR022W	19
YBR121C-A	0
YBR119W	17
YBL022C	71
snR161	48
YBR243C	47
YBR234C	194
YBR179C	30
YBR247C	39
YBR124W	0
YBL086C	9
YBL065W	0
YBR227C	13
YBR218C	152
YBR244W	59
YBR160W	36
YBL080C	4
YBR083W	8
YBR294W	0
tI(AAU)B	0
YBR091C	11
YBR284W	1
YBR158W	124
YBR111W-A	13
YBL071C	0
YBR126W-B	3
YBR229C	41
YBR042C	52
YBR150C	11
YBR298C	5
YBR143C	415
YBR014C	36
tS(AGA)B	0
YBR259W	5
YBR060C	26
YBR180W	0
YBL034C	18
YBR212W	9
YBR071W	16
YBL074C	8
YBL107C	18
YBR097W	30
YBR136W	19
YBR039W	200
YBL089W	16
YBL067C	60
YBR270C	5
YBR087W	60
YBR121C	376
YBR026C	51
YBR197C	18
YBR027C	2
YBR177C	66
YBR176W	23
YBR230W-A	7
YBR090C	2
YBL071C-B	0
YBR064W	0
YBR044C	17
YBL068W	125
YBR216C	16
YBR271W	58
YBR084W	153
YBR065C	18
YBR245C	42
YBR085W	11
YBR059C	55
YBR068C	218
YBR285W	1
YBR041W	47
YBR252W	76
YBL082C	21
YBL002W	136
YBL098W	26
YBR117C	2
YBR214W	8
YBR169C	35
YBR207W	33
YBR155W	56
YBL106C	15
YBR237W	20
YBR193C	24
YBR149W	97
YBR013C	6
YBL063W	7
YBL029C-A	22
YBR147W	0
YBR246W	36
YBR002C	41
YBR023C	74
YBL088C	27
YBL064C	51
YBL007C	130
tL(UAA)B2	0
YBL093C	55
YBL091C	199
YBR142W	64
YBR047W	0
YBR238C	18
YBR067C	38
YBR010W	582
YBL054W	31
YBR209W	0
YBL060W	11
YBR089W	2
YBR025C	496
YBR040W	0
YBR230C	12
YBL027W	3317
YBL100C	1
YBR261C	75
YBR034C	124
YBR101C	133
YBL010C	19
YBR053C	45
YBL059C-A	11
YBR255C-A	4
YBL042C	58
YBL039C	352
YBR217W	13
YBR200W-A	0
YBL003C	289
YBR069C	133
YBR056W-A	12
YBR009C	325
YBL038W	37
YBR056C-B	1
YBR081C	28
YBR007C	8
YBR146W	74
YBR171W	54
YBL028C	58
YBR135W	33
YBR264C	17
YBR043C	19
YBL059W	8
YBR131W	15
YBR233W-A	11
YBR092C	144
YBR126C	68
YBR057C	22
YBR086C	127
YBR174C	1
snR56	9
YBR281C	29
YBL103C	15
tG(GCC)B	0
YBR159W	215
YBR118W	10417
YBL004W	151
YBR163W	20
YBL013W	4
YBL112C	2
YBR231C	10
YBL066C	9
YBR008C	23
YBL015W	21
YBR038W	33
YBL018C	24
YBR253W	18
YBL068W-A	0
YBR058C	42
YBL084C	17
YBR224W	0
YBR077C	32
YBL087C	1313
YBR098W	8
YBR239C	7
YBR168W	13
YBL046W	16
YBR003W	24
YBR215W	14
LSR1	27251
YBL025W	8
YBR105C	13
YBR200W	39
YBR190W	0
YBR248C	51
YBR145W	18
YBL047C	121
YBR099C	3
YBL014C	28
YBR062C	18
YBL092W	3044
YBR240C	5
YBR251W	28
YBR199W	82
YBR128C	1
YBR139W	30
YBL070C	0
YBR054W	29
YBL039W-B	12
YBR072W	16
YBR111C	135
YBL001C	65
YBR110W	27
YBL111C	8
YBL036C	69
tR(UCU)B	0
YBL094C	1
YBR033W	2
YBL073W	0
YBR096W	75
YBL053W	0
YBR030W	33
YBL076C	612
YBR256C	91
YBR162W-A	25
YBL077W	2
YBR156C	9
YBL012C	0
YBL008W-A	0
YBR297W	4
YBR189W	4219
YBL096C	2
YBR011C	1033
YBL041W	164
YBL081W	0
YBR089C-A	56
YBR103C-A	0
YBR296C	5
YBL040C	112
YBR165W	31
YBL026W	47
YBR082C	324
YBR280C	4
YBR061C	48
YBL016W	36
YBR175W	31
YBR029C	47
YBL057C	73
YBR298C-A	0
YBR192W	26
tQ(UUG)B	1
YBR302C	64
YBR254C	24
YBR204C	28
YBR220C	31
YBR222C	55
YBR290W	28
YBR162C	188
YBR167C	12
YBL033C	33
YBR228W	6
YBR263W	229
YBR250W	1
YBR272C	36
YBR120C	10
YBR084C-A	2749
YBL062W	0
YBR301W	0
YBR076W	0
YBR210W	37
YBR106W	524
YBR005W	30
YBR153W	20
YBR132C	12
YBR166C	40
YBR221W-A	0
YBR131C-A	0
YBR161W	13
YBR109C	278
YBR255W	8
YBR205W	80
YBR296C-A	0
YBL043W	4
YBR130C	53
YBR206W	6
YBR122C	44
YBR295W	21
YBR004C	22
YBR202W	32
YBR001C	14
YBL113C	7
YBR288C	45
YBR282W	15
YBL072C	3818
YBR103W	19
YBR107C	8
YBL024W	111
YBR012C	0
YBR188C	11
YBL075C	13
YBR102C	24
YBR006W	12
YBL051C	29
YBR196C	743
YBL031W	5
YBR141W-A	1
YBL006W-A	1
YBL100W-C	0
YBR236C	68
YBR276C	39
YBR036C	86
YBR045C	6
YBR291C	12
YBR137W	43
YBR079C	205
YBR017C	91
YBL044W	0
YBL023C	25
YBR127C	569
YBR152W	6
YBR035C	128
YBR289W	16
YBL017C	124
YBR157C	30
YBL104C	32
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	16
YBR233W	9
YBR262C	16
YBR020W	3
YBR085C-A	22
YBR123C	20
YBR221C	324
YBL029W	5
YBL045C	57
YBR191W-A	127
YBR154C	176
YBR278W	23
YBR273C	54
YBR032W	0
YBR048W	547
YBR104W	54
YBL079W	79
YBR265W	63
YBR249C	195
YBR203W	6
YBR184W	0
YBR170C	26
YBR173C	44
YBR133C	46
YBR275C	26
YBL108W	0
YBL113W-A	0
YBL085W	30
YBL052C	32
YBL009W	7
YBR283C	150
YBR094W	37
YBR258C	7
YBR201W	15
YBR070C	31
tE(UUC)B	0
YBR198C	27
YBL056W	79
YBL099W	214
YBR257W	15
YBR126W-A	0
YBR242W	42
YBL008W	27
YBR181C	3203
tC(GCA)B	0
YBR052C	153
YBR093C	25
YBR049C	53
YBR056W	62
YBL030C	80
tT(AGU)B	0
YBR141C	14
YBR226C	0
YBL005W	10
YBR151W	83
YBR144C	0
YBR178W	0
YBR138C	4
YBL090W	22
YBL105C	55
YBL102W	44
YBL011W	46
YBR095C	13
YBR196C-B	1
YBL048W	0
YBR066C	11
YBR292C	1
YBR018C	0
YBR194W	8
YBR076C-A	12
YBR108W	10
YBR046C	23
YBR235W	28
YBR274W	29
YBL006C	42
YBR186W	0
YBR277C	0
YBR185C	19
YBL078C	9
YBR037C	23
YBR015C	33
YBR016W	33
YBL107W-A	0
YBL071W-A	12
YBR269C	34
YBR266C	0
YBR055C	19
YBR088C	96
tV(UAC)B	2
YBL019W	10
YBR112C	21
YBR164C	119
YBR148W	4
YBL020W	45
YBR208C	74
tD(GUC)B	0
YBR172C	34
YBL097W	10
YBR050C	1
YBR183W	19
YBR213W	3
YBR113W	0
YBL091C-A	23
YBR196C-A	1
YBR286W	418
YBR268W	13
YBR058C-A	33
YBR287W	58
YBL083C	2
YBL061C	26
YBR267W	78
YBR114W	6
YBL032W	67
YBR219C	0
tF(GAA)B	0
YBR299W	1
YBR191W	2249
YBR125C	26
YBL069W	24
YBR223C	11
YBR074W	63
YBR201C-A	5
YBR187W	115
YBL021C	15
YBL049W	4
YBL035C	6
YBL095W	23
YBR073W	47
YBR109W-A	0
YBR260C	10
YBR279W	29
YBR211C	13
YBR078W	428
YBR063C	14
YBR028C	20
YBL039C-A	0
YBR129C	29
YBL050W	106
YBR051W	0
YBR080C	64
YBL058W	85
YBL101C	11
YBR140C	58
YBR021W	10
YBR232C	0
YBR024W	9
YBL005W-B	102
YBL100W-A	0
YBR012W-B	62
YBR012W-A	0
YBL005W-A	0
YBL100W-B	19
YNR017W	97
YNL105W	0
YNR069C	2
YNL306W	46
YNL288W	35
YNL191W	26
YNL150W	7
YNL097C	11
tN(GUU)N1	0
YNL137C	68
YNL331C	3
YNL030W	555
YNL297C	46
YNL102W	34
YNR026C	39
YNL152W	25
YNL140C	0
YNL099C	50
YNL182C	67
YNL180C	39
YNR001C	65
YNL091W	36
YNL157W	45
YNL315C	62
YNL221C	28
YNR052C	39
YNL061W	99
YNL284C	53
YNR040W	18
YNL246W	38
YNL097W-A	1
YNL121C	72
snR191	221
YNL043C	4
YNR055C	41
YNL039W	14
YNR036C	50
YNL304W	5
YNL119W	26
YNL034W	0
YNL187W	6
YNL310C	23
YNL277W	3
YNL126W	17
tL(UAA)N	0
YNL210W	1
YNR041C	34
YNL193W	33
YNL301C	561
YNL263C	48
YNL059C	23
YNL028W	0
YNL044W	87
YNL026W	35
YNL067W	591
YNL205C	0
YNL104C	172
YNL169C	48
YNL268W	93
YNL162W	741
YNL257C	32
YNL229C	37
YNL042W-B	0
YNL248C	109
YNR045W	15
YNR051C	20
YNL190W	39
YNL194C	1
YNL080C	42
YNR005C	0
YNR064C	0
YNL145W	1
YNR068C	1
YNL323W	47
YNL003C	19
YNL199C	24
YNL048W	43
YNL072W	24
YNL224C	22
YNL067W-A	0
YNR032W	35
YNL206C	38
YNR062C	1
YNL203C	0
YNL273W	10
tI(AAU)N1	0
YNL213C	18
YNL055C	202
YNL170W	3
YNR013C	18
YNL269W	0
YNR020C	14
YNL041C	28
YNL234W	19
YNL165W	15
YNL116W	0
YNL008C	28
YNL309W	1
YNR015W	65
YNR075W	13
YNL025C	12
YNL058C	16
YNL313C	73
YNL122C	14
YNL094W	32
YNL001W	44
YNL317W	15
YNL035C	36
YNL007C	156
YNL162W-A	4
YNR039C	8
YNL103W-A	0
tL(CAA)N	0
YNL052W	62
YNL120C	1
YNL002C	107
YNL311C	13
YNR007C	3
YNL291C	30
YNL195C	2
YNL087W	104
tF(GAA)N	0
YNL217W	88
YNL029C	16
YNR028W	39
YNL009W	4
YNL024C-A	15
YNL334C	2
YNL319W	0
YNL295W	20
tN(GUU)N2	0
YNL192W	93
YNL149C	71
YNL071W	141
YNL089C	2
YNL308C	63
YNL239W	71
YNL275W	15
YNR071C	1
YNL226W	1
YNL040W	31
YNL117W	2
YNL050C	25
YNL086W	6
YNL017C	0
YNR070W	4
YNR067C	82
YNL305C	33
YNL015W	20
YNL146C-A	0
YNL063W	8
YNL294C	29
YNR046W	66
YNL167C	13
YNL280C	49
YNR002C	2
YNL036W	12
YNL075W	117
YNR058W	7
YNL054W	9
YNR006W	28
YNR042W	2
YNL261W	15
YNL188W	21
YNL146W	4
YNL228W	0
YNL211C	3
YNR021W	224
YNL201C	43
YNR033W	47
YNR034W	7
YNL272C	36
YNL245C	2
YNR074C	21
YNL123W	76
YNR016C	634
YNL223W	11
YNR032C-A	10
YNL133C	6
YNL178W	4595
YNL065W	122
YNR043W	101
YNL021W	32
YNL124W	24
YNL312W	84
YNL143C	0
YNL251C	14
snR40	27
YNL299W	16
snR19	2786
YNR049C	17
YNL163C	40
YNR073C	1
YNL127W	31
YNL118C	53
tT(AGU)N2	0
YNL189W	141
YNL290W	68
YNR025C	1
YNL250W	11
YNL314W	11
YNL227C	14
YNL218W	12
YNL004W	30
YNR023W	5
YNL092W	1
YNL324W	1
YNL233W	13
YNL155W	60
YNL020C	22
YNL076W	16
YNL200C	16
YNL177C	44
YNL077W	16
YNL293W	28
YNL098C	119
YNR004W	4
YNL049C	52
YNR019W	42
YNL031C	997
YNL019C	5
YNL214W	5
YNL006W	35
YNR030W	50
YNL038W	24
YNL090W	64
YNL151C	80
YNL254C	10
YNR008W	19
YNR038W	30
YNR003W-A	1
YNL307C	186
YNL131W	208
YNL265C	28
YNL175C	108
YNL042W	8
YNL022C	38
YNL056W	43
YNL011C	18
YNL329C	16
YNL074C	18
YNL093W	0
YNR047W	23
YNL183C	12
YNL057W	1
YNL238W	52
YNL154C	86
YNL267W	27
tP(UGG)N2	2
YNL014W	4
NME1	2375
YNL078W	40
YNL209W	2270
YNL253W	11
YNL173C	24
YNL066W	107
YNL321W	13
YNR054C	46
YNR072W	0
YNR076W	0
YNR031C	46
YNL110C	121
YNL232W	63
YNL262W	42
YNL142W	4
YNL129W	37
YNR014W	1
YNL005C	47
YNL174W	2
YNL335W	0
YNL240C	37
YNL318C	1
YNL256W	56
YNL012W	2
YNR029C	28
YNL130C-A	0
YNL107W	10
YNR065C	12
YNL332W	3
YNL023C	51
YNR056C	1
YNL186W	42
YNL153C	26
YNL130C	60
YNL088W	76
YNL216W	61
YNL276C	0
YNL108C	45
YNL252C	25
YNL181W	41
YNL197C	14
YNL064C	344
YNL202W	5
YNL283C	14
YNL147W	43
YNL286W	14
YNL337W	0
YNL322C	36
YNL158W	11
YNL168C	73
YNL259C	12
YNR022C	34
YNR077C	0
YNL068C	16
tI(AAU)N2	0
YNL037C	76
YNL085W	152
YNL051W	19
YNL148C	8
YNR075C-A	0
YNL255C	547
YNL070W	21
tD(GUC)N	0
tT(AGU)N1	0
YNL271C	51
YNL198C	0
YNR018W	63
YNL327W	82
YNL236W	33
YNR001W-A	0
YNL053W	25
YNL281W	204
YNL279W	1
YNL156C	68
YNL260C	13
YNL222W	25
YNL235C	0
YNR059W	12
YNR044W	2
YNL225C	17
YNL215W	6
YNL326C	10
YNL100W	37
YNR009W	12
YNR066C	5
YNL339W-A	1
snR66	5
YNL266W	1
YNL292W	49
YNL242W	16
YNR057C	7
tG(UCC)N	0
YNL067W-B	1
YNL166C	27
YNL111C	82
YNL069C	3261
YNL277W-A	0
YNL128W	2
YNL300W	0
YNL179C	1
YNR050C	170
snR49	32
YNL138W	84
YNR048W	15
YNL302C	2175
YNL045W	58
YNL125C	18
YNL207W	37
YNR011C	5
YNL241C	74
YNL112W	358
YNL249C	11
YNL270C	1
YNL115C	21
YNL073W	38
YNL082W	12
YNL097C-B	0
YNR034W-A	1
YNL296W	1
YNL138W-A	6
YNL196C	1
YNL109W	1
YNL101W	27
YNR012W	42
YNL114C	2
YNL237W	3
YNL084C	97
YNL289W	21
YNL171C	0
YNL208W	389
YNL010W	470
YNL134C	69
YNR053C	191
tP(AGG)N	0
YNL231C	53
YNL230C	8
YNL339W-B	0
YNL258C	31
YNL328C	2
YNL081C	17
YNR037C	15
YNR063W	4
YNL339C	18
YNR060W	2
YNL287W	142
YNL095C	10
YNL096C	594
YNL282W	16
YNL047C	5
YNL139C	47
tP(UGG)N1	0
YNL298W	18
YNL113W	99
YNR003C	63
YNL316C	14
YNL016W	218
YNL330C	48
YNR010W	11
YNL172W	20
YNL132W	89
YNR027W	31
YNL083W	17
YNL013C	0
YNL164C	14
YNL274C	8
YNL176C	5
YNR061C	65
YNL303W	0
YNR035C	93
YNL160W	17
YNR024W	16
YNL024C	14
YNL018C	4
YNL033W	2
YNL141W	212
YNL320W	15
YNL204C	4
YNL106C	24
YNL338W	0
YNL161W	25
YNL247W	136
YNL285W	1
YNL062C	76
YNL325C	5
YNL046W	17
YNL032W	20
YNL135C	433
YNL212W	36
YNL243W	65
YNL103W	19
YNL144W-A	0
YNL333W	6
YNL027W	12
YNL278W	8
YNL144C	3
YNL159C	19
YNL220W	117
YNL184C	0
YNL336W	37
YNL264C	46
YNL136W	9
YNL185C	11
YNL219C	53
YNL079C	313
YNL244C	294
YNL054W-B	72
YNL284C-B	83
YNL284C-A	0
YNL054W-A	0
YJL160C	1
YJL204C	20
YJR105W	429
YJR129C	29
YJL139C	10
YJL062W-A	22
YJL110C	11
YJR088C	101
YJL213W	12
YJR046W	51
YJL020C	52
YJL187C	21
YJR131W	20
YJL133W	11
YJL086C	0
YJR053W	8
YJR044C	43
YJR100C	27
YJR012C	7
YJR067C	8
YJR146W	0
YJR140W-A	1
YJR130C	14
YJR069C	55
tV(AAC)J	0
YJR120W	0
YJL186W	53
YJL008C	196
YJL061W	37
YJR085C	80
YJR040W	17
YJL189W	445
YJR039W	13
YJL202C	0
YJL009W	3
YJR005W	34
YJL006C	15
YJR150C	0
YJR098C	9
YJL103C	2
YJL156C	19
YJL185C	3
YJL135W	0
YJR138W	20
YJL108C	2
YJR037W	0
YJR079W	1
YJR049C	35
YJR008W	11
YJR023C	1
YJR002W	74
YJR145C	3462
YJR048W	21
YJR009C	2002
YJL222W-A	0
YJL173C	43
YJR014W	125
YJR135W-A	36
YJR045C	293
YJL176C	32
YJL193W	12
YJR128W	0
YJL159W	59
YJL030W	14
YJL047C	14
YJL194W	37
YJL195C	0
YJR108W	3
YJL199C	1
YJL216C	6
YJL011C	34
YJR060W	13
YJR119C	3
YJR092W	49
YJL051W	9
YJR071W	2
YJR115W	1
YJL010C	58
YJL084C	17
YJR030C	13
YJL119C	4
YJL221C	0
YJR140C	24
YJR161C	24
YJL136C	963
tR(ACG)J	0
YJL146W	14
YJL060W	49
tW(CCA)J	0
YJL117W	165
YJL149W	12
YJR063W	54
YJL067W	1
YJL164C	18
YJL223C	0
YJL079C	3
snR3	238
YJL156W-A	0
YJL106W	4
YJL171C	115
YJL058C	8
tL(UAG)J	0
YJL132W	6
YJL172W	88
YJR114W	3
YJL093C	26
YJL163C	1
YJR153W	1
YJL179W	22
YJR080C	58
YJL037W	0
YJL104W	34
YJL050W	99
YJL002C	210
YJR084W	18
YJL220W	0
YJR034W	9
YJR019C	13
YJR093C	11
YJL201W	23
YJL161W	3
YJR021C	8
YJL070C	14
snR128	474
YJL029C	38
YJR010W	12
YJR151W-A	0
tD(GUC)J3	0
YJR144W	85
YJL073W	12
YJL022W	0
YJR038C	0
snR37	11613
YJR094W-A	711
YJL052W	239
YJR139C	390
YJR158W	0
YJL089W	0
YJL077W-B	0
YJL016W	18
YJL127W-A	0
YJR007W	210
tA(AGC)J	0
YJR096W	44
YJL032W	1
YJR065C	186
YJL019W	14
YJR082C	11
YJL181W	14
YJR095W	1
YJR086W	11
YJL077C	0
tR(UCU)J2	0
YJR006W	26
YJR072C	96
YJL118W	8
YJL184W	13
YJR133W	44
YJR025C	45
YJR018W	7
YJL095W	19
YJR147W	12
YJL043W	2
YJL107C	1
YJL012C	333
YJR121W	424
YJL145W	55
YJL153C	6
YJL088W	0
YJR064W	277
YJL137C	13
YJL074C	35
YJL111W	188
YJL158C	85
YJR016C	429
YJR099W	35
YJL208C	69
YJL048C	14
YJL197W	29
YJR074W	38
YJL127C-B	6
tD(GUC)J4	0
YJL020W-A	3
YJL078C	14
YJL165C	48
YJR117W	44
YJR057W	20
YJR160C	0
YJL134W	29
YJL219W	1
YJL081C	69
YJL054W	56
YJR137C	42
tK(CUU)J	0
YJL038C	0
YJR056C	18
YJL072C	18
YJR152W	4
YJL142C	2
YJL192C	143
YJR001W	90
YJR110W	18
YJL190C	1456
YJL182C	0
YJL099W	25
YJL090C	11
YJL055W	75
YJL085W	17
YJR109C	90
YJL167W	183
tM(CAU)J3	0
YJL127C	14
YJR004C	74
YJL036W	29
YJL150W	0
YJL168C	26
YJR036C	3
YJL162C	13
YJR106W	6
YJR043C	29
YJR066W	50
YJL001W	180
YJR061W	1
YJL212C	40
YJL024C	22
YJR125C	35
YJR051W	36
YJR112W-A	7
YJR050W	12
YJR011C	12
YJR136C	13
YJL200C	67
YJL188C	5
YJL170C	0
YJL129C	30
YJR112W	15
YJR103W	17
YJL044C	48
YJL157C	44
YJR142W	52
