Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP1.bam
YML133W-B	3
YML090W	0
YML101C	16
YMR012W	832
tY(GUA)M2	0
YMR202W	284
YMR083W	666
snR76	10
YMR017W	1
YML085C	402
YML013W	29
YMR224C	16
YMR059W	3
YMR072W	141
YMR304W	40
YML087C	2
YMR195W	12
YMR240C	21
YMR308C	217
YML001W	154
YML114C	34
YMR319C	41
YML075C	38
YMR075W	21
YML129C	15
YML073C	779
YMR149W	126
YMR233W	13
YMR048W	10
YML030W	12
YMR118C	1
YMR260C	360
YMR135W-A	2
tM(CAU)M	0
YML056C	1379
YML064C	16
YML132W	54
YML113W	14
YML058W-A	6
YMR136W	10
YML091C	41
YMR199W	41
YMR286W	15
YMR025W	4
YMR112C	15
YML127W	54
YML005W	24
YMR160W	13
YMR046W-A	0
YMR096W	5
YML133C	16
YMR246W	343
YMR052C-A	0
YMR120C	57
YMR052W	4
YML100W-A	0
YML049C	57
YMR065W	13
YMR098C	39
YMR302C	24
YMR075C-A	2
YML060W	20
YMR080C	111
YMR156C	6
YMR294W	14
YMR167W	24
YMR242W-A	0
YMR079W	304
YMR275C	52
YMR100W	42
YMR030W-A	1
YMR161W	39
YMR183C	117
YML021C	26
YML074C	195
YMR157C	31
YMR110C	37
YMR097C	28
YMR111C	17
YML011C	10
YMR064W	26
YML082W	35
YMR300C	86
YMR262W	15
YMR031C	58
YMR016C	12
YMR066W	22
YMR007W	2
YMR201C	15
YMR232W	8
YMR200W	64
YMR297W	326
YML026C	793
YML023C	31
YMR143W	954
YMR073C	16
YML069W	108
YML050W	7
YML099W-A	0
YMR211W	21
tF(GAA)M	0
YMR283C	18
snR74	8
RNA170	1
YML078W	144
YMR142C	1539
YMR203W	240
YMR077C	13
YMR245W	1
YMR284W	20
YMR089C	50
YMR134W	9
YMR290W-A	1
YMR095C	0
snR83	6054
snR73	3
tH(GUG)M	0
YMR099C	283
YMR132C	9
YML115C	52
snR11	9947
YMR086W	25
YMR044W	22
YMR222C	47
YMR272W-A	1
YMR321C	32
YML131W	56
YML038C	60
YML122C	1
YMR036C	29
YML012W	227
YML100W	39
YMR312W	18
YML112W	14
YML099C	21
YML123C	108
tV(AAC)M3	0
YMR141C	1
YMR324C	0
YMR207C	26
YMR236W	43
YML034C-A	0
YMR204C	10
YMR011W	68
YML008C	268
YMR109W	99
YMR004W	28
YMR158C-A	0
YMR216C	79
YMR159C	2
YMR307C-A	8
YMR272C	164
YMR106C	7
YML092C	153
tV(AAC)M2	0
YML104C	16
YML058W	109
tW(CCA)M	3
YMR148W	8
YMR168C	16
YML063W	4645
YMR008C	61
YMR294W-A	3
YMR177W	45
YMR213W	17
YMR192W	22
YMR326C	0
YMR014W	37
YMR020W	24
snR86	11663
YMR208W	76
YML098W	18
YMR133W	0
YML028W	1546
YMR285C	34
YMR040W	2
YMR094W	5
YMR189W	60
YML128C	19
YML022W	251
YMR299C	27
YMR227C	16
YMR119W	30
YMR255W	20
YMR024W	50
YML054C	1
YMR317W	0
YMR084W	0
YMR274C	10
YMR215W	157
YMR277W	64
YMR033W	101
YML094C-A	2
YML041C	26
YMR305C	242
YMR315W-A	0
YMR237W	113
YML095C	6
YMR018W	0
YMR163C	15
YML027W	10
ZOD1	0
tD(GUC)M	0
YMR162C	33
YMR158W	22
YMR210W	33
YMR316C-A	1
YMR241W	154
YMR205C	1135
YMR235C	367
YMR047C	91
YMR259C	54
YMR175W-A	1
YMR281W	20
YMR261C	89
YMR026C	30
YML010W	130
YMR150C	17
YMR067C	40
YMR179W	19
YMR126C	24
YML032C	41
YML018C	59
YML081W	57
YMR003W	6
YMR221C	68
YMR257C	16
YML068W	10
YMR117C	7
YMR060C	22
YMR144W	6
YMR068W	6
YML097C	35
YMR182C	4
YMR295C	150
YMR181C	3
YML080W	45
YMR194C-B	0
YMR140W	18
YMR058W	218
YMR076C	31
YMR239C	54
tG(GCC)M	0
YMR242C	1644
YMR306C-A	1
YMR193C-A	0
YMR114C	4
YMR009W	16
YMR088C	47
YMR253C	12
YMR103C	3
YMR254C	2
YMR303C	883
YMR316W	99
YML017W	95
YMR104C	27
YMR309C	451
YML133W-A	0
YMR155W	18
YMR313C	19
YMR028W	20
snR72	7
YMR154C	11
tY(GUA)M1	0
snR75	3
YML096W	37
YML016C	25
YML006C	27
YMR178W	68
YML109W	18
YML015C	35
YMR197C	37
YML014W	32
YML106W	379
YML025C	28
tS(AGA)M	0
YMR172C-A	0
YMR193W	21
YML052W	119
YML079W	65
YML101C-A	1
YML047C	12
YMR174C	3
YMR218C	25
YMR315W	128
YMR001C	87
tV(AAC)M1	1
tE(UUC)M	2
YML121W	46
YMR085W	3
YMR105W-A	0
YMR122C	1
snR78	8
YMR217W	887
tA(AGC)M2	0
YMR298W	90
YMR057C	0
YML042W	6
YMR320W	2
YMR287C	17
YMR289W	33
YML048W	263
YMR250W	27
YMR230W-A	2
YMR124W	33
YMR311C	30
snR77	21
YMR322C	0
YML119W	28
YML043C	30
YML046W	54
YML004C	197
YMR071C	84
YMR229C	610
YMR063W	7
YMR301C	34
YMR276W	273
YMR002W	201
YML081C-A	24
YML019W	73
YMR176W	34
YMR158W-B	0
YML108W	12
YMR198W	12
YML094W	48
YMR006C	49
YML003W	3
YML057C-A	0
YML009C-A	12
tQ(CUG)M	3
YML093W	61
YMR116C	7728
YMR196W	34
YML053C	34
YMR151W	2
YML009C	22
YMR070W	20
YMR219W	37
YML037C	2
YMR280C	2
YMR170C	16
YMR123W	46
YML012C-A	0
YMR019W	29
YMR206W	0
YMR165C	45
YMR010W	86
YMR184W	29
YML126C	615
YMR244W	0
YMR279C	2
YMR316C-B	0
YMR107W	6
YML054C-A	1
YMR043W	56
tA(AGC)M1	0
YMR270C	25
YMR175W	5
YML009W-B	2
YMR035W	17
YMR108W	687
YML002W	8
YML111W	50
YMR278W	58
YMR185W	41
YMR304C-A	31
YML084W	0
YMR258C	43
YMR023C	7
YMR291W	39
YMR041C	21
YMR029C	41
YMR092C	131
YMR138W	10
YMR122W-A	234
YMR053C	7
YMR220W	113
YMR087W	11
YML031W	51
YML118W	5
YML120C	18
YMR078C	39
tL(CAA)M	0
YMR042W	7
YMR251W	1
YMR223W	47
YML007C-A	0
YMR256C	23
YMR214W	86
tP(UGG)M	1
YMR055C	8
YML117W	79
YMR271C	5
snR24	9
YMR226C	305
YML110C	195
YML047W-A	0
YML007W	60
YMR190C	25
YMR225C	16
YMR264W	46
YMR037C	21
YML024W	1174
YML083C	1
YMR182W-A	0
YMR030W	9
YMR187C	8
YMR238W	48
YML061C	41
YMR130W	30
YMR005W	87
YMR054W	61
YMR209C	53
YML102W	22
YMR194W	363
YMR252C	4
YMR164C	11
YMR074C	92
YML065W	34
YMR243C	249
snR85	573
YMR145C	211
YML071C	22
YMR015C	46
YML070W	128
YMR125W	173
YMR325W	0
YMR141W-A	0
YML072C	141
YML105C	106
YMR119W-A	0
YMR069W	3
YMR293C	15
YML124C	198
YMR090W	11
YML029W	14
YMR171C	40
YMR102C	46
YMR188C	17
YMR269W	11
YMR128W	100
YMR039C	48
YMR230W	392
YMR267W	29
YMR247C	59
YMR152W	63
YMR251W-A	165
YMR146C	365
YMR228W	24
YMR032W	29
YMR013C-A	0
YMR001C-A	6
YMR031W-A	0
YMR153W	48
YMR056C	5
YMR282C	25
YMR234W	30
YMR323W	1
YMR062C	117
YMR247W-A	0
YMR038C	268
YMR049C	130
YMR272W-B	0
YMR147W	7
YML067C	45
tK(CUU)M	0
tR(UCU)M1	0
YML107C	13
snR54	9
YMR231W	35
YMR081C	2
YML051W	49
YMR314W	199
YMR113W	36
YML031C-A	0
YMR263W	35
YML034W	42
YMR131C	463
YMR310C	25
YMR034C	7
YML103C	135
YMR306W	3
YMR169C	4
YMR186W	3852
YML059C	19
YML086C	128
YMR013C	13
YMR127C	15
YMR153C-A	1
YMR212C	111
YMR296C	93
YMR101C	2
YMR166C	26
YMR061W	63
YMR288W	30
YMR265C	20
YML116W	19
YML130C	91
YMR273C	14
YMR292W	43
YMR137C	6
YMR013W-A	0
YML076C	20
YMR082C	0
tR(UCU)M2	0
YMR022W	53
YML062C	10
YMR086C-A	2
YML035C	94
YMR173W	15
YMR194C-A	3
YMR093W	98
YML036W	16
YMR307W	777
YML116W-A	3
YMR021C	26
YMR135C	29
YMR121C	180
YMR129W	64
YML066C	1
YMR045C	216
YMR050C	195
YML045W	216
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	233
YBR225W	19
YBR182C-A	0
YBL055C	55
YBR293W	17
YBR223W-A	1
YBR115C	47
YBR031W	3460
YBL108C-A	0
YBR116C	0
YBR241C	11
YBR182C	8
YBR134W	0
YBL037W	42
YBR019C	2
YBR022W	14
YBR121C-A	0
YBR119W	21
YBL022C	117
snR161	265
YBR243C	33
YBR234C	219
YBR179C	22
YBR247C	61
YBR124W	0
YBL086C	11
YBL065W	0
YBR227C	35
YBR218C	336
YBR244W	60
YBR160W	39
YBL080C	12
YBR083W	30
YBR294W	0
tI(AAU)B	0
YBR091C	5
YBR284W	2
YBR158W	210
YBR111W-A	9
YBL071C	0
YBR126W-B	7
YBR229C	32
YBR042C	40
YBR150C	8
YBR298C	6
YBR143C	682
YBR014C	19
tS(AGA)B	4
YBR259W	21
YBR060C	98
YBR180W	0
YBL034C	28
YBR212W	17
YBR071W	16
YBL074C	6
YBL107C	19
YBR097W	37
YBR136W	24
YBR039W	212
YBL089W	13
YBL067C	83
YBR270C	3
YBR087W	83
YBR121C	766
YBR026C	59
YBR197C	16
YBR027C	1
YBR177C	95
YBR176W	29
YBR230W-A	7
YBR090C	3
YBL071C-B	1
YBR064W	0
YBR044C	25
YBL068W	133
YBR216C	23
YBR271W	53
YBR084W	302
YBR065C	11
YBR245C	91
YBR085W	17
YBR059C	70
YBR068C	209
YBR285W	1
YBR041W	48
YBR252W	65
YBL082C	32
YBL002W	244
YBL098W	42
YBR117C	7
YBR214W	14
YBR169C	44
YBR207W	27
YBR155W	56
YBL106C	11
YBR237W	13
YBR193C	30
YBR149W	120
YBR013C	8
YBL063W	19
YBL029C-A	12
YBR147W	1
YBR246W	53
YBR002C	44
YBR023C	53
YBL088C	32
YBL064C	46
YBL007C	174
tL(UAA)B2	0
YBL093C	39
YBL091C	274
YBR142W	72
YBR047W	0
YBR238C	59
YBR067C	120
YBR010W	732
YBL054W	38
YBR209W	0
YBL060W	15
YBR089W	7
YBR025C	1000
YBR040W	18
YBR230C	13
YBL027W	2068
YBL100C	10
YBR261C	70
YBR034C	197
YBR101C	198
YBL010C	27
YBR053C	47
YBL059C-A	8
YBR255C-A	7
YBL042C	106
YBL039C	664
YBR217W	7
YBR200W-A	0
YBL003C	345
YBR069C	145
YBR056W-A	19
YBR009C	408
YBL038W	36
YBR056C-B	1
YBR081C	53
YBR007C	14
YBR146W	97
YBR171W	55
YBL028C	59
YBR135W	33
YBR264C	8
YBR043C	20
YBL059W	4
YBR131W	15
YBR233W-A	6
YBR092C	275
YBR126C	101
YBR057C	33
YBR086C	102
YBR174C	0
snR56	16
YBR281C	44
YBL103C	10
tG(GCC)B	0
YBR159W	159
YBR118W	25780
YBL004W	199
YBR163W	36
YBL013W	2
YBL112C	0
YBR231C	9
YBL066C	12
YBR008C	15
YBL015W	31
YBR038W	60
YBL018C	17
YBR253W	24
YBL068W-A	0
YBR058C	78
YBL084C	25
YBR224W	1
YBR077C	20
YBL087C	743
YBR098W	8
YBR239C	15
YBR168W	17
YBL046W	8
YBR003W	47
YBR215W	10
LSR1	34465
YBL025W	4
YBR105C	22
YBR200W	50
YBR190W	0
YBR248C	117
YBR145W	20
YBL047C	112
YBR099C	10
YBL014C	45
YBR062C	26
YBL092W	1982
YBR240C	4
YBR251W	33
YBR199W	72
YBR128C	6
YBR139W	31
YBL070C	1
YBR054W	32
YBL039W-B	2
YBR072W	53
YBR111C	108
YBL001C	51
YBR110W	28
YBL111C	12
YBL036C	63
tR(UCU)B	0
YBL094C	0
YBR033W	1
YBL073W	0
YBR096W	76
YBL053W	0
YBR030W	32
YBL076C	1014
YBR256C	88
YBR162W-A	50
YBL077W	4
YBR156C	15
YBL012C	6
YBL008W-A	0
YBR297W	12
YBR189W	1996
YBL096C	0
YBR011C	1262
YBL041W	188
YBL081W	10
YBR089C-A	26
YBR103C-A	0
YBR296C	0
YBL040C	100
YBR165W	29
YBL026W	43
YBR082C	305
YBR280C	25
YBR061C	48
YBL016W	56
YBR175W	34
YBR029C	47
YBL057C	24
YBR298C-A	0
YBR192W	31
tQ(UUG)B	0
YBR302C	39
YBR254C	19
YBR204C	44
YBR220C	46
YBR222C	89
YBR290W	32
YBR162C	493
YBR167C	13
YBL033C	43
YBR228W	8
YBR263W	508
YBR250W	1
YBR272C	39
YBR120C	10
YBR084C-A	1535
YBL062W	0
YBR301W	0
YBR076W	2
YBR210W	18
YBR106W	443
YBR005W	63
YBR153W	27
YBR132C	2
YBR166C	76
YBR221W-A	0
YBR131C-A	0
YBR161W	18
YBR109C	236
YBR255W	9
YBR205W	78
YBR296C-A	0
YBL043W	4
YBR130C	70
YBR206W	6
YBR122C	40
YBR295W	19
YBR004C	41
YBR202W	65
YBR001C	15
YBL113C	5
YBR288C	74
YBR282W	14
YBL072C	2550
YBR103W	18
YBR107C	9
YBL024W	180
YBR012C	7
YBR188C	9
YBL075C	10
YBR102C	34
YBR006W	10
YBL051C	60
YBR196C	2200
YBL031W	12
YBR141W-A	0
YBL006W-A	0
YBL100W-C	0
YBR236C	52
YBR276C	67
YBR036C	110
YBR045C	12
YBR291C	8
YBR137W	35
YBR079C	265
YBR017C	84
YBL044W	0
YBL023C	37
YBR127C	1050
YBR152W	3
YBR035C	193
YBR289W	24
YBL017C	93
YBR157C	14
YBL104C	37
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	1
YBR195C	23
YBR233W	21
YBR262C	11
YBR020W	0
YBR085C-A	29
YBR123C	33
YBR221C	493
YBL029W	15
YBL045C	108
YBR191W-A	60
YBR154C	154
YBR278W	7
YBR273C	70
YBR032W	1
YBR048W	753
YBR104W	59
YBL079W	128
YBR265W	111
YBR249C	693
YBR203W	9
YBR184W	2
YBR170C	34
YBR173C	52
YBR133C	72
YBR275C	50
YBL108W	0
YBL113W-A	1
YBL085W	34
YBL052C	22
YBL009W	48
YBR283C	303
YBR094W	52
YBR258C	2
YBR201W	15
YBR070C	20
tE(UUC)B	1
YBR198C	36
YBL056W	167
YBL099W	599
YBR257W	24
YBR126W-A	1
YBR242W	45
YBL008W	27
YBR181C	2027
tC(GCA)B	0
YBR052C	103
YBR093C	23
YBR049C	49
YBR056W	87
YBL030C	283
tT(AGU)B	0
YBR141C	21
YBR226C	2
YBL005W	17
YBR151W	68
YBR144C	0
YBR178W	0
YBR138C	16
YBL090W	51
YBL105C	69
YBL102W	67
YBL011W	79
YBR095C	25
YBR196C-B	2
YBL048W	1
YBR066C	11
YBR292C	1
YBR018C	2
YBR194W	12
YBR076C-A	13
YBR108W	15
YBR046C	26
YBR235W	32
YBR274W	33
YBL006C	19
YBR186W	0
YBR277C	0
YBR185C	32
YBL078C	3
YBR037C	32
YBR015C	57
YBR016W	36
YBL107W-A	1
YBL071W-A	4
YBR269C	30
YBR266C	2
YBR055C	43
YBR088C	148
tV(UAC)B	1
YBL019W	14
YBR112C	40
YBR164C	79
YBR148W	4
YBL020W	56
YBR208C	82
tD(GUC)B	0
YBR172C	36
YBL097W	9
YBR050C	4
YBR183W	19
YBR213W	7
YBR113W	2
YBL091C-A	18
YBR196C-A	3
YBR286W	559
YBR268W	13
YBR058C-A	25
YBR287W	91
YBL083C	0
YBL061C	46
YBR267W	87
YBR114W	23
YBL032W	185
YBR219C	0
tF(GAA)B	0
YBR299W	0
YBR191W	1617
YBR125C	39
YBL069W	36
YBR223C	10
YBR074W	47
YBR201C-A	4
YBR187W	109
YBL021C	7
YBL049W	2
YBL035C	32
YBL095W	34
YBR073W	64
YBR109W-A	0
YBR260C	23
YBR279W	34
YBR211C	12
YBR078W	912
YBR063C	9
YBR028C	47
YBL039C-A	0
YBR129C	52
YBL050W	93
YBR051W	1
YBR080C	115
YBL058W	123
YBL101C	16
YBR140C	70
YBR021W	20
YBR232C	1
YBR024W	12
YBL005W-B	188
YBL100W-A	0
YBR012W-B	149
YBR012W-A	0
YBL005W-A	0
YBL100W-B	64
YNR017W	113
YNL105W	0
YNR069C	11
YNL306W	49
YNL288W	43
YNL191W	39
YNL150W	5
YNL097C	22
tN(GUU)N1	0
YNL137C	86
YNL331C	3
YNL030W	463
YNL297C	64
YNL102W	83
YNR026C	39
YNL152W	26
YNL140C	0
YNL099C	56
YNL182C	120
YNL180C	64
YNR001C	84
YNL091W	48
YNL157W	47
YNL315C	70
YNL221C	55
YNR052C	76
YNL061W	146
YNL284C	51
YNR040W	19
YNL246W	54
YNL097W-A	1
YNL121C	81
snR191	1534
YNL043C	2
YNR055C	48
YNL039W	16
YNR036C	50
YNL304W	14
YNL119W	48
YNL034W	2
YNL187W	5
YNL310C	30
YNL277W	8
YNL126W	34
tL(UAA)N	0
YNL210W	0
YNR041C	41
YNL193W	27
YNL301C	522
YNL263C	113
YNL059C	47
YNL028W	0
YNL044W	105
YNL026W	58
YNL067W	467
YNL205C	0
YNL104C	511
YNL169C	81
YNL268W	84
YNL162W	413
YNL257C	45
YNL229C	39
YNL042W-B	1
YNL248C	161
YNR045W	20
YNR051C	71
YNL190W	74
YNL194C	0
YNL080C	69
YNR005C	0
YNR064C	3
YNL145W	1
YNR068C	1
YNL323W	82
YNL003C	33
YNL199C	35
YNL048W	35
YNL072W	30
YNL224C	22
YNL067W-A	0
YNR032W	29
YNL206C	58
YNR062C	1
YNL203C	1
YNL273W	26
tI(AAU)N1	0
YNL213C	10
YNL055C	331
YNL170W	5
YNR013C	25
YNL269W	0
YNR020C	6
YNL041C	45
YNL234W	27
YNL165W	29
YNL116W	18
YNL008C	24
YNL309W	7
YNR015W	63
YNR075W	9
YNL025C	16
YNL058C	18
YNL313C	77
YNL122C	11
YNL094W	46
YNL001W	66
YNL317W	26
YNL035C	57
YNL007C	477
YNL162W-A	4
YNR039C	12
YNL103W-A	0
tL(CAA)N	0
YNL052W	74
YNL120C	2
YNL002C	161
YNL311C	21
YNR007C	9
YNL291C	48
YNL195C	2
YNL087W	76
tF(GAA)N	0
YNL217W	74
YNL029C	13
YNR028W	44
YNL009W	7
YNL024C-A	11
YNL334C	4
YNL319W	3
YNL295W	25
tN(GUU)N2	0
YNL192W	130
YNL149C	83
YNL071W	265
YNL089C	0
YNL308C	69
YNL239W	147
YNL275W	18
YNR071C	0
YNL226W	0
YNL040W	63
YNL117W	1
YNL050C	14
YNL086W	3
YNL017C	0
YNR070W	0
YNR067C	75
YNL305C	29
YNL015W	29
YNL146C-A	0
YNL063W	31
YNL294C	28
YNR046W	61
YNL167C	17
YNL280C	40
YNR002C	2
YNL036W	22
YNL075W	98
YNR058W	8
YNL054W	5
YNR006W	28
YNR042W	4
YNL261W	38
YNL188W	24
YNL146W	4
YNL228W	3
YNL211C	5
YNR021W	220
YNL201C	64
YNR033W	54
YNR034W	14
YNL272C	35
YNL245C	7
YNR074C	27
YNL123W	127
YNR016C	1122
YNL223W	9
YNR032C-A	8
YNL133C	8
YNL178W	3458
YNL065W	68
YNR043W	150
YNL021W	25
YNL124W	43
YNL312W	113
YNL143C	4
YNL251C	35
snR40	24
YNL299W	20
snR19	15524
YNR049C	13
YNL163C	83
YNR073C	1
YNL127W	47
YNL118C	48
tT(AGU)N2	0
YNL189W	291
YNL290W	72
YNR025C	4
YNL250W	17
YNL314W	13
YNL227C	26
YNL218W	10
YNL004W	34
YNR023W	19
YNL092W	7
YNL324W	0
YNL233W	19
YNL155W	153
YNL020C	21
YNL076W	30
YNL200C	12
YNL177C	28
YNL077W	42
YNL293W	29
YNL098C	120
YNR004W	3
YNL049C	102
YNR019W	42
YNL031C	855
YNL019C	4
YNL214W	3
YNL006W	40
YNR030W	41
YNL038W	26
YNL090W	41
YNL151C	76
YNL254C	18
YNR008W	23
YNR038W	55
YNR003W-A	0
YNL307C	283
YNL131W	134
YNL265C	31
YNL175C	144
YNL042W	17
YNL022C	57
YNL056W	26
YNL011C	22
YNL329C	26
YNL074C	36
YNL093W	0
YNR047W	30
YNL183C	15
YNL057W	0
YNL238W	57
YNL154C	160
YNL267W	29
tP(UGG)N2	2
YNL014W	4
NME1	1534
YNL078W	78
YNL209W	6187
YNL253W	28
YNL173C	29
YNL066W	232
YNL321W	11
YNR054C	47
YNR072W	0
YNR076W	1
YNR031C	32
YNL110C	89
YNL232W	58
YNL262W	81
YNL142W	8
YNL129W	41
YNR014W	2
YNL005C	63
YNL174W	5
YNL335W	1
YNL240C	43
YNL318C	0
YNL256W	65
YNL012W	7
YNR029C	35
YNL130C-A	0
YNL107W	17
YNR065C	10
YNL332W	1
YNL023C	38
YNR056C	1
YNL186W	68
YNL153C	25
YNL130C	110
YNL088W	134
YNL216W	68
YNL276C	1
YNL108C	63
YNL252C	33
YNL181W	47
YNL197C	19
YNL064C	819
YNL202W	2
YNL283C	25
YNL147W	57
YNL286W	10
YNL337W	0
YNL322C	83
YNL158W	13
YNL168C	61
YNL259C	6
YNR022C	34
YNR077C	0
YNL068C	17
tI(AAU)N2	0
YNL037C	140
YNL085W	223
YNL051W	30
YNL148C	7
YNR075C-A	0
YNL255C	566
YNL070W	38
tD(GUC)N	1
tT(AGU)N1	0
YNL271C	64
YNL198C	0
YNR018W	119
YNL327W	94
YNL236W	53
YNR001W-A	0
YNL053W	27
YNL281W	186
YNL279W	19
YNL156C	65
YNL260C	5
YNL222W	10
YNL235C	1
YNR059W	14
YNR044W	34
YNL225C	24
YNL215W	7
YNL326C	9
YNL100W	40
YNR009W	21
YNR066C	4
YNL339W-A	1
snR66	49
YNL266W	0
YNL292W	43
YNL242W	26
YNR057C	8
tG(UCC)N	3
YNL067W-B	0
YNL166C	25
YNL111C	68
YNL069C	1827
YNL277W-A	0
YNL128W	1
YNL300W	9
YNL179C	1
YNR050C	174
snR49	696
YNL138W	317
YNR048W	19
YNL302C	1301
YNL045W	98
YNL125C	18
YNL207W	62
YNR011C	18
YNL241C	262
YNL112W	537
YNL249C	16
YNL270C	4
YNL115C	17
YNL073W	59
YNL082W	21
YNL097C-B	2
YNR034W-A	13
YNL296W	0
YNL138W-A	9
YNL196C	0
YNL109W	3
YNL101W	64
YNR012W	59
YNL114C	3
YNL237W	1
YNL084C	120
YNL289W	32
YNL171C	1
YNL208W	309
YNL010W	292
YNL134C	124
YNR053C	224
tP(AGG)N	0
YNL231C	146
YNL230C	18
YNL339W-B	0
YNL258C	42
YNL328C	2
YNL081C	18
YNR037C	22
YNR063W	7
YNL339C	35
YNR060W	3
YNL287W	223
YNL095C	9
YNL096C	691
YNL282W	9
YNL047C	17
YNL139C	48
tP(UGG)N1	0
YNL298W	24
YNL113W	98
YNR003C	69
YNL316C	24
YNL016W	391
YNL330C	79
YNR010W	14
YNL172W	29
YNL132W	186
YNR027W	41
YNL083W	11
YNL013C	0
YNL164C	12
YNL274C	14
YNL176C	13
YNR061C	43
YNL303W	1
YNR035C	171
YNL160W	49
YNR024W	17
YNL024C	8
YNL018C	1
YNL033W	2
YNL141W	340
YNL320W	52
YNL204C	6
YNL106C	20
YNL338W	0
YNL161W	34
YNL247W	219
YNL285W	0
YNL062C	105
YNL325C	15
YNL046W	13
YNL032W	23
YNL135C	543
YNL212W	31
YNL243W	99
YNL103W	30
YNL144W-A	0
YNL333W	10
YNL027W	24
YNL278W	20
YNL144C	14
YNL159C	20
YNL220W	192
YNL184C	0
YNL336W	33
YNL264C	60
YNL136W	15
YNL185C	8
YNL219C	68
YNL079C	271
YNL244C	227
YNL054W-B	175
YNL284C-B	179
YNL284C-A	0
YNL054W-A	0
YJL160C	3
YJL204C	20
YJR105W	669
YJR129C	40
YJL139C	8
YJL062W-A	21
YJL110C	25
YJR088C	64
YJL213W	4
YJR046W	64
YJL020C	41
YJL187C	48
YJR131W	18
YJL133W	25
YJL086C	0
YJR053W	5
YJR044C	31
YJR100C	19
YJR012C	11
YJR067C	16
YJR146W	0
YJR140W-A	0
YJR130C	24
YJR069C	52
tV(AAC)J	0
YJR120W	7
YJL186W	42
YJL008C	375
YJL061W	49
YJR085C	57
YJR040W	31
YJL189W	593
YJR039W	18
YJL202C	0
YJL009W	3
YJR005W	41
YJL006C	10
YJR150C	0
YJR098C	10
YJL103C	1
YJL156C	19
YJL185C	6
YJL135W	0
YJR138W	26
YJL108C	6
YJR037W	0
YJR079W	0
YJR049C	57
YJR008W	11
YJR023C	1
YJR002W	80
YJR145C	2859
YJR048W	34
YJR009C	6013
YJL222W-A	0
YJL173C	55
YJR014W	115
YJR135W-A	27
YJR045C	1468
YJL176C	28
YJL193W	27
YJR128W	0
YJL159W	222
YJL030W	16
YJL047C	17
YJL194W	42
YJL195C	3
YJR108W	0
YJL199C	0
YJL216C	3
YJL011C	26
YJR060W	17
YJR119C	2
YJR092W	62
YJL051W	17
YJR071W	2
YJR115W	3
YJL010C	60
YJL084C	27
YJR030C	27
YJL119C	1
YJL221C	2
YJR140C	33
YJR161C	13
YJL136C	883
tR(ACG)J	1
YJL146W	16
YJL060W	79
tW(CCA)J	2
YJL117W	106
YJL149W	11
YJR063W	54
YJL067W	5
YJL164C	20
YJL223C	0
YJL079C	21
snR3	1114
YJL156W-A	0
YJL106W	5
YJL171C	144
YJL058C	8
tL(UAG)J	0
YJL132W	12
YJL172W	66
YJR114W	3
YJL093C	37
YJL163C	4
YJR153W	0
YJL179W	46
YJR080C	78
YJL037W	0
YJL104W	40
YJL050W	112
YJL002C	253
YJR084W	22
YJL220W	0
YJR034W	6
YJR019C	20
YJR093C	24
YJL201W	34
YJL161W	7
YJR021C	8
YJL070C	24
snR128	1596
YJL029C	22
YJR010W	20
YJR151W-A	0
tD(GUC)J3	1
YJR144W	61
YJL073W	20
YJL022W	1
YJR038C	0
snR37	14929
YJR094W-A	810
YJL052W	517
YJR139C	595
YJR158W	0
YJL089W	2
YJL077W-B	0
YJL016W	19
YJL127W-A	0
YJR007W	264
tA(AGC)J	0
YJR096W	31
YJL032W	1
YJR065C	243
YJL019W	25
YJR082C	6
YJL181W	10
YJR095W	1
YJR086W	23
YJL077C	0
tR(UCU)J2	0
YJR006W	48
YJR072C	124
YJL118W	6
YJL184W	13
YJR133W	35
YJR025C	46
YJR018W	1
YJL095W	27
YJR147W	11
YJL043W	0
YJL107C	4
YJL012C	235
YJR121W	827
YJL145W	117
YJL153C	7
YJL088W	10
YJR064W	460
YJL137C	21
YJL074C	39
YJL111W	248
YJL158C	305
YJR016C	1286
YJR099W	28
YJL208C	61
YJL048C	18
YJL197W	45
YJR074W	35
YJL127C-B	10
tD(GUC)J4	0
YJL020W-A	0
YJL078C	12
YJL165C	51
YJR117W	51
YJR057W	30
YJR160C	2
YJL134W	33
YJL219W	2
YJL081C	117
YJL054W	67
YJR137C	67
tK(CUU)J	0
YJL038C	0
YJR056C	16
YJL072C	9
YJR152W	6
YJL142C	0
YJL192C	107
YJR001W	117
YJR110W	20
YJL190C	1032
YJL182C	0
YJL099W	17
YJL090C	16
YJL055W	54
YJL085W	26
YJR109C	279
YJL167W	325
tM(CAU)J3	0
YJL127C	7
YJR004C	408
YJL036W	29
YJL150W	0
YJL168C	26
YJR036C	9
YJL162C	22
YJR106W	14
YJR043C	21
YJR066W	51
YJL001W	199
YJR061W	6
YJL212C	42
YJL024C	35
YJR125C	56
YJR051W	42
YJR112W-A	16
YJR050W	22
YJR011C	14
YJR136C	29
YJL200C	103
YJL188C	9
YJL170C	0
YJL129C	33
YJR112W	14
YJR103W	69
YJL044C	68
