Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP2.bam
YMR139W	30
YMR191W	37
YMR244C-A	4
YMR091C	54
YMR173W-A	11
YMR180C	21
YML020W	14
YML088W	20
YML077W	20
YML125C	98
YMR318C	184
YMR115W	9
YMR266W	64
YML057W	50
YML055W	34
YMR105C	18
YMR268C	11
YML133W-B	2
YML090W	1
YML101C	11
YMR012W	777
tY(GUA)M2	0
YMR202W	138
YMR083W	349
snR76	2
YMR017W	0
YML085C	264
YML013W	20
YMR224C	13
YMR059W	7
YMR072W	137
YMR304W	33
YML087C	1
YMR195W	13
YMR240C	13
YMR308C	241
YML001W	177
YML114C	23
YMR319C	28
YML075C	26
YMR075W	32
YML129C	18
YML073C	1479
YMR149W	67
YMR233W	12
YMR048W	7
YML030W	9
YMR118C	0
YMR260C	348
YMR135W-A	0
tM(CAU)M	0
YML056C	915
YML064C	12
YML132W	19
YML113W	9
YML058W-A	5
YMR136W	28
YML091C	45
YMR199W	48
YMR286W	5
YMR025W	5
YMR112C	16
YML127W	32
YML005W	7
YMR160W	12
YMR046W-A	0
YMR096W	4
YML133C	20
YMR246W	286
YMR052C-A	0
YMR120C	42
YMR052W	4
YML100W-A	0
YML049C	51
YMR065W	20
YMR098C	16
YMR302C	19
YMR075C-A	2
YML060W	11
YMR080C	98
YMR156C	9
YMR294W	3
YMR167W	14
YMR242W-A	0
YMR079W	205
YMR275C	56
YMR100W	37
YMR030W-A	2
YMR161W	23
YMR183C	97
YML021C	26
YML074C	109
YMR157C	23
YMR110C	34
YMR097C	19
YMR111C	12
YML011C	8
YMR064W	26
YML082W	29
YMR300C	70
YMR262W	13
YMR031C	34
YMR016C	20
YMR066W	13
YMR007W	1
YMR201C	8
YMR232W	19
YMR200W	36
YMR297W	140
YML026C	1110
YML023C	29
YMR143W	1359
YMR073C	10
YML069W	88
YML050W	11
YML099W-A	1
YMR211W	25
tF(GAA)M	0
YMR283C	19
snR74	4
RNA170	1
YML078W	169
YMR142C	2853
YMR203W	211
YMR077C	12
YMR245W	0
YMR284W	20
YMR089C	20
YMR134W	7
YMR290W-A	1
YMR095C	3
snR83	3153
snR73	3
tH(GUG)M	0
YMR099C	231
YMR132C	11
YML115C	34
snR11	6452
YMR086W	36
YMR044W	12
YMR222C	36
YMR272W-A	2
YMR321C	21
YML131W	23
YML038C	31
YML122C	0
YMR036C	19
YML012W	165
YML100W	33
YMR312W	38
YML112W	5
YML099C	20
YML123C	41
tV(AAC)M3	0
YMR141C	0
YMR324C	1
YMR207C	23
YMR236W	47
YML034C-A	0
YMR204C	8
YMR011W	54
YML008C	143
YMR109W	85
YMR004W	31
YMR158C-A	0
YMR216C	58
YMR159C	0
YMR307C-A	1
YMR272C	77
YMR106C	8
YML092C	108
tV(AAC)M2	0
YML104C	22
YML058W	94
tW(CCA)M	0
YMR148W	8
YMR168C	13
YML063W	6181
YMR008C	49
YMR294W-A	1
YMR177W	19
YMR213W	11
YMR192W	17
YMR326C	0
YMR014W	28
YMR020W	13
snR86	6125
YMR208W	46
YML098W	8
YMR133W	0
YML028W	1184
YMR285C	35
YMR040W	0
YMR094W	4
YMR189W	75
YML128C	17
YML022W	268
YMR299C	27
YMR227C	10
YMR119W	28
YMR255W	24
YMR024W	32
YML054C	2
YMR317W	5
YMR084W	0
YMR274C	8
YMR215W	96
YMR277W	49
YMR033W	72
YML094C-A	0
YML041C	16
YMR305C	174
YMR315W-A	0
YMR237W	115
YML095C	3
YMR018W	1
YMR163C	9
YML027W	14
ZOD1	0
tD(GUC)M	0
YMR162C	27
YMR158W	26
YMR210W	30
YMR316C-A	0
YMR241W	102
YMR205C	1133
YMR235C	323
YMR047C	79
YMR259C	58
YMR175W-A	0
YMR281W	7
YMR261C	95
YMR026C	22
YML010W	110
YMR150C	21
YMR067C	36
YMR179W	26
YMR126C	19
YML032C	16
YML018C	34
YML081W	90
YMR003W	18
YMR221C	25
YMR257C	24
YML068W	3
YMR117C	5
YMR060C	22
YMR144W	9
YMR068W	5
YML097C	22
YMR182C	0
YMR295C	124
YMR181C	9
YML080W	30
YMR194C-B	0
YMR140W	13
YMR058W	81
YMR076C	27
YMR239C	31
tG(GCC)M	0
YMR242C	2905
YMR306C-A	1
YMR193C-A	1
YMR114C	4
YMR009W	40
YMR088C	29
YMR253C	10
YMR103C	5
YMR254C	0
YMR303C	380
YMR316W	31
YML017W	78
YMR104C	12
YMR309C	482
YML133W-A	3
YMR155W	9
YMR313C	17
YMR028W	11
snR72	2
YMR154C	6
tY(GUA)M1	0
snR75	1
YML096W	41
YML016C	33
YML006C	26
YMR178W	64
YML109W	14
YML015C	17
YMR197C	15
YML014W	23
YML106W	543
YML025C	20
tS(AGA)M	0
YMR172C-A	0
YMR193W	19
YML052W	40
YML079W	67
YML101C-A	1
YML047C	11
YMR174C	4
YMR218C	32
YMR315W	111
YMR001C	68
tV(AAC)M1	0
tE(UUC)M	0
YML121W	51
YMR085W	3
YMR105W-A	0
YMR122C	0
snR78	3
YMR217W	673
tA(AGC)M2	0
YMR298W	54
YMR057C	0
YML042W	7
YMR320W	4
YMR287C	24
YMR289W	29
YML048W	124
YMR250W	26
YMR230W-A	8
YMR124W	23
YMR311C	28
snR77	17
YMR322C	0
YML119W	33
YML043C	25
YML046W	43
YML004C	102
YMR071C	38
YMR229C	638
YMR063W	4
YMR301C	11
YMR276W	131
YMR002W	138
YML081C-A	43
YML019W	48
YMR176W	40
YMR158W-B	0
YML108W	12
YMR198W	17
YML094W	56
YMR006C	44
YML003W	6
YML057C-A	0
YML009C-A	0
tQ(CUG)M	0
YML093W	48
YMR116C	5780
YMR196W	16
YML053C	29
YMR151W	3
YML009C	17
YMR070W	23
YMR219W	34
YML037C	1
YMR280C	3
YMR170C	9
YMR123W	47
YML012C-A	0
YMR019W	26
YMR206W	1
YMR165C	40
YMR010W	66
YMR184W	19
YML126C	411
YMR244W	0
YMR279C	3
YMR316C-B	0
YMR107W	0
YML054C-A	0
YMR043W	29
tA(AGC)M1	0
YMR270C	27
YMR175W	0
YML009W-B	1
YMR035W	22
YMR108W	514
YML002W	6
YML111W	60
YMR278W	44
YMR185W	32
YMR304C-A	18
YML084W	0
YMR258C	34
YMR023C	3
YMR291W	36
YMR041C	8
YMR029C	22
YMR092C	69
YMR138W	6
YMR122W-A	292
YMR053C	8
YMR220W	82
YMR087W	2
YML031W	37
YML118W	2
YML120C	26
YMR078C	27
tL(CAA)M	0
YMR042W	3
YMR251W	0
YMR223W	18
YML007C-A	1
YMR256C	24
YMR214W	6
tP(UGG)M	1
YMR055C	13
YML117W	83
YMR271C	7
snR24	8
YMR226C	211
YML110C	170
YML047W-A	0
YML007W	55
YMR190C	23
YMR225C	13
YMR264W	16
YMR037C	28
YML024W	1464
YML083C	0
YMR182W-A	2
YMR030W	14
YMR187C	10
YMR238W	27
YML061C	29
YMR130W	39
YMR005W	48
YMR054W	55
YMR209C	31
YML102W	15
YMR194W	353
YMR252C	7
YMR164C	13
YMR074C	88
YML065W	41
YMR243C	110
snR85	162
YMR145C	93
YML071C	32
YMR015C	51
YML070W	91
YMR125W	152
YMR325W	0
YMR141W-A	0
YML072C	117
YML105C	64
YMR119W-A	3
YMR069W	7
YMR293C	7
YML124C	143
YMR090W	4
YML029W	28
YMR171C	24
YMR102C	37
YMR188C	24
YMR269W	2
YMR128W	104
YMR039C	30
YMR230W	788
YMR267W	34
YMR247C	107
YMR152W	44
YMR251W-A	122
YMR146C	259
YMR228W	14
YMR032W	15
YMR013C-A	0
YMR001C-A	2
YMR031W-A	0
YMR153W	36
YMR056C	0
YMR282C	26
YMR234W	21
YMR323W	1
YMR062C	70
YMR247W-A	0
YMR038C	142
YMR049C	124
YMR272W-B	0
YMR147W	4
YML067C	28
tK(CUU)M	0
tR(UCU)M1	0
YML107C	11
snR54	1
YMR231W	43
YMR081C	2
YML051W	46
YMR314W	149
YMR113W	24
YML031C-A	0
YMR263W	10
YML034W	37
YMR131C	283
YMR310C	20
YMR034C	1
YML103C	133
YMR306W	5
YMR169C	4
YMR186W	2755
YML059C	14
YML086C	110
YMR013C	9
YMR127C	22
YMR153C-A	1
YMR212C	85
YMR296C	59
YMR101C	0
YMR166C	9
YMR061W	60
YMR288W	22
YMR265C	12
YML116W	14
YML130C	51
YMR273C	8
YMR292W	42
YMR137C	9
YMR013W-A	0
YML076C	23
YMR082C	0
tR(UCU)M2	0
YMR022W	54
YML062C	12
YMR086C-A	0
YML035C	79
YMR173W	14
YMR194C-A	0
YMR093W	91
YML036W	22
YMR307W	511
YML116W-A	4
YMR021C	12
YMR135C	11
YMR121C	135
YMR129W	46
YML066C	0
YMR045C	285
YMR050C	247
YML045W	276
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	333
YBR225W	19
YBR182C-A	0
YBL055C	38
YBR293W	17
YBR223W-A	0
YBR115C	67
YBR031W	2582
YBL108C-A	0
YBR116C	0
YBR241C	6
YBR182C	8
YBR134W	0
YBL037W	30
YBR019C	1
YBR022W	14
YBR121C-A	0
YBR119W	9
YBL022C	108
snR161	104
YBR243C	18
YBR234C	144
YBR179C	28
YBR247C	45
YBR124W	0
YBL086C	14
YBL065W	0
YBR227C	28
YBR218C	304
YBR244W	38
YBR160W	31
YBL080C	8
YBR083W	42
YBR294W	2
tI(AAU)B	0
YBR091C	7
YBR284W	5
YBR158W	205
YBR111W-A	10
YBL071C	0
YBR126W-B	4
YBR229C	25
YBR042C	22
YBR150C	18
YBR298C	5
YBR143C	483
YBR014C	8
tS(AGA)B	1
YBR259W	20
YBR060C	92
YBR180W	0
YBL034C	34
YBR212W	36
YBR071W	12
YBL074C	7
YBL107C	15
YBR097W	37
YBR136W	27
YBR039W	184
YBL089W	12
YBL067C	79
YBR270C	5
YBR087W	71
YBR121C	692
YBR026C	48
YBR197C	5
YBR027C	1
YBR177C	80
YBR176W	19
YBR230W-A	2
YBR090C	3
YBL071C-B	0
YBR064W	0
YBR044C	22
YBL068W	81
YBR216C	23
YBR271W	36
YBR084W	209
YBR065C	9
YBR245C	61
YBR085W	5
YBR059C	78
YBR068C	145
YBR285W	1
YBR041W	26
YBR252W	71
YBL082C	22
YBL002W	245
YBL098W	33
YBR117C	2
YBR214W	20
YBR169C	27
YBR207W	17
YBR155W	35
YBL106C	9
YBR237W	8
YBR193C	22
YBR149W	109
YBR013C	11
YBL063W	20
YBL029C-A	12
YBR147W	2
YBR246W	79
YBR002C	29
YBR023C	47
YBL088C	39
YBL064C	44
YBL007C	161
tL(UAA)B2	0
YBL093C	42
YBL091C	185
YBR142W	58
YBR047W	1
YBR238C	89
YBR067C	219
YBR010W	634
YBL054W	41
YBR209W	1
YBL060W	10
YBR089W	4
YBR025C	734
YBR040W	7
YBR230C	31
YBL027W	2850
YBL100C	2
YBR261C	41
YBR034C	115
YBR101C	104
YBL010C	16
YBR053C	23
YBL059C-A	12
YBR255C-A	2
YBL042C	107
YBL039C	378
YBR217W	5
YBR200W-A	0
YBL003C	456
YBR069C	104
YBR056W-A	9
YBR009C	287
YBL038W	28
YBR056C-B	0
YBR081C	58
YBR007C	15
YBR146W	111
YBR171W	20
YBL028C	44
YBR135W	26
YBR264C	9
YBR043C	12
YBL059W	13
YBR131W	17
YBR233W-A	4
YBR092C	142
YBR126C	63
YBR057C	43
YBR086C	119
YBR174C	0
snR56	13
YBR281C	29
YBL103C	14
tG(GCC)B	0
YBR159W	47
YBR118W	11045
YBL004W	253
YBR163W	23
YBL013W	1
YBL112C	0
YBR231C	11
YBL066C	14
YBR008C	26
YBL015W	19
YBR038W	44
YBL018C	25
YBR253W	19
YBL068W-A	0
YBR058C	56
YBL084C	21
YBR224W	0
YBR077C	36
YBL087C	926
YBR098W	13
YBR239C	11
YBR168W	17
YBL046W	7
YBR003W	34
YBR215W	27
LSR1	14286
YBL025W	6
YBR105C	26
YBR200W	50
YBR190W	0
YBR248C	69
YBR145W	23
YBL047C	167
YBR099C	7
YBL014C	46
YBR062C	22
YBL092W	2737
YBR240C	4
YBR251W	18
YBR199W	33
YBR128C	4
YBR139W	30
YBL070C	0
YBR054W	28
YBL039W-B	3
YBR072W	40
YBR111C	130
YBL001C	47
YBR110W	20
YBL111C	9
YBL036C	51
tR(UCU)B	0
YBL094C	0
YBR033W	0
YBL073W	0
YBR096W	43
YBL053W	1
YBR030W	26
YBL076C	996
YBR256C	96
YBR162W-A	22
YBL077W	1
YBR156C	14
YBL012C	1
YBL008W-A	0
YBR297W	11
YBR189W	3146
YBL096C	0
YBR011C	1034
YBL041W	202
YBL081W	12
YBR089C-A	11
YBR103C-A	0
YBR296C	0
YBL040C	55
YBR165W	15
YBL026W	40
YBR082C	282
YBR280C	11
YBR061C	33
YBL016W	38
YBR175W	26
YBR029C	34
YBL057C	19
YBR298C-A	0
YBR192W	19
tQ(UUG)B	0
YBR302C	29
YBR254C	28
YBR204C	26
YBR220C	23
YBR222C	57
YBR290W	25
YBR162C	337
YBR167C	13
YBL033C	21
YBR228W	7
YBR263W	272
YBR250W	1
YBR272C	27
YBR120C	15
YBR084C-A	1896
YBL062W	2
YBR301W	0
YBR076W	0
YBR210W	14
YBR106W	294
YBR005W	7
YBR153W	29
YBR132C	11
YBR166C	43
YBR221W-A	0
YBR131C-A	0
YBR161W	12
YBR109C	279
YBR255W	9
YBR205W	35
YBR296C-A	0
YBL043W	4
YBR130C	61
YBR206W	3
YBR122C	28
YBR295W	14
YBR004C	21
YBR202W	63
YBR001C	11
YBL113C	14
YBR288C	54
YBR282W	6
YBL072C	3194
YBR103W	23
YBR107C	8
YBL024W	207
YBR012C	3
YBR188C	20
YBL075C	10
YBR102C	38
YBR006W	7
YBL051C	68
YBR196C	1840
YBL031W	8
YBR141W-A	1
YBL006W-A	1
YBL100W-C	0
YBR236C	42
YBR276C	55
YBR036C	49
YBR045C	7
YBR291C	7
YBR137W	23
YBR079C	283
YBR017C	86
YBL044W	0
YBL023C	43
YBR127C	999
YBR152W	5
YBR035C	111
YBR289W	35
YBL017C	79
YBR157C	19
YBL104C	31
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	1
YBR195C	16
YBR233W	23
YBR262C	8
YBR020W	3
YBR085C-A	16
YBR123C	23
YBR221C	433
YBL029W	10
YBL045C	108
YBR191W-A	181
YBR154C	113
YBR278W	21
YBR273C	36
YBR032W	0
YBR048W	1335
YBR104W	39
YBL079W	125
YBR265W	77
YBR249C	393
YBR203W	7
YBR184W	4
YBR170C	25
YBR173C	48
YBR133C	66
YBR275C	43
YBL108W	0
YBL113W-A	1
YBL085W	36
YBL052C	38
YBL009W	31
YBR283C	158
YBR094W	59
YBR258C	3
YBR201W	14
YBR070C	14
tE(UUC)B	0
YBR198C	42
YBL056W	88
YBL099W	420
YBR257W	21
YBR126W-A	0
YBR242W	46
YBL008W	40
YBR181C	2279
tC(GCA)B	0
YBR052C	88
YBR093C	15
YBR049C	41
YBR056W	41
YBL030C	165
tT(AGU)B	1
YBR141C	11
YBR226C	0
YBL005W	15
YBR151W	68
YBR144C	0
YBR178W	0
YBR138C	12
YBL090W	27
YBL105C	70
YBL102W	45
YBL011W	42
YBR095C	21
YBR196C-B	1
YBL048W	1
YBR066C	21
YBR292C	3
YBR018C	0
YBR194W	5
YBR076C-A	12
YBR108W	8
YBR046C	6
YBR235W	22
YBR274W	31
YBL006C	27
YBR186W	2
YBR277C	1
YBR185C	15
YBL078C	1
YBR037C	22
YBR015C	29
YBR016W	15
YBL107W-A	2
YBL071W-A	6
YBR269C	22
YBR266C	1
YBR055C	29
YBR088C	116
tV(UAC)B	0
YBL019W	3
YBR112C	35
YBR164C	61
YBR148W	2
YBL020W	32
YBR208C	111
tD(GUC)B	0
YBR172C	43
YBL097W	7
YBR050C	2
YBR183W	19
YBR213W	9
YBR113W	1
YBL091C-A	15
YBR196C-A	0
YBR286W	295
YBR268W	9
YBR058C-A	30
YBR287W	42
YBL083C	1
YBL061C	22
YBR267W	38
YBR114W	13
YBL032W	135
YBR219C	0
tF(GAA)B	0
YBR299W	0
YBR191W	2438
YBR125C	25
YBL069W	21
YBR223C	8
YBR074W	35
YBR201C-A	0
YBR187W	92
YBL021C	8
YBL049W	0
YBL035C	32
YBL095W	21
YBR073W	63
YBR109W-A	0
YBR260C	27
YBR279W	40
YBR211C	8
YBR078W	784
YBR063C	13
YBR028C	29
YBL039C-A	0
YBR129C	37
YBL050W	73
YBR051W	0
YBR080C	135
YBL058W	61
YBL101C	13
YBR140C	105
YBR021W	19
YBR232C	1
YBR024W	24
YBL005W-B	247
YBL100W-A	0
YBR012W-B	228
YBR012W-A	0
YBL005W-A	0
YBL100W-B	54
YNR017W	88
YNL105W	1
YNR069C	3
YNL306W	45
YNL288W	43
YNL191W	35
YNL150W	1
YNL097C	11
tN(GUU)N1	0
YNL137C	62
YNL331C	2
YNL030W	443
YNL297C	60
YNL102W	53
YNR026C	30
YNL152W	25
YNL140C	0
YNL099C	42
YNL182C	97
YNL180C	40
YNR001C	65
YNL091W	45
YNL157W	52
YNL315C	54
YNL221C	54
YNR052C	57
YNL061W	140
YNL284C	29
YNR040W	15
YNL246W	24
YNL097W-A	0
YNL121C	42
snR191	1153
YNL043C	1
YNR055C	41
YNL039W	26
YNR036C	46
YNL304W	9
YNL119W	38
YNL034W	1
YNL187W	3
YNL310C	29
YNL277W	7
YNL126W	26
tL(UAA)N	0
YNL210W	0
YNR041C	17
YNL193W	23
YNL301C	515
YNL263C	56
YNL059C	33
YNL028W	0
YNL044W	79
YNL026W	51
YNL067W	653
YNL205C	0
YNL104C	280
YNL169C	45
YNL268W	73
YNL162W	591
YNL257C	42
YNL229C	51
YNL042W-B	0
YNL248C	133
YNR045W	11
YNR051C	85
YNL190W	168
YNL194C	0
YNL080C	60
YNR005C	0
YNR064C	0
YNL145W	1
YNR068C	1
YNL323W	17
YNL003C	11
YNL199C	25
YNL048W	19
YNL072W	17
YNL224C	17
YNL067W-A	0
YNR032W	26
YNL206C	48
YNR062C	2
YNL203C	1
YNL273W	18
tI(AAU)N1	0
YNL213C	19
YNL055C	300
YNL170W	3
YNR013C	36
YNL269W	1
YNR020C	7
YNL041C	41
YNL234W	26
YNL165W	17
YNL116W	18
YNL008C	18
YNL309W	8
YNR015W	61
YNR075W	9
YNL025C	11
YNL058C	21
YNL313C	75
YNL122C	13
YNL094W	46
YNL001W	48
YNL317W	24
YNL035C	32
YNL007C	252
YNL162W-A	4
YNR039C	17
YNL103W-A	0
tL(CAA)N	0
YNL052W	71
YNL120C	1
YNL002C	113
YNL311C	20
YNR007C	14
YNL291C	23
YNL195C	1
YNL087W	67
tF(GAA)N	0
YNL217W	36
YNL029C	7
YNR028W	36
YNL009W	1
YNL024C-A	21
YNL334C	0
YNL319W	3
YNL295W	23
tN(GUU)N2	0
YNL192W	102
YNL149C	35
YNL071W	206
YNL089C	0
YNL308C	48
YNL239W	118
YNL275W	15
YNR071C	0
YNL226W	1
YNL040W	45
YNL117W	2
YNL050C	12
YNL086W	11
YNL017C	3
YNR070W	1
YNR067C	71
YNL305C	17
YNL015W	29
YNL146C-A	1
YNL063W	13
YNL294C	31
YNR046W	72
YNL167C	26
YNL280C	22
YNR002C	1
YNL036W	18
YNL075W	58
YNR058W	3
YNL054W	18
YNR006W	20
YNR042W	0
YNL261W	28
YNL188W	19
YNL146W	0
YNL228W	0
YNL211C	6
YNR021W	114
YNL201C	49
YNR033W	48
YNR034W	6
YNL272C	32
YNL245C	8
YNR074C	30
YNL123W	122
YNR016C	1139
YNL223W	5
YNR032C-A	11
YNL133C	3
YNL178W	3685
YNL065W	67
YNR043W	120
YNL021W	29
YNL124W	29
YNL312W	46
YNL143C	0
YNL251C	62
snR40	6
YNL299W	16
snR19	8220
YNR049C	18
YNL163C	52
YNR073C	1
YNL127W	30
YNL118C	56
tT(AGU)N2	0
YNL189W	230
YNL290W	47
YNR025C	1
YNL250W	11
YNL314W	13
YNL227C	20
YNL218W	17
YNL004W	22
YNR023W	16
YNL092W	2
YNL324W	1
YNL233W	26
YNL155W	223
YNL020C	15
YNL076W	22
YNL200C	11
YNL177C	24
YNL077W	16
YNL293W	21
YNL098C	82
YNR004W	6
YNL049C	92
YNR019W	31
YNL031C	700
YNL019C	3
YNL214W	6
YNL006W	37
YNR030W	18
YNL038W	29
YNL090W	51
YNL151C	53
YNL254C	13
YNR008W	9
YNR038W	51
YNR003W-A	0
YNL307C	267
YNL131W	186
YNL265C	19
YNL175C	107
YNL042W	18
YNL022C	32
YNL056W	38
YNL011C	7
YNL329C	28
YNL074C	37
YNL093W	1
YNR047W	43
YNL183C	16
YNL057W	0
YNL238W	53
YNL154C	170
YNL267W	37
tP(UGG)N2	0
YNL014W	7
NME1	1107
YNL078W	60
YNL209W	4252
YNL253W	20
YNL173C	24
YNL066W	168
YNL321W	13
YNR054C	24
YNR072W	3
YNR076W	1
YNR031C	42
YNL110C	60
YNL232W	33
YNL262W	86
YNL142W	3
YNL129W	33
YNR014W	6
YNL005C	48
YNL174W	0
YNL335W	1
YNL240C	34
YNL318C	0
YNL256W	54
YNL012W	1
YNR029C	22
YNL130C-A	0
YNL107W	20
YNR065C	7
YNL332W	0
YNL023C	44
YNR056C	3
YNL186W	62
YNL153C	27
YNL130C	60
YNL088W	117
YNL216W	72
YNL276C	1
YNL108C	20
YNL252C	30
YNL181W	33
YNL197C	37
YNL064C	433
YNL202W	7
YNL283C	21
YNL147W	39
YNL286W	21
YNL337W	0
YNL322C	83
YNL158W	18
YNL168C	48
YNL259C	4
YNR022C	38
YNR077C	0
YNL068C	28
tI(AAU)N2	0
YNL037C	61
YNL085W	282
YNL051W	24
YNL148C	4
YNR075C-A	0
YNL255C	451
YNL070W	27
tD(GUC)N	0
tT(AGU)N1	0
YNL271C	62
YNL198C	0
YNR018W	87
YNL327W	91
YNL236W	65
YNR001W-A	0
YNL053W	31
YNL281W	123
YNL279W	22
YNL156C	58
YNL260C	15
YNL222W	22
YNL235C	0
YNR059W	13
YNR044W	66
YNL225C	13
YNL215W	12
YNL326C	11
YNL100W	22
YNR009W	27
YNR066C	7
YNL339W-A	0
snR66	4
YNL266W	0
YNL292W	37
YNL242W	28
YNR057C	5
tG(UCC)N	1
YNL067W-B	0
YNL166C	24
YNL111C	61
YNL069C	2954
YNL277W-A	0
YNL128W	3
YNL300W	18
YNL179C	3
YNR050C	146
snR49	175
YNL138W	228
YNR048W	10
YNL302C	1639
YNL045W	85
YNL125C	29
YNL207W	44
YNR011C	20
YNL241C	107
YNL112W	364
YNL249C	7
YNL270C	3
YNL115C	3
YNL073W	41
YNL082W	25
YNL097C-B	0
YNR034W-A	3
YNL296W	0
YNL138W-A	2
YNL196C	0
YNL109W	2
YNL101W	62
YNR012W	38
YNL114C	2
YNL237W	2
YNL084C	79
YNL289W	16
YNL171C	0
YNL208W	157
YNL010W	367
YNL134C	71
YNR053C	139
tP(AGG)N	0
YNL231C	84
YNL230C	17
YNL339W-B	0
YNL258C	35
YNL328C	3
YNL081C	28
YNR037C	19
YNR063W	4
YNL339C	45
YNR060W	4
YNL287W	248
YNL095C	6
YNL096C	824
YNL282W	10
YNL047C	10
YNL139C	62
tP(UGG)N1	0
YNL298W	24
YNL113W	75
YNR003C	56
YNL316C	19
YNL016W	373
YNL330C	45
YNR010W	8
YNL172W	32
YNL132W	197
YNR027W	28
YNL083W	9
YNL013C	0
YNL164C	5
YNL274C	2
YNL176C	7
YNR061C	25
YNL303W	2
YNR035C	130
YNL160W	46
YNR024W	10
YNL024C	8
YNL018C	6
YNL033W	1
YNL141W	235
YNL320W	19
YNL204C	0
YNL106C	33
YNL338W	1
YNL161W	36
YNL247W	220
YNL285W	0
YNL062C	66
YNL325C	16
YNL046W	26
YNL032W	20
YNL135C	560
YNL212W	41
YNL243W	78
YNL103W	39
YNL144W-A	0
YNL333W	4
YNL027W	21
YNL278W	20
YNL144C	8
YNL159C	17
YNL220W	125
YNL184C	0
YNL336W	14
YNL264C	66
YNL136W	11
YNL185C	8
YNL219C	31
YNL079C	199
YNL244C	205
YNL054W-B	220
YNL284C-B	243
YNL284C-A	0
YNL054W-A	0
YJL160C	0
YJL204C	30
YJR105W	481
YJR129C	27
YJL139C	4
YJL062W-A	19
YJL110C	22
YJR088C	42
YJL213W	8
YJR046W	59
YJL020C	40
YJL187C	34
YJR131W	10
YJL133W	26
YJL086C	0
YJR053W	14
YJR044C	41
YJR100C	8
YJR012C	11
YJR067C	15
YJR146W	0
YJR140W-A	0
YJR130C	9
YJR069C	45
tV(AAC)J	0
YJR120W	3
YJL186W	37
YJL008C	207
YJL061W	47
YJR085C	56
YJR040W	12
YJL189W	411
YJR039W	15
YJL202C	1
YJL009W	1
YJR005W	62
YJL006C	15
YJR150C	0
YJR098C	10
YJL103C	4
YJL156C	16
YJL185C	3
YJL135W	0
YJR138W	36
YJL108C	2
YJR037W	0
YJR079W	1
YJR049C	26
YJR008W	4
YJR023C	0
YJR002W	70
YJR145C	3854
YJR048W	19
YJR009C	5319
YJL222W-A	0
YJL173C	31
YJR014W	57
YJR135W-A	23
YJR045C	1062
YJL176C	31
YJL193W	14
YJR128W	0
YJL159W	322
YJL030W	22
YJL047C	22
YJL194W	54
YJL195C	1
YJR108W	1
YJL199C	2
YJL216C	4
YJL011C	17
YJR060W	15
YJR119C	5
YJR092W	50
YJL051W	11
YJR071W	0
YJR115W	4
YJL010C	64
YJL084C	34
YJR030C	17
YJL119C	1
YJL221C	3
YJR140C	48
YJR161C	15
YJL136C	957
tR(ACG)J	0
YJL146W	12
YJL060W	56
tW(CCA)J	0
YJL117W	45
YJL149W	12
YJR063W	68
YJL067W	2
YJL164C	24
YJL223C	0
YJL079C	32
snR3	224
YJL156W-A	0
YJL106W	4
YJL171C	53
YJL058C	9
tL(UAG)J	0
YJL132W	6
YJL172W	28
YJR114W	1
YJL093C	20
YJL163C	3
YJR153W	0
YJL179W	42
YJR080C	55
YJL037W	1
YJL104W	31
YJL050W	149
YJL002C	97
YJR084W	18
YJL220W	0
YJR034W	13
YJR019C	11
YJR093C	22
YJL201W	23
YJL161W	4
YJR021C	9
YJL070C	22
snR128	346
YJL029C	25
YJR010W	15
YJR151W-A	0
tD(GUC)J3	0
YJR144W	59
YJL073W	13
YJL022W	1
YJR038C	1
snR37	8024
YJR094W-A	684
YJL052W	362
YJR139C	506
YJR158W	0
YJL089W	0
YJL077W-B	0
YJL016W	24
YJL127W-A	0
YJR007W	264
tA(AGC)J	0
YJR096W	26
YJL032W	0
YJR065C	193
YJL019W	15
YJR082C	14
YJL181W	8
YJR095W	0
YJR086W	14
YJL077C	0
tR(UCU)J2	0
YJR006W	31
YJR072C	62
YJL118W	7
YJL184W	8
YJR133W	32
YJR025C	29
YJR018W	3
YJL095W	24
YJR147W	14
YJL043W	2
YJL107C	0
YJL012C	175
YJR121W	751
YJL145W	94
YJL153C	2
YJL088W	8
YJR064W	303
YJL137C	25
YJL074C	35
YJL111W	160
YJL158C	312
YJR016C	902
YJR099W	35
YJL208C	47
YJL048C	16
YJL197W	50
YJR074W	25
YJL127C-B	8
tD(GUC)J4	0
YJL020W-A	0
YJL078C	17
YJL165C	44
YJR117W	57
YJR057W	19
YJR160C	2
YJL134W	20
YJL219W	0
YJL081C	104
YJL054W	38
YJR137C	68
tK(CUU)J	0
YJL038C	0
YJR056C	19
YJL072C	15
YJR152W	8
YJL142C	2
YJL192C	76
YJR001W	67
YJR110W	22
YJL190C	1616
YJL182C	0
YJL099W	13
YJL090C	19
YJL055W	54
YJL085W	16
YJR109C	302
YJL167W	167
tM(CAU)J3	0
YJL127C	11
YJR004C	363
YJL036W	26
YJL150W	0
YJL168C	20
YJR036C	1
YJL162C	11
YJR106W	5
YJR043C	22
YJR066W	46
YJL001W	136
