Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP3.bam
YMR266W	234
YML057W	60
YML055W	47
YMR105C	37
YMR268C	17
YML133W-B	1
YML090W	0
YML101C	16
YMR012W	1031
tY(GUA)M2	2
YMR202W	335
YMR083W	576
snR76	20
YMR017W	0
YML085C	342
YML013W	46
YMR224C	27
YMR059W	15
YMR072W	147
YMR304W	89
YML087C	5
YMR195W	14
YMR240C	22
YMR308C	398
YML001W	258
YML114C	32
YMR319C	96
YML075C	181
YMR075W	33
YML129C	16
YML073C	1310
YMR149W	97
YMR233W	17
YMR048W	11
YML030W	20
YMR118C	0
YMR260C	533
YMR135W-A	1
tM(CAU)M	0
YML056C	1173
YML064C	21
YML132W	25
YML113W	25
YML058W-A	7
YMR136W	21
YML091C	65
YMR199W	51
YMR286W	21
YMR025W	7
YMR112C	20
YML127W	68
YML005W	31
YMR160W	32
YMR046W-A	1
YMR096W	22
YML133C	88
YMR246W	610
YMR052C-A	0
YMR120C	64
YMR052W	11
YML100W-A	0
YML049C	86
YMR065W	28
YMR098C	37
YMR302C	64
YMR075C-A	4
YML060W	19
YMR080C	180
YMR156C	7
YMR294W	15
YMR167W	29
YMR242W-A	0
YMR079W	219
YMR275C	64
YMR100W	62
YMR030W-A	4
YMR161W	36
YMR183C	116
YML021C	45
YML074C	248
YMR157C	28
YMR110C	47
YMR097C	19
YMR111C	6
YML011C	15
YMR064W	35
YML082W	48
YMR300C	81
YMR262W	23
YMR031C	101
YMR016C	22
YMR066W	20
YMR007W	1
YMR201C	20
YMR232W	14
YMR200W	56
YMR297W	397
YML026C	1566
YML023C	45
YMR143W	1533
YMR073C	39
YML069W	117
YML050W	6
YML099W-A	1
YMR211W	35
tF(GAA)M	0
YMR283C	25
snR74	9
RNA170	0
YML078W	177
YMR142C	3173
YMR203W	215
YMR077C	27
YMR245W	4
YMR284W	21
YMR089C	98
YMR134W	10
YMR290W-A	0
YMR095C	1
snR83	5004
snR73	6
tH(GUG)M	0
YMR099C	327
YMR132C	9
YML115C	86
snR11	11854
YMR086W	85
YMR044W	32
YMR222C	49
YMR272W-A	8
YMR321C	39
YML131W	47
YML038C	68
YML122C	0
YMR036C	27
YML012W	300
YML100W	52
YMR312W	19
YML112W	9
YML099C	54
YML123C	124
tV(AAC)M3	2
YMR141C	0
YMR324C	0
YMR207C	124
YMR236W	79
YML034C-A	0
YMR204C	15
YMR011W	126
YML008C	219
YMR109W	174
YMR004W	40
YMR158C-A	3
YMR216C	148
YMR159C	1
YMR307C-A	25
YMR272C	138
YMR106C	21
YML092C	163
tV(AAC)M2	2
YML104C	51
YML058W	79
tW(CCA)M	1
YMR148W	15
YMR168C	28
YML063W	6954
YMR008C	95
YMR294W-A	9
YMR177W	41
YMR213W	19
YMR192W	30
YMR326C	0
YMR014W	54
YMR020W	19
snR86	17498
YMR208W	78
YML098W	35
YMR133W	0
YML028W	1212
YMR285C	39
YMR040W	0
YMR094W	7
YMR189W	99
YML128C	31
YML022W	335
YMR299C	33
YMR227C	25
YMR119W	44
YMR255W	18
YMR024W	51
YML054C	4
YMR317W	11
YMR084W	0
YMR274C	16
YMR215W	151
YMR277W	80
YMR033W	75
YML094C-A	0
YML041C	15
YMR305C	218
YMR315W-A	0
YMR237W	135
YML095C	5
YMR018W	5
YMR163C	23
YML027W	12
ZOD1	1
tD(GUC)M	0
YMR162C	102
YMR158W	39
YMR210W	30
YMR316C-A	0
YMR241W	194
YMR205C	1718
YMR235C	399
YMR047C	189
YMR259C	142
YMR175W-A	0
YMR281W	16
YMR261C	155
YMR026C	40
YML010W	246
YMR150C	30
YMR067C	25
YMR179W	27
YMR126C	23
YML032C	42
YML018C	74
YML081W	147
YMR003W	22
YMR221C	71
YMR257C	43
YML068W	23
YMR117C	6
YMR060C	18
YMR144W	17
YMR068W	4
YML097C	23
YMR182C	5
YMR295C	174
YMR181C	4
YML080W	42
YMR194C-B	1
YMR140W	18
YMR058W	259
YMR076C	62
YMR239C	61
tG(GCC)M	0
YMR242C	2992
YMR306C-A	0
YMR193C-A	0
YMR114C	13
YMR009W	28
YMR088C	90
YMR253C	14
YMR103C	5
YMR254C	0
YMR303C	577
YMR316W	36
YML017W	117
YMR104C	30
YMR309C	481
YML133W-A	2
YMR155W	28
YMR313C	38
YMR028W	16
snR72	10
YMR154C	6
tY(GUA)M1	0
snR75	19
YML096W	48
YML016C	71
YML006C	46
YMR178W	84
YML109W	34
YML015C	33
YMR197C	40
YML014W	50
YML106W	686
YML025C	22
tS(AGA)M	0
YMR172C-A	0
YMR193W	31
YML052W	124
YML079W	105
YML101C-A	3
YML047C	23
YMR174C	1
YMR218C	58
YMR315W	104
YMR001C	110
tV(AAC)M1	1
tE(UUC)M	1
YML121W	54
YMR085W	8
YMR105W-A	0
YMR122C	2
snR78	3
YMR217W	783
tA(AGC)M2	0
YMR298W	82
YMR057C	0
YML042W	14
YMR320W	5
YMR287C	46
YMR289W	39
YML048W	234
YMR250W	20
YMR230W-A	4
YMR124W	33
YMR311C	44
snR77	40
YMR322C	0
YML119W	39
YML043C	46
YML046W	65
YML004C	160
YMR071C	69
YMR229C	1301
YMR063W	7
YMR301C	53
YMR276W	194
YMR002W	197
YML081C-A	38
YML019W	80
YMR176W	58
YMR158W-B	1
YML108W	26
YMR198W	33
YML094W	68
YMR006C	122
YML003W	7
YML057C-A	3
YML009C-A	4
tQ(CUG)M	4
YML093W	107
YMR116C	7107
YMR196W	27
YML053C	21
YMR151W	0
YML009C	34
YMR070W	23
YMR219W	99
YML037C	10
YMR280C	7
YMR170C	22
YMR123W	54
YML012C-A	0
YMR019W	47
YMR206W	1
YMR165C	48
YMR010W	61
YMR184W	36
YML126C	436
YMR244W	0
YMR279C	0
YMR316C-B	5
YMR107W	0
YML054C-A	0
YMR043W	63
tA(AGC)M1	0
YMR270C	40
YMR175W	2
YML009W-B	5
YMR035W	23
YMR108W	695
YML002W	26
YML111W	79
YMR278W	72
YMR185W	43
YMR304C-A	33
YML084W	1
YMR258C	46
YMR023C	22
YMR291W	31
YMR041C	9
YMR029C	56
YMR092C	153
YMR138W	15
YMR122W-A	241
YMR053C	13
YMR220W	99
YMR087W	6
YML031W	98
YML118W	3
YML120C	37
YMR078C	43
tL(CAA)M	0
YMR042W	7
YMR251W	0
YMR223W	55
YML007C-A	1
YMR256C	20
YMR214W	68
tP(UGG)M	0
YMR055C	11
YML117W	171
YMR271C	7
snR24	12
YMR226C	335
YML110C	234
YML047W-A	0
YML007W	88
YMR190C	67
YMR225C	9
YMR264W	59
YMR037C	30
YML024W	2104
YML083C	1
YMR182W-A	2
YMR030W	10
YMR187C	13
YMR238W	51
YML061C	52
YMR130W	58
YMR005W	79
YMR054W	147
YMR209C	50
YML102W	36
YMR194W	568
YMR252C	14
YMR164C	14
YMR074C	132
YML065W	65
YMR243C	306
snR85	395
YMR145C	151
YML071C	53
YMR015C	86
YML070W	134
YMR125W	209
YMR325W	0
YMR141W-A	0
YML072C	731
YML105C	100
YMR119W-A	2
YMR069W	12
YMR293C	17
YML124C	237
YMR090W	16
YML029W	46
YMR171C	55
YMR102C	86
YMR188C	32
YMR269W	18
YMR128W	217
YMR039C	36
YMR230W	872
YMR267W	46
YMR247C	141
YMR152W	56
YMR251W-A	141
YMR146C	367
YMR228W	27
YMR032W	44
YMR013C-A	0
YMR001C-A	6
YMR031W-A	0
YMR153W	58
YMR056C	4
YMR282C	34
YMR234W	33
YMR323W	1
YMR062C	105
YMR247W-A	0
YMR038C	233
YMR049C	209
YMR272W-B	0
YMR147W	8
YML067C	62
tK(CUU)M	0
tR(UCU)M1	0
YML107C	14
snR54	9
YMR231W	55
YMR081C	6
YML051W	60
YMR314W	253
YMR113W	30
YML031C-A	1
YMR263W	33
YML034W	57
YMR131C	388
YMR310C	26
YMR034C	8
YML103C	276
YMR306W	11
YMR169C	9
YMR186W	3519
YML059C	140
YML086C	129
YMR013C	18
YMR127C	26
YMR153C-A	0
YMR212C	140
YMR296C	127
YMR101C	2
YMR166C	23
YMR061W	79
YMR288W	57
YMR265C	25
YML116W	14
YML130C	96
YMR273C	41
YMR292W	55
YMR137C	7
YMR013W-A	0
YML076C	31
YMR082C	0
tR(UCU)M2	0
YMR022W	61
YML062C	23
YMR086C-A	2
YML035C	124
YMR173W	10
YMR194C-A	0
YMR093W	113
YML036W	19
YMR307W	1210
YML116W-A	3
YMR021C	18
YMR135C	25
YMR121C	204
YMR129W	228
YML066C	1
YMR045C	945
YMR050C	757
YML045W	896
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	967
YBR225W	19
YBR182C-A	1
YBL055C	51
YBR293W	20
YBR223W-A	0
YBR115C	162
YBR031W	2843
YBL108C-A	0
YBR116C	0
YBR241C	18
YBR182C	5
YBR134W	0
YBL037W	54
YBR019C	1
YBR022W	32
YBR121C-A	0
YBR119W	20
YBL022C	195
snR161	189
YBR243C	35
YBR234C	209
YBR179C	37
YBR247C	76
YBR124W	1
YBL086C	25
YBL065W	0
YBR227C	46
YBR218C	636
YBR244W	56
YBR160W	49
YBL080C	11
YBR083W	58
YBR294W	1
tI(AAU)B	0
YBR091C	12
YBR284W	7
YBR158W	288
YBR111W-A	27
YBL071C	6
YBR126W-B	5
YBR229C	103
YBR042C	47
YBR150C	37
YBR298C	15
YBR143C	566
YBR014C	21
tS(AGA)B	5
YBR259W	17
YBR060C	55
YBR180W	4
YBL034C	59
YBR212W	49
YBR071W	12
YBL074C	15
YBL107C	20
YBR097W	65
YBR136W	101
YBR039W	208
YBL089W	28
YBL067C	123
YBR270C	11
YBR087W	87
YBR121C	828
YBR026C	64
YBR197C	19
YBR027C	2
YBR177C	81
YBR176W	15
YBR230W-A	13
YBR090C	2
YBL071C-B	0
YBR064W	4
YBR044C	24
YBL068W	114
YBR216C	40
YBR271W	63
YBR084W	468
YBR065C	23
YBR245C	140
YBR085W	27
YBR059C	133
YBR068C	345
YBR285W	0
YBR041W	87
YBR252W	120
YBL082C	42
YBL002W	234
YBL098W	38
YBR117C	2
YBR214W	19
YBR169C	36
YBR207W	55
YBR155W	56
YBL106C	28
YBR237W	27
YBR193C	15
YBR149W	120
YBR013C	14
YBL063W	49
YBL029C-A	20
YBR147W	1
YBR246W	51
YBR002C	61
YBR023C	203
YBL088C	120
YBL064C	37
YBL007C	304
tL(UAA)B2	0
YBL093C	59
YBL091C	275
YBR142W	124
YBR047W	1
YBR238C	86
YBR067C	128
YBR010W	918
YBL054W	36
YBR209W	0
YBL060W	23
YBR089W	3
YBR025C	887
YBR040W	31
YBR230C	13
YBL027W	4064
YBL100C	8
YBR261C	89
YBR034C	176
YBR101C	129
YBL010C	15
YBR053C	45
YBL059C-A	21
YBR255C-A	15
YBL042C	222
YBL039C	522
YBR217W	11
YBR200W-A	0
YBL003C	612
YBR069C	288
YBR056W-A	6
YBR009C	549
YBL038W	33
YBR056C-B	0
YBR081C	96
YBR007C	24
YBR146W	108
YBR171W	36
YBL028C	84
YBR135W	52
YBR264C	16
YBR043C	44
YBL059W	8
YBR131W	25
YBR233W-A	7
YBR092C	316
YBR126C	142
YBR057C	34
YBR086C	325
YBR174C	1
snR56	21
YBR281C	70
YBL103C	18
tG(GCC)B	0
YBR159W	150
YBR118W	14852
YBL004W	821
YBR163W	38
YBL013W	16
YBL112C	7
YBR231C	14
YBL066C	30
YBR008C	33
YBL015W	28
YBR038W	122
YBL018C	35
YBR253W	26
YBL068W-A	0
YBR058C	90
YBL084C	30
YBR224W	0
YBR077C	31
YBL087C	1607
YBR098W	18
YBR239C	13
YBR168W	15
YBL046W	22
YBR003W	53
YBR215W	19
LSR1	29582
YBL025W	7
YBR105C	21
YBR200W	72
YBR190W	0
YBR248C	130
YBR145W	26
YBL047C	333
YBR099C	2
YBL014C	66
YBR062C	32
YBL092W	3243
YBR240C	3
YBR251W	19
YBR199W	83
YBR128C	3
YBR139W	34
YBL070C	1
YBR054W	33
YBL039W-B	4
YBR072W	24
YBR111C	167
YBL001C	73
YBR110W	46
YBL111C	54
YBL036C	70
tR(UCU)B	0
YBL094C	3
YBR033W	1
YBL073W	1
YBR096W	64
YBL053W	0
YBR030W	57
YBL076C	1716
YBR256C	154
YBR162W-A	49
YBL077W	3
YBR156C	24
YBL012C	3
YBL008W-A	0
YBR297W	6
YBR189W	4414
YBL096C	3
YBR011C	984
YBL041W	245
YBL081W	8
YBR089C-A	27
YBR103C-A	0
YBR296C	1
YBL040C	97
YBR165W	16
YBL026W	64
YBR082C	243
YBR280C	21
YBR061C	37
YBL016W	54
YBR175W	36
YBR029C	79
YBL057C	52
YBR298C-A	0
YBR192W	28
tQ(UUG)B	0
YBR302C	36
YBR254C	31
YBR204C	49
YBR220C	66
YBR222C	89
YBR290W	31
YBR162C	597
YBR167C	14
YBL033C	33
YBR228W	15
YBR263W	441
YBR250W	2
YBR272C	41
YBR120C	12
YBR084C-A	2825
YBL062W	0
YBR301W	0
YBR076W	0
YBR210W	29
YBR106W	486
YBR005W	33
YBR153W	38
YBR132C	30
YBR166C	67
YBR221W-A	0
YBR131C-A	0
YBR161W	23
YBR109C	323
YBR255W	19
YBR205W	94
YBR296C-A	0
YBL043W	1
YBR130C	74
YBR206W	8
YBR122C	58
YBR295W	40
YBR004C	35
YBR202W	100
YBR001C	41
YBL113C	40
YBR288C	73
YBR282W	26
YBL072C	4207
YBR103W	27
YBR107C	10
YBL024W	230
YBR012C	10
YBR188C	17
YBL075C	27
YBR102C	47
YBR006W	19
YBL051C	72
YBR196C	2065
YBL031W	23
YBR141W-A	0
YBL006W-A	14
YBL100W-C	0
YBR236C	73
YBR276C	126
YBR036C	114
YBR045C	6
YBR291C	6
YBR137W	23
YBR079C	483
YBR017C	200
YBL044W	0
YBL023C	69
YBR127C	968
YBR152W	5
YBR035C	140
YBR289W	42
YBL017C	401
YBR157C	17
YBL104C	55
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	2
YBR195C	23
YBR233W	14
YBR262C	17
YBR020W	8
YBR085C-A	19
YBR123C	45
YBR221C	482
YBL029W	10
YBL045C	119
YBR191W-A	208
YBR154C	159
YBR278W	22
YBR273C	51
YBR032W	1
YBR048W	1350
YBR104W	77
YBL079W	267
YBR265W	105
YBR249C	471
YBR203W	10
YBR184W	9
YBR170C	52
YBR173C	46
YBR133C	111
YBR275C	111
YBL108W	0
YBL113W-A	0
YBL085W	70
YBL052C	73
YBL009W	49
YBR283C	298
YBR094W	71
YBR258C	8
YBR201W	10
YBR070C	15
tE(UUC)B	2
YBR198C	84
YBL056W	183
YBL099W	580
YBR257W	30
YBR126W-A	1
YBR242W	58
YBL008W	47
YBR181C	4013
tC(GCA)B	0
YBR052C	125
YBR093C	13
YBR049C	91
YBR056W	72
YBL030C	195
tT(AGU)B	0
YBR141C	16
YBR226C	2
YBL005W	35
YBR151W	130
YBR144C	0
YBR178W	1
YBR138C	10
YBL090W	34
YBL105C	132
YBL102W	88
YBL011W	104
YBR095C	36
YBR196C-B	0
YBL048W	1
YBR066C	17
YBR292C	1
YBR018C	2
YBR194W	11
YBR076C-A	10
YBR108W	22
YBR046C	23
YBR235W	99
YBR274W	47
YBL006C	49
YBR186W	0
YBR277C	2
YBR185C	18
YBL078C	9
YBR037C	24
YBR015C	104
YBR016W	28
YBL107W-A	3
YBL071W-A	4
YBR269C	27
YBR266C	5
YBR055C	70
YBR088C	133
tV(UAC)B	1
YBL019W	16
YBR112C	89
YBR164C	122
YBR148W	2
YBL020W	83
YBR208C	387
tD(GUC)B	0
YBR172C	63
YBL097W	30
YBR050C	4
YBR183W	12
YBR213W	6
YBR113W	1
YBL091C-A	28
YBR196C-A	4
YBR286W	684
YBR268W	28
YBR058C-A	37
YBR287W	84
YBL083C	0
YBL061C	62
YBR267W	89
YBR114W	27
YBL032W	143
YBR219C	0
tF(GAA)B	0
YBR299W	2
YBR191W	3096
YBR125C	48
YBL069W	28
YBR223C	14
YBR074W	150
YBR201C-A	3
YBR187W	206
YBL021C	13
YBL049W	5
YBL035C	39
YBL095W	38
YBR073W	118
YBR109W-A	0
YBR260C	29
YBR279W	49
YBR211C	19
YBR078W	969
YBR063C	23
YBR028C	49
YBL039C-A	0
YBR129C	67
YBL050W	103
YBR051W	1
YBR080C	142
YBL058W	116
YBL101C	50
YBR140C	317
YBR021W	46
YBR232C	1
YBR024W	23
YBL005W-B	919
YBL100W-A	0
YBR012W-B	754
YBR012W-A	0
YBL005W-A	0
YBL100W-B	180
YNR017W	127
YNL105W	0
YNR069C	9
YNL306W	62
YNL288W	49
YNL191W	40
YNL150W	9
YNL097C	17
tN(GUU)N1	0
YNL137C	81
YNL331C	4
YNL030W	703
YNL297C	195
YNL102W	138
YNR026C	41
YNL152W	33
YNL140C	1
YNL099C	68
YNL182C	106
YNL180C	69
YNR001C	79
YNL091W	119
YNL157W	64
YNL315C	75
YNL221C	93
YNR052C	60
YNL061W	234
YNL284C	64
YNR040W	16
YNL246W	63
YNL097W-A	3
YNL121C	155
snR191	1639
YNL043C	5
YNR055C	91
YNL039W	32
YNR036C	81
YNL304W	16
YNL119W	48
YNL034W	5
YNL187W	9
YNL310C	25
YNL277W	15
YNL126W	32
tL(UAA)N	0
YNL210W	0
YNR041C	50
YNL193W	18
YNL301C	734
YNL263C	62
YNL059C	75
YNL028W	0
YNL044W	83
YNL026W	45
YNL067W	860
YNL205C	0
YNL104C	461
YNL169C	66
YNL268W	155
YNL162W	933
YNL257C	94
YNL229C	59
YNL042W-B	2
YNL248C	158
YNR045W	15
YNR051C	173
YNL190W	111
YNL194C	2
YNL080C	76
YNR005C	0
YNR064C	2
YNL145W	0
YNR068C	8
YNL323W	62
YNL003C	31
YNL199C	46
YNL048W	77
YNL072W	19
YNL224C	41
YNL067W-A	0
YNR032W	28
YNL206C	74
YNR062C	4
YNL203C	3
YNL273W	51
tI(AAU)N1	1
YNL213C	16
YNL055C	250
YNL170W	5
YNR013C	48
YNL269W	0
YNR020C	10
YNL041C	57
YNL234W	17
YNL165W	16
YNL116W	20
YNL008C	27
YNL309W	6
YNR015W	62
YNR075W	23
YNL025C	17
YNL058C	25
YNL313C	129
YNL122C	10
YNL094W	37
YNL001W	69
YNL317W	22
YNL035C	40
YNL007C	323
YNL162W-A	1
YNR039C	34
YNL103W-A	0
tL(CAA)N	2
YNL052W	87
YNL120C	1
YNL002C	188
YNL311C	34
YNR007C	13
YNL291C	76
YNL195C	3
YNL087W	313
tF(GAA)N	0
YNL217W	81
YNL029C	22
YNR028W	68
YNL009W	3
YNL024C-A	33
YNL334C	5
YNL319W	1
YNL295W	33
tN(GUU)N2	0
YNL192W	255
YNL149C	88
YNL071W	237
YNL089C	2
YNL308C	119
YNL239W	123
YNL275W	27
YNR071C	2
YNL226W	3
YNL040W	72
YNL117W	3
YNL050C	30
YNL086W	12
YNL017C	1
YNR070W	6
YNR067C	205
YNL305C	30
YNL015W	25
YNL146C-A	0
YNL063W	17
YNL294C	37
YNR046W	70
YNL167C	25
YNL280C	86
YNR002C	3
YNL036W	17
YNL075W	98
YNR058W	8
YNL054W	42
YNR006W	26
YNR042W	3
YNL261W	39
YNL188W	24
YNL146W	3
YNL228W	3
YNL211C	3
YNR021W	170
YNL201C	112
YNR033W	67
YNR034W	9
YNL272C	63
YNL245C	13
YNR074C	51
YNL123W	212
YNR016C	2619
YNL223W	10
YNR032C-A	23
YNL133C	13
YNL178W	5442
YNL065W	140
YNR043W	168
YNL021W	71
YNL124W	28
YNL312W	93
YNL143C	0
YNL251C	54
snR40	58
YNL299W	35
snR19	11067
YNR049C	22
YNL163C	142
YNR073C	4
YNL127W	55
YNL118C	128
tT(AGU)N2	0
YNL189W	245
YNL290W	92
YNR025C	6
YNL250W	37
YNL314W	11
YNL227C	23
YNL218W	32
YNL004W	41
YNR023W	32
YNL092W	2
YNL324W	0
YNL233W	35
YNL155W	146
YNL020C	27
YNL076W	37
YNL200C	19
YNL177C	42
YNL077W	21
YNL293W	57
YNL098C	158
YNR004W	10
YNL049C	123
YNR019W	61
YNL031C	934
YNL019C	3
YNL214W	5
YNL006W	66
YNR030W	72
YNL038W	44
YNL090W	72
YNL151C	94
YNL254C	11
YNR008W	58
YNR038W	60
YNR003W-A	0
YNL307C	258
YNL131W	229
YNL265C	19
YNL175C	162
YNL042W	16
YNL022C	67
YNL056W	72
YNL011C	22
YNL329C	68
YNL074C	34
YNL093W	0
YNR047W	62
YNL183C	41
YNL057W	2
YNL238W	158
YNL154C	175
YNL267W	84
tP(UGG)N2	5
YNL014W	11
NME1	1543
YNL078W	72
YNL209W	4721
YNL253W	28
YNL173C	47
YNL066W	302
YNL321W	48
YNR054C	60
YNR072W	3
YNR076W	1
YNR031C	112
YNL110C	92
YNL232W	46
YNL262W	200
YNL142W	22
YNL129W	48
YNR014W	6
YNL005C	75
YNL174W	2
YNL335W	2
YNL240C	53
YNL318C	3
YNL256W	102
YNL012W	4
YNR029C	38
YNL130C-A	0
YNL107W	20
YNR065C	31
YNL332W	0
YNL023C	88
YNR056C	1
YNL186W	113
YNL153C	46
YNL130C	95
YNL088W	263
YNL216W	107
YNL276C	4
YNL108C	56
YNL252C	44
YNL181W	46
YNL197C	41
YNL064C	549
YNL202W	2
YNL283C	37
YNL147W	56
YNL286W	17
YNL337W	0
YNL322C	63
YNL158W	9
YNL168C	56
YNL259C	16
YNR022C	41
YNR077C	0
YNL068C	45
tI(AAU)N2	0
YNL037C	106
YNL085W	389
YNL051W	35
YNL148C	8
YNR075C-A	0
YNL255C	668
YNL070W	39
tD(GUC)N	1
tT(AGU)N1	0
YNL271C	262
YNL198C	0
YNR018W	123
YNL327W	270
YNL236W	91
YNR001W-A	0
YNL053W	33
YNL281W	192
YNL279W	39
YNL156C	74
YNL260C	16
YNL222W	23
YNL235C	0
YNR059W	32
YNR044W	105
YNL225C	29
YNL215W	19
YNL326C	17
YNL100W	29
YNR009W	37
YNR066C	19
YNL339W-A	1
snR66	38
YNL266W	1
YNL292W	84
YNL242W	53
YNR057C	5
tG(UCC)N	3
YNL067W-B	0
YNL166C	50
YNL111C	73
YNL069C	3453
YNL277W-A	0
YNL128W	1
YNL300W	8
YNL179C	5
YNR050C	162
snR49	855
YNL138W	240
YNR048W	12
YNL302C	2807
YNL045W	127
YNL125C	25
YNL207W	90
YNR011C	49
YNL241C	196
YNL112W	648
YNL249C	19
YNL270C	1
YNL115C	25
YNL073W	52
YNL082W	24
YNL097C-B	0
YNR034W-A	4
YNL296W	0
YNL138W-A	11
YNL196C	1
YNL109W	3
YNL101W	76
YNR012W	69
YNL114C	6
YNL237W	2
YNL084C	95
YNL289W	55
YNL171C	1
YNL208W	285
YNL010W	521
YNL134C	85
YNR053C	272
tP(AGG)N	0
YNL231C	120
YNL230C	14
YNL339W-B	2
YNL258C	65
YNL328C	2
YNL081C	28
YNR037C	16
YNR063W	13
YNL339C	145
YNR060W	4
YNL287W	345
YNL095C	27
YNL096C	851
YNL282W	16
YNL047C	30
YNL139C	143
tP(UGG)N1	0
YNL298W	36
YNL113W	100
YNR003C	64
YNL316C	14
YNL016W	386
YNL330C	78
YNR010W	14
YNL172W	87
YNL132W	328
YNR027W	57
YNL083W	28
YNL013C	0
YNL164C	20
YNL274C	8
YNL176C	23
YNR061C	50
YNL303W	1
YNR035C	143
YNL160W	39
YNR024W	28
YNL024C	8
YNL018C	2
YNL033W	6
YNL141W	263
YNL320W	24
YNL204C	6
YNL106C	62
YNL338W	2
YNL161W	50
YNL247W	320
YNL285W	2
YNL062C	79
YNL325C	25
YNL046W	20
YNL032W	36
YNL135C	655
YNL212W	76
YNL243W	181
YNL103W	50
YNL144W-A	0
YNL333W	13
YNL027W	27
YNL278W	31
YNL144C	15
YNL159C	16
YNL220W	186
YNL184C	0
YNL336W	23
YNL264C	72
YNL136W	19
YNL185C	9
YNL219C	91
YNL079C	363
YNL244C	366
YNL054W-B	708
YNL284C-B	929
YNL284C-A	0
YNL054W-A	0
YJL160C	2
YJL204C	32
YJR105W	609
YJR129C	26
YJL139C	18
YJL062W-A	23
YJL110C	35
YJR088C	71
YJL213W	16
YJR046W	74
YJL020C	98
YJL187C	54
YJR131W	32
YJL133W	37
YJL086C	0
YJR053W	28
YJR044C	34
YJR100C	36
YJR012C	5
YJR067C	13
YJR146W	1
YJR140W-A	0
YJR130C	30
YJR069C	89
tV(AAC)J	0
YJR120W	6
YJL186W	124
YJL008C	293
YJL061W	79
YJR085C	95
YJR040W	38
YJL189W	614
YJR039W	29
YJL202C	0
YJL009W	3
YJR005W	106
YJL006C	24
YJR150C	0
YJR098C	12
YJL103C	8
YJL156C	38
YJL185C	5
YJL135W	0
YJR138W	84
YJL108C	9
YJR037W	0
YJR079W	1
YJR049C	47
YJR008W	15
YJR023C	2
YJR002W	141
YJR145C	4815
YJR048W	25
YJR009C	4761
YJL222W-A	0
YJL173C	59
YJR014W	130
YJR135W-A	30
YJR045C	1187
YJL176C	85
YJL193W	18
YJR128W	0
YJL159W	181
YJL030W	20
YJL047C	34
YJL194W	52
YJL195C	1
YJR108W	3
YJL199C	9
YJL216C	7
YJL011C	36
YJR060W	20
YJR119C	4
YJR092W	148
YJL051W	34
YJR071W	4
YJR115W	3
YJL010C	80
YJL084C	59
YJR030C	45
YJL119C	0
YJL221C	2
YJR140C	73
YJR161C	24
YJL136C	1277
tR(ACG)J	0
YJL146W	15
YJL060W	65
tW(CCA)J	1
YJL117W	74
YJL149W	18
YJR063W	77
YJL067W	1
YJL164C	33
YJL223C	1
YJL079C	27
snR3	1059
YJL156W-A	0
YJL106W	5
YJL171C	111
YJL058C	7
tL(UAG)J	0
YJL132W	10
YJL172W	109
YJR114W	4
YJL093C	57
YJL163C	6
YJR153W	1
YJL179W	48
YJR080C	70
YJL037W	0
YJL104W	38
YJL050W	268
YJL002C	242
YJR084W	30
YJL220W	0
YJR034W	10
YJR019C	16
YJR093C	20
YJL201W	35
YJL161W	3
YJR021C	12
YJL070C	19
snR128	1123
YJL029C	54
YJR010W	22
YJR151W-A	0
tD(GUC)J3	4
YJR144W	120
YJL073W	14
YJL022W	0
YJR038C	0
snR37	14752
YJR094W-A	993
YJL052W	479
YJR139C	534
YJR158W	0
YJL089W	1
YJL077W-B	3
YJL016W	44
YJL127W-A	0
YJR007W	247
tA(AGC)J	0
YJR096W	28
YJL032W	1
YJR065C	226
YJL019W	29
YJR082C	24
YJL181W	20
YJR095W	2
YJR086W	20
YJL077C	3
tR(UCU)J2	0
YJR006W	52
YJR072C	104
YJL118W	4
YJL184W	25
YJR133W	43
YJR025C	44
YJR018W	5
YJL095W	54
YJR147W	21
YJL043W	1
YJL107C	6
YJL012C	224
YJR121W	761
YJL145W	86
YJL153C	9
YJL088W	5
YJR064W	437
YJL137C	17
YJL074C	78
YJL111W	300
YJL158C	243
YJR016C	1495
YJR099W	42
YJL208C	51
YJL048C	17
YJL197W	101
YJR074W	39
YJL127C-B	5
tD(GUC)J4	0
YJL020W-A	0
YJL078C	32
YJL165C	80
YJR117W	53
YJR057W	51
YJR160C	5
YJL134W	55
YJL219W	1
YJL081C	123
YJL054W	83
YJR137C	119
tK(CUU)J	0
YJL038C	0
YJR056C	30
YJL072C	21
YJR152W	12
YJL142C	0
YJL192C	123
YJR001W	124
YJR110W	24
YJL190C	1821
YJL182C	0
YJL099W	21
YJL090C	29
YJL055W	115
YJL085W	37
YJR109C	400
YJL167W	284
tM(CAU)J3	0
YJL127C	24
YJR004C	1065
YJL036W	44
YJL150W	1
YJL168C	47
YJR036C	12
YJL162C	16
YJR106W	22
YJR043C	22
YJR066W	208
YJL001W	200
YJR061W	8
YJL212C	144
YJL024C	43
YJR125C	48
YJR051W	71
YJR112W-A	20
YJR050W	28
YJR011C	15
YJR136C	20
YJL200C	132
