Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN2.bam
YJR051W	72
YJR112W-A	12
YJR050W	5
YJR011C	14
YJR136C	22
YJL200C	52
YJL188C	2
YJL170C	2
YJL129C	27
YJR112W	4
YJR103W	89
YJL044C	48
YJL157C	179
YJR142W	18
YJL034W	342
YJL183W	135
YJR031C	68
YJL066C	2
YJR077C	49
YJL064W	0
YJL136W-A	0
YJR010C-A	9
YJR033C	17
YJL068C	78
YJL112W	32
YJL039C	127
YJL180C	23
YJL147C	9
YJR116W	4
YJL025W	6
YJR062C	25
YJR090C	21
YJR035W	2
YJL174W	34
YJL203W	1
YJL014W	224
YJL027C	0
YJR157W	0
YJR149W	7
YJR154W	1
YJR075W	90
YJR052W	7
IRT1	14
YJL026C-A	4
tE(UUC)J	0
YJR126C	23
tL(UAA)J	0
tG(GCC)J1	0
YJL005W	46
YJL206C	7
YJL100W	2
tT(AGU)J	0
YJL047C-A	1
tD(GUC)J2	1
YJL222W-B	0
YJR076C	36
YJL217W	93
YJR059W	6
YJR124C	20
YJL143W	76
YJL059W	13
YJR078W	1
tM(CAU)J2	0
YJL207C	118
YJL144W	5
YJL125C	14
YJL198W	47
tD(GUC)J1	0
YJL122W	35
YJL007C	0
YJL225C	11
YJL211C	2
YJR073C	13
YJR143C	488
YJL131C	3
YJL177W	523
YJR032W	44
YJR151C	1
YJR024C	105
YJL140W	4
YJR068W	91
YJR017C	2
YJR058C	25
YJR101W	75
YJL026W	639
YJL096W	19
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	0
YJL063C	12
YJR159W	0
YJR094C	0
tG(GCC)J2	0
YJL028W	0
YJL101C	16
YJL056C	6
tY(GUA)J1	0
YJR041C	61
YJL080C	179
YJR091C	17
YJR013W	37
YJL222W	34
YJL121C	24
YJL138C	1289
YJR047C	3
YJL151C	48
YJL057C	16
YJL218W	11
YJR087W	1
YJL130C	935
snR190	5052
YJL069C	40
YJL045W	0
YJL091C	42
YJL033W	60
YJR122W	17
YJL041W	35
tR(UCU)J1	0
YJL065C	4
YJR148W	289
YJL123C	12
YJL046W	4
YJR123W	3620
YJR118C	36
YJL071W	30
YJR015W	147
YJR102C	12
YJL004C	22
YJL155C	9
YJL154C	103
YJR107W	3
YJL035C	8
YJR089W	14
YJL042W	13
YJL169W	0
YJL115W	0
YJR003C	59
YJL116C	2
YJL053W	25
YJL124C	47
YJR104C	510
YJL105W	0
YJL215C	1
YJR070C	109
YJR097W	6
YJL126W	29
YJL214W	0
YJL166W	46
YJL023C	5
YJL094C	39
YJR054W	44
YJR141W	32
YJL191W	89
YJR135C	5
YJL049W	6
YJR155W	2
YJL109C	214
YJL013C	11
YJL141C	10
YJL133C-A	0
YJL178C	47
YJR022W	2
YJL062W	10
YJL197C-A	0
YJL082W	31
YJL120W	0
YJL098W	11
YJL152W	0
YJR162C	0
YJL196C	350
YJL003W	5
YJL015C	0
YJL075C	0
YJR020W	3
YJL205C	6
YJR113C	47
YJR111C	5
YJR055W	8
tY(GUA)J2	0
YJL148W	27
tS(AGA)J	0
YJL097W	27
YJL031C	21
YJR132W	79
YJL092W	10
YJL083W	6
YJL175W	0
YJL225W-A	1
snR60	0
YJL102W	9
YJL077W-A	0
YJL052C-A	0
YJR083C	3
YJL128C	19
YJR005C-A	0
YJR042W	70
YJL209W	15
YJL087C	32
YJR127C	5
YJL210W	33
YJR134C	11
YJL076W	44
YJR027W	43
YJL113W	1
YJR026W	0
YJR028W	0
YJL114W	1
YJR029W	61
YKL103C	12
tL(UAA)K	0
YKL131W	0
tV(AAC)K1	0
tT(CGU)K	0
snR69	1
YKR004C	11
YKR092C	9
YKL002W	18
tA(AGC)K1	0
YKL173W	28
YKL061W	0
YKL139W	7
YKL180W	358
YKL004W	42
YKL143W	10
YKL062W	9
YKL172W	13
YKR014C	45
YKL149C	11
YKR099W	1
YKL110C	41
YKL094W	99
YKR094C	1177
YKR058W	4
YKL183C-A	1
YKR052C	27
YKL157W	347
YKL068W-A	6
YKR062W	31
YKL091C	18
YKR073C	0
YKR087C	73
YKL070W	1
YKR038C	45
YKR048C	172
YKL096W-A	15
YKL014C	141
YKR082W	178
YKR045C	0
YKL018C-A	0
YKL126W	165
YKR072C	4
YKR075W-A	0
YKL074C	18
YKL087C	15
YKL018W	11
YKL135C	58
YKL112W	17
YKR085C	39
YKR102W	1
YKL217W	4
YKR044W	6
YKR080W	27
YKL065W-A	0
YKL156C-A	3
YKR068C	58
YKR027W	34
YKL081W	135
YKR022C	2
YKL083W	0
YKL198C	0
YKR007W	2
YKR078W	4
YKR001C	187
YKR025W	4
YKL124W	4
YKR095W	32
YKL129C	22
YKL100C	34
YKL041W	3
YKL221W	0
YKL031W	0
YKR074W	68
YKL138C	21
YKL063C	10
tK(UUU)K	0
YKL024C	35
YKL086W	0
YKL073W	77
YKR006C	27
YKL034W	6
YKL118W	0
YKL104C	137
YKL191W	20
YKR042W	26
YKR013W	17
YKR101W	6
YKL039W	31
YKL214C	15
YKL155C	17
YKL116C	33
YKR089C	18
YKR018C	75
YKR079C	62
YKL153W	69
YKL027W	59
YKL100W-A	0
YKL035W	108
YKL084W	0
YKL207W	167
YKR066C	109
YKL117W	112
YKL140W	29
YKL007W	64
YKL051W	19
YKL022C	6
YKL021C	43
YKL148C	8
YKL038W	16
YKL125W	41
YKL048C	8
YKL053W	0
YKR093W	49
YKL201C	10
YKL123W	0
YKL224C	0
YKL077W	242
YKR103W	5
YKR104W	1
YKR024C	15
YKR056W	45
YKL203C	38
YKR054C	40
YKR057W	736
YKL133C	5
tH(GUG)K	0
YKL122C	21
YKR100C	18
YKR083C	4
YKL225W	0
YKL189W	5
YKL113C	33
tV(AAC)K2	0
YKL213C	36
YKL154W	54
YKR063C	15
YKL163W	1
YKL174C	66
YKL134C	15
YKR011C	23
YKL005C	7
YKL069W	16
YKL006W	751
YKL187C	1
YKL111C	0
YKR035W-A	17
YKL182W	1708
YKL099C	54
YKL179C	15
YKL047W	43
YKL049C	5
YKL220C	5
YKL183W	33
YKL181W	646
YKL088W	2
YKL209C	9
tL(CAA)K	0
YKR019C	1
YKR012C	1
YKL166C	35
YKL016C	92
YKR086W	32
tR(ACG)K	0
YKL141W	57
YKL065C	118
YKL013C	36
YKL040C	68
YKR061W	14
YKL096W	1
YKR050W	5
YKL170W	13
YKR046C	15
YKL210W	788
YKR002W	11
YKL015W	71
snR87	0
YKL009W	217
YKL108W	2
YKR097W	1
YKL071W	2
YKL075C	13
YKL206C	10
tD(GUC)K	1
YKL195W	49
YKL130C	10
YKL064W	67
YKR026C	91
YKL076C	2
YKL188C	3
YKL196C	122
snR42	3556
YKR105C	1
YKL109W	23
YKR071C	110
YKL168C	9
YKL102C	0
YKR090W	10
YKR036C	17
YKL202W	0
YKR084C	61
YKL216W	1438
YKR055W	12
YKL219W	39
YKL020C	7
YKL178C	572
YKL067W	88
YKL097C	0
YKL095W	2
YKR031C	21
YKL036C	2
YKR088C	46
YKL151C	44
YKL105C	1
YKL169C	0
YKL150W	97
YKL023C-A	1
YKL138C-A	1
YKL082C	0
YKR070W	71
YKR021W	8
YKR016W	33
YKR033C	0
YKR059W	1550
YKR069W	4
YKR053C	7
YKL218C	15
YKL167C	3
tE(UUC)K	2
YKL142W	46
YKL011C	15
YKL160W	16
YKL144C	41
YKL055C	9
YKR043C	129
YKR039W	7
YKL019W	77
YKL184W	34
YKR029C	7
YKL176C	265
YKL033W-A	250
YKL090W	25
YKR041W	0
YKL010C	40
YKL032C	2
YKR051W	21
YKR098C	3
YKL175W	24
YKL120W	253
YKL222C	2
YKL092C	25
YKL068W	24
YKR009C	2
tA(AGC)K2	0
YKR028W	19
YKR076W	4
YKR106W	1
YKL197C	15
YKL152C	7487
YKL093W	3
YKL080W	652
YKL185W	6
YKR081C	27
YKR035C	2
YKL101W	40
YKR008W	24
tW(CCA)K	0
YKL056C	3218
YKL156W	105
YKL162C	1
YKL192C	7
YKR064W	19
YKL017C	12
YKL204W	1
YKL190W	14
YKL211C	166
YKL115C	0
YKL107W	2
YKL127W	118
YKL165C-A	0
YKR049C	9
YKL052C	10
YKL053C-A	16
YKL121W	15
tN(GUU)K	0
YKL050C	1
YKL194C	17
YKR037C	18
YKL059C	16
YKL205W	68
YKL137W	12
YKR015C	0
YKL146W	47
YKR003W	33
YKL028W	7
YKR010C	6
YKL193C	19
tK(CUU)K	0
YKL212W	218
YKL147C	1
YKL054C	13
snR38	1
YKR096W	13
YKL006C-A	13
YKL164C	18
YKL145W-A	0
YKL026C	3
YKL044W	0
YKL089W	6
YKR077W	0
YKR095W-A	4
YKL079W	38
YKL161C	6
YKL159C	1
YKR030W	18
YKL037W	0
YKL042W	4
YKR020W	7
YKL012W	26
YKL106W	72
YKR075C	17
YKR065C	4
YKL043W	1
YKL045W	27
YKR060W	18
YKL085W	142
YKL165C	55
YKL003C	4
YKL072W	10
YKL177W	5
YKL186C	60
snR64	2
YKR032W	0
YKL132C	7
YKL223W	0
YKL078W	17
YKL001C	24
YKR040C	1
YKL046C	108
YKR017C	9
YKL058W	47
YKL208W	11
YKR005C	4
YKR034W	0
YKL060C	19334
YKL030W	0
YKL162C-A	0
YKR091W	2
YKL096C-B	0
YKL171W	11
YKL025C	10
YKL023W	0
tR(UCU)K	0
YKL215C	30
YKL136W	4
YKL033W	21
YKR023W	2
YKR067W	12
YKL098W	21
YKL114C	20
YKL145W	88
YKL057C	87
YKL106C-A	0
YKL128C	94
YKL008C	113
YKL029C	11
YKR047W	5
YKL066W	17
YKL119C	31
YEL041W	3
YER011W	0
YER158W-A	0
snR53	4
YER056C-A	144
YEL067C	0
YEL054C	1107
YEL047C	95
YER146W	53
YER159C	4
YER084W	0
YER183C	23
YEL009C-A	0
YEL059C-A	0
YER172C	63
YER092W	12
YEL008C-A	0
YEL032W	30
YEL010W	0
YEL040W	201
YEL059W	0
YER105C	92
YEL053C	21
YEL046C	49
YER137C	0
YER013W	16
YER147C-A	2
YEL036C	31
YER094C	208
YER038C	5
YEL034W	497
YER144C	8
YER069W	44
YEL066W	16
YER161C	0
YER131W	356
YER027C	20
tH(GUG)E2	0
YER088C-A	0
YER002W	5
YEL062W	8
YEL074W	0
YER142C	3
YER035W	4
YER145C	49
YER176W	26
YER071C	13
YER150W	5
YER177W	959
YER123W	38
YEL018W	7
YER116C	1
YER043C	212
YEL004W	6
YER141W	127
YER170W	13
YER047C	5
YER132C	18
YEL068C	4
YER080W	95
YER052C	29
YER070W	156
YEL007W	1
tE(UUC)E2	0
YER068C-A	0
YER115C	21
tS(AGA)E	0
YER076C	1
YEL021W	0
YEL026W	10
YER040W	8
YEL016C	18
YER012W	78
YER190W	15
YER185W	1
YER189W	4
YEL060C	27
YEL052W	46
YER149C	23
YER111C	13
YER081W	74
YER010C	20
YER018C	28
YEL076C	0
YEL018C-A	0
YER072W	8
YER093C	15
YER178W	200
YER030W	5
YER128W	3
YER003C	84
YER163C	18
YEL005C	4
YER173W	12
YEL065W	75
YEL055C	148
YER029C	7
YER089C	4
YER179W	1
YEL011W	10
YER166W	35
YER061C	11
YER082C	71
YER118C	22
YER152C	47
YER107C	102
YER020W	5
YER125W	75
YER122C	65
YER038W-A	0
YER057C	20
YEL033W	110
YER006W	57
YER007W	15
YER078W-A	0
tA(UGC)E	0
YEL002C	307
YEL064C	12
YER103W	28
YER007C-A	92
snR80	97
YER093C-A	2
YER120W	15
YER033C	0
YER054C	1
tV(AAC)E2	0
YER164W	33
YER139C	8
snR52	66
YEL042W	24
YER190C-A	0
tS(UGA)E	0
YER008C	14
YER114C	16
YER034W	5
YEL008W	0
YER014W	36
YER143W	25
YER053C-A	3
YER028C	2
YER048C	24
YER044C	34
YEL039C	1
YER053C	12
tQ(UUG)E1	0
YEL034C-A	12
YER155C	108
snR4	201
YER050C	32
YER031C	63
YER037W	34
YEL049W	0
tQ(UUG)E2	0
YEL006W	20
YER100W	30
YER181C	1
YER015W	13
YER129W	29
YER172C-A	1
tR(UCU)E	0
YEL072W	5
YEL075C	0
YER048W-A	18
YER051W	10
YER171W	33
YER078C	31
YER169W	28
YEL003W	43
YEL077W-A	0
YEL017C-A	8
YER133W	316
YER152W-A	1
YER060W	16
YER186C	37
YER188W	3
YEL045C	1
YER022W	34
YER148W-A	9
YER157W	70
YER014C-A	0
YEL076C-A	0
YEL038W	105
YER066W	2
YER098W	4
YEL035C	0
RPR1	12095
YER063W	12
YER127W	13
YER154W	9
YER032W	2
YER180C-A	0
YEL071W	297
tK(CUU)E2	0
YEL057C	0
YEL069C	1
YEL043W	2
YER096W	4
YER017C	31
YEL019C	1
YER009W	168
YER104W	3
YER067W	18
SCR1	170627
YER044C-A	2
YER101C	4
YER121W	1
YER019C-A	108
tE(UUC)E1	0
YEL050C	77
YER062C	19
YER006C-A	0
YER016W	3
YEL025C	47
YER024W	11
YER023W	253
YER079W	3
YER136W	227
YER151C	15
YEL029C	54
YER065C	8
YEL050W-A	0
YER085C	0
YER147C	16
YER064C	5
YER119C	16
YEL020C-B	0
YER068W	7
YER158C	1
YER138W-A	9
YER130C	79
YEL015W	52
tK(CUU)E1	0
YER153C	5
YER137W-A	0
YER113C	20
YEL030W	9
YER083C	2
YER167W	22
YEL032C-A	0
YEL073C	0
tV(AAC)E1	0
YER005W	57
YER102W	2043
YER046W	4
YER023C-A	5
YEL031W	177
YER075C	10
YER073W	120
YEL027W	1097
YEL024W	30
YER049W	326
YER175W-A	1
YEL037C	18
YER134C	15
YER088C	3
YER175C	6
tG(GCC)E	0
YER021W	254
YER004W	29
YER087C-A	1
YEL017W	2
YER106W	0
YER066C-A	0
YER117W	1300
YER145C-A	1
YER076W-A	0
YER187W	6
snR14	140
YER046W-A	0
YER168C	93
YER124C	215
SRG1	40
YER095W	32
YEL028W	0
YER045C	4
YER088W-B	0
YER086W	161
YER188C-A	0
YER148W	38
YEL022W	89
YEL001C	102
YER056C	412
YER087C-B	0
YEL013W	152
YER074W	1379
tE(UUC)E3	0
YER133W-A	0
YER119C-A	1
YEL063C	38
YEL051W	179
YER190C-B	0
YEL061C	26
YER059W	5
YER091C-A	0
YER140W	12
YEL056W	32
YER084W-A	0
YER036C	561
YEL009C	311
YER079C-A	1
YEL053W-A	28
tM(CAU)E	0
YEL030C-A	0
YEL014C	0
YER156C	98
YER162C	3
YER090W	96
YER074W-A	28
YER041W	13
YER165C-A	0
YER097W	9
YER112W	30
YER090C-A	0
YER067C-A	1
snR67	79
tH(GUG)E1	0
YER174C	79
YER107W-A	1
YER026C	218
YER099C	52
YEL048C	4
YEL070W	1
YER025W	216
YEL075W-A	1
YER126C	74
tI(AAU)E1	0
YER182W	11
YER165W	128
YEL058W	281
YER060W-A	21
YER184C	18
YEL012W	4
YEL020W-A	21
YER077C	21
YER039C	7
YER042W	49
YER019W	20
YER039C-A	1
YER058W	0
YER110C	791
YER135C	2
YEL023C	2
YEL077C	10
tI(AAU)E2	0
YER001W	69
YEL020C	16
YEL044W	35
YER180C	6
YER087W	23
YER055C	542
tR(ACG)E	1
YER091C	460
YER138C	56
YER137C-A	0
YER159C-A	0
YER160C	30
YHR094C	128
YHL031C	5
YHL002W	20
YHR219C-A	0
YHR045W	78
YHR084W	18
YHR126C	1
tS(AGA)H	0
YHR125W	0
YHR206W	9
YHR097C	1
YHR005C-A	54
YHR193C-A	0
YHR007C	899
YHR214C-D	0
YHR212W-A	0
YHR184W	6
YHR132C	48
YHR182C-A	20
YHR025W	29
YHR055C	84
YHR073W	54
YHL015W-A	0
YHR064C	751
YHL041W	0
YHR143W	7
YHR052W-A	0
YHL047C	35
YHR175W-A	9
YHR003C	18
YHL032C	8
YHR154W	24
YHR031C	10
YHL042W	0
YHR022C-A	0
YHR180C-B	0
YHR106W	18
YHR186C	30
YHL029C	6
YHR048W	13
YHR039C-A	87
YHR073W-A	0
YHR035W	4
YHR165C	76
YHL006C	2
YHL025W	43
YHR172W	15
YHR002W	9
YHR016C	41
RUF5-2	1
YHR079C	15
YHR169W	55
YHR054C	22
YHR065C	44
YHR088W	32
tH(GUG)H	0
YHR093W	0
YHL036W	5
YHR100C	21
YHR105W	1
YHR056C	26
YHR135C	9
YHR180W	0
YHR086W	26
YHR146W	70
YHR195W	14
YHR119W	30
YHR033W	7
YHR024C	42
YHL043W	0
YHL039W	92
YHR059W	2
YHL048C-A	0
YHR026W	506
YHR160C	0
YHR085W	39
YHR113W	80
YHR175W	22
YHR148W	10
YHR208W	378
YHR001W	63
YHR131C	36
YHR049C-A	0
YHR086W-A	0
YHR141C	1212
YHR170W	225
YHL021C	25
YHR078W	33
YHR007C-A	0
YHL044W	11
YHR214W-A	0
YHR161C	26
YHR074W	99
YHR164C	8
YHL006W-A	0
YHR204W	13
YHL002C-A	0
YHL030W-A	2
tF(GAA)H2	1
YHR163W	119
YHL046C	0
YHR056W-A	0
YHL004W	6
YHL009C	13
YHR138C	11
YHR166C	12
YHR151C	25
YHL014C	13
YHR021C	400
YHR198C	4
YHL034C	32
YHR124W	5
YHR011W	1
YHR096C	5
YHR185C	1
YHR190W	208
YHR075C	6
YHR117W	45
YHR109W	10
YHR207C	20
YHR132W-A	12
YHR015W	4
YHL015W	2105
YHR090C	6
YHR189W	2
YHR001W-A	7
YHR070C-A	1
YHR108W	68
YHR006W	24
YHR147C	36
YHR180W-A	0
YHR092C	43
YHR080C	11
YHL045W	0
YHR022C	0
YHL027W	34
YHL003C	165
YHR070W	23
YHR150W	16
YHR133C	173
YHR215W	3
YHL020C	38
YHR101C	5
YHR046C	24
YHR095W	0
YHR182W	7
YHR098C	40
YHR145C	1
YHR120W	27
YHL030W	66
tV(CAC)H	0
YHR051W	78
YHR130C	4
YHR149C	8
YHR127W	6
YHR194W	20
YHR213W-A	0
YHR032C-A	0
YHR203C	1727
YHR168W	3
YHR167W	16
YHR050W	66
YHR112C	36
YHR027C	257
YHR214C-E	0
YHR214W	0
YHR188C	20
YHL023C	8
YHR099W	97
YHR196W	86
YHR177W	0
YHR174W	2421
YHR199C-A	2
YHR034C	5
YHR179W	39
YHR014W	1
YHR171W	20
tF(GAA)H1	0
YHR121W	43
YHR116W	3
YHR087W	2
YHR176W	2
YHR173C	0
YHL010C	4
YHR102W	8
YHR063C	159
YHR050W-A	0
YHR137C-A	0
YHL017W	77
YHL035C	6
YHR043C	34
YHR115C	12
YHL007C	14
YHR018C	107
YHR076W	60
YHL019C	2
YHR061C	0
tV(AAC)H	0
snR32	461
YHR068W	286
YHR218W-A	0
YHR037W	44
YHR012W	31
YHR144C	24
YHR077C	11
YHR156C	1
YHR217C	0
YHR036W	3
YHR091C	18
YHR052W	202
YHR123W	32
YHR009C	185
YHL018W	1
YHL012W	0
YHR211W	2
YHR155W	21
RUF5-1	1
YHR139C	1
YHR032W-A	8
tA(AGC)H	0
YHR210C	4
YHR072W-A	55
YHR140W	0
YHR044C	18
YHL016C	8
tP(UGG)H	0
YHR202W	3
YHR019C	753
YHL034W-A	1
YHR213W-B	0
YHR104W	41
YHR083W	26
YHR165W-A	0
YHL022C	1
YHR032W	87
YHR008C	26
YHL038C	12
YHR071C-A	2
YHR081W	4
YHL050W-A	0
YHL028W	3
YHR073C-B	0
YHL033C	477
YHR066W	27
YHR029C	80
YHR178W	11
YHR063W-A	0
YHR040W	4
YHR192W	28
YHR017W	33
YHR004C	18
YHL040C	7
YHR191C	3
YHR201C	68
YHR103W	59
YHR213W	0
YHR153C	4
YHR082C	23
YHR069C-A	0
YHR020W	864
YHR057C	6
YHL024W	0
YHR128W	55
tQ(UUG)H	0
YHR047C	273
YHL026C	1
YHR197W	78
YHR028C	95
YHR134W	8
YHR122W	36
YHR067W	6
YHL037C	0
YHR013C	6
YHR137W	37
tT(AGU)H	0
YHR158C	13
YHR038W	1
YHR042W	34
YHR028W-A	2
YHL049C	9
YHR041C	3
YHR069C	59
YHR200W	73
YHR053C	78
YHR218W	10
YHR021W-A	0
YHR114W	12
YHR039C	89
YHL019W-A	0
YHR152W	6
YHL046W-A	0
YHL011C	269
YHR129C	2
YHR199C	24
YHR159W	2
YHR193C	229
YHR030C	69
YHL050C	11
YHR162W	420
YHR089C	159
YHL005C	0
YHR010W	2064
YHR079C-A	0
YHR212C	0
YHR005C	36
YHR187W	37
YHR183W	1665
YHR205W	8
YHR139C-A	0
YHR111W	39
YHR049W	157
YHR131W-A	0
YHR072W	134
YHR209W	8
YHR107C	23
YHR071W	4
snR71	3
YHR216W	171
YHL013C	8
YHR060W	11
YHR143W-A	18
YHR142W	37
YHR058C	20
YHL008C	5
YHR054W-A	0
YHR118C	6
tT(UGU)H	0
YHL048W	40
YHR157W	4
YHR110W	42
YHR023W	23
YHR062C	25
YHR219W	0
YHR136C	1
YHL001W	649
YHR181W	49
YHR214C-B	41
YHL009W-B	3
YHR214C-C	0
YHL009W-A	0
YIR015W	3
YIL156W-A	0
YIL115W-A	0
YIL086C	0
YIL156W-B	5
tT(AGU)I2	0
YIL146C	1
YIL010W	4
YIL117C	46
YIL050W	6
YIL107C	12
YIL150C	4
YIL165C	12
YIL045W	6
YIL126W	35
YIL158W	35
YIR018W	17
YIR039C	4
YIL082W	0
YIL056W	0
YIL161W	0
tS(UGA)I	0
YIL119C	9
YIL016W	17
YIL144W	18
YIL026C	24
tD(GUC)I1	0
YIL163C	0
YIL139C	7
YIL171W	0
YIL068C	35
YIL065C	9
YIL098C	6
YIL141W	0
YIL009W	87
YIR021W-A	1
YIR020C-B	1
YIL044C	27
YIR020W-A	0
YIR004W	14
YIL092W	6
tD(GUC)I2	0
YIL136W	1
YIR022W	36
YIL002W-A	4
YIL066W-A	0
YIL133C	304
YIL123W	16
YIR001C	2
YIL153W	4
YIR002C	6
YIL108W	54
YIR023C-A	0
YIL067C	18
YIR019C	0
YIL028W	1
YIL134W	33
YIL159W	2
YIL011W	0
YIL110W	98
YIL131C	46
YIL128W	50
YIL064W	31
YIL071C	6
YIL147C	35
YIL149C	6
YIL106W	6
YIL005W	19
YIL169C	4
YIL004C	4
YIR014W	2
tE(CUC)I	0
YIR033W	24
YIL105C	28
YIL057C	0
YIL017C	8
YIL132C	0
YIL070C	24
YIL051C	71
YIL118W	57
YIL097W	7
YIR034C	8
YIL109C	88
YIL102C-A	1
YIL105W-A	0
YIL084C	3
YIL039W	78
YIR003W	1
YIR031C	21
YIL074C	87
YIL022W	36
YIL030C	53
YIL140W	7
YIL031W	8
YIL014W	25
YIL137C	21
YIR037W	22
YIL127C	12
YIL143C	70
YIL079C	17
YIR008C	30
YIL040W	8
YIL129C	78
YIL100C-A	0
YIL124W	105
YIL042C	6
YIL115C	27
YIL035C	53
YIL176C	0
YIL006W	1
YIL048W	46
YIL066C	0
YIR029W	1
YIR018C-A	0
YIL094C	85
YIL103W	51
YIL155C	6
YIL152W	1
YIL046W-A	0
YIL002C	10
YIR030W-A	0
YIL047C-A	2
YIL156W	10
YIR012W	222
YIL112W	6
YIL025C	0
YIL175W	0
YIL100W	2
YIR026C	54
YIR025W	0
YIR042C	5
YIL075C	270
YIL068W-A	1
YIL063C	11
YIL018W	7790
YIL027C	61
YIL085C	86
snR68	16
YIL008W	15
YIL030W-A	1
YIL076W	200
YIR036W-A	1
YIL029C	8
YIR023W	6
tT(AGU)I1	0
YIL053W	88
YIL101C	0
YIL120W	9
YIL174W	0
YIL032C	0
YIL142C-A	9
YIL164C	11
YIL096C	40
YIL160C	1
YIL134C-A	0
YIL062C	107
YIL151C	28
YIL059C	9
YIR030C	2
YIL083C	19
YIL019W	1
YIL020C-A	3
YIL099W	2
YIL093C	21
YIR024C	2
YIL135C	1
YIL020C	13
YIL023C	66
YIL177W-A	0
YIL037C	4
YIL142W	356
YIR041W	0
YIL034C	9
YIL073C	2
YIL091C	23
YIL078W	1906
YIL052C	579
YIR017C	1
YIL125W	100
YIL154C	9
PWR1	0
YIL138C	24
YIL130W	9
YIL071W-A	1
YIL043C	613
YIR013C	0
YIL055C	0
YIL014C-A	0
YIL049W	3
YIL162W	40
YIL104C	22
YIL077C	7
YIR032C	1
YIL007C	17
YIL021W	20
YIR020C	0
YIL038C	16
YIR011C	53
YIL046W	18
YIL157C	25
YIL171W-A	0
YIL121W	213
YIL170W	1
YIR038C	22
YIR027C	0
YIL088C	87
YIR028W	0
YIL001W	21
tK(CUU)I	0
YIL173W	29
tE(UUC)I	0
YIL177C	17
YIL054W	0
YIL148W	1524
YIR017W-A	0
YIL145C	17
YIR006C	11
YIL013C	2
YIL114C	87
YIR035C	110
YIR007W	2
YIL113W	2
YIL036W	4
YIR010W	0
YIL033C	31
YIR009W	3
YIL041W	35
YIL087C	1
ICR1	12
YIR036C	50
YIL122W	2
tI(AAU)I2	0
YIL021C-A	1
YIL090W	17
YIL012W	0
YIL024C	3
YIL111W	18
YIL095W	10
YIL029W-A	2
YIL089W	5
YIL166C	9
YIL060W	0
tI(AAU)I1	0
YIL009C-A	11
YIL061C	4
YIR040C	0
YIL102C	0
YIL069C	460
YIR016W	18
YIR021W	29
YIL172C	2
YIL072W	5
YIL058W	0
YIL047C	196
YIL015W	5
YIR005W	4
YIL116W	88
YIL003W	42
YIL082W-A	2
YCR031C	436
YCL011C	71
YCL040W	174
YCR052W	12
YCR100C	6
YCR107W	8
YCL002C	37
YCL024W	20
YCR060W	15
YCR071C	3
YCR007C	7
YCL012C	8
YCR081C-A	1
YCR036W	48
YCR063W	1
YCL042W	0
YCR097W-A	1
YCR025C	0
tK(CUU)C	0
YCR069W	26
YCR041W	9
YCR102W-A	0
YCR020C-A	11
YCL075W	0
YCR092C	11
YCR005C	154
YCR038W-A	0
YCL034W	42
YCL026C-B	0
YCR020W-B	8
YCR094W	14
YCL028W	11
YCL029C	5
YCL074W	0
tQ(UUG)C	0
YCR086W	1
YCR006C	7
YCR083W	5
YCL039W	7
YCL037C	2
tE(UUC)C	2
YCL004W	1
YCL076W	0
YCR011C	83
YCL054W-A	0
YCR020C	0
YCL065W	12
YCL057W	37
YCL069W	0
YCR045W-A	0
YCL048W	1
YCR002C	44
YCR035C	39
YCR066W	5
YCR032W	30
YCL059C	68
YCR079W	22
YCR021C	97
YCL026C-A	0
YCL046W	1
YCR104W	0
YCL001W	88
YCR054C	36
YCR046C	7
YCR064C	2
YCL001W-B	0
YCR017C	123
YCR097W	0
YCL041C	0
YCR043C	25
YCR095W-A	0
YCL009C	15
tP(AGG)C	0
YCR014C	12
YCL036W	32
YCR051W	17
YCL045C	94
YCL005W	13
snR43	343
YCR088W	17
YCR037C	102
YCR077C	14
YCR009C	144
YCR098C	4
YCR047W-A	0
YCR073W-A	14
YCR039C	32
YCL032W	4
YCR049C	0
YCR076C	17
YCL057C-A	7
YCR053W	53
YCL008C	1
YCR072C	14
YCR057C	146
YCL044C	0
YCL033C	38
YCL030C	222
YCL068C	0
YCL035C	33
YCR008W	33
tS(CGA)C	0
YCR091W	4
YCR108C	0
YCR042C	14
snR65	0
YCL055W	162
YCR003W	26
YCR022C	0
YCR089W	1
tG(GCC)C	0
YCL016C	13
YCL031C	91
YCL048W-A	0
YCR018C	14
YCL022C	0
YCR087C-A	12
tT(AGU)C	0
YCL023C	1
YCL010C	9
YCR001W	0
tM(CAU)C	0
YCL018W	0
YCR073C	8
YCR048W	8
YCL005W-A	18
YCR033W	8
YCL007C	2
YCR019W	10
YCR102C	8
YCR075W-A	3
YCL058W-A	1
YCL047C	15
YCR106W	10
YCR040W	16
YCR061W	3
YCR045C	1
YCR085W	0
YCR024C-B	36
YCR101C	0
YCL049C	28
YCR015C	12
snR33	296
YCR038C	3
YCL063W	9
YCR024C	3
YCR065W	3
YCR087W	3
YCR034W	33
YCL052C	51
YCR004C	57
YCR059C	18
tL(CAA)C	0
YCR096C	30
YCR028C-A	63
tN(GUU)C	0
YCL021W-A	2
